spec.jvm2008.report.run.location=KINGS06
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 12:20:52 BST 2016, end=Fri Jun 24 12:20:52 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 12:20:52 BST 2016, end=Fri Jun 24 12:20:53 BST 2016, operations=1.0, operationsPerMinute=142.18009478672985
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 12:20:53 BST 2016, end=Fri Jun 24 12:21:15 BST 2016, operations=1.0, operationsPerMinute=2.763067004374856
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 12:21:15 BST 2016, end=Fri Jun 24 12:21:19 BST 2016, operations=1.0, operationsPerMinute=12.13101496158512
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 12:21:19 BST 2016, end=Fri Jun 24 12:21:21 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 12:21:21 BST 2016, end=Fri Jun 24 12:21:30 BST 2016, operations=1.0, operationsPerMinute=6.497022198159177
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 12:21:30 BST 2016, end=Fri Jun 24 12:21:38 BST 2016, operations=1.0, operationsPerMinute=7.7379417075058035
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 12:21:38 BST 2016, end=Fri Jun 24 12:21:45 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 12:21:45 BST 2016, end=Fri Jun 24 12:21:47 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 12:21:47 BST 2016, end=Fri Jun 24 12:21:48 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 12:21:48 BST 2016, end=Fri Jun 24 12:21:49 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 12:21:49 BST 2016, end=Fri Jun 24 12:21:55 BST 2016, operations=1.0, operationsPerMinute=9.886307464162135
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 12:21:55 BST 2016, end=Fri Jun 24 12:21:57 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 12:21:57 BST 2016, end=Fri Jun 24 12:21:58 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 12:21:58 BST 2016, end=Fri Jun 24 12:22:01 BST 2016, operations=1.0, operationsPerMinute=22.35469448584203
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 12:22:01 BST 2016, end=Fri Jun 24 12:22:08 BST 2016, operations=1.0, operationsPerMinute=8.547008547008547
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 12:22:08 BST 2016, end=Fri Jun 24 12:22:33 BST 2016, operations=1.0, operationsPerMinute=2.3510050546608676
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 12:22:33 BST 2016, end=Fri Jun 24 12:22:34 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 12:22:47 BST 2016, end=Fri Jun 24 12:24:47 BST 2016, operations=430.4147197349667, operationsPerMinute=215.20735986748335, mode=normal, start=Fri Jun 24 12:24:48 BST 2016, end=Fri Jun 24 12:28:48 BST 2016, operations=868.1120091825092, operationsPerMinute=217.0280022956273
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 12:28:53 BST 2016, end=Fri Jun 24 12:30:53 BST 2016, operations=176.03842732117047, operationsPerMinute=88.01921366058524, mode=normal, start=Fri Jun 24 12:30:58 BST 2016, end=Fri Jun 24 12:34:58 BST 2016, operations=346.160187794346, operationsPerMinute=86.5400469485865
benchmark-name=compress, mod=warmup, start=Fri Jun 24 12:35:01 BST 2016, end=Fri Jun 24 12:37:01 BST 2016, operations=372.42671935378934, operationsPerMinute=186.21335967689467, mode=normal, start=Fri Jun 24 12:37:03 BST 2016, end=Fri Jun 24 12:41:03 BST 2016, operations=746.8119472801361, operationsPerMinute=186.70298682003403
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 12:41:06 BST 2016, end=Fri Jun 24 12:43:06 BST 2016, operations=123.69876131303026, operationsPerMinute=61.84938065651513, mode=normal, start=Fri Jun 24 12:43:13 BST 2016, end=Fri Jun 24 12:47:13 BST 2016, operations=260.14612359994726, operationsPerMinute=65.03653089998681
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 12:47:19 BST 2016, end=Fri Jun 24 12:49:19 BST 2016, operations=217.58684482184483, operationsPerMinute=108.79342241092242, mode=normal, start=Fri Jun 24 12:49:23 BST 2016, end=Fri Jun 24 12:53:23 BST 2016, operations=436.1459657009657, operationsPerMinute=109.03649142524142
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 12:53:27 BST 2016, end=Fri Jun 24 12:55:27 BST 2016, operations=372.6991187441855, operationsPerMinute=186.34955937209276, mode=normal, start=Fri Jun 24 12:55:29 BST 2016, end=Fri Jun 24 12:59:29 BST 2016, operations=712.9313204678401, operationsPerMinute=178.23283011696003
benchmark-name=derby, mod=warmup, start=Fri Jun 24 13:00:45 BST 2016, end=Fri Jun 24 13:02:45 BST 2016, operations=264.3353619593455, operationsPerMinute=132.16768097967275, mode=normal, start=Fri Jun 24 13:02:48 BST 2016, end=Fri Jun 24 13:06:48 BST 2016, operations=544.4574624967403, operationsPerMinute=136.11436562418507
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 13:06:50 BST 2016, end=Fri Jun 24 13:08:50 BST 2016, operations=170.01198667371852, operationsPerMinute=85.00599333685926, mode=normal, start=Fri Jun 24 13:08:54 BST 2016, end=Fri Jun 24 13:12:54 BST 2016, operations=356.8262500288446, operationsPerMinute=89.20656250721115
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 13:12:59 BST 2016, end=Fri Jun 24 13:14:59 BST 2016, operations=104.7369292242126, operationsPerMinute=52.3684646121063, mode=normal, start=Fri Jun 24 13:15:06 BST 2016, end=Fri Jun 24 13:19:06 BST 2016, operations=205.1752682700919, operationsPerMinute=51.29381706752297
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 13:19:13 BST 2016, end=Fri Jun 24 13:21:13 BST 2016, operations=21.484977901739725, operationsPerMinute=10.742488950869863, mode=normal, start=Fri Jun 24 13:21:45 BST 2016, end=Fri Jun 24 13:25:45 BST 2016, operations=43.20914133603409, operationsPerMinute=10.802285334008522
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 13:26:12 BST 2016, end=Fri Jun 24 13:28:12 BST 2016, operations=73.23654482016319, operationsPerMinute=36.618272410081595, mode=normal, start=Fri Jun 24 13:28:23 BST 2016, end=Fri Jun 24 13:32:23 BST 2016, operations=147.32373052056386, operationsPerMinute=36.830932630140964
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 13:32:33 BST 2016, end=Fri Jun 24 13:34:33 BST 2016, operations=72.51485120822082, operationsPerMinute=36.25742560411041, mode=normal, start=Fri Jun 24 13:34:43 BST 2016, end=Fri Jun 24 13:38:43 BST 2016, operations=144.91290784451314, operationsPerMinute=36.228226961128286
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 24 13:38:51 BST 2016, end=Fri Jun 24 13:40:51 BST 2016, operations=624.6164409114191, operationsPerMinute=312.30822045570955, mode=normal, start=Fri Jun 24 13:40:52 BST 2016, end=Fri Jun 24 13:44:52 BST 2016, operations=1284.7394213262978, operationsPerMinute=321.18485533157445
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 24 13:44:54 BST 2016, end=Fri Jun 24 13:46:54 BST 2016, operations=488.86047882723545, operationsPerMinute=244.43023941361773, mode=normal, start=Fri Jun 24 13:46:55 BST 2016, end=Fri Jun 24 13:50:55 BST 2016, operations=979.9544014733323, operationsPerMinute=244.98860036833307
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jun 24 13:50:57 BST 2016, end=Fri Jun 24 13:52:57 BST 2016, operations=319.08654682361504, operationsPerMinute=159.54327341180752, mode=normal, start=Fri Jun 24 13:52:59 BST 2016, end=Fri Jun 24 13:56:59 BST 2016, operations=638.543857363044, operationsPerMinute=159.635964340761
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jun 24 13:57:02 BST 2016, end=Fri Jun 24 13:59:02 BST 2016, operations=454.2817069188935, operationsPerMinute=227.14085345944676, mode=normal, start=Fri Jun 24 13:59:03 BST 2016, end=Fri Jun 24 14:03:03 BST 2016, operations=908.1871386008929, operationsPerMinute=227.04678465022323
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jun 24 14:03:05 BST 2016, end=Fri Jun 24 14:05:05 BST 2016, operations=104.37722830515858, operationsPerMinute=52.18861415257929, mode=normal, start=Fri Jun 24 14:05:14 BST 2016, end=Fri Jun 24 14:09:14 BST 2016, operations=207.98904456806403, operationsPerMinute=51.99726114201601
