spec.jvm2008.report.run.location=GREY-01
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jul 04 20:36:45 BST 2016, end=Mon Jul 04 20:36:45 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Mon Jul 04 20:36:45 BST 2016, end=Mon Jul 04 20:36:45 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jul 04 20:36:45 BST 2016, end=Mon Jul 04 20:36:59 BST 2016, operations=1.0, operationsPerMinute=4.493035794518496
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jul 04 20:36:59 BST 2016, end=Mon Jul 04 20:37:02 BST 2016, operations=1.0, operationsPerMinute=17.559262510974538
benchmark-name=startup.compress, mode=normal, start=Mon Jul 04 20:37:02 BST 2016, end=Mon Jul 04 20:37:03 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jul 04 20:37:03 BST 2016, end=Mon Jul 04 20:37:12 BST 2016, operations=1.0, operationsPerMinute=6.795016987542469
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jul 04 20:37:12 BST 2016, end=Mon Jul 04 20:37:20 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jul 04 20:37:20 BST 2016, end=Mon Jul 04 20:37:26 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jul 04 20:37:26 BST 2016, end=Mon Jul 04 20:37:29 BST 2016, operations=1.0, operationsPerMinute=25.641025641025642
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jul 04 20:37:29 BST 2016, end=Mon Jul 04 20:37:30 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jul 04 20:37:30 BST 2016, end=Mon Jul 04 20:37:30 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jul 04 20:37:30 BST 2016, end=Mon Jul 04 20:37:36 BST 2016, operations=1.0, operationsPerMinute=10.507880910683012
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jul 04 20:37:36 BST 2016, end=Mon Jul 04 20:37:38 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jul 04 20:37:38 BST 2016, end=Mon Jul 04 20:37:39 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Mon Jul 04 20:37:39 BST 2016, end=Mon Jul 04 20:37:41 BST 2016, operations=1.0, operationsPerMinute=27.272727272727273
benchmark-name=startup.sunflow, mode=normal, start=Mon Jul 04 20:37:41 BST 2016, end=Mon Jul 04 20:37:47 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jul 04 20:37:47 BST 2016, end=Mon Jul 04 20:38:08 BST 2016, operations=1.0, operationsPerMinute=2.8532027200532597
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jul 04 20:38:08 BST 2016, end=Mon Jul 04 20:38:09 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jul 04 20:38:20 BST 2016, end=Mon Jul 04 20:40:20 BST 2016, operations=441.15658799744307, operationsPerMinute=220.57829399872153, mode=normal, start=Mon Jul 04 20:40:22 BST 2016, end=Mon Jul 04 20:44:22 BST 2016, operations=894.6449885422595, operationsPerMinute=223.66124713556488
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jul 04 21:56:03 BST 2016, end=Mon Jul 04 21:58:03 BST 2016, operations=557.7520841564208, operationsPerMinute=278.8760420782104, mode=normal, start=Mon Jul 04 21:58:04 BST 2016, end=Mon Jul 04 22:02:04 BST 2016, operations=919.5122935304175, operationsPerMinute=229.87807338260438
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jul 04 22:02:06 BST 2016, end=Mon Jul 04 22:04:06 BST 2016, operations=378.6746813734154, operationsPerMinute=189.3373406867077, mode=normal, start=Mon Jul 04 22:04:07 BST 2016, end=Mon Jul 04 22:08:07 BST 2016, operations=740.9372997140271, operationsPerMinute=185.23432492850677
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jul 04 22:08:11 BST 2016, end=Mon Jul 04 22:10:11 BST 2016, operations=217.33682513290984, operationsPerMinute=108.66841256645492, mode=normal, start=Mon Jul 04 22:10:15 BST 2016, end=Mon Jul 04 22:14:15 BST 2016, operations=409.3778992132716, operationsPerMinute=102.3444748033179
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jul 04 22:19:21 BST 2016, end=Mon Jul 04 22:21:21 BST 2016, operations=385.69442558392177, operationsPerMinute=192.84721279196089, mode=normal, start=Mon Jul 04 22:21:24 BST 2016, end=Mon Jul 04 22:25:24 BST 2016, operations=572.8993294154068, operationsPerMinute=143.2248323538517
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jul 04 22:25:58 BST 2016, end=Mon Jul 04 22:27:58 BST 2016, operations=90.17570364842527, operationsPerMinute=45.087851824212635, mode=normal, start=Mon Jul 04 22:31:42 BST 2016, end=Mon Jul 04 22:35:42 BST 2016, operations=179.99186260708262, operationsPerMinute=44.997965651770656
benchmark-name=serial, mod=warmup, start=Mon Jul 04 22:35:51 BST 2016, end=Mon Jul 04 22:37:51 BST 2016, operations=181.83592251381918, operationsPerMinute=90.91796125690959, mode=normal, start=Mon Jul 04 22:37:54 BST 2016, end=Mon Jul 04 22:41:54 BST 2016, operations=358.3326612084628, operationsPerMinute=89.5831653021157
benchmark-name=sunflow, mod=warmup, start=Mon Jul 04 22:41:58 BST 2016, end=Mon Jul 04 22:43:58 BST 2016, operations=138.85245166898397, operationsPerMinute=69.42622583449199, mode=normal, start=Mon Jul 04 22:44:00 BST 2016, end=Mon Jul 04 22:48:00 BST 2016, operations=213.55604003929884, operationsPerMinute=53.38901000982471
benchmark-name=xml.transform, mod=warmup, start=Mon Jul 04 22:49:02 BST 2016, end=Mon Jul 04 22:51:02 BST 2016, operations=406.13470971766634, operationsPerMinute=203.06735485883317, mode=normal, start=Mon Jul 04 22:51:04 BST 2016, end=Mon Jul 04 22:55:04 BST 2016, operations=802.0017131816564, operationsPerMinute=200.5004282954141
benchmark-name=xml.validation, mod=warmup, start=Mon Jul 04 22:55:07 BST 2016, end=Mon Jul 04 22:57:07 BST 2016, operations=826.5864879208095, operationsPerMinute=413.29324396040477, mode=normal, start=Mon Jul 04 22:57:07 BST 2016, end=Mon Jul 04 23:01:07 BST 2016, operations=1616.344520856435, operationsPerMinute=404.0861302141088
##-nursultan-##,GREY-01,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Mon Jul 04 20:36:45 BST 2016,Mon Jul 04 20:36:45 BST 2016,1.0,1935.483870967742,startup.helloworld,Mon Jul 04 20:36:45 BST 2016,Mon Jul 04 20:36:45 BST 2016,1.0,550.4587155963303,startup.compiler.compiler,Mon Jul 04 20:36:45 BST 2016,Mon Jul 04 20:36:59 BST 2016,1.0,4.493035794518496,startup.compiler.sunflow,Mon Jul 04 20:36:59 BST 2016,Mon Jul 04 20:37:02 BST 2016,1.0,17.559262510974538,startup.compress,Mon Jul 04 20:37:02 BST 2016,Mon Jul 04 20:37:03 BST 2016,1.0,45.80152671755725,startup.crypto.aes,Mon Jul 04 20:37:03 BST 2016,Mon Jul 04 20:37:12 BST 2016,1.0,6.795016987542469,startup.crypto.rsa,Mon Jul 04 20:37:12 BST 2016,Mon Jul 04 20:37:20 BST 2016,1.0,7.996801279488205,startup.crypto.signverify,Mon Jul 04 20:37:20 BST 2016,Mon Jul 04 20:37:26 BST 2016,1.0,8.964589870013446,startup.mpegaudio,Mon Jul 04 20:37:26 BST 2016,Mon Jul 04 20:37:29 BST 2016,1.0,25.641025641025642,startup.scimark.fft,Mon Jul 04 20:37:29 BST 2016,Mon Jul 04 20:37:30 BST 2016,1.0,81.85538881309687,startup.scimark.lu,Mon Jul 04 20:37:30 BST 2016,Mon Jul 04 20:37:30 BST 2016,1.0,64.1025641025641,startup.scimark.monte_carlo,Mon Jul 04 20:37:30 BST 2016,Mon Jul 04 20:37:36 BST 2016,1.0,10.507880910683012,startup.scimark.sor,Mon Jul 04 20:37:36 BST 2016,Mon Jul 04 20:37:38 BST 2016,1.0,41.35079255685734,startup.scimark.sparse,Mon Jul 04 20:37:38 BST 2016,Mon Jul 04 20:37:39 BST 2016,1.0,60.120240480961925,startup.serial,Mon Jul 04 20:37:39 BST 2016,Mon Jul 04 20:37:41 BST 2016,1.0,27.272727272727273,startup.sunflow,Mon Jul 04 20:37:41 BST 2016,Mon Jul 04 20:37:47 BST 2016,1.0,9.049773755656108,startup.xml.transform,Mon Jul 04 20:37:47 BST 2016,Mon Jul 04 20:38:08 BST 2016,1.0,2.8532027200532597,startup.xml.validation,Mon Jul 04 20:38:08 BST 2016,Mon Jul 04 20:38:09 BST 2016,1.0,72.63922518159806,compiler.compiler,Mon Jul 04 20:38:20 BST 2016,Mon Jul 04 20:40:20 BST 2016,441.15658799744307,220.57829399872153,Mon Jul 04 20:40:22 BST 2016,Mon Jul 04 20:44:22 BST 2016,894.6449885422595,223.66124713556488,compiler.sunflow,Mon Jul 04 20:44:25 BST 2016,Mon Jul 04 20:46:25 BST 2016,178.04246998275713,89.02123499137856,Mon Jul 04 20:46:29 BST 2016,Mon Jul 04 20:50:29 BST 2016,356.51015517650495,89.12753879412624,compress,Mon Jul 04 20:50:33 BST 2016,Mon Jul 04 20:52:33 BST 2016,301.09025066993183,150.54512533496592,Mon Jul 04 20:52:39 BST 2016,Mon Jul 04 20:56:39 BST 2016,456.20280136355456,114.05070034088864,crypto.aes,Mon Jul 04 20:56:49 BST 2016,Mon Jul 04 20:58:49 BST 2016,105.49048208668145,52.74524104334073,Mon Jul 04 20:58:54 BST 2016,Mon Jul 04 21:02:54 BST 2016,224.23300902915747,56.05825225728937,crypto.rsa,Mon Jul 04 21:02:59 BST 2016,Mon Jul 04 21:04:59 BST 2016,178.20153092490327,89.10076546245163,Mon Jul 04 21:05:04 BST 2016,Mon Jul 04 21:09:04 BST 2016,231.59347846755827,57.89836961688957,crypto.signverify,Mon Jul 04 21:09:29 BST 2016,Mon Jul 04 21:11:29 BST 2016,305.95187044724315,152.97593522362158,Mon Jul 04 21:11:32 BST 2016,Mon Jul 04 21:15:32 BST 2016,611.5596068409465,152.88990171023661,derby,Mon Jul 04 21:15:55 BST 2016,Mon Jul 04 21:17:55 BST 2016,277.0442082226597,138.52210411132984,Mon Jul 04 21:17:58 BST 2016,Mon Jul 04 21:21:58 BST 2016,554.7284902221492,138.6821225555373,mpegaudio,Mon Jul 04 21:22:01 BST 2016,Mon Jul 04 21:24:01 BST 2016,156.00673379525998,78.00336689762999,Mon Jul 04 21:24:09 BST 2016,Mon Jul 04 21:28:09 BST 2016,201.69835387712413,50.424588469281034,scimark.fft.large,Mon Jul 04 21:28:13 BST 2016,Mon Jul 04 21:30:13 BST 2016,68.92302239274582,34.46151119637291,Mon Jul 04 21:30:32 BST 2016,Mon Jul 04 21:34:32 BST 2016,126.33811453988199,31.584528634970496,scimark.lu.large,Mon Jul 04 21:34:41 BST 2016,Mon Jul 04 21:36:41 BST 2016,9.014618797661477,4.5073093988307384,Mon Jul 04 21:38:17 BST 2016,Mon Jul 04 21:42:17 BST 2016,21.048597988119464,5.262149497029866,scimark.sor.large,Mon Jul 04 21:43:01 BST 2016,Mon Jul 04 21:45:01 BST 2016,35.59662161893579,17.798310809467896,Mon Jul 04 21:45:15 BST 2016,Mon Jul 04 21:49:15 BST 2016,87.56833533057028,21.89208383264257,scimark.sparse.large,Mon Jul 04 21:49:30 BST 2016,Mon Jul 04 21:51:30 BST 2016,43.66042965990666,21.83021482995333,Mon Jul 04 21:51:47 BST 2016,Mon Jul 04 21:55:47 BST 2016,69.19515661840767,17.298789154601916,scimark.fft.small,Mon Jul 04 21:56:03 BST 2016,Mon Jul 04 21:58:03 BST 2016,557.7520841564208,278.8760420782104,Mon Jul 04 21:58:04 BST 2016,Mon Jul 04 22:02:04 BST 2016,919.5122935304175,229.87807338260438,scimark.lu.small,Mon Jul 04 22:02:06 BST 2016,Mon Jul 04 22:04:06 BST 2016,378.6746813734154,189.3373406867077,Mon Jul 04 22:04:07 BST 2016,Mon Jul 04 22:08:07 BST 2016,740.9372997140271,185.23432492850677,scimark.sor.small,Mon Jul 04 22:08:11 BST 2016,Mon Jul 04 22:10:11 BST 2016,217.33682513290984,108.66841256645492,Mon Jul 04 22:10:15 BST 2016,Mon Jul 04 22:14:15 BST 2016,409.3778992132716,102.3444748033179,scimark.sparse.small,Mon Jul 04 22:19:21 BST 2016,Mon Jul 04 22:21:21 BST 2016,385.69442558392177,192.84721279196089,Mon Jul 04 22:21:24 BST 2016,Mon Jul 04 22:25:24 BST 2016,572.8993294154068,143.2248323538517,scimark.monte_carlo,Mon Jul 04 22:25:58 BST 2016,Mon Jul 04 22:27:58 BST 2016,90.17570364842527,45.087851824212635,Mon Jul 04 22:31:42 BST 2016,Mon Jul 04 22:35:42 BST 2016,179.99186260708262,44.997965651770656,serial,Mon Jul 04 22:35:51 BST 2016,Mon Jul 04 22:37:51 BST 2016,181.83592251381918,90.91796125690959,Mon Jul 04 22:37:54 BST 2016,Mon Jul 04 22:41:54 BST 2016,358.3326612084628,89.5831653021157,sunflow,Mon Jul 04 22:41:58 BST 2016,Mon Jul 04 22:43:58 BST 2016,138.85245166898397,69.42622583449199,Mon Jul 04 22:44:00 BST 2016,Mon Jul 04 22:48:00 BST 2016,213.55604003929884,53.38901000982471,xml.transform,Mon Jul 04 22:49:02 BST 2016,Mon Jul 04 22:51:02 BST 2016,406.13470971766634,203.06735485883317,Mon Jul 04 22:51:04 BST 2016,Mon Jul 04 22:55:04 BST 2016,802.0017131816564,200.5004282954141,xml.validation,Mon Jul 04 22:55:07 BST 2016,Mon Jul 04 22:57:07 BST 2016,826.5864879208095,413.29324396040477,Mon Jul 04 22:57:07 BST 2016,Mon Jul 04 23:01:07 BST 2016,1616.344520856435,404.0861302141088
