spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 14:19:45 BST 2016, end=Sun Jun 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 14:19:45 BST 2016, end=Sun Jun 26 14:19:46 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 14:19:46 BST 2016, end=Sun Jun 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=2.774951438349829
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 14:20:07 BST 2016, end=Sun Jun 26 14:20:12 BST 2016, operations=1.0, operationsPerMinute=12.21001221001221
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 14:20:12 BST 2016, end=Sun Jun 26 14:20:14 BST 2016, operations=1.0, operationsPerMinute=35.62945368171022
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 14:20:14 BST 2016, end=Sun Jun 26 14:20:24 BST 2016, operations=1.0, operationsPerMinute=5.706134094151213
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 14:20:24 BST 2016, end=Sun Jun 26 14:20:33 BST 2016, operations=1.0, operationsPerMinute=6.8807339449541285
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 14:20:33 BST 2016, end=Sun Jun 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=8.062348830959419
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 14:20:40 BST 2016, end=Sun Jun 26 14:20:44 BST 2016, operations=1.0, operationsPerMinute=18.668326073428748
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 14:20:44 BST 2016, end=Sun Jun 26 14:20:45 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 14:20:45 BST 2016, end=Sun Jun 26 14:20:46 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 14:20:46 BST 2016, end=Sun Jun 26 14:20:53 BST 2016, operations=1.0, operationsPerMinute=8.379888268156424
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 14:20:53 BST 2016, end=Sun Jun 26 14:20:55 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 14:20:55 BST 2016, end=Sun Jun 26 14:20:56 BST 2016, operations=1.0, operationsPerMinute=41.78272980501393
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 14:20:56 BST 2016, end=Sun Jun 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=18.674136321195146
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 14:21:00 BST 2016, end=Sun Jun 26 14:21:07 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 14:21:07 BST 2016, end=Sun Jun 26 14:21:08 BST 2016, operations=1.0, operationsPerMinute=167.13091922005572
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 14:21:08 BST 2016, end=Sun Jun 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=46.36785162287481
