spec.jvm2008.report.run.location=OLDLIB026
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:22:36 BST 2016, end=Thu May 26 14:22:36 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:22:36 BST 2016, end=Thu May 26 14:22:39 BST 2016, operations=1.0, operationsPerMinute=25.641025641025642
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:22:39 BST 2016, end=Thu May 26 14:23:18 BST 2016, operations=1.0, operationsPerMinute=1.5137753557372087
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:23:18 BST 2016, end=Thu May 26 14:23:23 BST 2016, operations=1.0, operationsPerMinute=11.514104778353483
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:23:23 BST 2016, end=Thu May 26 14:23:25 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:23:25 BST 2016, end=Thu May 26 14:23:35 BST 2016, operations=1.0, operationsPerMinute=5.853658536585366
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:23:35 BST 2016, end=Thu May 26 14:23:44 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:23:44 BST 2016, end=Thu May 26 14:23:51 BST 2016, operations=1.0, operationsPerMinute=8.148852369957897
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:23:51 BST 2016, end=Thu May 26 14:23:54 BST 2016, operations=1.0, operationsPerMinute=21.731256791017746
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:23:54 BST 2016, end=Thu May 26 14:23:55 BST 2016, operations=1.0, operationsPerMinute=74.07407407407408
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:23:55 BST 2016, end=Thu May 26 14:23:56 BST 2016, operations=1.0, operationsPerMinute=54.39709882139619
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:23:56 BST 2016, end=Thu May 26 14:24:02 BST 2016, operations=1.0, operationsPerMinute=9.51927653498334
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:24:02 BST 2016, end=Thu May 26 14:24:04 BST 2016, operations=1.0, operationsPerMinute=40.08016032064128
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:24:04 BST 2016, end=Thu May 26 14:24:05 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:24:05 BST 2016, end=Thu May 26 14:24:08 BST 2016, operations=1.0, operationsPerMinute=21.978021978021978
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:24:08 BST 2016, end=Thu May 26 14:24:15 BST 2016, operations=1.0, operationsPerMinute=8.32408435072142
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:24:15 BST 2016, end=Thu May 26 14:24:42 BST 2016, operations=1.0, operationsPerMinute=2.197802197802198
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:24:42 BST 2016, end=Thu May 26 14:24:43 BST 2016, operations=1.0, operationsPerMinute=44.70938897168406
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:24:58 BST 2016, end=Thu May 26 14:26:58 BST 2016, operations=449.6410933072909, operationsPerMinute=224.82054665364544, mode=normal, start=Thu May 26 14:27:01 BST 2016, end=Thu May 26 14:31:01 BST 2016, operations=920.5978471021758, operationsPerMinute=230.14946177554395
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:31:08 BST 2016, end=Thu May 26 14:33:08 BST 2016, operations=183.6260691828736, operationsPerMinute=91.8130345914368, mode=normal, start=Thu May 26 14:33:15 BST 2016, end=Thu May 26 14:37:15 BST 2016, operations=363.7846605698047, operationsPerMinute=90.94616514245118
benchmark-name=compress, mod=warmup, start=Thu May 26 14:37:23 BST 2016, end=Thu May 26 14:39:23 BST 2016, operations=482.31006549909915, operationsPerMinute=241.15503274954958, mode=normal, start=Thu May 26 14:39:27 BST 2016, end=Thu May 26 14:43:27 BST 2016, operations=961.9631620088959, operationsPerMinute=240.49079050222397
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:43:30 BST 2016, end=Thu May 26 14:45:30 BST 2016, operations=120.51660354003153, operationsPerMinute=60.25830177001576, mode=normal, start=Thu May 26 14:45:41 BST 2016, end=Thu May 26 14:49:41 BST 2016, operations=267.5833811193891, operationsPerMinute=66.89584527984728
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:49:52 BST 2016, end=Thu May 26 14:51:52 BST 2016, operations=227.41090196456423, operationsPerMinute=113.70545098228212, mode=normal, start=Thu May 26 14:51:59 BST 2016, end=Thu May 26 14:55:59 BST 2016, operations=455.0096200794213, operationsPerMinute=113.75240501985533
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:56:07 BST 2016, end=Thu May 26 14:58:07 BST 2016, operations=392.48550165284234, operationsPerMinute=196.24275082642117, mode=normal, start=Thu May 26 14:58:11 BST 2016, end=Thu May 26 15:02:11 BST 2016, operations=785.5946757464535, operationsPerMinute=196.39866893661338
benchmark-name=derby, mod=warmup, start=Thu May 26 15:03:58 BST 2016, end=Thu May 26 15:05:58 BST 2016, operations=307.5004476032883, operationsPerMinute=153.75022380164415, mode=normal, start=Thu May 26 15:06:04 BST 2016, end=Thu May 26 15:10:04 BST 2016, operations=599.1518776464698, operationsPerMinute=149.78796941161744
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:10:09 BST 2016, end=Thu May 26 15:12:09 BST 2016, operations=215.64064226041586, operationsPerMinute=107.82032113020793, mode=normal, start=Thu May 26 15:12:18 BST 2016, end=Thu May 26 15:16:18 BST 2016, operations=420.19001318920266, operationsPerMinute=105.04750329730066
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:16:25 BST 2016, end=Thu May 26 15:18:25 BST 2016, operations=93.94777182058667, operationsPerMinute=46.97388591029333, mode=normal, start=Thu May 26 15:18:45 BST 2016, end=Thu May 26 15:22:45 BST 2016, operations=183.950321130992, operationsPerMinute=45.987580282748
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:23:02 BST 2016, end=Thu May 26 15:25:02 BST 2016, operations=20.261988841577946, operationsPerMinute=10.130994420788973, mode=normal, start=Thu May 26 15:26:06 BST 2016, end=Thu May 26 15:30:06 BST 2016, operations=40.74546809478363, operationsPerMinute=10.186367023695908
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:31:31 BST 2016, end=Thu May 26 15:33:31 BST 2016, operations=116.78374217858016, operationsPerMinute=58.39187108929008, mode=normal, start=Thu May 26 15:33:44 BST 2016, end=Thu May 26 15:37:44 BST 2016, operations=236.11707453739652, operationsPerMinute=59.02926863434913
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:37:56 BST 2016, end=Thu May 26 15:39:56 BST 2016, operations=58.989088347471935, operationsPerMinute=29.494544173735967, mode=normal, start=Thu May 26 15:40:22 BST 2016, end=Thu May 26 15:44:22 BST 2016, operations=119.25895240820748, operationsPerMinute=29.81473810205187
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:44:42 BST 2016, end=Thu May 26 15:46:42 BST 2016, operations=824.6942427643498, operationsPerMinute=412.3471213821749, mode=normal, start=Thu May 26 15:46:44 BST 2016, end=Thu May 26 15:50:44 BST 2016, operations=1615.4147475119162, operationsPerMinute=403.85368687797904
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:50:47 BST 2016, end=Thu May 26 15:52:47 BST 2016, operations=476.04606665548516, operationsPerMinute=238.02303332774258, mode=normal, start=Thu May 26 15:52:49 BST 2016, end=Thu May 26 15:56:49 BST 2016, operations=1043.4042900464246, operationsPerMinute=260.85107251160616
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:56:52 BST 2016, end=Thu May 26 15:58:52 BST 2016, operations=575.4524608940145, operationsPerMinute=287.72623044700725, mode=normal, start=Thu May 26 15:58:55 BST 2016, end=Thu May 26 16:02:55 BST 2016, operations=1148.9280217587984, operationsPerMinute=287.2320054396996
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 16:02:58 BST 2016, end=Thu May 26 16:04:58 BST 2016, operations=441.76216115056434, operationsPerMinute=220.88108057528217, mode=normal, start=Thu May 26 16:05:01 BST 2016, end=Thu May 26 16:09:01 BST 2016, operations=735.9616628936594, operationsPerMinute=183.99041572341486
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:09:19 BST 2016, end=Thu May 26 16:11:19 BST 2016, operations=66.8402680451068, operationsPerMinute=33.4201340225534, mode=normal, start=Thu May 26 16:11:34 BST 2016, end=Thu May 26 16:15:34 BST 2016, operations=290.9149540063355, operationsPerMinute=72.72873850158388
