spec.jvm2008.report.run.location=PERCY002
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 02:18:54 BST 2016, end=Mon Jun 27 02:18:54 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 02:18:54 BST 2016, end=Mon Jun 27 02:18:54 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 02:18:54 BST 2016, end=Mon Jun 27 02:19:07 BST 2016, operations=1.0, operationsPerMinute=4.7423332279481505
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 02:19:07 BST 2016, end=Mon Jun 27 02:19:10 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 02:19:10 BST 2016, end=Mon Jun 27 02:19:11 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 02:19:11 BST 2016, end=Mon Jun 27 02:19:20 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 02:19:20 BST 2016, end=Mon Jun 27 02:19:27 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 02:19:27 BST 2016, end=Mon Jun 27 02:19:34 BST 2016, operations=1.0, operationsPerMinute=9.070294784580499
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 02:19:34 BST 2016, end=Mon Jun 27 02:19:36 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 02:19:36 BST 2016, end=Mon Jun 27 02:19:37 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 02:19:37 BST 2016, end=Mon Jun 27 02:19:38 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 02:19:38 BST 2016, end=Mon Jun 27 02:19:43 BST 2016, operations=1.0, operationsPerMinute=10.714285714285714
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 02:19:43 BST 2016, end=Mon Jun 27 02:19:45 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 02:19:45 BST 2016, end=Mon Jun 27 02:19:46 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 02:19:46 BST 2016, end=Mon Jun 27 02:19:48 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 02:19:48 BST 2016, end=Mon Jun 27 02:19:54 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 02:19:54 BST 2016, end=Mon Jun 27 02:20:14 BST 2016, operations=1.0, operationsPerMinute=3.0048076923076925
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 02:20:14 BST 2016, end=Mon Jun 27 02:20:15 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 02:20:25 BST 2016, end=Mon Jun 27 02:22:25 BST 2016, operations=493.13009049707745, operationsPerMinute=246.56504524853872, mode=normal, start=Mon Jun 27 02:22:26 BST 2016, end=Mon Jun 27 02:26:26 BST 2016, operations=1010.1186711004233, operationsPerMinute=252.52966777510582
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 02:26:30 BST 2016, end=Mon Jun 27 02:28:30 BST 2016, operations=199.6883871328323, operationsPerMinute=99.84419356641615, mode=normal, start=Mon Jun 27 02:28:33 BST 2016, end=Mon Jun 27 02:32:33 BST 2016, operations=399.6061324088325, operationsPerMinute=99.90153310220812
benchmark-name=compress, mod=warmup, start=Mon Jun 27 02:32:37 BST 2016, end=Mon Jun 27 02:34:37 BST 2016, operations=400.67163855487394, operationsPerMinute=200.33581927743697, mode=normal, start=Mon Jun 27 02:34:39 BST 2016, end=Mon Jun 27 02:38:39 BST 2016, operations=801.1060023819813, operationsPerMinute=200.27650059549532
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 02:38:41 BST 2016, end=Mon Jun 27 02:40:41 BST 2016, operations=139.3163048798933, operationsPerMinute=69.65815243994665, mode=normal, start=Mon Jun 27 02:40:46 BST 2016, end=Mon Jun 27 02:44:46 BST 2016, operations=294.7030062309768, operationsPerMinute=73.6757515577442
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 02:44:50 BST 2016, end=Mon Jun 27 02:46:50 BST 2016, operations=234.56757016048536, operationsPerMinute=117.28378508024268, mode=normal, start=Mon Jun 27 02:46:53 BST 2016, end=Mon Jun 27 02:50:53 BST 2016, operations=465.2237423623093, operationsPerMinute=116.30593559057732
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 02:50:56 BST 2016, end=Mon Jun 27 02:52:56 BST 2016, operations=407.36042009296574, operationsPerMinute=203.68021004648287, mode=normal, start=Mon Jun 27 02:52:59 BST 2016, end=Mon Jun 27 02:56:59 BST 2016, operations=815.5369556543315, operationsPerMinute=203.88423891358286
benchmark-name=derby, mod=warmup, start=Mon Jun 27 02:57:21 BST 2016, end=Mon Jun 27 02:59:21 BST 2016, operations=362.616488714049, operationsPerMinute=181.3082443570245, mode=normal, start=Mon Jun 27 02:59:23 BST 2016, end=Mon Jun 27 03:03:23 BST 2016, operations=728.8042552256688, operationsPerMinute=182.2010638064172
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 03:03:25 BST 2016, end=Mon Jun 27 03:05:25 BST 2016, operations=208.14837208484744, operationsPerMinute=104.07418604242372, mode=normal, start=Mon Jun 27 03:05:29 BST 2016, end=Mon Jun 27 03:09:29 BST 2016, operations=416.4595307076911, operationsPerMinute=104.11488267692278
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 03:09:32 BST 2016, end=Mon Jun 27 03:11:32 BST 2016, operations=77.00419736966437, operationsPerMinute=38.502098684832184, mode=normal, start=Mon Jun 27 03:11:41 BST 2016, end=Mon Jun 27 03:15:41 BST 2016, operations=146.32065918286668, operationsPerMinute=36.58016479571667
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 03:15:49 BST 2016, end=Mon Jun 27 03:17:49 BST 2016, operations=13.842495659438196, operationsPerMinute=6.921247829719098, mode=normal, start=Mon Jun 27 03:18:32 BST 2016, end=Mon Jun 27 03:22:32 BST 2016, operations=27.917682967683955, operationsPerMinute=6.979420741920989
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 03:23:07 BST 2016, end=Mon Jun 27 03:25:07 BST 2016, operations=74.5993981969063, operationsPerMinute=37.29969909845315, mode=normal, start=Mon Jun 27 03:25:16 BST 2016, end=Mon Jun 27 03:29:16 BST 2016, operations=148.966842131056, operationsPerMinute=37.241710532764
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 03:29:26 BST 2016, end=Mon Jun 27 03:31:26 BST 2016, operations=43.08695867074729, operationsPerMinute=21.543479335373647, mode=normal, start=Mon Jun 27 03:31:37 BST 2016, end=Mon Jun 27 03:35:37 BST 2016, operations=86.27818399719807, operationsPerMinute=21.569545999299518
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 03:35:50 BST 2016, end=Mon Jun 27 03:37:50 BST 2016, operations=706.7859935793609, operationsPerMinute=353.39299678968047, mode=normal, start=Mon Jun 27 03:37:51 BST 2016, end=Mon Jun 27 03:41:51 BST 2016, operations=1402.4076301426762, operationsPerMinute=350.60190753566906
