spec.jvm2008.report.run.location=LEAZESTCE005
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 05:42:14 BST 2016, end=Mon Jun 27 05:42:14 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:42:14 BST 2016, end=Mon Jun 27 05:42:14 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:42:14 BST 2016, end=Mon Jun 27 05:42:27 BST 2016, operations=1.0, operationsPerMinute=4.673625175260944
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:42:27 BST 2016, end=Mon Jun 27 05:42:30 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:42:30 BST 2016, end=Mon Jun 27 05:42:31 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:42:31 BST 2016, end=Mon Jun 27 05:42:40 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:42:40 BST 2016, end=Mon Jun 27 05:42:47 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:42:47 BST 2016, end=Mon Jun 27 05:42:54 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:42:54 BST 2016, end=Mon Jun 27 05:42:56 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:42:56 BST 2016, end=Mon Jun 27 05:42:57 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:42:57 BST 2016, end=Mon Jun 27 05:42:58 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:42:58 BST 2016, end=Mon Jun 27 05:43:03 BST 2016, operations=1.0, operationsPerMinute=10.804970286331713
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:43:03 BST 2016, end=Mon Jun 27 05:43:05 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:43:05 BST 2016, end=Mon Jun 27 05:43:06 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:43:06 BST 2016, end=Mon Jun 27 05:43:08 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:43:08 BST 2016, end=Mon Jun 27 05:43:14 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:43:14 BST 2016, end=Mon Jun 27 05:43:35 BST 2016, operations=1.0, operationsPerMinute=2.8875306800134752
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:43:35 BST 2016, end=Mon Jun 27 05:43:36 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:43:46 BST 2016, end=Mon Jun 27 05:45:46 BST 2016, operations=490.1116793469726, operationsPerMinute=245.0558396734863, mode=normal, start=Mon Jun 27 05:45:47 BST 2016, end=Mon Jun 27 05:49:47 BST 2016, operations=999.8374365771438, operationsPerMinute=249.95935914428594
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:49:51 BST 2016, end=Mon Jun 27 05:51:51 BST 2016, operations=200.3004779574095, operationsPerMinute=100.15023897870475, mode=normal, start=Mon Jun 27 05:51:54 BST 2016, end=Mon Jun 27 05:55:54 BST 2016, operations=381.0632642500843, operationsPerMinute=95.26581606252107
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:55:58 BST 2016, end=Mon Jun 27 05:57:58 BST 2016, operations=399.1554435342255, operationsPerMinute=199.57772176711276, mode=normal, start=Mon Jun 27 05:58:00 BST 2016, end=Mon Jun 27 06:02:00 BST 2016, operations=799.5889867531254, operationsPerMinute=199.89724668828134
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 06:02:02 BST 2016, end=Mon Jun 27 06:04:02 BST 2016, operations=137.58079953221414, operationsPerMinute=68.79039976610707, mode=normal, start=Mon Jun 27 06:04:07 BST 2016, end=Mon Jun 27 06:08:07 BST 2016, operations=289.83898780567193, operationsPerMinute=72.45974695141798
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 06:08:12 BST 2016, end=Mon Jun 27 06:10:12 BST 2016, operations=236.0981359587145, operationsPerMinute=118.04906797935725, mode=normal, start=Mon Jun 27 06:10:15 BST 2016, end=Mon Jun 27 06:14:15 BST 2016, operations=470.94405155038635, operationsPerMinute=117.73601288759659
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 06:14:19 BST 2016, end=Mon Jun 27 06:16:19 BST 2016, operations=406.01040782767814, operationsPerMinute=203.00520391383907, mode=normal, start=Mon Jun 27 06:16:20 BST 2016, end=Mon Jun 27 06:20:20 BST 2016, operations=813.9101714317819, operationsPerMinute=203.47754285794548
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:20:43 BST 2016, end=Mon Jun 27 06:22:43 BST 2016, operations=357.3532892315897, operationsPerMinute=178.67664461579486, mode=normal, start=Mon Jun 27 06:22:46 BST 2016, end=Mon Jun 27 06:26:46 BST 2016, operations=719.6291814544, operationsPerMinute=179.9072953636
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:26:47 BST 2016, end=Mon Jun 27 06:28:47 BST 2016, operations=205.64676703280782, operationsPerMinute=102.82338351640391, mode=normal, start=Mon Jun 27 06:28:52 BST 2016, end=Mon Jun 27 06:32:52 BST 2016, operations=411.4508254052416, operationsPerMinute=102.8627063513104
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:32:56 BST 2016, end=Mon Jun 27 06:34:56 BST 2016, operations=73.52003754598962, operationsPerMinute=36.76001877299481, mode=normal, start=Mon Jun 27 06:35:06 BST 2016, end=Mon Jun 27 06:39:06 BST 2016, operations=153.38114821044388, operationsPerMinute=38.34528705261097
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:39:15 BST 2016, end=Mon Jun 27 06:41:15 BST 2016, operations=13.848361353162655, operationsPerMinute=6.924180676581328, mode=normal, start=Mon Jun 27 06:41:59 BST 2016, end=Mon Jun 27 06:45:59 BST 2016, operations=27.463239147145266, operationsPerMinute=6.865809786786317
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:46:29 BST 2016, end=Mon Jun 27 06:48:29 BST 2016, operations=74.5486174276696, operationsPerMinute=37.2743087138348, mode=normal, start=Mon Jun 27 06:48:38 BST 2016, end=Mon Jun 27 06:52:38 BST 2016, operations=148.9794954928905, operationsPerMinute=37.24487387322262
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:52:50 BST 2016, end=Mon Jun 27 06:54:50 BST 2016, operations=43.20724952677463, operationsPerMinute=21.603624763387316, mode=normal, start=Mon Jun 27 06:55:01 BST 2016, end=Mon Jun 27 06:59:01 BST 2016, operations=86.53581231904857, operationsPerMinute=21.633953079762144
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 06:59:13 BST 2016, end=Mon Jun 27 07:01:13 BST 2016, operations=760.0993994331818, operationsPerMinute=380.0496997165909, mode=normal, start=Mon Jun 27 07:01:14 BST 2016, end=Mon Jun 27 07:05:14 BST 2016, operations=1477.6931587155777, operationsPerMinute=369.42328967889443
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 07:05:15 BST 2016, end=Mon Jun 27 07:07:15 BST 2016, operations=575.018282720921, operationsPerMinute=287.5091413604605, mode=normal, start=Mon Jun 27 07:07:17 BST 2016, end=Mon Jun 27 07:11:17 BST 2016, operations=1145.584038694075, operationsPerMinute=286.39600967351873
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 07:11:18 BST 2016, end=Mon Jun 27 07:13:18 BST 2016, operations=330.38211413227515, operationsPerMinute=165.19105706613757, mode=normal, start=Mon Jun 27 07:13:21 BST 2016, end=Mon Jun 27 07:17:21 BST 2016, operations=660.085754484527, operationsPerMinute=165.02143862113175
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 07:17:24 BST 2016, end=Mon Jun 27 07:19:24 BST 2016, operations=509.45235357986843, operationsPerMinute=254.72617678993421, mode=normal, start=Mon Jun 27 07:19:25 BST 2016, end=Mon Jun 27 07:23:25 BST 2016, operations=1014.0713160904762, operationsPerMinute=253.51782902261905
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 07:23:27 BST 2016, end=Mon Jun 27 07:25:27 BST 2016, operations=119.92981435379771, operationsPerMinute=59.964907176898855, mode=normal, start=Mon Jun 27 07:25:33 BST 2016, end=Mon Jun 27 07:29:33 BST 2016, operations=239.76887587129193, operationsPerMinute=59.94221896782298
benchmark-name=serial, mod=warmup, start=Mon Jun 27 07:29:40 BST 2016, end=Mon Jun 27 07:31:40 BST 2016, operations=236.05321051038024, operationsPerMinute=118.02660525519012, mode=normal, start=Mon Jun 27 07:31:43 BST 2016, end=Mon Jun 27 07:35:43 BST 2016, operations=461.04704846913086, operationsPerMinute=115.26176211728271
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 07:35:46 BST 2016, end=Mon Jun 27 07:37:46 BST 2016, operations=180.30623797349733, operationsPerMinute=90.15311898674867, mode=normal, start=Mon Jun 27 07:37:47 BST 2016, end=Mon Jun 27 07:41:47 BST 2016, operations=358.69951425569326, operationsPerMinute=89.67487856392331
benchmark-name=xml.transform, mod=warmup, start=Mon Jun 27 07:42:06 BST 2016, end=Mon Jun 27 07:44:06 BST 2016, operations=529.621246532067, operationsPerMinute=264.8106232660335, mode=normal, start=Mon Jun 27 07:44:08 BST 2016, end=Mon Jun 27 07:48:08 BST 2016, operations=1057.9314534141313, operationsPerMinute=264.4828633535328
benchmark-name=xml.validation, mod=warmup, start=Mon Jun 27 07:48:10 BST 2016, end=Mon Jun 27 07:50:10 BST 2016, operations=1011.0913079027043, operationsPerMinute=505.54565395135216, mode=normal, start=Mon Jun 27 07:50:10 BST 2016, end=Mon Jun 27 07:54:10 BST 2016, operations=1987.718981286634, operationsPerMinute=496.9297453216585
