spec.jvm2008.report.run.location=KINGS04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 14:36:05 BST 2016, end=Fri Jun 24 14:36:06 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 14:36:06 BST 2016, end=Fri Jun 24 14:36:06 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 14:36:06 BST 2016, end=Fri Jun 24 14:36:22 BST 2016, operations=1.0, operationsPerMinute=3.642102707296346
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 14:36:22 BST 2016, end=Fri Jun 24 14:36:26 BST 2016, operations=1.0, operationsPerMinute=15.082956259426847
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 14:36:26 BST 2016, end=Fri Jun 24 14:36:27 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 14:36:27 BST 2016, end=Fri Jun 24 14:36:36 BST 2016, operations=1.0, operationsPerMinute=6.724195898240502
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 14:36:36 BST 2016, end=Fri Jun 24 14:36:44 BST 2016, operations=1.0, operationsPerMinute=7.631645891630629
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 14:36:44 BST 2016, end=Fri Jun 24 14:36:51 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 14:36:51 BST 2016, end=Fri Jun 24 14:36:54 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 14:36:54 BST 2016, end=Fri Jun 24 14:36:54 BST 2016, operations=1.0, operationsPerMinute=68.64988558352402
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 14:36:54 BST 2016, end=Fri Jun 24 14:36:56 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 14:36:56 BST 2016, end=Fri Jun 24 14:37:02 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 14:37:02 BST 2016, end=Fri Jun 24 14:37:03 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 14:37:03 BST 2016, end=Fri Jun 24 14:37:04 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 14:37:04 BST 2016, end=Fri Jun 24 14:37:07 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 14:37:07 BST 2016, end=Fri Jun 24 14:37:13 BST 2016, operations=1.0, operationsPerMinute=9.113001215066829
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 14:37:13 BST 2016, end=Fri Jun 24 14:37:37 BST 2016, operations=1.0, operationsPerMinute=2.5040691123074996
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 14:37:37 BST 2016, end=Fri Jun 24 14:37:38 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 14:37:51 BST 2016, end=Fri Jun 24 14:39:51 BST 2016, operations=428.79233942952357, operationsPerMinute=214.39616971476178, mode=normal, start=Fri Jun 24 14:39:53 BST 2016, end=Fri Jun 24 14:43:53 BST 2016, operations=885.9211214163886, operationsPerMinute=221.48028035409715
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 14:43:58 BST 2016, end=Fri Jun 24 14:45:58 BST 2016, operations=173.12844102001222, operationsPerMinute=86.56422051000611, mode=normal, start=Fri Jun 24 14:46:02 BST 2016, end=Fri Jun 24 14:50:02 BST 2016, operations=332.5636441857805, operationsPerMinute=83.14091104644513
benchmark-name=compress, mod=warmup, start=Fri Jun 24 14:50:08 BST 2016, end=Fri Jun 24 14:52:08 BST 2016, operations=373.8867524852811, operationsPerMinute=186.94337624264054, mode=normal, start=Fri Jun 24 14:52:10 BST 2016, end=Fri Jun 24 14:56:10 BST 2016, operations=748.651670856113, operationsPerMinute=187.16291771402825
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 14:56:12 BST 2016, end=Fri Jun 24 14:58:12 BST 2016, operations=123.86993889810786, operationsPerMinute=61.93496944905393, mode=normal, start=Fri Jun 24 14:58:19 BST 2016, end=Fri Jun 24 15:02:19 BST 2016, operations=260.4931766345679, operationsPerMinute=65.12329415864197
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 15:02:25 BST 2016, end=Fri Jun 24 15:04:25 BST 2016, operations=219.578171530179, operationsPerMinute=109.7890857650895, mode=normal, start=Fri Jun 24 15:04:28 BST 2016, end=Fri Jun 24 15:08:28 BST 2016, operations=439.0426532503459, operationsPerMinute=109.76066331258647
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 15:08:30 BST 2016, end=Fri Jun 24 15:10:30 BST 2016, operations=374.3670673570813, operationsPerMinute=187.18353367854064, mode=normal, start=Fri Jun 24 15:10:32 BST 2016, end=Fri Jun 24 15:14:32 BST 2016, operations=750.6150536030306, operationsPerMinute=187.65376340075764
benchmark-name=derby, mod=warmup, start=Fri Jun 24 15:15:48 BST 2016, end=Fri Jun 24 15:17:48 BST 2016, operations=273.266111834745, operationsPerMinute=136.6330559173725, mode=normal, start=Fri Jun 24 15:17:51 BST 2016, end=Fri Jun 24 15:21:51 BST 2016, operations=549.7786454986834, operationsPerMinute=137.44466137467086
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 15:21:53 BST 2016, end=Fri Jun 24 15:23:53 BST 2016, operations=183.62959471706364, operationsPerMinute=91.81479735853182, mode=normal, start=Fri Jun 24 15:23:56 BST 2016, end=Fri Jun 24 15:27:56 BST 2016, operations=364.77920153847407, operationsPerMinute=91.19480038461852
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 15:28:00 BST 2016, end=Fri Jun 24 15:30:00 BST 2016, operations=97.09637623405959, operationsPerMinute=48.548188117029795, mode=normal, start=Fri Jun 24 15:30:08 BST 2016, end=Fri Jun 24 15:34:08 BST 2016, operations=199.83900313696412, operationsPerMinute=49.95975078424103
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 15:34:16 BST 2016, end=Fri Jun 24 15:36:16 BST 2016, operations=21.577703512606526, operationsPerMinute=10.788851756303263, mode=normal, start=Fri Jun 24 15:36:45 BST 2016, end=Fri Jun 24 15:40:45 BST 2016, operations=43.41644164105783, operationsPerMinute=10.854110410264457
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 15:41:05 BST 2016, end=Fri Jun 24 15:43:05 BST 2016, operations=73.79157902976176, operationsPerMinute=36.89578951488088, mode=normal, start=Fri Jun 24 15:43:15 BST 2016, end=Fri Jun 24 15:47:15 BST 2016, operations=147.44038167306243, operationsPerMinute=36.86009541826561
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 15:47:23 BST 2016, end=Fri Jun 24 15:49:23 BST 2016, operations=72.48099285030582, operationsPerMinute=36.24049642515291, mode=normal, start=Fri Jun 24 15:49:34 BST 2016, end=Fri Jun 24 15:53:34 BST 2016, operations=144.9993319251646, operationsPerMinute=36.24983298129115
