spec.jvm2008.report.run.location=BEDSONTC051
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:53 BST 2016, end=Thu May 26 14:18:53 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:53 BST 2016, end=Thu May 26 14:18:53 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:53 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=4.6008741660915575
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:09 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:09 BST 2016, end=Thu May 26 14:19:11 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:11 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:27 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:27 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:36 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:36 BST 2016, end=Thu May 26 14:19:36 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:36 BST 2016, end=Thu May 26 14:19:37 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:37 BST 2016, end=Thu May 26 14:19:43 BST 2016, operations=1.0, operationsPerMinute=11.019283746556473
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:19:44 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:44 BST 2016, end=Thu May 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:45 BST 2016, end=Thu May 26 14:19:47 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:47 BST 2016, end=Thu May 26 14:19:54 BST 2016, operations=1.0, operationsPerMinute=9.312432096849294
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:54 BST 2016, end=Thu May 26 14:20:14 BST 2016, operations=1.0, operationsPerMinute=2.956247536460386
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:14 BST 2016, end=Thu May 26 14:20:15 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:25 BST 2016, end=Thu May 26 14:22:25 BST 2016, operations=508.7734995161038, operationsPerMinute=254.3867497580519, mode=normal, start=Thu May 26 14:22:26 BST 2016, end=Thu May 26 14:26:26 BST 2016, operations=1029.7843535375466, operationsPerMinute=257.44608838438666
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:30 BST 2016, end=Thu May 26 14:28:30 BST 2016, operations=199.55588539232326, operationsPerMinute=99.77794269616163, mode=normal, start=Thu May 26 14:28:32 BST 2016, end=Thu May 26 14:32:32 BST 2016, operations=393.483864860779, operationsPerMinute=98.37096621519476
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:36 BST 2016, end=Thu May 26 14:34:36 BST 2016, operations=402.60042257948635, operationsPerMinute=201.30021128974317, mode=normal, start=Thu May 26 14:34:37 BST 2016, end=Thu May 26 14:38:37 BST 2016, operations=805.632095841677, operationsPerMinute=201.40802396041926
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:39 BST 2016, end=Thu May 26 14:40:39 BST 2016, operations=137.7360829506871, operationsPerMinute=68.86804147534355, mode=normal, start=Thu May 26 14:40:44 BST 2016, end=Thu May 26 14:44:44 BST 2016, operations=294.1172850764699, operationsPerMinute=73.52932126911747
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:49 BST 2016, end=Thu May 26 14:46:49 BST 2016, operations=235.8160716413541, operationsPerMinute=117.90803582067706, mode=normal, start=Thu May 26 14:46:53 BST 2016, end=Thu May 26 14:50:53 BST 2016, operations=472.9959336682077, operationsPerMinute=118.24898341705193
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:57 BST 2016, end=Thu May 26 14:52:57 BST 2016, operations=407.91151141404305, operationsPerMinute=203.95575570702152, mode=normal, start=Thu May 26 14:52:59 BST 2016, end=Thu May 26 14:56:59 BST 2016, operations=821.4139456886292, operationsPerMinute=205.3534864221573
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:22 BST 2016, end=Thu May 26 14:59:22 BST 2016, operations=360.11750035317664, operationsPerMinute=180.05875017658832, mode=normal, start=Thu May 26 14:59:23 BST 2016, end=Thu May 26 15:03:23 BST 2016, operations=729.3283948603728, operationsPerMinute=182.3320987150932
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:26 BST 2016, end=Thu May 26 15:05:26 BST 2016, operations=208.65760929417806, operationsPerMinute=104.32880464708903, mode=normal, start=Thu May 26 15:05:30 BST 2016, end=Thu May 26 15:09:30 BST 2016, operations=419.3627285196812, operationsPerMinute=104.8406821299203
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:33 BST 2016, end=Thu May 26 15:11:33 BST 2016, operations=79.47804987898124, operationsPerMinute=39.73902493949062, mode=normal, start=Thu May 26 15:11:40 BST 2016, end=Thu May 26 15:15:40 BST 2016, operations=157.78693921215668, operationsPerMinute=39.44673480303917
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:47 BST 2016, end=Thu May 26 15:17:47 BST 2016, operations=13.86327365424437, operationsPerMinute=6.931636827122185, mode=normal, start=Thu May 26 15:18:31 BST 2016, end=Thu May 26 15:22:31 BST 2016, operations=27.799579841623082, operationsPerMinute=6.9498949604057705
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:07 BST 2016, end=Thu May 26 15:25:07 BST 2016, operations=75.05246138577843, operationsPerMinute=37.526230692889214, mode=normal, start=Thu May 26 15:25:15 BST 2016, end=Thu May 26 15:29:15 BST 2016, operations=150.3726911715309, operationsPerMinute=37.593172792882726
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:24 BST 2016, end=Thu May 26 15:31:24 BST 2016, operations=43.127036265101665, operationsPerMinute=21.563518132550833, mode=normal, start=Thu May 26 15:31:35 BST 2016, end=Thu May 26 15:35:35 BST 2016, operations=86.087282652796, operationsPerMinute=21.521820663199
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:35:48 BST 2016, end=Thu May 26 15:37:48 BST 2016, operations=695.5209895119299, operationsPerMinute=347.76049475596494, mode=normal, start=Thu May 26 15:37:49 BST 2016, end=Thu May 26 15:41:49 BST 2016, operations=1489.3136987447524, operationsPerMinute=372.3284246861881
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:41:50 BST 2016, end=Thu May 26 15:43:50 BST 2016, operations=579.1683562025772, operationsPerMinute=289.5841781012886, mode=normal, start=Thu May 26 15:43:51 BST 2016, end=Thu May 26 15:47:51 BST 2016, operations=1159.9536258548942, operationsPerMinute=289.98840646372355
