spec.jvm2008.report.run.location=TOLL08
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 22:26:09 BST 2016, end=Tue Jun 28 22:26:09 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 22:26:09 BST 2016, end=Tue Jun 28 22:26:09 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 22:26:09 BST 2016, end=Tue Jun 28 22:26:31 BST 2016, operations=1.0, operationsPerMinute=2.7143180275955667
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 22:26:31 BST 2016, end=Tue Jun 28 22:26:37 BST 2016, operations=1.0, operationsPerMinute=11.312217194570136
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 22:26:37 BST 2016, end=Tue Jun 28 22:26:39 BST 2016, operations=1.0, operationsPerMinute=31.26628452318916
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 22:26:39 BST 2016, end=Tue Jun 28 22:26:50 BST 2016, operations=1.0, operationsPerMinute=5.4945054945054945
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 22:26:50 BST 2016, end=Tue Jun 28 22:26:58 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 22:26:58 BST 2016, end=Tue Jun 28 22:27:06 BST 2016, operations=1.0, operationsPerMinute=7.77000777000777
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 22:27:06 BST 2016, end=Tue Jun 28 22:27:10 BST 2016, operations=1.0, operationsPerMinute=15.957446808510639
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 22:27:10 BST 2016, end=Tue Jun 28 22:27:11 BST 2016, operations=1.0, operationsPerMinute=50.63291139240506
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 22:27:11 BST 2016, end=Tue Jun 28 22:27:12 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 22:27:12 BST 2016, end=Tue Jun 28 22:27:20 BST 2016, operations=1.0, operationsPerMinute=7.661856723279275
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 22:27:20 BST 2016, end=Tue Jun 28 22:27:22 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 22:27:22 BST 2016, end=Tue Jun 28 22:27:24 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 22:27:24 BST 2016, end=Tue Jun 28 22:27:28 BST 2016, operations=1.0, operationsPerMinute=14.792899408284024
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 22:27:28 BST 2016, end=Tue Jun 28 22:27:37 BST 2016, operations=1.0, operationsPerMinute=7.202881152460985
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 22:27:37 BST 2016, end=Tue Jun 28 22:28:17 BST 2016, operations=1.0, operationsPerMinute=1.4798737174427783
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 22:28:17 BST 2016, end=Tue Jun 28 22:28:19 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 22:28:36 BST 2016, end=Tue Jun 28 22:30:36 BST 2016, operations=243.91520226185298, operationsPerMinute=121.95760113092649, mode=normal, start=Tue Jun 28 22:30:36 BST 2016, end=Tue Jun 28 22:34:36 BST 2016, operations=498.68757348572007, operationsPerMinute=124.67189337143002
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 22:34:42 BST 2016, end=Tue Jun 28 22:36:42 BST 2016, operations=96.90840063947815, operationsPerMinute=48.45420031973907, mode=normal, start=Tue Jun 28 22:36:45 BST 2016, end=Tue Jun 28 22:40:45 BST 2016, operations=193.78827731017827, operationsPerMinute=48.44706932754457
benchmark-name=compress, mod=warmup, start=Tue Jun 28 22:40:48 BST 2016, end=Tue Jun 28 22:42:48 BST 2016, operations=148.96502959807253, operationsPerMinute=74.48251479903627, mode=normal, start=Tue Jun 28 22:42:51 BST 2016, end=Tue Jun 28 22:46:51 BST 2016, operations=297.8375522878947, operationsPerMinute=74.45938807197368
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 22:46:53 BST 2016, end=Tue Jun 28 22:48:53 BST 2016, operations=42.20510988981812, operationsPerMinute=21.10255494490906, mode=normal, start=Tue Jun 28 22:48:59 BST 2016, end=Tue Jun 28 22:52:59 BST 2016, operations=89.28110841957243, operationsPerMinute=22.32027710489311
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 22:53:06 BST 2016, end=Tue Jun 28 22:55:06 BST 2016, operations=86.63381504078794, operationsPerMinute=43.31690752039397, mode=normal, start=Tue Jun 28 22:55:10 BST 2016, end=Tue Jun 28 22:59:10 BST 2016, operations=173.27743466033843, operationsPerMinute=43.31935866508461
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 22:59:14 BST 2016, end=Tue Jun 28 23:01:14 BST 2016, operations=140.28671440501785, operationsPerMinute=70.14335720250892, mode=normal, start=Tue Jun 28 23:01:17 BST 2016, end=Tue Jun 28 23:05:17 BST 2016, operations=279.8579427871915, operationsPerMinute=69.96448569679788
benchmark-name=derby, mod=warmup, start=Tue Jun 28 23:07:21 BST 2016, end=Tue Jun 28 23:09:21 BST 2016, operations=102.67783090498666, operationsPerMinute=51.33891545249333, mode=normal, start=Tue Jun 28 23:09:24 BST 2016, end=Tue Jun 28 23:13:24 BST 2016, operations=213.79565074534378, operationsPerMinute=53.448912686335944
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 23:13:27 BST 2016, end=Tue Jun 28 23:15:27 BST 2016, operations=65.79711988855912, operationsPerMinute=32.89855994427956, mode=normal, start=Tue Jun 28 23:15:31 BST 2016, end=Tue Jun 28 23:19:31 BST 2016, operations=132.11257603877874, operationsPerMinute=33.028144009694685
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 23:19:35 BST 2016, end=Tue Jun 28 23:21:35 BST 2016, operations=30.650156878341953, operationsPerMinute=15.325078439170976, mode=normal, start=Tue Jun 28 23:21:42 BST 2016, end=Tue Jun 28 23:25:42 BST 2016, operations=61.970995710510735, operationsPerMinute=15.492748927627684
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 23:25:50 BST 2016, end=Tue Jun 28 23:27:50 BST 2016, operations=7.065567959981802, operationsPerMinute=3.532783979990901, mode=normal, start=Tue Jun 28 23:28:22 BST 2016, end=Tue Jun 28 23:32:22 BST 2016, operations=14.1759806321182, operationsPerMinute=3.54399515802955
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 23:33:10 BST 2016, end=Tue Jun 28 23:35:10 BST 2016, operations=32.277936043730506, operationsPerMinute=16.138968021865253, mode=normal, start=Tue Jun 28 23:35:23 BST 2016, end=Tue Jun 28 23:39:23 BST 2016, operations=64.60228566645203, operationsPerMinute=16.15057141661301
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 23:39:34 BST 2016, end=Tue Jun 28 23:41:34 BST 2016, operations=23.387997864364486, operationsPerMinute=11.693998932182243, mode=normal, start=Tue Jun 28 23:41:44 BST 2016, end=Tue Jun 28 23:45:44 BST 2016, operations=46.6634012626173, operationsPerMinute=11.665850315654325
