spec.jvm2008.report.run.location=HOPE11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 01:30:51 BST 2016, end=Fri Jun 24 01:30:51 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 01:30:51 BST 2016, end=Fri Jun 24 01:30:53 BST 2016, operations=1.0, operationsPerMinute=32.85870755750274
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 01:30:53 BST 2016, end=Fri Jun 24 01:31:27 BST 2016, operations=1.0, operationsPerMinute=1.754796443612541
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 01:31:27 BST 2016, end=Fri Jun 24 01:31:33 BST 2016, operations=1.0, operationsPerMinute=10.011680293675955
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 01:31:33 BST 2016, end=Fri Jun 24 01:31:36 BST 2016, operations=1.0, operationsPerMinute=20.898641588296762
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 01:31:36 BST 2016, end=Fri Jun 24 01:31:47 BST 2016, operations=1.0, operationsPerMinute=5.604334018307491
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 01:31:47 BST 2016, end=Fri Jun 24 01:31:55 BST 2016, operations=1.0, operationsPerMinute=6.890215893431328
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 01:31:55 BST 2016, end=Fri Jun 24 01:32:03 BST 2016, operations=1.0, operationsPerMinute=8.181074447777474
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 01:32:03 BST 2016, end=Fri Jun 24 01:32:08 BST 2016, operations=1.0, operationsPerMinute=11.684518013631937
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 01:32:08 BST 2016, end=Fri Jun 24 01:32:09 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 01:32:09 BST 2016, end=Fri Jun 24 01:32:10 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 01:32:10 BST 2016, end=Fri Jun 24 01:32:17 BST 2016, operations=1.0, operationsPerMinute=8.858703676362026
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 01:32:17 BST 2016, end=Fri Jun 24 01:32:19 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 01:32:19 BST 2016, end=Fri Jun 24 01:32:20 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 01:32:20 BST 2016, end=Fri Jun 24 01:32:23 BST 2016, operations=1.0, operationsPerMinute=17.883755588673623
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 01:32:23 BST 2016, end=Fri Jun 24 01:32:32 BST 2016, operations=1.0, operationsPerMinute=6.830601092896175
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 01:32:32 BST 2016, end=Fri Jun 24 01:33:11 BST 2016, operations=1.0, operationsPerMinute=1.529051987767584
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 01:33:11 BST 2016, end=Fri Jun 24 01:33:16 BST 2016, operations=1.0, operationsPerMinute=14.08781404085466
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 01:33:35 BST 2016, end=Fri Jun 24 01:35:35 BST 2016, operations=343.02041927991667, operationsPerMinute=171.51020963995833, mode=normal, start=Fri Jun 24 01:35:36 BST 2016, end=Fri Jun 24 01:39:36 BST 2016, operations=668.3699211161361, operationsPerMinute=167.09248027903402
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 01:39:44 BST 2016, end=Fri Jun 24 01:41:44 BST 2016, operations=128.49155845022267, operationsPerMinute=64.24577922511133, mode=normal, start=Fri Jun 24 01:41:49 BST 2016, end=Fri Jun 24 01:45:49 BST 2016, operations=258.45703067137583, operationsPerMinute=64.61425766784396
benchmark-name=compress, mod=warmup, start=Fri Jun 24 01:45:56 BST 2016, end=Fri Jun 24 01:47:56 BST 2016, operations=261.6702810568588, operationsPerMinute=130.8351405284294, mode=normal, start=Fri Jun 24 01:47:59 BST 2016, end=Fri Jun 24 01:51:59 BST 2016, operations=518.0007655949078, operationsPerMinute=129.50019139872694
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 01:52:03 BST 2016, end=Fri Jun 24 01:54:03 BST 2016, operations=84.80527024334735, operationsPerMinute=42.402635121673676, mode=normal, start=Fri Jun 24 01:54:12 BST 2016, end=Fri Jun 24 01:58:12 BST 2016, operations=179.7633452624894, operationsPerMinute=44.94083631562235
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 01:58:21 BST 2016, end=Fri Jun 24 02:00:21 BST 2016, operations=145.9815137243928, operationsPerMinute=72.9907568621964, mode=normal, start=Fri Jun 24 02:00:26 BST 2016, end=Fri Jun 24 02:04:26 BST 2016, operations=287.3087564555451, operationsPerMinute=71.82718911388628
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 02:04:32 BST 2016, end=Fri Jun 24 02:06:32 BST 2016, operations=251.68337979006535, operationsPerMinute=125.84168989503267, mode=normal, start=Fri Jun 24 02:06:36 BST 2016, end=Fri Jun 24 02:10:36 BST 2016, operations=501.60348754712663, operationsPerMinute=125.40087188678166
benchmark-name=derby, mod=warmup, start=Fri Jun 24 02:12:08 BST 2016, end=Fri Jun 24 02:14:08 BST 2016, operations=203.03780461154605, operationsPerMinute=101.51890230577303, mode=normal, start=Fri Jun 24 02:14:11 BST 2016, end=Fri Jun 24 02:18:11 BST 2016, operations=410.08236067695117, operationsPerMinute=102.52059016923779
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 02:18:14 BST 2016, end=Fri Jun 24 02:20:14 BST 2016, operations=133.16812065355816, operationsPerMinute=66.58406032677908, mode=normal, start=Fri Jun 24 02:20:19 BST 2016, end=Fri Jun 24 02:24:19 BST 2016, operations=267.22497133402305, operationsPerMinute=66.80624283350576
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 02:24:24 BST 2016, end=Fri Jun 24 02:26:24 BST 2016, operations=57.12284748538631, operationsPerMinute=28.561423742693155, mode=normal, start=Fri Jun 24 02:26:37 BST 2016, end=Fri Jun 24 02:30:37 BST 2016, operations=121.18188208467491, operationsPerMinute=30.295470521168728
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 02:30:47 BST 2016, end=Fri Jun 24 02:32:47 BST 2016, operations=11.501351053116636, operationsPerMinute=5.750675526558318, mode=normal, start=Fri Jun 24 02:33:23 BST 2016, end=Fri Jun 24 02:37:23 BST 2016, operations=22.959489576125534, operationsPerMinute=5.739872394031384
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 02:38:06 BST 2016, end=Fri Jun 24 02:40:06 BST 2016, operations=54.696680534794055, operationsPerMinute=27.348340267397028, mode=normal, start=Fri Jun 24 02:40:17 BST 2016, end=Fri Jun 24 02:44:17 BST 2016, operations=109.30222312987081, operationsPerMinute=27.325555782467703
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 02:44:29 BST 2016, end=Fri Jun 24 02:46:29 BST 2016, operations=37.143906556490876, operationsPerMinute=18.571953278245438, mode=normal, start=Fri Jun 24 02:46:48 BST 2016, end=Fri Jun 24 02:50:48 BST 2016, operations=74.15432777031704, operationsPerMinute=18.53858194257926
