spec.jvm2008.report.run.location=HULL56
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 16:14:42 BST 2016, end=Tue Jun 21 16:14:42 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 16:14:42 BST 2016, end=Tue Jun 21 16:14:43 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 16:14:43 BST 2016, end=Tue Jun 21 16:15:18 BST 2016, operations=1.0, operationsPerMinute=1.727812014052871
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 16:15:18 BST 2016, end=Tue Jun 21 16:15:23 BST 2016, operations=1.0, operationsPerMinute=10.744985673352435
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 16:15:23 BST 2016, end=Tue Jun 21 16:15:25 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 16:15:25 BST 2016, end=Tue Jun 21 16:15:35 BST 2016, operations=1.0, operationsPerMinute=5.810012588360608
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 16:15:35 BST 2016, end=Tue Jun 21 16:15:44 BST 2016, operations=1.0, operationsPerMinute=6.967831842991522
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 16:15:44 BST 2016, end=Tue Jun 21 16:15:51 BST 2016, operations=1.0, operationsPerMinute=8.113590263691684
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 16:15:51 BST 2016, end=Tue Jun 21 16:15:54 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 16:15:54 BST 2016, end=Tue Jun 21 16:15:55 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 16:15:55 BST 2016, end=Tue Jun 21 16:15:57 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 16:15:57 BST 2016, end=Tue Jun 21 16:16:03 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 16:16:03 BST 2016, end=Tue Jun 21 16:16:05 BST 2016, operations=1.0, operationsPerMinute=35.60830860534124
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 16:16:05 BST 2016, end=Tue Jun 21 16:16:06 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 16:16:06 BST 2016, end=Tue Jun 21 16:16:10 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 16:16:10 BST 2016, end=Tue Jun 21 16:16:17 BST 2016, operations=1.0, operationsPerMinute=8.343763037129746
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 16:16:17 BST 2016, end=Tue Jun 21 16:16:46 BST 2016, operations=1.0, operationsPerMinute=2.0622100017185083
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 16:16:46 BST 2016, end=Tue Jun 21 16:16:47 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 16:17:09 BST 2016, end=Tue Jun 21 16:19:09 BST 2016, operations=344.50035099386685, operationsPerMinute=172.25017549693342, mode=normal, start=Tue Jun 21 16:19:11 BST 2016, end=Tue Jun 21 16:23:11 BST 2016, operations=708.4132856842388, operationsPerMinute=177.1033214210597
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 16:23:18 BST 2016, end=Tue Jun 21 16:25:18 BST 2016, operations=141.7556926085618, operationsPerMinute=70.8778463042809, mode=normal, start=Tue Jun 21 16:25:22 BST 2016, end=Tue Jun 21 16:29:22 BST 2016, operations=277.7120959105826, operationsPerMinute=69.42802397764565
benchmark-name=compress, mod=warmup, start=Tue Jun 21 16:29:27 BST 2016, end=Tue Jun 21 16:31:27 BST 2016, operations=269.0085568287938, operationsPerMinute=134.5042784143969, mode=normal, start=Tue Jun 21 16:31:31 BST 2016, end=Tue Jun 21 16:35:31 BST 2016, operations=538.5307414972419, operationsPerMinute=134.63268537431048
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 16:35:33 BST 2016, end=Tue Jun 21 16:37:33 BST 2016, operations=85.7640885582577, operationsPerMinute=42.88204427912885, mode=normal, start=Tue Jun 21 16:37:41 BST 2016, end=Tue Jun 21 16:41:41 BST 2016, operations=180.3371610252368, operationsPerMinute=45.0842902563092
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 16:41:50 BST 2016, end=Tue Jun 21 16:43:50 BST 2016, operations=146.28240979666458, operationsPerMinute=73.14120489833229, mode=normal, start=Tue Jun 21 16:43:55 BST 2016, end=Tue Jun 21 16:47:55 BST 2016, operations=292.2457621161267, operationsPerMinute=73.06144052903167
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 16:48:00 BST 2016, end=Tue Jun 21 16:50:00 BST 2016, operations=251.94778388359634, operationsPerMinute=125.97389194179817, mode=normal, start=Tue Jun 21 16:50:03 BST 2016, end=Tue Jun 21 16:54:03 BST 2016, operations=503.9752190315484, operationsPerMinute=125.9938047578871
benchmark-name=derby, mod=warmup, start=Tue Jun 21 16:55:36 BST 2016, end=Tue Jun 21 16:57:36 BST 2016, operations=204.16024254232732, operationsPerMinute=102.08012127116366, mode=normal, start=Tue Jun 21 16:57:40 BST 2016, end=Tue Jun 21 17:01:40 BST 2016, operations=409.51042446317456, operationsPerMinute=102.37760611579364
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:01:43 BST 2016, end=Tue Jun 21 17:03:43 BST 2016, operations=134.1774806583329, operationsPerMinute=67.08874032916646, mode=normal, start=Tue Jun 21 17:03:48 BST 2016, end=Tue Jun 21 17:07:48 BST 2016, operations=268.04152840335405, operationsPerMinute=67.01038210083851
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 17:07:55 BST 2016, end=Tue Jun 21 17:09:55 BST 2016, operations=55.65103671908244, operationsPerMinute=27.82551835954122, mode=normal, start=Tue Jun 21 17:10:02 BST 2016, end=Tue Jun 21 17:14:02 BST 2016, operations=114.80288211520812, operationsPerMinute=28.70072052880203
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 17:14:11 BST 2016, end=Tue Jun 21 17:16:11 BST 2016, operations=11.461063448470657, operationsPerMinute=5.730531724235329, mode=normal, start=Tue Jun 21 17:16:48 BST 2016, end=Tue Jun 21 17:20:48 BST 2016, operations=23.055570948248864, operationsPerMinute=5.763892737062216
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 17:21:28 BST 2016, end=Tue Jun 21 17:23:28 BST 2016, operations=55.12218084569425, operationsPerMinute=27.561090422847126, mode=normal, start=Tue Jun 21 17:23:38 BST 2016, end=Tue Jun 21 17:27:38 BST 2016, operations=109.90782344259352, operationsPerMinute=27.47695586064838
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 17:27:49 BST 2016, end=Tue Jun 21 17:29:49 BST 2016, operations=37.308963875261895, operationsPerMinute=18.654481937630948, mode=normal, start=Tue Jun 21 17:30:08 BST 2016, end=Tue Jun 21 17:34:08 BST 2016, operations=74.43677819796594, operationsPerMinute=18.609194549491484
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 21 17:34:26 BST 2016, end=Tue Jun 21 17:36:26 BST 2016, operations=503.1952888815479, operationsPerMinute=251.59764444077396, mode=normal, start=Tue Jun 21 17:36:27 BST 2016, end=Tue Jun 21 17:40:27 BST 2016, operations=1021.8727796358231, operationsPerMinute=255.46819490895578
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jun 21 17:40:29 BST 2016, end=Tue Jun 21 17:42:29 BST 2016, operations=372.6934499361645, operationsPerMinute=186.34672496808224, mode=normal, start=Tue Jun 21 17:42:31 BST 2016, end=Tue Jun 21 17:46:31 BST 2016, operations=746.978318071702, operationsPerMinute=186.7445795179255
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jun 21 17:46:33 BST 2016, end=Tue Jun 21 17:48:33 BST 2016, operations=242.02976251731278, operationsPerMinute=121.01488125865639, mode=normal, start=Tue Jun 21 17:48:37 BST 2016, end=Tue Jun 21 17:52:37 BST 2016, operations=483.19458444863733, operationsPerMinute=120.79864611215933
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jun 21 17:52:40 BST 2016, end=Tue Jun 21 17:54:40 BST 2016, operations=312.62442816316843, operationsPerMinute=156.31221408158422, mode=normal, start=Tue Jun 21 17:54:42 BST 2016, end=Tue Jun 21 17:58:42 BST 2016, operations=623.349542279055, operationsPerMinute=155.83738556976374
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jun 21 17:58:45 BST 2016, end=Tue Jun 21 18:00:45 BST 2016, operations=78.65291764496745, operationsPerMinute=39.32645882248372, mode=normal, start=Tue Jun 21 18:00:53 BST 2016, end=Tue Jun 21 18:04:53 BST 2016, operations=157.7296308270613, operationsPerMinute=39.432407706765325
benchmark-name=serial, mod=warmup, start=Tue Jun 21 18:05:02 BST 2016, end=Tue Jun 21 18:07:02 BST 2016, operations=136.7076431999126, operationsPerMinute=68.3538215999563, mode=normal, start=Tue Jun 21 18:07:07 BST 2016, end=Tue Jun 21 18:11:07 BST 2016, operations=274.6105337653307, operationsPerMinute=68.65263344133267
benchmark-name=sunflow, mod=warmup, start=Tue Jun 21 18:11:12 BST 2016, end=Tue Jun 21 18:13:12 BST 2016, operations=106.19261044463236, operationsPerMinute=53.09630522231618, mode=normal, start=Tue Jun 21 18:13:14 BST 2016, end=Tue Jun 21 18:17:14 BST 2016, operations=216.70684785633415, operationsPerMinute=54.17671196408354
benchmark-name=xml.transform, mod=warmup, start=Tue Jun 21 18:17:46 BST 2016, end=Tue Jun 21 18:19:46 BST 2016, operations=325.82909919844354, operationsPerMinute=162.91454959922177, mode=normal, start=Tue Jun 21 18:19:48 BST 2016, end=Tue Jun 21 18:23:48 BST 2016, operations=641.8813943022552, operationsPerMinute=160.4703485755638
benchmark-name=xml.validation, mod=warmup, start=Tue Jun 21 18:23:51 BST 2016, end=Tue Jun 21 18:25:51 BST 2016, operations=490.0664976183642, operationsPerMinute=245.0332488091821, mode=normal, start=Tue Jun 21 18:25:52 BST 2016, end=Tue Jun 21 18:29:52 BST 2016, operations=968.9716609696425, operationsPerMinute=242.24291524241062
