spec.jvm2008.report.run.location=BEDSONTC096
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 03:19:57 BST 2016, end=Thu Jun 23 03:19:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 03:19:57 BST 2016, end=Thu Jun 23 03:19:57 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 03:19:57 BST 2016, end=Thu Jun 23 03:20:12 BST 2016, operations=1.0, operationsPerMinute=4.0744261849789485
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 03:20:12 BST 2016, end=Thu Jun 23 03:20:15 BST 2016, operations=1.0, operationsPerMinute=17.24633515377982
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 03:20:15 BST 2016, end=Thu Jun 23 03:20:16 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 03:20:16 BST 2016, end=Thu Jun 23 03:20:25 BST 2016, operations=1.0, operationsPerMinute=7.057993177273262
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 03:20:25 BST 2016, end=Thu Jun 23 03:20:32 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 03:20:32 BST 2016, end=Thu Jun 23 03:20:39 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 03:20:39 BST 2016, end=Thu Jun 23 03:20:41 BST 2016, operations=1.0, operationsPerMinute=26.905829596412556
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 03:20:41 BST 2016, end=Thu Jun 23 03:20:42 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 03:20:42 BST 2016, end=Thu Jun 23 03:20:43 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 03:20:43 BST 2016, end=Thu Jun 23 03:20:48 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 03:20:48 BST 2016, end=Thu Jun 23 03:20:50 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 03:20:50 BST 2016, end=Thu Jun 23 03:20:51 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 03:20:51 BST 2016, end=Thu Jun 23 03:20:53 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 03:20:53 BST 2016, end=Thu Jun 23 03:20:59 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 03:20:59 BST 2016, end=Thu Jun 23 03:21:19 BST 2016, operations=1.0, operationsPerMinute=2.972357079163777
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 03:21:19 BST 2016, end=Thu Jun 23 03:21:20 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 03:21:31 BST 2016, end=Thu Jun 23 03:23:31 BST 2016, operations=489.4499633567244, operationsPerMinute=244.7249816783622, mode=normal, start=Thu Jun 23 03:23:33 BST 2016, end=Thu Jun 23 03:27:33 BST 2016, operations=1007.0111602854589, operationsPerMinute=251.75279007136473
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:27:37 BST 2016, end=Thu Jun 23 03:29:37 BST 2016, operations=200.55580966091188, operationsPerMinute=100.27790483045594, mode=normal, start=Thu Jun 23 03:29:41 BST 2016, end=Thu Jun 23 03:33:41 BST 2016, operations=396.8008553547927, operationsPerMinute=99.20021383869818
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:33:45 BST 2016, end=Thu Jun 23 03:35:45 BST 2016, operations=398.4381564392234, operationsPerMinute=199.2190782196117, mode=normal, start=Thu Jun 23 03:35:46 BST 2016, end=Thu Jun 23 03:39:46 BST 2016, operations=797.006689696632, operationsPerMinute=199.251672424158
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:39:48 BST 2016, end=Thu Jun 23 03:41:48 BST 2016, operations=139.90807129542677, operationsPerMinute=69.95403564771338, mode=normal, start=Thu Jun 23 03:41:54 BST 2016, end=Thu Jun 23 03:45:54 BST 2016, operations=294.9744577729493, operationsPerMinute=73.74361444323732
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:45:58 BST 2016, end=Thu Jun 23 03:47:58 BST 2016, operations=233.8651200203453, operationsPerMinute=116.93256001017265, mode=normal, start=Thu Jun 23 03:48:01 BST 2016, end=Thu Jun 23 03:52:01 BST 2016, operations=467.65194422525445, operationsPerMinute=116.91298605631361
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:52:04 BST 2016, end=Thu Jun 23 03:54:04 BST 2016, operations=404.19743589743587, operationsPerMinute=202.09871794871793, mode=normal, start=Thu Jun 23 03:54:06 BST 2016, end=Thu Jun 23 03:58:06 BST 2016, operations=814.6127959241884, operationsPerMinute=203.6531989810471
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:58:46 BST 2016, end=Thu Jun 23 04:00:46 BST 2016, operations=361.17868816246795, operationsPerMinute=180.58934408123397, mode=normal, start=Thu Jun 23 04:00:48 BST 2016, end=Thu Jun 23 04:04:48 BST 2016, operations=723.6331907374125, operationsPerMinute=180.90829768435313
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 04:04:50 BST 2016, end=Thu Jun 23 04:06:50 BST 2016, operations=208.30396214075805, operationsPerMinute=104.15198107037902, mode=normal, start=Thu Jun 23 04:06:55 BST 2016, end=Thu Jun 23 04:10:55 BST 2016, operations=416.7280304165913, operationsPerMinute=104.18200760414783
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 04:10:59 BST 2016, end=Thu Jun 23 04:12:59 BST 2016, operations=72.858003774378, operationsPerMinute=36.429001887189, mode=normal, start=Thu Jun 23 04:13:08 BST 2016, end=Thu Jun 23 04:17:08 BST 2016, operations=144.7049883935818, operationsPerMinute=36.17624709839545
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 04:17:15 BST 2016, end=Thu Jun 23 04:19:15 BST 2016, operations=13.935862333496367, operationsPerMinute=6.967931166748183, mode=normal, start=Thu Jun 23 04:19:58 BST 2016, end=Thu Jun 23 04:23:58 BST 2016, operations=27.86383895029551, operationsPerMinute=6.965959737573877
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:24:41 BST 2016, end=Thu Jun 23 04:26:41 BST 2016, operations=74.63068992556917, operationsPerMinute=37.315344962784586, mode=normal, start=Thu Jun 23 04:26:50 BST 2016, end=Thu Jun 23 04:30:50 BST 2016, operations=147.4438534301562, operationsPerMinute=36.86096335753905
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:31:00 BST 2016, end=Thu Jun 23 04:33:00 BST 2016, operations=42.00399933642392, operationsPerMinute=21.00199966821196, mode=normal, start=Thu Jun 23 04:33:13 BST 2016, end=Thu Jun 23 04:37:13 BST 2016, operations=84.61870021563514, operationsPerMinute=21.154675053908786
