spec.jvm2008.report.run.location=LAW016
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 05:24:49 BST 2016, end=Mon Jun 27 05:24:49 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:24:49 BST 2016, end=Mon Jun 27 05:24:50 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:24:50 BST 2016, end=Mon Jun 27 05:25:07 BST 2016, operations=1.0, operationsPerMinute=3.434065934065934
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:25:07 BST 2016, end=Mon Jun 27 05:25:11 BST 2016, operations=1.0, operationsPerMinute=14.035087719298245
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:25:11 BST 2016, end=Mon Jun 27 05:25:13 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:25:13 BST 2016, end=Mon Jun 27 05:25:22 BST 2016, operations=1.0, operationsPerMinute=6.63129973474801
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:25:22 BST 2016, end=Mon Jun 27 05:25:30 BST 2016, operations=1.0, operationsPerMinute=7.754943776657619
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:25:30 BST 2016, end=Mon Jun 27 05:25:36 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:25:36 BST 2016, end=Mon Jun 27 05:25:39 BST 2016, operations=1.0, operationsPerMinute=22.488755622188904
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:25:39 BST 2016, end=Mon Jun 27 05:25:40 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:25:40 BST 2016, end=Mon Jun 27 05:25:41 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:25:41 BST 2016, end=Mon Jun 27 05:25:47 BST 2016, operations=1.0, operationsPerMinute=9.7624471200781
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:25:47 BST 2016, end=Mon Jun 27 05:25:49 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:25:49 BST 2016, end=Mon Jun 27 05:25:50 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:25:50 BST 2016, end=Mon Jun 27 05:25:52 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:25:52 BST 2016, end=Mon Jun 27 05:25:59 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:25:59 BST 2016, end=Mon Jun 27 05:26:23 BST 2016, operations=1.0, operationsPerMinute=2.4544896706893025
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:26:23 BST 2016, end=Mon Jun 27 05:26:25 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:26:38 BST 2016, end=Mon Jun 27 05:28:38 BST 2016, operations=413.0900424485262, operationsPerMinute=206.5450212242631, mode=normal, start=Mon Jun 27 05:28:39 BST 2016, end=Mon Jun 27 05:32:39 BST 2016, operations=860.2130529689715, operationsPerMinute=215.05326324224288
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:32:45 BST 2016, end=Mon Jun 27 05:34:45 BST 2016, operations=169.88975245143973, operationsPerMinute=84.94487622571987, mode=normal, start=Mon Jun 27 05:34:49 BST 2016, end=Mon Jun 27 05:38:49 BST 2016, operations=330.2576686866437, operationsPerMinute=82.56441717166092
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:38:53 BST 2016, end=Mon Jun 27 05:40:53 BST 2016, operations=351.48129099552784, operationsPerMinute=175.74064549776392, mode=normal, start=Mon Jun 27 05:40:55 BST 2016, end=Mon Jun 27 05:44:55 BST 2016, operations=702.7999451003923, operationsPerMinute=175.69998627509807
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:44:57 BST 2016, end=Mon Jun 27 05:46:57 BST 2016, operations=115.6396455470173, operationsPerMinute=57.81982277350865, mode=normal, start=Mon Jun 27 05:47:01 BST 2016, end=Mon Jun 27 05:51:01 BST 2016, operations=245.25756376182048, operationsPerMinute=61.31439094045512
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:51:07 BST 2016, end=Mon Jun 27 05:53:07 BST 2016, operations=205.04334685928507, operationsPerMinute=102.52167342964253, mode=normal, start=Mon Jun 27 05:53:11 BST 2016, end=Mon Jun 27 05:57:11 BST 2016, operations=410.7910734538232, operationsPerMinute=102.6977683634558
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:57:15 BST 2016, end=Mon Jun 27 05:59:15 BST 2016, operations=352.1775231629396, operationsPerMinute=176.0887615814698, mode=normal, start=Mon Jun 27 05:59:17 BST 2016, end=Mon Jun 27 06:03:17 BST 2016, operations=701.9410464259396, operationsPerMinute=175.4852616064849
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:04:18 BST 2016, end=Mon Jun 27 06:06:18 BST 2016, operations=261.1944357591412, operationsPerMinute=130.5972178795706, mode=normal, start=Mon Jun 27 06:06:21 BST 2016, end=Mon Jun 27 06:10:21 BST 2016, operations=524.4482518737972, operationsPerMinute=131.1120629684493
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:10:24 BST 2016, end=Mon Jun 27 06:12:24 BST 2016, operations=173.02084047946315, operationsPerMinute=86.51042023973157, mode=normal, start=Mon Jun 27 06:12:28 BST 2016, end=Mon Jun 27 06:16:28 BST 2016, operations=346.0785779578722, operationsPerMinute=86.51964448946805
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:16:32 BST 2016, end=Mon Jun 27 06:18:32 BST 2016, operations=105.46939424240911, operationsPerMinute=52.734697121204555, mode=normal, start=Mon Jun 27 06:18:39 BST 2016, end=Mon Jun 27 06:22:39 BST 2016, operations=214.41040051883314, operationsPerMinute=53.602600129708286
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:22:47 BST 2016, end=Mon Jun 27 06:24:47 BST 2016, operations=22.507751668780056, operationsPerMinute=11.253875834390028, mode=normal, start=Mon Jun 27 06:25:10 BST 2016, end=Mon Jun 27 06:29:10 BST 2016, operations=45.103524406177286, operationsPerMinute=11.275881101544321
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:29:41 BST 2016, end=Mon Jun 27 06:31:41 BST 2016, operations=69.47274654174721, operationsPerMinute=34.73637327087361, mode=normal, start=Mon Jun 27 06:31:52 BST 2016, end=Mon Jun 27 06:35:52 BST 2016, operations=138.80058534416492, operationsPerMinute=34.70014633604123
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:36:02 BST 2016, end=Mon Jun 27 06:38:02 BST 2016, operations=75.30143278959007, operationsPerMinute=37.65071639479503, mode=normal, start=Mon Jun 27 06:38:08 BST 2016, end=Mon Jun 27 06:42:08 BST 2016, operations=150.14247362645875, operationsPerMinute=37.53561840661469
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 06:42:16 BST 2016, end=Mon Jun 27 06:44:16 BST 2016, operations=568.9057466651223, operationsPerMinute=284.4528733325611, mode=normal, start=Mon Jun 27 06:44:18 BST 2016, end=Mon Jun 27 06:48:18 BST 2016, operations=1193.3426776035367, operationsPerMinute=298.33566940088417
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 06:48:19 BST 2016, end=Mon Jun 27 06:50:19 BST 2016, operations=462.8921320431069, operationsPerMinute=231.44606602155346, mode=normal, start=Mon Jun 27 06:50:21 BST 2016, end=Mon Jun 27 06:54:21 BST 2016, operations=921.7066945196809, operationsPerMinute=230.42667362992023
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 06:54:23 BST 2016, end=Mon Jun 27 06:56:23 BST 2016, operations=300.29241151745873, operationsPerMinute=150.14620575872937, mode=normal, start=Mon Jun 27 06:56:25 BST 2016, end=Mon Jun 27 07:00:25 BST 2016, operations=599.9872004070062, operationsPerMinute=149.99680010175155
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 07:00:28 BST 2016, end=Mon Jun 27 07:02:28 BST 2016, operations=431.1396346378108, operationsPerMinute=215.5698173189054, mode=normal, start=Mon Jun 27 07:02:29 BST 2016, end=Mon Jun 27 07:06:29 BST 2016, operations=858.2976611468639, operationsPerMinute=214.57441528671598
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 07:06:31 BST 2016, end=Mon Jun 27 07:08:31 BST 2016, operations=97.76193885126179, operationsPerMinute=48.880969425630894, mode=normal, start=Mon Jun 27 07:08:39 BST 2016, end=Mon Jun 27 07:12:39 BST 2016, operations=195.09619646434612, operationsPerMinute=48.77404911608653
benchmark-name=serial, mod=warmup, start=Mon Jun 27 07:12:45 BST 2016, end=Mon Jun 27 07:14:45 BST 2016, operations=189.4485546300833, operationsPerMinute=94.72427731504165, mode=normal, start=Mon Jun 27 07:14:50 BST 2016, end=Mon Jun 27 07:18:50 BST 2016, operations=367.5050321229187, operationsPerMinute=91.87625803072967
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 07:18:54 BST 2016, end=Mon Jun 27 07:20:54 BST 2016, operations=142.42533936651586, operationsPerMinute=71.21266968325793, mode=normal, start=Mon Jun 27 07:20:56 BST 2016, end=Mon Jun 27 07:24:56 BST 2016, operations=281.50975089636745, operationsPerMinute=70.37743772409186
benchmark-name=xml.transform, mod=warmup, start=Mon Jun 27 07:25:20 BST 2016, end=Mon Jun 27 07:27:20 BST 2016, operations=429.9728840412269, operationsPerMinute=214.98644202061345, mode=normal, start=Mon Jun 27 07:27:22 BST 2016, end=Mon Jun 27 07:31:22 BST 2016, operations=861.439791212053, operationsPerMinute=215.35994780301326
benchmark-name=xml.validation, mod=warmup, start=Mon Jun 27 07:31:24 BST 2016, end=Mon Jun 27 07:33:24 BST 2016, operations=666.8018030367427, operationsPerMinute=333.40090151837137, mode=normal, start=Mon Jun 27 07:33:26 BST 2016, end=Mon Jun 27 07:37:26 BST 2016, operations=1320.947653873528, operationsPerMinute=330.236913468382
