spec.jvm2008.report.run.location=BARN-09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:08 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:08 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:22 BST 2016, operations=1.0, operationsPerMinute=4.466944609886838
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:52:22 BST 2016, end=Fri Jul 01 16:52:25 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:52:25 BST 2016, end=Fri Jul 01 16:52:26 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:52:26 BST 2016, end=Fri Jul 01 16:52:35 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:52:35 BST 2016, end=Fri Jul 01 16:52:42 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:52:42 BST 2016, end=Fri Jul 01 16:52:49 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:52:49 BST 2016, end=Fri Jul 01 16:52:51 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:52:51 BST 2016, end=Fri Jul 01 16:52:52 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:52:52 BST 2016, end=Fri Jul 01 16:52:53 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:52:53 BST 2016, end=Fri Jul 01 16:52:58 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:52:58 BST 2016, end=Fri Jul 01 16:53:00 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:53:00 BST 2016, end=Fri Jul 01 16:53:01 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:53:01 BST 2016, end=Fri Jul 01 16:53:03 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:53:03 BST 2016, end=Fri Jul 01 16:53:09 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:53:09 BST 2016, end=Fri Jul 01 16:53:29 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:53:29 BST 2016, end=Fri Jul 01 16:53:30 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:53:41 BST 2016, end=Fri Jul 01 16:55:41 BST 2016, operations=485.0333578110931, operationsPerMinute=242.51667890554654, mode=normal, start=Fri Jul 01 16:55:42 BST 2016, end=Fri Jul 01 16:59:42 BST 2016, operations=1017.2226571606473, operationsPerMinute=254.30566429016181
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:59:46 BST 2016, end=Fri Jul 01 17:01:46 BST 2016, operations=201.41979857244513, operationsPerMinute=100.70989928622257, mode=normal, start=Fri Jul 01 17:01:49 BST 2016, end=Fri Jul 01 17:05:49 BST 2016, operations=396.9418040608324, operationsPerMinute=99.2354510152081
benchmark-name=compress, mod=warmup, start=Fri Jul 01 17:05:53 BST 2016, end=Fri Jul 01 17:07:53 BST 2016, operations=399.4623199048573, operationsPerMinute=199.73115995242864, mode=normal, start=Fri Jul 01 17:07:55 BST 2016, end=Fri Jul 01 17:11:55 BST 2016, operations=798.6464703133585, operationsPerMinute=199.66161757833962
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 17:11:57 BST 2016, end=Fri Jul 01 17:13:57 BST 2016, operations=139.3350175889525, operationsPerMinute=69.66750879447625, mode=normal, start=Fri Jul 01 17:14:01 BST 2016, end=Fri Jul 01 17:18:01 BST 2016, operations=293.16358915911326, operationsPerMinute=73.29089728977831
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 17:18:07 BST 2016, end=Fri Jul 01 17:20:07 BST 2016, operations=236.77915425117982, operationsPerMinute=118.38957712558991, mode=normal, start=Fri Jul 01 17:20:11 BST 2016, end=Fri Jul 01 17:24:11 BST 2016, operations=469.6054759757086, operationsPerMinute=117.40136899392715
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 17:24:14 BST 2016, end=Fri Jul 01 17:26:14 BST 2016, operations=405.3915537187634, operationsPerMinute=202.6957768593817, mode=normal, start=Fri Jul 01 17:26:16 BST 2016, end=Fri Jul 01 17:30:16 BST 2016, operations=811.8267433833629, operationsPerMinute=202.95668584584072
benchmark-name=derby, mod=warmup, start=Fri Jul 01 17:30:39 BST 2016, end=Fri Jul 01 17:32:39 BST 2016, operations=364.82365422351097, operationsPerMinute=182.41182711175549, mode=normal, start=Fri Jul 01 17:32:41 BST 2016, end=Fri Jul 01 17:36:41 BST 2016, operations=731.6918918918918, operationsPerMinute=182.92297297297296
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 17:36:43 BST 2016, end=Fri Jul 01 17:38:43 BST 2016, operations=207.92328031207754, operationsPerMinute=103.96164015603877, mode=normal, start=Fri Jul 01 17:38:46 BST 2016, end=Fri Jul 01 17:42:46 BST 2016, operations=416.131708157752, operationsPerMinute=104.032927039438
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 17:42:49 BST 2016, end=Fri Jul 01 17:44:49 BST 2016, operations=69.45236540530891, operationsPerMinute=34.726182702654455, mode=normal, start=Fri Jul 01 17:44:59 BST 2016, end=Fri Jul 01 17:48:59 BST 2016, operations=143.08068937231138, operationsPerMinute=35.770172343077846
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 17:49:09 BST 2016, end=Fri Jul 01 17:51:09 BST 2016, operations=13.683274144666111, operationsPerMinute=6.8416370723330555, mode=normal, start=Fri Jul 01 17:51:55 BST 2016, end=Fri Jul 01 17:55:55 BST 2016, operations=27.641928931623024, operationsPerMinute=6.910482232905756
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:56:32 BST 2016, end=Fri Jul 01 17:58:32 BST 2016, operations=74.0843031709023, operationsPerMinute=37.04215158545115, mode=normal, start=Fri Jul 01 17:58:42 BST 2016, end=Fri Jul 01 18:02:42 BST 2016, operations=148.8622091496035, operationsPerMinute=37.215552287400875
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 18:02:52 BST 2016, end=Fri Jul 01 18:04:52 BST 2016, operations=42.66385983859181, operationsPerMinute=21.331929919295906, mode=normal, start=Fri Jul 01 18:05:04 BST 2016, end=Fri Jul 01 18:09:04 BST 2016, operations=84.82395497913421, operationsPerMinute=21.205988744783554
