spec.jvm2008.report.run.location=HULL104
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:19 BST 2016, operations=1.0, operationsPerMinute=72.20216606498195
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:19 BST 2016, end=Thu May 26 14:20:26 BST 2016, operations=1.0, operationsPerMinute=9.125475285171103
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:26 BST 2016, end=Thu May 26 14:20:30 BST 2016, operations=1.0, operationsPerMinute=14.211274277593558
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:30 BST 2016, end=Thu May 26 14:20:32 BST 2016, operations=1.0, operationsPerMinute=36.90036900369004
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:32 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=6.361997667267522
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:20:49 BST 2016, operations=1.0, operationsPerMinute=7.545271629778672
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:49 BST 2016, end=Thu May 26 14:20:56 BST 2016, operations=1.0, operationsPerMinute=8.766803039158386
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:56 BST 2016, end=Thu May 26 14:20:59 BST 2016, operations=1.0, operationsPerMinute=21.037868162692845
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:59 BST 2016, end=Thu May 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=63.89776357827476
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:01 BST 2016, operations=1.0, operationsPerMinute=51.81347150259067
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:01 BST 2016, end=Thu May 26 14:21:07 BST 2016, operations=1.0, operationsPerMinute=9.413241292751804
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:07 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=37.220843672456574
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:10 BST 2016, operations=1.0, operationsPerMinute=49.71002485501243
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:10 BST 2016, end=Thu May 26 14:21:13 BST 2016, operations=1.0, operationsPerMinute=21.171489061397317
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:20 BST 2016, operations=1.0, operationsPerMinute=8.51305334846765
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:20 BST 2016, end=Thu May 26 14:21:42 BST 2016, operations=1.0, operationsPerMinute=2.6660742057320594
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:42 BST 2016, end=Thu May 26 14:21:44 BST 2016, operations=1.0, operationsPerMinute=45.04504504504504
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:47 BST 2016, end=Thu May 26 14:23:47 BST 2016, operations=386.31043783468124, operationsPerMinute=193.15521891734062, mode=normal, start=Thu May 26 14:23:48 BST 2016, end=Thu May 26 14:27:48 BST 2016, operations=797.9666960953504, operationsPerMinute=199.4916740238376
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:27:53 BST 2016, end=Thu May 26 14:29:53 BST 2016, operations=159.50040452078153, operationsPerMinute=79.75020226039076, mode=normal, start=Thu May 26 14:29:56 BST 2016, end=Thu May 26 14:33:56 BST 2016, operations=327.04454845479046, operationsPerMinute=81.76113711369761
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:00 BST 2016, end=Thu May 26 14:36:00 BST 2016, operations=336.38395986538217, operationsPerMinute=168.19197993269108, mode=normal, start=Thu May 26 14:36:02 BST 2016, end=Thu May 26 14:40:02 BST 2016, operations=671.449636098981, operationsPerMinute=167.86240902474526
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:05 BST 2016, end=Thu May 26 14:42:05 BST 2016, operations=113.0028496369461, operationsPerMinute=56.50142481847305, mode=normal, start=Thu May 26 14:42:12 BST 2016, end=Thu May 26 14:46:12 BST 2016, operations=233.67824777565698, operationsPerMinute=58.419561943914246
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:19 BST 2016, end=Thu May 26 14:48:19 BST 2016, operations=200.86404291688876, operationsPerMinute=100.43202145844438, mode=normal, start=Thu May 26 14:48:22 BST 2016, end=Thu May 26 14:52:22 BST 2016, operations=388.5123549081205, operationsPerMinute=97.12808872703013
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:26 BST 2016, end=Thu May 26 14:54:26 BST 2016, operations=334.7365573677291, operationsPerMinute=167.36827868386456, mode=normal, start=Thu May 26 14:54:28 BST 2016, end=Thu May 26 14:58:28 BST 2016, operations=679.6820085650993, operationsPerMinute=169.92050214127482
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:41 BST 2016, end=Thu May 26 15:01:41 BST 2016, operations=247.16018954622587, operationsPerMinute=123.58009477311293, mode=normal, start=Thu May 26 15:01:44 BST 2016, end=Thu May 26 15:05:44 BST 2016, operations=494.9018255268592, operationsPerMinute=123.7254563817148
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:05:48 BST 2016, end=Thu May 26 15:07:48 BST 2016, operations=168.79882917253502, operationsPerMinute=84.39941458626751, mode=normal, start=Thu May 26 15:07:52 BST 2016, end=Thu May 26 15:11:52 BST 2016, operations=320.19099364633286, operationsPerMinute=80.04774841158321
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:11:57 BST 2016, end=Thu May 26 15:13:57 BST 2016, operations=60.65243500973891, operationsPerMinute=30.326217504869454, mode=normal, start=Thu May 26 15:14:13 BST 2016, end=Thu May 26 15:18:13 BST 2016, operations=97.15227736479665, operationsPerMinute=24.28806934119916
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:20:22 BST 2016, end=Thu May 26 15:22:22 BST 2016, operations=12.11187842066176, operationsPerMinute=6.05593921033088, mode=normal, start=Thu May 26 15:23:29 BST 2016, end=Thu May 26 15:27:29 BST 2016, operations=23.31889174813687, operationsPerMinute=5.829722937034218
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:28:23 BST 2016, end=Thu May 26 15:30:23 BST 2016, operations=60.28022799971609, operationsPerMinute=30.140113999858045, mode=normal, start=Thu May 26 15:30:35 BST 2016, end=Thu May 26 15:34:35 BST 2016, operations=113.92082267841248, operationsPerMinute=28.48020566960312
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:35:28 BST 2016, end=Thu May 26 15:37:28 BST 2016, operations=26.175877612172467, operationsPerMinute=13.087938806086234, mode=normal, start=Thu May 26 15:37:42 BST 2016, end=Thu May 26 15:41:42 BST 2016, operations=84.62189066152742, operationsPerMinute=21.155472665381854
