spec.jvm2008.report.run.location=NIDD120
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 16:43:24 BST 2016, end=Sun Jun 26 16:43:24 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 16:43:24 BST 2016, end=Sun Jun 26 16:43:24 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 16:43:24 BST 2016, end=Sun Jun 26 16:43:47 BST 2016, operations=1.0, operationsPerMinute=2.582978173834431
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 16:43:47 BST 2016, end=Sun Jun 26 16:43:52 BST 2016, operations=1.0, operationsPerMinute=11.551790527531768
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 16:43:52 BST 2016, end=Sun Jun 26 16:43:54 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 16:43:54 BST 2016, end=Sun Jun 26 16:44:05 BST 2016, operations=1.0, operationsPerMinute=5.409304002884962
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 16:44:05 BST 2016, end=Sun Jun 26 16:44:14 BST 2016, operations=1.0, operationsPerMinute=6.7598017124831005
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 16:44:14 BST 2016, end=Sun Jun 26 16:44:22 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 16:44:22 BST 2016, end=Sun Jun 26 16:44:26 BST 2016, operations=1.0, operationsPerMinute=18.668326073428748
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 16:44:26 BST 2016, end=Sun Jun 26 16:44:27 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 16:44:27 BST 2016, end=Sun Jun 26 16:44:28 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 16:44:28 BST 2016, end=Sun Jun 26 16:44:35 BST 2016, operations=1.0, operationsPerMinute=8.509431286342362
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 16:44:35 BST 2016, end=Sun Jun 26 16:44:37 BST 2016, operations=1.0, operationsPerMinute=33.42618384401114
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 16:44:37 BST 2016, end=Sun Jun 26 16:44:38 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 16:44:38 BST 2016, end=Sun Jun 26 16:44:41 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 16:44:41 BST 2016, end=Sun Jun 26 16:44:49 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 16:44:49 BST 2016, end=Sun Jun 26 16:45:21 BST 2016, operations=1.0, operationsPerMinute=1.8937002903673779
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 16:45:21 BST 2016, end=Sun Jun 26 16:45:22 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 16:45:39 BST 2016, end=Sun Jun 26 16:47:39 BST 2016, operations=299.8018225479597, operationsPerMinute=149.90091127397986, mode=normal, start=Sun Jun 26 16:47:42 BST 2016, end=Sun Jun 26 16:51:42 BST 2016, operations=617.3026906685109, operationsPerMinute=154.32567266712772
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 16:51:48 BST 2016, end=Sun Jun 26 16:53:48 BST 2016, operations=120.40413736332957, operationsPerMinute=60.202068681664784, mode=normal, start=Sun Jun 26 16:53:53 BST 2016, end=Sun Jun 26 16:57:53 BST 2016, operations=241.07353019224274, operationsPerMinute=60.268382548060686
benchmark-name=compress, mod=warmup, start=Sun Jun 26 16:57:59 BST 2016, end=Sun Jun 26 16:59:59 BST 2016, operations=204.58801080335218, operationsPerMinute=102.29400540167609, mode=normal, start=Sun Jun 26 17:00:03 BST 2016, end=Sun Jun 26 17:04:03 BST 2016, operations=331.6807543349232, operationsPerMinute=82.9201885837308
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 17:04:09 BST 2016, end=Sun Jun 26 17:06:09 BST 2016, operations=44.23581286433404, operationsPerMinute=22.11790643216702, mode=normal, start=Sun Jun 26 17:06:18 BST 2016, end=Sun Jun 26 17:10:18 BST 2016, operations=106.00961569512715, operationsPerMinute=26.502403923781788
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 17:12:48 BST 2016, end=Sun Jun 26 17:14:48 BST 2016, operations=108.18948908728285, operationsPerMinute=54.094744543641426, mode=normal, start=Sun Jun 26 17:15:47 BST 2016, end=Sun Jun 26 17:19:47 BST 2016, operations=164.31029659342386, operationsPerMinute=41.077574148355964
