spec.jvm2008.report.run.location=LEARN-LOUNGE04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 19 00:41:52 BST 2016, end=Sun Jun 19 00:41:52 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:41:52 BST 2016, end=Sun Jun 19 00:41:52 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:41:52 BST 2016, end=Sun Jun 19 00:42:14 BST 2016, operations=1.0, operationsPerMinute=2.753051298522529
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:42:14 BST 2016, end=Sun Jun 19 00:42:19 BST 2016, operations=1.0, operationsPerMinute=12.486992715920916
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:42:19 BST 2016, end=Sun Jun 19 00:42:20 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:42:20 BST 2016, end=Sun Jun 19 00:42:30 BST 2016, operations=1.0, operationsPerMinute=5.99101347978033
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:42:30 BST 2016, end=Sun Jun 19 00:42:39 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:42:39 BST 2016, end=Sun Jun 19 00:42:46 BST 2016, operations=1.0, operationsPerMinute=8.37871805613741
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:42:46 BST 2016, end=Sun Jun 19 00:42:49 BST 2016, operations=1.0, operationsPerMinute=19.627085377821395
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:42:49 BST 2016, end=Sun Jun 19 00:42:50 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:42:50 BST 2016, end=Sun Jun 19 00:42:51 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:42:51 BST 2016, end=Sun Jun 19 00:42:58 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:42:58 BST 2016, end=Sun Jun 19 00:43:00 BST 2016, operations=1.0, operationsPerMinute=34.03289846851957
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:43:00 BST 2016, end=Sun Jun 19 00:43:01 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:43:01 BST 2016, end=Sun Jun 19 00:43:04 BST 2016, operations=1.0, operationsPerMinute=19.32367149758454
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:43:04 BST 2016, end=Sun Jun 19 00:43:12 BST 2016, operations=1.0, operationsPerMinute=8.307947936859597
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:43:12 BST 2016, end=Sun Jun 19 00:43:41 BST 2016, operations=1.0, operationsPerMinute=2.0711080428028996
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:43:41 BST 2016, end=Sun Jun 19 00:43:42 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:43:59 BST 2016, end=Sun Jun 19 00:45:59 BST 2016, operations=348.47468005756656, operationsPerMinute=174.23734002878328, mode=normal, start=Sun Jun 19 00:46:01 BST 2016, end=Sun Jun 19 00:50:01 BST 2016, operations=706.7823434129116, operationsPerMinute=176.6955858532279
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:50:07 BST 2016, end=Sun Jun 19 00:52:07 BST 2016, operations=140.51270505718466, operationsPerMinute=70.25635252859233, mode=normal, start=Sun Jun 19 00:52:12 BST 2016, end=Sun Jun 19 00:56:12 BST 2016, operations=279.39789254664623, operationsPerMinute=69.84947313666156
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:56:18 BST 2016, end=Sun Jun 19 00:58:18 BST 2016, operations=270.834653140305, operationsPerMinute=135.4173265701525, mode=normal, start=Sun Jun 19 00:58:20 BST 2016, end=Sun Jun 19 01:02:20 BST 2016, operations=541.6056229218631, operationsPerMinute=135.40140573046577
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:02:23 BST 2016, end=Sun Jun 19 01:04:23 BST 2016, operations=85.2555562270779, operationsPerMinute=42.62777811353895, mode=normal, start=Sun Jun 19 01:04:32 BST 2016, end=Sun Jun 19 01:08:32 BST 2016, operations=179.54720691472255, operationsPerMinute=44.88680172868064
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:08:39 BST 2016, end=Sun Jun 19 01:10:39 BST 2016, operations=147.28605422613563, operationsPerMinute=73.64302711306782, mode=normal, start=Sun Jun 19 01:10:43 BST 2016, end=Sun Jun 19 01:14:43 BST 2016, operations=294.8184894230484, operationsPerMinute=73.7046223557621
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:14:48 BST 2016, end=Sun Jun 19 01:16:48 BST 2016, operations=251.68537558986407, operationsPerMinute=125.84268779493203, mode=normal, start=Sun Jun 19 01:16:50 BST 2016, end=Sun Jun 19 01:20:50 BST 2016, operations=503.1016341232712, operationsPerMinute=125.7754085308178
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:22:20 BST 2016, end=Sun Jun 19 01:24:20 BST 2016, operations=206.036085759376, operationsPerMinute=103.018042879688, mode=normal, start=Sun Jun 19 01:24:23 BST 2016, end=Sun Jun 19 01:28:23 BST 2016, operations=415.3805533356246, operationsPerMinute=103.84513833390615
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:28:28 BST 2016, end=Sun Jun 19 01:30:28 BST 2016, operations=133.43201450567324, operationsPerMinute=66.71600725283662, mode=normal, start=Sun Jun 19 01:30:33 BST 2016, end=Sun Jun 19 01:34:33 BST 2016, operations=267.5604561712155, operationsPerMinute=66.89011404280387
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:34:39 BST 2016, end=Sun Jun 19 01:36:39 BST 2016, operations=61.96062346291106, operationsPerMinute=30.98031173145553, mode=normal, start=Sun Jun 19 01:36:49 BST 2016, end=Sun Jun 19 01:40:49 BST 2016, operations=118.04358453346525, operationsPerMinute=29.510896133366312
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:41:02 BST 2016, end=Sun Jun 19 01:43:02 BST 2016, operations=11.510541512033583, operationsPerMinute=5.755270756016792, mode=normal, start=Sun Jun 19 01:43:39 BST 2016, end=Sun Jun 19 01:47:39 BST 2016, operations=23.01672083346883, operationsPerMinute=5.754180208367208
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:48:21 BST 2016, end=Sun Jun 19 01:50:21 BST 2016, operations=54.93931025225027, operationsPerMinute=27.469655126125136, mode=normal, start=Sun Jun 19 01:50:32 BST 2016, end=Sun Jun 19 01:54:32 BST 2016, operations=109.23095410098327, operationsPerMinute=27.307738525245817
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:54:45 BST 2016, end=Sun Jun 19 01:56:45 BST 2016, operations=37.137857756844866, operationsPerMinute=18.568928878422433, mode=normal, start=Sun Jun 19 01:57:04 BST 2016, end=Sun Jun 19 02:01:04 BST 2016, operations=74.45083941414615, operationsPerMinute=18.612709853536536
