spec.jvm2008.report.run.location=TOLL10
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 10:34:45 BST 2016, end=Wed Jun 29 10:34:45 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:34:46 BST 2016, end=Wed Jun 29 10:34:46 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:34:46 BST 2016, end=Wed Jun 29 10:35:09 BST 2016, operations=1.0, operationsPerMinute=2.6325026325026326
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:35:09 BST 2016, end=Wed Jun 29 10:35:14 BST 2016, operations=1.0, operationsPerMinute=11.212857409829939
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:35:14 BST 2016, end=Wed Jun 29 10:35:16 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:35:16 BST 2016, end=Wed Jun 29 10:35:27 BST 2016, operations=1.0, operationsPerMinute=5.510147855634126
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:35:27 BST 2016, end=Wed Jun 29 10:35:35 BST 2016, operations=1.0, operationsPerMinute=7.006071929005138
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:35:35 BST 2016, end=Wed Jun 29 10:35:42 BST 2016, operations=1.0, operationsPerMinute=8.306797729475287
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:35:42 BST 2016, end=Wed Jun 29 10:35:46 BST 2016, operations=1.0, operationsPerMinute=15.957446808510639
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:35:46 BST 2016, end=Wed Jun 29 10:35:47 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:35:47 BST 2016, end=Wed Jun 29 10:35:49 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:35:49 BST 2016, end=Wed Jun 29 10:35:57 BST 2016, operations=1.0, operationsPerMinute=7.6923076923076925
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:35:57 BST 2016, end=Wed Jun 29 10:35:59 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:35:59 BST 2016, end=Wed Jun 29 10:36:01 BST 2016, operations=1.0, operationsPerMinute=27.272727272727273
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:36:01 BST 2016, end=Wed Jun 29 10:36:05 BST 2016, operations=1.0, operationsPerMinute=14.734774066797643
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:36:05 BST 2016, end=Wed Jun 29 10:36:13 BST 2016, operations=1.0, operationsPerMinute=7.541478129713424
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:36:13 BST 2016, end=Wed Jun 29 10:36:54 BST 2016, operations=1.0, operationsPerMinute=1.4742014742014742
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:36:54 BST 2016, end=Wed Jun 29 10:36:55 BST 2016, operations=1.0, operationsPerMinute=40.08016032064128
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:37:11 BST 2016, end=Wed Jun 29 10:39:11 BST 2016, operations=240.34996763155462, operationsPerMinute=120.17498381577731, mode=normal, start=Wed Jun 29 10:39:12 BST 2016, end=Wed Jun 29 10:43:12 BST 2016, operations=485.9016193957566, operationsPerMinute=121.47540484893915
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:43:19 BST 2016, end=Wed Jun 29 10:45:19 BST 2016, operations=95.77903730787284, operationsPerMinute=47.88951865393642, mode=normal, start=Wed Jun 29 10:45:21 BST 2016, end=Wed Jun 29 10:49:21 BST 2016, operations=191.65291549470115, operationsPerMinute=47.91322887367529
benchmark-name=compress, mod=warmup, start=Wed Jun 29 10:49:25 BST 2016, end=Wed Jun 29 10:51:25 BST 2016, operations=141.6375776316115, operationsPerMinute=70.81878881580575, mode=normal, start=Wed Jun 29 10:51:26 BST 2016, end=Wed Jun 29 10:55:26 BST 2016, operations=284.8802074675651, operationsPerMinute=71.22005186689128
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 10:55:29 BST 2016, end=Wed Jun 29 10:57:29 BST 2016, operations=41.99171372647653, operationsPerMinute=20.995856863238266, mode=normal, start=Wed Jun 29 10:57:35 BST 2016, end=Wed Jun 29 11:01:35 BST 2016, operations=88.94378283935592, operationsPerMinute=22.23594570983898
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 11:01:43 BST 2016, end=Wed Jun 29 11:03:43 BST 2016, operations=87.36354230099249, operationsPerMinute=43.681771150496246, mode=normal, start=Wed Jun 29 11:03:46 BST 2016, end=Wed Jun 29 11:07:46 BST 2016, operations=169.77528977160705, operationsPerMinute=42.44382244290176
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 11:07:49 BST 2016, end=Wed Jun 29 11:09:49 BST 2016, operations=139.0870588235294, operationsPerMinute=69.5435294117647, mode=normal, start=Wed Jun 29 11:09:51 BST 2016, end=Wed Jun 29 11:13:51 BST 2016, operations=278.8660095865788, operationsPerMinute=69.7165023966447
benchmark-name=derby, mod=warmup, start=Wed Jun 29 11:15:51 BST 2016, end=Wed Jun 29 11:17:51 BST 2016, operations=107.27480092002817, operationsPerMinute=53.637400460014085, mode=normal, start=Wed Jun 29 11:17:54 BST 2016, end=Wed Jun 29 11:21:54 BST 2016, operations=214.73252982908738, operationsPerMinute=53.683132457271846
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 11:21:57 BST 2016, end=Wed Jun 29 11:23:57 BST 2016, operations=66.29041252000155, operationsPerMinute=33.145206260000776, mode=normal, start=Wed Jun 29 11:24:01 BST 2016, end=Wed Jun 29 11:28:01 BST 2016, operations=133.04254108940486, operationsPerMinute=33.260635272351216
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 11:28:06 BST 2016, end=Wed Jun 29 11:30:06 BST 2016, operations=31.19531219254491, operationsPerMinute=15.597656096272456, mode=normal, start=Wed Jun 29 11:30:13 BST 2016, end=Wed Jun 29 11:34:13 BST 2016, operations=62.790359704010115, operationsPerMinute=15.697589926002529
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:34:22 BST 2016, end=Wed Jun 29 11:36:22 BST 2016, operations=7.079493287208212, operationsPerMinute=3.539746643604106, mode=normal, start=Wed Jun 29 11:36:55 BST 2016, end=Wed Jun 29 11:40:55 BST 2016, operations=14.163356442490624, operationsPerMinute=3.540839110622656
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:41:44 BST 2016, end=Wed Jun 29 11:43:44 BST 2016, operations=32.03518821603928, operationsPerMinute=16.01759410801964, mode=normal, start=Wed Jun 29 11:43:53 BST 2016, end=Wed Jun 29 11:47:53 BST 2016, operations=64.41681083399851, operationsPerMinute=16.104202708499628
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:48:02 BST 2016, end=Wed Jun 29 11:50:02 BST 2016, operations=23.58567477721128, operationsPerMinute=11.79283738860564, mode=normal, start=Wed Jun 29 11:50:12 BST 2016, end=Wed Jun 29 11:54:12 BST 2016, operations=45.75564531672395, operationsPerMinute=11.438911329180987
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 11:54:20 BST 2016, end=Wed Jun 29 11:56:20 BST 2016, operations=241.27415119794915, operationsPerMinute=120.63707559897458, mode=normal, start=Wed Jun 29 11:56:22 BST 2016, end=Wed Jun 29 12:00:22 BST 2016, operations=485.31785842087777, operationsPerMinute=121.32946460521944
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 12:00:24 BST 2016, end=Wed Jun 29 12:02:24 BST 2016, operations=152.7876859545326, operationsPerMinute=76.3938429772663, mode=normal, start=Wed Jun 29 12:02:26 BST 2016, end=Wed Jun 29 12:06:26 BST 2016, operations=305.7392398760687, operationsPerMinute=76.43480996901718
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 12:06:28 BST 2016, end=Wed Jun 29 12:08:28 BST 2016, operations=142.52757585748108, operationsPerMinute=71.26378792874054, mode=normal, start=Wed Jun 29 12:08:30 BST 2016, end=Wed Jun 29 12:12:30 BST 2016, operations=284.3014273122692, operationsPerMinute=71.0753568280673
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 12:12:34 BST 2016, end=Wed Jun 29 12:14:34 BST 2016, operations=125.26150363546918, operationsPerMinute=62.63075181773459, mode=normal, start=Wed Jun 29 12:14:36 BST 2016, end=Wed Jun 29 12:18:36 BST 2016, operations=249.66836789524478, operationsPerMinute=62.417091973811196
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 12:18:39 BST 2016, end=Wed Jun 29 12:20:39 BST 2016, operations=43.34239069592061, operationsPerMinute=21.671195347960307, mode=normal, start=Wed Jun 29 12:20:45 BST 2016, end=Wed Jun 29 12:24:45 BST 2016, operations=86.59532263056678, operationsPerMinute=21.648830657641696
benchmark-name=serial, mod=warmup, start=Wed Jun 29 12:24:51 BST 2016, end=Wed Jun 29 12:26:51 BST 2016, operations=68.58689376443418, operationsPerMinute=34.29344688221709, mode=normal, start=Wed Jun 29 12:26:56 BST 2016, end=Wed Jun 29 12:30:56 BST 2016, operations=132.49915302089215, operationsPerMinute=33.12478825522304
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 12:31:00 BST 2016, end=Wed Jun 29 12:33:00 BST 2016, operations=56.52136752136752, operationsPerMinute=28.26068376068376, mode=normal, start=Wed Jun 29 12:33:02 BST 2016, end=Wed Jun 29 12:37:02 BST 2016, operations=113.37686746987951, operationsPerMinute=28.34421686746988
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 12:37:41 BST 2016, end=Wed Jun 29 12:39:41 BST 2016, operations=169.46896721490367, operationsPerMinute=84.73448360745184, mode=normal, start=Wed Jun 29 12:39:42 BST 2016, end=Wed Jun 29 12:43:42 BST 2016, operations=342.2019433839437, operationsPerMinute=85.55048584598593
benchmark-name=xml.validation, mod=warmup, start=Wed Jun 29 12:43:45 BST 2016, end=Wed Jun 29 12:45:45 BST 2016, operations=278.08317273032765, operationsPerMinute=139.04158636516382, mode=normal, start=Wed Jun 29 12:45:46 BST 2016, end=Wed Jun 29 12:49:46 BST 2016, operations=545.6693052768048, operationsPerMinute=136.4173263192012
