spec.jvm2008.report.run.location=OLDLIB027
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:33 BST 2016, end=Thu May 26 14:20:33 BST 2016, operations=1.0, operationsPerMinute=397.35099337748346
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:33 BST 2016, end=Thu May 26 14:20:35 BST 2016, operations=1.0, operationsPerMinute=45.45454545454545
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:35 BST 2016, end=Thu May 26 14:21:22 BST 2016, operations=1.0, operationsPerMinute=1.2736419792396358
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:22 BST 2016, end=Thu May 26 14:21:29 BST 2016, operations=1.0, operationsPerMinute=8.24742268041237
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:29 BST 2016, end=Thu May 26 14:21:31 BST 2016, operations=1.0, operationsPerMinute=32.84072249589491
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:31 BST 2016, end=Thu May 26 14:21:42 BST 2016, operations=1.0, operationsPerMinute=5.408328826392645
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:42 BST 2016, end=Thu May 26 14:21:52 BST 2016, operations=1.0, operationsPerMinute=6.191311526158291
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:52 BST 2016, end=Thu May 26 14:22:00 BST 2016, operations=1.0, operationsPerMinute=7.664793050587634
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:00 BST 2016, end=Thu May 26 14:22:03 BST 2016, operations=1.0, operationsPerMinute=16.286644951140065
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:03 BST 2016, end=Thu May 26 14:22:04 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:22:06 BST 2016, operations=1.0, operationsPerMinute=43.25883201153569
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:06 BST 2016, end=Thu May 26 14:22:13 BST 2016, operations=1.0, operationsPerMinute=8.254230293025175
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:13 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=34.92433061699651
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:16 BST 2016, operations=1.0, operationsPerMinute=42.10526315789474
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:16 BST 2016, end=Thu May 26 14:22:20 BST 2016, operations=1.0, operationsPerMinute=16.602102933038186
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:20 BST 2016, end=Thu May 26 14:22:28 BST 2016, operations=1.0, operationsPerMinute=7.073803348266918
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:28 BST 2016, end=Thu May 26 14:23:00 BST 2016, operations=1.0, operationsPerMinute=1.873594803897077
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:00 BST 2016, end=Thu May 26 14:23:02 BST 2016, operations=1.0, operationsPerMinute=29.806259314456035
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:24:20 BST 2016, end=Thu May 26 14:26:20 BST 2016, operations=386.2073161965062, operationsPerMinute=193.1036580982531, mode=normal, start=Thu May 26 14:26:21 BST 2016, end=Thu May 26 14:30:21 BST 2016, operations=781.6595636289836, operationsPerMinute=195.4148909072459
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:30:28 BST 2016, end=Thu May 26 14:32:28 BST 2016, operations=153.62205541775936, operationsPerMinute=76.81102770887968, mode=normal, start=Thu May 26 14:32:32 BST 2016, end=Thu May 26 14:36:32 BST 2016, operations=307.1575403440715, operationsPerMinute=76.78938508601787
benchmark-name=compress, mod=warmup, start=Thu May 26 14:36:35 BST 2016, end=Thu May 26 14:38:35 BST 2016, operations=294.9801924999146, operationsPerMinute=147.4900962499573, mode=normal, start=Thu May 26 14:38:37 BST 2016, end=Thu May 26 14:42:37 BST 2016, operations=588.7185854895174, operationsPerMinute=147.17964637237935
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:42:39 BST 2016, end=Thu May 26 14:44:39 BST 2016, operations=103.26007114692004, operationsPerMinute=51.63003557346002, mode=normal, start=Thu May 26 14:44:47 BST 2016, end=Thu May 26 14:48:47 BST 2016, operations=237.91173017924459, operationsPerMinute=59.477932544811146
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:54 BST 2016, end=Thu May 26 14:50:54 BST 2016, operations=191.71414695715424, operationsPerMinute=95.85707347857712, mode=normal, start=Thu May 26 14:50:58 BST 2016, end=Thu May 26 14:54:58 BST 2016, operations=381.28953810483085, operationsPerMinute=95.32238452620771
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:55:02 BST 2016, end=Thu May 26 14:57:02 BST 2016, operations=322.4212834969831, operationsPerMinute=161.21064174849155, mode=normal, start=Thu May 26 14:57:04 BST 2016, end=Thu May 26 15:01:04 BST 2016, operations=628.3515989962642, operationsPerMinute=157.08789974906605
benchmark-name=derby, mod=warmup, start=Thu May 26 15:02:42 BST 2016, end=Thu May 26 15:04:42 BST 2016, operations=265.08091299958755, operationsPerMinute=132.54045649979378, mode=normal, start=Thu May 26 15:04:45 BST 2016, end=Thu May 26 15:08:45 BST 2016, operations=535.7851528399317, operationsPerMinute=133.94628820998292
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:08:49 BST 2016, end=Thu May 26 15:10:49 BST 2016, operations=177.37063680474708, operationsPerMinute=88.68531840237354, mode=normal, start=Thu May 26 15:10:53 BST 2016, end=Thu May 26 15:14:53 BST 2016, operations=353.98167095303774, operationsPerMinute=88.49541773825943
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:14:58 BST 2016, end=Thu May 26 15:16:58 BST 2016, operations=86.53520422236556, operationsPerMinute=43.26760211118278, mode=normal, start=Thu May 26 15:17:06 BST 2016, end=Thu May 26 15:21:06 BST 2016, operations=175.0686171124821, operationsPerMinute=43.76715427812052
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:21:14 BST 2016, end=Thu May 26 15:23:14 BST 2016, operations=21.248540431706328, operationsPerMinute=10.624270215853164, mode=normal, start=Thu May 26 15:23:46 BST 2016, end=Thu May 26 15:27:46 BST 2016, operations=42.62263082748655, operationsPerMinute=10.655657706871638
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:28:11 BST 2016, end=Thu May 26 15:30:11 BST 2016, operations=72.82375793067963, operationsPerMinute=36.41187896533982, mode=normal, start=Thu May 26 15:30:19 BST 2016, end=Thu May 26 15:34:19 BST 2016, operations=144.65386127485107, operationsPerMinute=36.16346531871277
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:34:31 BST 2016, end=Thu May 26 15:36:31 BST 2016, operations=63.682519961857295, operationsPerMinute=31.841259980928648, mode=normal, start=Thu May 26 15:36:43 BST 2016, end=Thu May 26 15:40:43 BST 2016, operations=131.79319238771723, operationsPerMinute=32.94829809692931
