spec.jvm2008.report.run.location=HOPE21
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 05:36:17 BST 2016, end=Fri Jun 24 05:36:17 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 05:36:17 BST 2016, end=Fri Jun 24 05:36:17 BST 2016, operations=1.0, operationsPerMinute=142.51781472684087
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 05:36:17 BST 2016, end=Fri Jun 24 05:36:40 BST 2016, operations=1.0, operationsPerMinute=2.639799375247481
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 05:36:40 BST 2016, end=Fri Jun 24 05:36:45 BST 2016, operations=1.0, operationsPerMinute=11.691348402182385
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 05:36:45 BST 2016, end=Fri Jun 24 05:36:47 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 05:36:47 BST 2016, end=Fri Jun 24 05:36:57 BST 2016, operations=1.0, operationsPerMinute=5.854229680944482
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 05:36:57 BST 2016, end=Fri Jun 24 05:37:06 BST 2016, operations=1.0, operationsPerMinute=6.9549090066071635
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 05:37:06 BST 2016, end=Fri Jun 24 05:37:13 BST 2016, operations=1.0, operationsPerMinute=8.254230293025175
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 05:37:13 BST 2016, end=Fri Jun 24 05:37:16 BST 2016, operations=1.0, operationsPerMinute=19.32367149758454
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 05:37:16 BST 2016, end=Fri Jun 24 05:37:17 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 05:37:17 BST 2016, end=Fri Jun 24 05:37:18 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 05:37:18 BST 2016, end=Fri Jun 24 05:37:25 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 05:37:25 BST 2016, end=Fri Jun 24 05:37:27 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 05:37:27 BST 2016, end=Fri Jun 24 05:37:28 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 05:37:28 BST 2016, end=Fri Jun 24 05:37:31 BST 2016, operations=1.0, operationsPerMinute=19.518542615484712
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 05:37:31 BST 2016, end=Fri Jun 24 05:37:38 BST 2016, operations=1.0, operationsPerMinute=8.254230293025175
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 05:37:38 BST 2016, end=Fri Jun 24 05:38:07 BST 2016, operations=1.0, operationsPerMinute=2.07785011774484
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 05:38:07 BST 2016, end=Fri Jun 24 05:38:08 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 05:38:24 BST 2016, end=Fri Jun 24 05:40:24 BST 2016, operations=350.40356443427424, operationsPerMinute=175.20178221713712, mode=normal, start=Fri Jun 24 05:40:26 BST 2016, end=Fri Jun 24 05:44:26 BST 2016, operations=731.6296332537238, operationsPerMinute=182.90740831343095
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 05:44:32 BST 2016, end=Fri Jun 24 05:46:32 BST 2016, operations=142.06962150880577, operationsPerMinute=71.03481075440288, mode=normal, start=Fri Jun 24 05:46:36 BST 2016, end=Fri Jun 24 05:50:36 BST 2016, operations=283.8956583045249, operationsPerMinute=70.97391457613122
benchmark-name=compress, mod=warmup, start=Fri Jun 24 05:50:41 BST 2016, end=Fri Jun 24 05:52:41 BST 2016, operations=270.733999862707, operationsPerMinute=135.3669999313535, mode=normal, start=Fri Jun 24 05:52:43 BST 2016, end=Fri Jun 24 05:56:43 BST 2016, operations=542.6461128708772, operationsPerMinute=135.6615282177193
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 05:56:46 BST 2016, end=Fri Jun 24 05:58:46 BST 2016, operations=85.70689452551976, operationsPerMinute=42.85344726275988, mode=normal, start=Fri Jun 24 05:58:54 BST 2016, end=Fri Jun 24 06:02:54 BST 2016, operations=180.80948147006012, operationsPerMinute=45.20237036751503
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 06:03:03 BST 2016, end=Fri Jun 24 06:05:03 BST 2016, operations=146.30168005981957, operationsPerMinute=73.15084002990979, mode=normal, start=Fri Jun 24 06:05:07 BST 2016, end=Fri Jun 24 06:09:07 BST 2016, operations=292.93826326811836, operationsPerMinute=73.23456581702959
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 06:09:13 BST 2016, end=Fri Jun 24 06:11:13 BST 2016, operations=252.2880095979807, operationsPerMinute=126.14400479899035, mode=normal, start=Fri Jun 24 06:11:16 BST 2016, end=Fri Jun 24 06:15:16 BST 2016, operations=503.82868998388375, operationsPerMinute=125.95717249597094
benchmark-name=derby, mod=warmup, start=Fri Jun 24 06:16:44 BST 2016, end=Fri Jun 24 06:18:44 BST 2016, operations=206.11759263520256, operationsPerMinute=103.05879631760128, mode=normal, start=Fri Jun 24 06:18:47 BST 2016, end=Fri Jun 24 06:22:47 BST 2016, operations=414.82240529905675, operationsPerMinute=103.70560132476419
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 06:22:51 BST 2016, end=Fri Jun 24 06:24:51 BST 2016, operations=133.58321353691457, operationsPerMinute=66.79160676845729, mode=normal, start=Fri Jun 24 06:24:57 BST 2016, end=Fri Jun 24 06:28:57 BST 2016, operations=266.93825840830675, operationsPerMinute=66.73456460207669
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 06:29:02 BST 2016, end=Fri Jun 24 06:31:02 BST 2016, operations=55.39737763341318, operationsPerMinute=27.69868881670659, mode=normal, start=Fri Jun 24 06:31:10 BST 2016, end=Fri Jun 24 06:35:10 BST 2016, operations=112.01821635394631, operationsPerMinute=28.00455408848658
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 06:35:23 BST 2016, end=Fri Jun 24 06:37:23 BST 2016, operations=11.515182943885568, operationsPerMinute=5.757591471942784, mode=normal, start=Fri Jun 24 06:37:58 BST 2016, end=Fri Jun 24 06:41:58 BST 2016, operations=22.979491856171702, operationsPerMinute=5.7448729640429255
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 06:42:39 BST 2016, end=Fri Jun 24 06:44:39 BST 2016, operations=55.07350519137414, operationsPerMinute=27.53675259568707, mode=normal, start=Fri Jun 24 06:44:49 BST 2016, end=Fri Jun 24 06:48:49 BST 2016, operations=110.0410306091599, operationsPerMinute=27.510257652289976
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 06:49:02 BST 2016, end=Fri Jun 24 06:51:02 BST 2016, operations=37.348205140967494, operationsPerMinute=18.674102570483747, mode=normal, start=Fri Jun 24 06:51:20 BST 2016, end=Fri Jun 24 06:55:20 BST 2016, operations=74.56955569881364, operationsPerMinute=18.64238892470341
