spec.jvm2008.report.run.location=KRC013
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=500.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=86.95652173913044
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:25 BST 2016, operations=1.0, operationsPerMinute=2.431906614785992
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:25 BST 2016, end=Thu May 26 14:20:31 BST 2016, operations=1.0, operationsPerMinute=10.504201680672269
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:31 BST 2016, end=Thu May 26 14:20:33 BST 2016, operations=1.0, operationsPerMinute=35.60830860534124
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:33 BST 2016, end=Thu May 26 14:20:42 BST 2016, operations=1.0, operationsPerMinute=6.340483990277924
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:42 BST 2016, end=Thu May 26 14:20:50 BST 2016, operations=1.0, operationsPerMinute=7.606490872210953
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:50 BST 2016, end=Thu May 26 14:20:57 BST 2016, operations=1.0, operationsPerMinute=8.824827180467716
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:57 BST 2016, end=Thu May 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=20.833333333333332
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:01 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:01 BST 2016, end=Thu May 26 14:21:02 BST 2016, operations=1.0, operationsPerMinute=43.891733723482076
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:02 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=9.164502825721705
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:10 BST 2016, operations=1.0, operationsPerMinute=34.5821325648415
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:10 BST 2016, end=Thu May 26 14:21:12 BST 2016, operations=1.0, operationsPerMinute=48.78048780487805
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:12 BST 2016, end=Thu May 26 14:21:15 BST 2016, operations=1.0, operationsPerMinute=20.0
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:15 BST 2016, end=Thu May 26 14:21:22 BST 2016, operations=1.0, operationsPerMinute=8.476970895733258
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:22 BST 2016, end=Thu May 26 14:21:47 BST 2016, operations=1.0, operationsPerMinute=2.398369109005876
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:47 BST 2016, end=Thu May 26 14:21:48 BST 2016, operations=1.0, operationsPerMinute=46.15384615384615
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:06 BST 2016, end=Thu May 26 14:24:06 BST 2016, operations=322.4703384345737, operationsPerMinute=161.23516921728685, mode=normal, start=Thu May 26 14:24:09 BST 2016, end=Thu May 26 14:28:09 BST 2016, operations=650.1577706147815, operationsPerMinute=162.53944265369537
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:14 BST 2016, end=Thu May 26 14:30:14 BST 2016, operations=129.41747717521756, operationsPerMinute=64.70873858760878, mode=normal, start=Thu May 26 14:30:18 BST 2016, end=Thu May 26 14:34:18 BST 2016, operations=263.1782259063009, operationsPerMinute=65.79455647657522
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:23 BST 2016, end=Thu May 26 14:36:23 BST 2016, operations=315.34624021446683, operationsPerMinute=157.67312010723342, mode=normal, start=Thu May 26 14:36:25 BST 2016, end=Thu May 26 14:40:25 BST 2016, operations=632.3199864250162, operationsPerMinute=158.07999660625404
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:27 BST 2016, end=Thu May 26 14:42:27 BST 2016, operations=114.03529876869445, operationsPerMinute=57.01764938434722, mode=normal, start=Thu May 26 14:42:33 BST 2016, end=Thu May 26 14:46:33 BST 2016, operations=242.15913052841674, operationsPerMinute=60.539782632104185
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:40 BST 2016, end=Thu May 26 14:48:40 BST 2016, operations=199.40501317718181, operationsPerMinute=99.70250658859091, mode=normal, start=Thu May 26 14:48:43 BST 2016, end=Thu May 26 14:52:43 BST 2016, operations=411.73493972267704, operationsPerMinute=102.93373493066926
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:46 BST 2016, end=Thu May 26 14:54:46 BST 2016, operations=347.86412316103815, operationsPerMinute=173.93206158051908, mode=normal, start=Thu May 26 14:54:49 BST 2016, end=Thu May 26 14:58:49 BST 2016, operations=686.8020319914756, operationsPerMinute=171.7005079978689
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:59 BST 2016, end=Thu May 26 15:01:59 BST 2016, operations=269.0254698669357, operationsPerMinute=134.51273493346784, mode=normal, start=Thu May 26 15:02:02 BST 2016, end=Thu May 26 15:06:02 BST 2016, operations=531.6184229985028, operationsPerMinute=132.9046057496257
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:05 BST 2016, end=Thu May 26 15:08:05 BST 2016, operations=171.64496274219147, operationsPerMinute=85.82248137109573, mode=normal, start=Thu May 26 15:08:10 BST 2016, end=Thu May 26 15:12:10 BST 2016, operations=342.0625182640042, operationsPerMinute=85.51562956600105
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:14 BST 2016, end=Thu May 26 15:14:14 BST 2016, operations=59.22665275543042, operationsPerMinute=29.61332637771521, mode=normal, start=Thu May 26 15:14:25 BST 2016, end=Thu May 26 15:18:25 BST 2016, operations=124.25482734131941, operationsPerMinute=31.063706835329853
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:33 BST 2016, end=Thu May 26 15:20:33 BST 2016, operations=11.009919114088635, operationsPerMinute=5.504959557044318, mode=normal, start=Thu May 26 15:21:41 BST 2016, end=Thu May 26 15:25:41 BST 2016, operations=20.810211871155097, operationsPerMinute=5.202552967788774
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:44 BST 2016, end=Thu May 26 15:28:44 BST 2016, operations=49.9642251933331, operationsPerMinute=24.98211259666655, mode=normal, start=Thu May 26 15:29:08 BST 2016, end=Thu May 26 15:33:08 BST 2016, operations=95.30297483253047, operationsPerMinute=23.825743708132617
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:33:24 BST 2016, end=Thu May 26 15:35:24 BST 2016, operations=33.42329803372547, operationsPerMinute=16.711649016862737, mode=normal, start=Thu May 26 15:35:44 BST 2016, end=Thu May 26 15:39:44 BST 2016, operations=66.99032957039057, operationsPerMinute=16.747582392597643
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:40:04 BST 2016, end=Thu May 26 15:42:04 BST 2016, operations=400.8000141599653, operationsPerMinute=200.40000707998266, mode=normal, start=Thu May 26 15:42:05 BST 2016, end=Thu May 26 15:46:05 BST 2016, operations=1115.917445503454, operationsPerMinute=278.9793613758635
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:46:07 BST 2016, end=Thu May 26 15:48:07 BST 2016, operations=451.5630873644469, operationsPerMinute=225.78154368222346, mode=normal, start=Thu May 26 15:48:08 BST 2016, end=Thu May 26 15:52:08 BST 2016, operations=916.341002322335, operationsPerMinute=229.08525058058376
