spec.jvm2008.report.run.location=HULL84
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 16:17:52 BST 2016, end=Tue Jun 21 16:17:52 BST 2016, operations=1.0, operationsPerMinute=375.0
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 16:17:52 BST 2016, end=Tue Jun 21 16:17:53 BST 2016, operations=1.0, operationsPerMinute=57.69230769230769
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 16:17:53 BST 2016, end=Tue Jun 21 16:20:11 BST 2016, operations=1.0, operationsPerMinute=0.4332129963898917
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 16:20:11 BST 2016, end=Tue Jun 21 16:20:26 BST 2016, operations=1.0, operationsPerMinute=4.079135223332654
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 16:20:26 BST 2016, end=Tue Jun 21 16:20:33 BST 2016, operations=1.0, operationsPerMinute=8.584919158677922
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 16:20:33 BST 2016, end=Tue Jun 21 16:20:48 BST 2016, operations=1.0, operationsPerMinute=4.130808950086059
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 16:20:48 BST 2016, end=Tue Jun 21 16:20:57 BST 2016, operations=1.0, operationsPerMinute=6.497022198159177
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 16:20:57 BST 2016, end=Tue Jun 21 16:21:05 BST 2016, operations=1.0, operationsPerMinute=7.817589576547231
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 16:21:05 BST 2016, end=Tue Jun 21 16:21:11 BST 2016, operations=1.0, operationsPerMinute=8.788633367511352
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 16:21:11 BST 2016, end=Tue Jun 21 16:21:13 BST 2016, operations=1.0, operationsPerMinute=56.390977443609025
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 16:21:13 BST 2016, end=Tue Jun 21 16:21:14 BST 2016, operations=1.0, operationsPerMinute=44.91017964071856
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 16:21:14 BST 2016, end=Tue Jun 21 16:21:21 BST 2016, operations=1.0, operationsPerMinute=8.441193021947102
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 16:21:21 BST 2016, end=Tue Jun 21 16:21:23 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 16:21:23 BST 2016, end=Tue Jun 21 16:21:24 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 16:21:24 BST 2016, end=Tue Jun 21 16:21:28 BST 2016, operations=1.0, operationsPerMinute=14.677103718199609
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 16:21:28 BST 2016, end=Tue Jun 21 16:21:40 BST 2016, operations=1.0, operationsPerMinute=5.340929321701976
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 16:21:40 BST 2016, end=Tue Jun 21 16:22:14 BST 2016, operations=1.0, operationsPerMinute=1.7699637157438273
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 16:22:14 BST 2016, end=Tue Jun 21 16:22:18 BST 2016, operations=1.0, operationsPerMinute=12.325390304026294
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 16:22:37 BST 2016, end=Tue Jun 21 16:24:37 BST 2016, operations=322.5866469423772, operationsPerMinute=161.2933234711886, mode=normal, start=Tue Jun 21 16:24:40 BST 2016, end=Tue Jun 21 16:28:40 BST 2016, operations=651.3155716903665, operationsPerMinute=162.82889292259162
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 16:28:47 BST 2016, end=Tue Jun 21 16:30:47 BST 2016, operations=134.62786435958685, operationsPerMinute=67.31393217979343, mode=normal, start=Tue Jun 21 16:30:52 BST 2016, end=Tue Jun 21 16:34:52 BST 2016, operations=268.2519506037494, operationsPerMinute=67.06298765093734
benchmark-name=compress, mod=warmup, start=Tue Jun 21 16:34:57 BST 2016, end=Tue Jun 21 16:36:57 BST 2016, operations=253.94207832809767, operationsPerMinute=126.97103916404883, mode=normal, start=Tue Jun 21 16:37:00 BST 2016, end=Tue Jun 21 16:41:00 BST 2016, operations=509.94010310802724, operationsPerMinute=127.48502577700681
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 16:41:03 BST 2016, end=Tue Jun 21 16:43:03 BST 2016, operations=80.37079725550197, operationsPerMinute=40.185398627750985, mode=normal, start=Tue Jun 21 16:43:14 BST 2016, end=Tue Jun 21 16:47:14 BST 2016, operations=168.02357042718563, operationsPerMinute=42.00589260679641
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 16:47:22 BST 2016, end=Tue Jun 21 16:49:22 BST 2016, operations=135.91888654215506, operationsPerMinute=67.95944327107753, mode=normal, start=Tue Jun 21 16:49:28 BST 2016, end=Tue Jun 21 16:53:28 BST 2016, operations=274.75579118956637, operationsPerMinute=68.68894779739159
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 16:53:34 BST 2016, end=Tue Jun 21 16:55:34 BST 2016, operations=217.2372709062579, operationsPerMinute=108.61863545312895, mode=normal, start=Tue Jun 21 16:55:37 BST 2016, end=Tue Jun 21 16:59:37 BST 2016, operations=451.7847919876733, operationsPerMinute=112.94619799691833
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:01:10 BST 2016, end=Tue Jun 21 17:03:10 BST 2016, operations=177.52490032603907, operationsPerMinute=88.76245016301954, mode=normal, start=Tue Jun 21 17:03:14 BST 2016, end=Tue Jun 21 17:07:14 BST 2016, operations=381.6172072301548, operationsPerMinute=95.4043018075387
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:07:17 BST 2016, end=Tue Jun 21 17:09:17 BST 2016, operations=122.15215619324555, operationsPerMinute=61.07607809662277, mode=normal, start=Tue Jun 21 17:09:24 BST 2016, end=Tue Jun 21 17:13:24 BST 2016, operations=244.95582911713643, operationsPerMinute=61.23895727928411
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 17:13:30 BST 2016, end=Tue Jun 21 17:15:30 BST 2016, operations=55.283589919634416, operationsPerMinute=27.641794959817208, mode=normal, start=Tue Jun 21 17:15:41 BST 2016, end=Tue Jun 21 17:19:41 BST 2016, operations=113.75939161878875, operationsPerMinute=28.43984790469719
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 17:19:52 BST 2016, end=Tue Jun 21 17:21:52 BST 2016, operations=11.385786271216945, operationsPerMinute=5.692893135608473, mode=normal, start=Tue Jun 21 17:22:51 BST 2016, end=Tue Jun 21 17:26:51 BST 2016, operations=22.775160496660938, operationsPerMinute=5.6937901241652344
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 17:27:47 BST 2016, end=Tue Jun 21 17:29:47 BST 2016, operations=50.42425964010582, operationsPerMinute=25.21212982005291, mode=normal, start=Tue Jun 21 17:30:01 BST 2016, end=Tue Jun 21 17:34:01 BST 2016, operations=102.92770788750991, operationsPerMinute=25.731926971877478
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 17:34:13 BST 2016, end=Tue Jun 21 17:36:13 BST 2016, operations=36.60615317050426, operationsPerMinute=18.30307658525213, mode=normal, start=Tue Jun 21 17:36:28 BST 2016, end=Tue Jun 21 17:40:28 BST 2016, operations=73.3775845808453, operationsPerMinute=18.344396145211324
