spec.jvm2008.report.run.location=UNION33
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Sat Jun 04 16:06:39 BST 2016, end=Sat Jun 04 16:06:39 BST 2016, operations=1.0, operationsPerMinute=1250.0
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:06:39 BST 2016, end=Sat Jun 04 16:06:39 BST 2016, operations=1.0, operationsPerMinute=476.1904761904762
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:06:39 BST 2016, end=Sat Jun 04 16:07:03 BST 2016, operations=1.0, operationsPerMinute=2.507627366573327
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:07:03 BST 2016, end=Sat Jun 04 16:07:08 BST 2016, operations=1.0, operationsPerMinute=14.094432699083862
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:07:08 BST 2016, end=Sat Jun 04 16:07:09 BST 2016, operations=1.0, operationsPerMinute=40.51316677920324
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:07:09 BST 2016, end=Sat Jun 04 16:07:18 BST 2016, operations=1.0, operationsPerMinute=6.542361792607132
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:07:18 BST 2016, end=Sat Jun 04 16:07:26 BST 2016, operations=1.0, operationsPerMinute=7.674597083653108
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:07:26 BST 2016, end=Sat Jun 04 16:07:33 BST 2016, operations=1.0, operationsPerMinute=8.831321754489256
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:07:33 BST 2016, end=Sat Jun 04 16:07:36 BST 2016, operations=1.0, operationsPerMinute=21.216407355021218
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:07:36 BST 2016, end=Sat Jun 04 16:07:36 BST 2016, operations=1.0, operationsPerMinute=70.58823529411765
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:07:36 BST 2016, end=Sat Jun 04 16:07:38 BST 2016, operations=1.0, operationsPerMinute=53.333333333333336
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:07:38 BST 2016, end=Sat Jun 04 16:07:44 BST 2016, operations=1.0, operationsPerMinute=9.280742459396752
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:07:44 BST 2016, end=Sat Jun 04 16:07:46 BST 2016, operations=1.0, operationsPerMinute=38.192234245703375
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:07:46 BST 2016, end=Sat Jun 04 16:07:47 BST 2016, operations=1.0, operationsPerMinute=46.403712296983755
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:07:47 BST 2016, end=Sat Jun 04 16:07:50 BST 2016, operations=1.0, operationsPerMinute=21.84996358339403
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:07:50 BST 2016, end=Sat Jun 04 16:07:56 BST 2016, operations=1.0, operationsPerMinute=9.161704076958314
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:07:56 BST 2016, end=Sat Jun 04 16:08:23 BST 2016, operations=1.0, operationsPerMinute=2.2813688212927756
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:08:23 BST 2016, end=Sat Jun 04 16:08:24 BST 2016, operations=1.0, operationsPerMinute=52.63157894736842
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:08:38 BST 2016, end=Sat Jun 04 16:10:38 BST 2016, operations=418.9964589926673, operationsPerMinute=209.49822949633366, mode=normal, start=Sat Jun 04 16:10:42 BST 2016, end=Sat Jun 04 16:14:42 BST 2016, operations=851.0966890924298, operationsPerMinute=212.77417227310744
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:14:49 BST 2016, end=Sat Jun 04 16:16:49 BST 2016, operations=173.36804471107067, operationsPerMinute=86.68402235553533, mode=normal, start=Sat Jun 04 16:16:56 BST 2016, end=Sat Jun 04 16:20:56 BST 2016, operations=345.33236650407895, operationsPerMinute=86.33309162601974
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:21:04 BST 2016, end=Sat Jun 04 16:23:04 BST 2016, operations=467.923305238447, operationsPerMinute=233.9616526192235, mode=normal, start=Sat Jun 04 16:23:07 BST 2016, end=Sat Jun 04 16:27:07 BST 2016, operations=909.3840021049862, operationsPerMinute=227.34600052624654
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:27:15 BST 2016, end=Sat Jun 04 16:29:15 BST 2016, operations=127.71361097641635, operationsPerMinute=63.856805488208174, mode=normal, start=Sat Jun 04 16:29:27 BST 2016, end=Sat Jun 04 16:33:27 BST 2016, operations=269.0786541586285, operationsPerMinute=67.26966353965713
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:33:37 BST 2016, end=Sat Jun 04 16:35:37 BST 2016, operations=225.2541431517866, operationsPerMinute=112.6270715758933, mode=normal, start=Sat Jun 04 16:35:45 BST 2016, end=Sat Jun 04 16:39:45 BST 2016, operations=340.7829490951553, operationsPerMinute=85.19573727378882
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:39:52 BST 2016, end=Sat Jun 04 16:41:52 BST 2016, operations=388.0195891628734, operationsPerMinute=194.0097945814367, mode=normal, start=Sat Jun 04 16:41:56 BST 2016, end=Sat Jun 04 16:45:56 BST 2016, operations=757.5194001730754, operationsPerMinute=189.37985004326885
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:47:34 BST 2016, end=Sat Jun 04 16:49:34 BST 2016, operations=327.8735370794372, operationsPerMinute=163.9367685397186, mode=normal, start=Sat Jun 04 16:49:38 BST 2016, end=Sat Jun 04 16:53:38 BST 2016, operations=657.4161411324493, operationsPerMinute=164.35403528311232
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:53:44 BST 2016, end=Sat Jun 04 16:55:44 BST 2016, operations=218.75246101557758, operationsPerMinute=109.37623050778879, mode=normal, start=Sat Jun 04 16:55:50 BST 2016, end=Sat Jun 04 16:59:50 BST 2016, operations=431.0482398719253, operationsPerMinute=107.76205996798133
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:59:59 BST 2016, end=Sat Jun 04 17:01:59 BST 2016, operations=91.4241939882737, operationsPerMinute=45.71209699413685, mode=normal, start=Sat Jun 04 17:02:15 BST 2016, end=Sat Jun 04 17:06:15 BST 2016, operations=176.8455301915136, operationsPerMinute=44.2113825478784
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:06:29 BST 2016, end=Sat Jun 04 17:08:29 BST 2016, operations=20.2637494266057, operationsPerMinute=10.13187471330285, mode=normal, start=Sat Jun 04 17:09:31 BST 2016, end=Sat Jun 04 17:13:31 BST 2016, operations=41.10533996712312, operationsPerMinute=10.27633499178078
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:14:46 BST 2016, end=Sat Jun 04 17:16:46 BST 2016, operations=117.65030424393623, operationsPerMinute=58.82515212196812, mode=normal, start=Sat Jun 04 17:16:59 BST 2016, end=Sat Jun 04 17:20:59 BST 2016, operations=240.87598455962382, operationsPerMinute=60.218996139905954
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:21:13 BST 2016, end=Sat Jun 04 17:23:13 BST 2016, operations=62.434795729298436, operationsPerMinute=31.217397864649218, mode=normal, start=Sat Jun 04 17:23:31 BST 2016, end=Sat Jun 04 17:27:31 BST 2016, operations=124.66781474646864, operationsPerMinute=31.16695368661716
