spec.jvm2008.report.run.location=KINGS10
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 21:42:22 BST 2016, end=Fri Jun 24 21:42:22 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 21:42:22 BST 2016, end=Fri Jun 24 21:42:22 BST 2016, operations=1.0, operationsPerMinute=545.4545454545455
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 21:42:22 BST 2016, end=Fri Jun 24 21:42:39 BST 2016, operations=1.0, operationsPerMinute=3.645643456069996
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 21:42:39 BST 2016, end=Fri Jun 24 21:42:43 BST 2016, operations=1.0, operationsPerMinute=15.026296018031555
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 21:42:43 BST 2016, end=Fri Jun 24 21:42:44 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 21:42:44 BST 2016, end=Fri Jun 24 21:42:53 BST 2016, operations=1.0, operationsPerMinute=6.724195898240502
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 21:42:53 BST 2016, end=Fri Jun 24 21:43:01 BST 2016, operations=1.0, operationsPerMinute=7.7389397652521605
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 21:43:01 BST 2016, end=Fri Jun 24 21:43:08 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 21:43:08 BST 2016, end=Fri Jun 24 21:43:10 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 21:43:10 BST 2016, end=Fri Jun 24 21:43:11 BST 2016, operations=1.0, operationsPerMinute=68.72852233676976
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 21:43:11 BST 2016, end=Fri Jun 24 21:43:12 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 21:43:12 BST 2016, end=Fri Jun 24 21:43:18 BST 2016, operations=1.0, operationsPerMinute=9.963467286615742
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 21:43:18 BST 2016, end=Fri Jun 24 21:43:20 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 21:43:20 BST 2016, end=Fri Jun 24 21:43:21 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 21:43:21 BST 2016, end=Fri Jun 24 21:43:24 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 21:43:24 BST 2016, end=Fri Jun 24 21:43:30 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 21:43:30 BST 2016, end=Fri Jun 24 21:43:55 BST 2016, operations=1.0, operationsPerMinute=2.387489554733198
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 21:43:55 BST 2016, end=Fri Jun 24 21:43:56 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 21:44:10 BST 2016, end=Fri Jun 24 21:46:10 BST 2016, operations=428.5499265415614, operationsPerMinute=214.2749632707807, mode=normal, start=Fri Jun 24 21:46:11 BST 2016, end=Fri Jun 24 21:50:11 BST 2016, operations=900.3432439601066, operationsPerMinute=225.08581099002666
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 21:50:16 BST 2016, end=Fri Jun 24 21:52:16 BST 2016, operations=175.17525261075724, operationsPerMinute=87.58762630537862, mode=normal, start=Fri Jun 24 21:52:19 BST 2016, end=Fri Jun 24 21:56:19 BST 2016, operations=349.0081827381617, operationsPerMinute=87.25204568454042
benchmark-name=compress, mod=warmup, start=Fri Jun 24 21:56:23 BST 2016, end=Fri Jun 24 21:58:23 BST 2016, operations=373.37264513910196, operationsPerMinute=186.68632256955098, mode=normal, start=Fri Jun 24 21:58:25 BST 2016, end=Fri Jun 24 22:02:25 BST 2016, operations=747.7796849010297, operationsPerMinute=186.94492122525742
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 22:02:28 BST 2016, end=Fri Jun 24 22:04:28 BST 2016, operations=123.09178268685113, operationsPerMinute=61.545891343425566, mode=normal, start=Fri Jun 24 22:04:33 BST 2016, end=Fri Jun 24 22:08:33 BST 2016, operations=260.8886453903317, operationsPerMinute=65.22216134758293
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 22:08:39 BST 2016, end=Fri Jun 24 22:10:39 BST 2016, operations=218.61403532714968, operationsPerMinute=109.30701766357484, mode=normal, start=Fri Jun 24 22:10:42 BST 2016, end=Fri Jun 24 22:14:42 BST 2016, operations=437.0330685980686, operationsPerMinute=109.25826714951715
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 22:14:45 BST 2016, end=Fri Jun 24 22:16:45 BST 2016, operations=373.79981085609955, operationsPerMinute=186.89990542804978, mode=normal, start=Fri Jun 24 22:16:47 BST 2016, end=Fri Jun 24 22:20:47 BST 2016, operations=749.2798491592483, operationsPerMinute=187.31996228981208
benchmark-name=derby, mod=warmup, start=Fri Jun 24 22:22:03 BST 2016, end=Fri Jun 24 22:24:03 BST 2016, operations=275.4725456352917, operationsPerMinute=137.73627281764584, mode=normal, start=Fri Jun 24 22:24:05 BST 2016, end=Fri Jun 24 22:28:05 BST 2016, operations=550.3035310737257, operationsPerMinute=137.57588276843143
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 22:28:07 BST 2016, end=Fri Jun 24 22:30:07 BST 2016, operations=184.0826299606536, operationsPerMinute=92.0413149803268, mode=normal, start=Fri Jun 24 22:30:12 BST 2016, end=Fri Jun 24 22:34:12 BST 2016, operations=368.28182746135724, operationsPerMinute=92.07045686533931
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 22:34:16 BST 2016, end=Fri Jun 24 22:36:16 BST 2016, operations=105.86067823808662, operationsPerMinute=52.93033911904331, mode=normal, start=Fri Jun 24 22:36:21 BST 2016, end=Fri Jun 24 22:40:21 BST 2016, operations=198.61691273332, operationsPerMinute=49.65422818333
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 22:40:28 BST 2016, end=Fri Jun 24 22:42:28 BST 2016, operations=21.597880758434854, operationsPerMinute=10.798940379217427, mode=normal, start=Fri Jun 24 22:42:57 BST 2016, end=Fri Jun 24 22:46:57 BST 2016, operations=43.2257470986247, operationsPerMinute=10.806436774656175
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 22:47:24 BST 2016, end=Fri Jun 24 22:49:24 BST 2016, operations=73.72908861723391, operationsPerMinute=36.864544308616956, mode=normal, start=Fri Jun 24 22:49:33 BST 2016, end=Fri Jun 24 22:53:33 BST 2016, operations=147.6934489143671, operationsPerMinute=36.92336222859178
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 22:53:46 BST 2016, end=Fri Jun 24 22:55:46 BST 2016, operations=72.54553123863849, operationsPerMinute=36.272765619319244, mode=normal, start=Fri Jun 24 22:55:55 BST 2016, end=Fri Jun 24 22:59:55 BST 2016, operations=144.9157196409268, operationsPerMinute=36.2289299102317
