spec.jvm2008.report.run.location=LEAZESTCE011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 03:28:49 BST 2016, end=Mon Jun 27 03:28:49 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 03:28:49 BST 2016, end=Mon Jun 27 03:28:49 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 03:28:49 BST 2016, end=Mon Jun 27 03:29:02 BST 2016, operations=1.0, operationsPerMinute=4.684572142410993
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 03:29:02 BST 2016, end=Mon Jun 27 03:29:05 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 03:29:05 BST 2016, end=Mon Jun 27 03:29:06 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 03:29:06 BST 2016, end=Mon Jun 27 03:29:15 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 03:29:15 BST 2016, end=Mon Jun 27 03:29:22 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 03:29:22 BST 2016, end=Mon Jun 27 03:29:29 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 03:29:29 BST 2016, end=Mon Jun 27 03:29:31 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 03:29:31 BST 2016, end=Mon Jun 27 03:29:32 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 03:29:32 BST 2016, end=Mon Jun 27 03:29:33 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 03:29:33 BST 2016, end=Mon Jun 27 03:29:38 BST 2016, operations=1.0, operationsPerMinute=10.804970286331713
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 03:29:38 BST 2016, end=Mon Jun 27 03:29:40 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 03:29:40 BST 2016, end=Mon Jun 27 03:29:41 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 03:29:41 BST 2016, end=Mon Jun 27 03:29:43 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 03:29:43 BST 2016, end=Mon Jun 27 03:29:49 BST 2016, operations=1.0, operationsPerMinute=9.450307134981887
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 03:29:49 BST 2016, end=Mon Jun 27 03:30:10 BST 2016, operations=1.0, operationsPerMinute=2.8427935184307778
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 03:30:10 BST 2016, end=Mon Jun 27 03:30:11 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 03:30:21 BST 2016, end=Mon Jun 27 03:32:21 BST 2016, operations=493.28663807778855, operationsPerMinute=246.64331903889428, mode=normal, start=Mon Jun 27 03:32:22 BST 2016, end=Mon Jun 27 03:36:22 BST 2016, operations=1015.8773790932372, operationsPerMinute=253.9693447733093
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 03:36:26 BST 2016, end=Mon Jun 27 03:38:26 BST 2016, operations=201.38774494114762, operationsPerMinute=100.69387247057381, mode=normal, start=Mon Jun 27 03:38:30 BST 2016, end=Mon Jun 27 03:42:30 BST 2016, operations=396.7284526521686, operationsPerMinute=99.18211316304215
benchmark-name=compress, mod=warmup, start=Mon Jun 27 03:42:33 BST 2016, end=Mon Jun 27 03:44:33 BST 2016, operations=400.3396732244899, operationsPerMinute=200.16983661224495, mode=normal, start=Mon Jun 27 03:44:36 BST 2016, end=Mon Jun 27 03:48:36 BST 2016, operations=798.9562309217522, operationsPerMinute=199.73905773043805
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 03:48:38 BST 2016, end=Mon Jun 27 03:50:38 BST 2016, operations=139.30820293411335, operationsPerMinute=69.65410146705668, mode=normal, start=Mon Jun 27 03:50:43 BST 2016, end=Mon Jun 27 03:54:43 BST 2016, operations=294.40967849284675, operationsPerMinute=73.60241962321169
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 03:54:48 BST 2016, end=Mon Jun 27 03:56:48 BST 2016, operations=234.7776047159019, operationsPerMinute=117.38880235795095, mode=normal, start=Mon Jun 27 03:56:51 BST 2016, end=Mon Jun 27 04:00:51 BST 2016, operations=469.01478906953145, operationsPerMinute=117.25369726738286
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 04:00:54 BST 2016, end=Mon Jun 27 04:02:54 BST 2016, operations=398.2632945894289, operationsPerMinute=199.13164729471444, mode=normal, start=Mon Jun 27 04:02:56 BST 2016, end=Mon Jun 27 04:06:56 BST 2016, operations=803.6662960797867, operationsPerMinute=200.91657401994667
benchmark-name=derby, mod=warmup, start=Mon Jun 27 04:07:18 BST 2016, end=Mon Jun 27 04:09:18 BST 2016, operations=355.4072263120251, operationsPerMinute=177.70361315601255, mode=normal, start=Mon Jun 27 04:09:20 BST 2016, end=Mon Jun 27 04:13:20 BST 2016, operations=681.6584803188593, operationsPerMinute=170.41462007971484
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 04:13:23 BST 2016, end=Mon Jun 27 04:15:23 BST 2016, operations=207.59147935157318, operationsPerMinute=103.79573967578659, mode=normal, start=Mon Jun 27 04:15:25 BST 2016, end=Mon Jun 27 04:19:25 BST 2016, operations=415.6272914635169, operationsPerMinute=103.90682286587922
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 04:19:29 BST 2016, end=Mon Jun 27 04:21:29 BST 2016, operations=71.54666268072275, operationsPerMinute=35.77333134036137, mode=normal, start=Mon Jun 27 04:21:36 BST 2016, end=Mon Jun 27 04:25:36 BST 2016, operations=156.26424552365972, operationsPerMinute=39.06606138091493
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 04:25:44 BST 2016, end=Mon Jun 27 04:27:44 BST 2016, operations=13.913313321689277, operationsPerMinute=6.956656660844638, mode=normal, start=Mon Jun 27 04:28:27 BST 2016, end=Mon Jun 27 04:32:27 BST 2016, operations=27.710473190821414, operationsPerMinute=6.9276182977053535
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 04:32:55 BST 2016, end=Mon Jun 27 04:34:55 BST 2016, operations=73.33477182371354, operationsPerMinute=36.66738591185677, mode=normal, start=Mon Jun 27 04:35:05 BST 2016, end=Mon Jun 27 04:39:05 BST 2016, operations=148.99127253662638, operationsPerMinute=37.247818134156596
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 04:39:15 BST 2016, end=Mon Jun 27 04:41:15 BST 2016, operations=42.54535969788435, operationsPerMinute=21.272679848942175, mode=normal, start=Mon Jun 27 04:41:27 BST 2016, end=Mon Jun 27 04:45:27 BST 2016, operations=85.63263870288918, operationsPerMinute=21.408159675722295
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 04:45:42 BST 2016, end=Mon Jun 27 04:47:42 BST 2016, operations=727.9934522521083, operationsPerMinute=363.99672612605417, mode=normal, start=Mon Jun 27 04:47:43 BST 2016, end=Mon Jun 27 04:51:43 BST 2016, operations=1397.8352519365883, operationsPerMinute=349.4588129841471
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 04:51:44 BST 2016, end=Mon Jun 27 04:53:44 BST 2016, operations=575.9895039903967, operationsPerMinute=287.9947519951983, mode=normal, start=Mon Jun 27 04:53:46 BST 2016, end=Mon Jun 27 04:57:46 BST 2016, operations=1104.7432739323538, operationsPerMinute=276.18581848308844
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jun 27 04:57:47 BST 2016, end=Mon Jun 27 04:59:47 BST 2016, operations=330.6569078623377, operationsPerMinute=165.32845393116884, mode=normal, start=Mon Jun 27 04:59:49 BST 2016, end=Mon Jun 27 05:03:49 BST 2016, operations=661.4037496929031, operationsPerMinute=165.3509374232258
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jun 27 05:03:52 BST 2016, end=Mon Jun 27 05:05:52 BST 2016, operations=511.1467762913415, operationsPerMinute=255.57338814567075, mode=normal, start=Mon Jun 27 05:05:53 BST 2016, end=Mon Jun 27 05:09:53 BST 2016, operations=1024.8337445064574, operationsPerMinute=256.20843612661434
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jun 27 05:09:55 BST 2016, end=Mon Jun 27 05:11:55 BST 2016, operations=120.35390108034424, operationsPerMinute=60.17695054017212, mode=normal, start=Mon Jun 27 05:12:02 BST 2016, end=Mon Jun 27 05:16:02 BST 2016, operations=240.14783457689896, operationsPerMinute=60.03695864422474
benchmark-name=serial, mod=warmup, start=Mon Jun 27 05:16:09 BST 2016, end=Mon Jun 27 05:18:09 BST 2016, operations=241.74645762951752, operationsPerMinute=120.87322881475876, mode=normal, start=Mon Jun 27 05:18:12 BST 2016, end=Mon Jun 27 05:22:12 BST 2016, operations=461.07727484106897, operationsPerMinute=115.26931871026724
benchmark-name=sunflow, mod=warmup, start=Mon Jun 27 05:22:15 BST 2016, end=Mon Jun 27 05:24:15 BST 2016, operations=180.60792736629423, operationsPerMinute=90.30396368314712, mode=normal, start=Mon Jun 27 05:24:16 BST 2016, end=Mon Jun 27 05:28:16 BST 2016, operations=360.77772605507516, operationsPerMinute=90.19443151376879
benchmark-name=xml.transform, mod=warmup, start=Mon Jun 27 05:28:37 BST 2016, end=Mon Jun 27 05:30:37 BST 2016, operations=542.5369710695386, operationsPerMinute=271.2684855347693, mode=normal, start=Mon Jun 27 05:30:39 BST 2016, end=Mon Jun 27 05:34:39 BST 2016, operations=1016.6862807912448, operationsPerMinute=254.1715701978112
benchmark-name=xml.validation, mod=warmup, start=Mon Jun 27 05:34:40 BST 2016, end=Mon Jun 27 05:36:40 BST 2016, operations=1028.4646900648374, operationsPerMinute=514.2323450324187, mode=normal, start=Mon Jun 27 05:36:41 BST 2016, end=Mon Jun 27 05:40:41 BST 2016, operations=2016.8807393515535, operationsPerMinute=504.2201848378884
