spec.jvm2008.report.run.location=SUNSPACE06
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 04:32:12 BST 2016, end=Thu Jun 30 04:32:12 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 04:32:12 BST 2016, end=Thu Jun 30 04:32:12 BST 2016, operations=1.0, operationsPerMinute=167.5977653631285
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 04:32:12 BST 2016, end=Thu Jun 30 04:32:39 BST 2016, operations=1.0, operationsPerMinute=2.1890619869385968
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 04:32:39 BST 2016, end=Thu Jun 30 04:32:45 BST 2016, operations=1.0, operationsPerMinute=11.514104778353483
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 04:32:45 BST 2016, end=Thu Jun 30 04:32:46 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 04:32:46 BST 2016, end=Thu Jun 30 04:32:56 BST 2016, operations=1.0, operationsPerMinute=5.9814574818064
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 04:32:56 BST 2016, end=Thu Jun 30 04:33:05 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 04:33:05 BST 2016, end=Thu Jun 30 04:33:12 BST 2016, operations=1.0, operationsPerMinute=8.271298593879239
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 04:33:12 BST 2016, end=Thu Jun 30 04:33:15 BST 2016, operations=1.0, operationsPerMinute=19.62066710268149
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 04:33:15 BST 2016, end=Thu Jun 30 04:33:16 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 04:33:16 BST 2016, end=Thu Jun 30 04:33:17 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 04:33:17 BST 2016, end=Thu Jun 30 04:33:24 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 04:33:24 BST 2016, end=Thu Jun 30 04:33:26 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 04:33:26 BST 2016, end=Thu Jun 30 04:33:27 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 04:33:27 BST 2016, end=Thu Jun 30 04:33:30 BST 2016, operations=1.0, operationsPerMinute=19.821605550049554
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 04:33:30 BST 2016, end=Thu Jun 30 04:33:37 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 04:33:37 BST 2016, end=Thu Jun 30 04:34:05 BST 2016, operations=1.0, operationsPerMinute=2.1486123545210387
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 04:34:05 BST 2016, end=Thu Jun 30 04:34:06 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 04:34:24 BST 2016, end=Thu Jun 30 04:36:24 BST 2016, operations=356.1817835609598, operationsPerMinute=178.0908917804799, mode=normal, start=Thu Jun 30 04:36:25 BST 2016, end=Thu Jun 30 04:40:25 BST 2016, operations=732.5139254225511, operationsPerMinute=183.12848135563777
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 04:40:31 BST 2016, end=Thu Jun 30 04:42:31 BST 2016, operations=143.46565227966724, operationsPerMinute=71.73282613983362, mode=normal, start=Thu Jun 30 04:42:34 BST 2016, end=Thu Jun 30 04:46:34 BST 2016, operations=279.7940083138152, operationsPerMinute=69.9485020784538
benchmark-name=compress, mod=warmup, start=Thu Jun 30 04:46:39 BST 2016, end=Thu Jun 30 04:48:39 BST 2016, operations=270.6337026919431, operationsPerMinute=135.31685134597154, mode=normal, start=Thu Jun 30 04:48:42 BST 2016, end=Thu Jun 30 04:52:42 BST 2016, operations=531.8488973380663, operationsPerMinute=132.96222433451658
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 04:52:45 BST 2016, end=Thu Jun 30 04:54:45 BST 2016, operations=82.93601832171808, operationsPerMinute=41.46800916085904, mode=normal, start=Thu Jun 30 04:54:53 BST 2016, end=Thu Jun 30 04:58:53 BST 2016, operations=176.6408083172205, operationsPerMinute=44.16020207930512
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 04:59:01 BST 2016, end=Thu Jun 30 05:01:01 BST 2016, operations=142.58828849728786, operationsPerMinute=71.29414424864393, mode=normal, start=Thu Jun 30 05:01:05 BST 2016, end=Thu Jun 30 05:05:05 BST 2016, operations=287.2224417111705, operationsPerMinute=71.80561042779263
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 05:05:10 BST 2016, end=Thu Jun 30 05:07:10 BST 2016, operations=245.7384148313377, operationsPerMinute=122.86920741566885, mode=normal, start=Thu Jun 30 05:07:14 BST 2016, end=Thu Jun 30 05:11:14 BST 2016, operations=489.50129886470427, operationsPerMinute=122.37532471617607
benchmark-name=derby, mod=warmup, start=Thu Jun 30 05:12:53 BST 2016, end=Thu Jun 30 05:14:53 BST 2016, operations=200.23900521515628, operationsPerMinute=100.11950260757814, mode=normal, start=Thu Jun 30 05:14:57 BST 2016, end=Thu Jun 30 05:18:57 BST 2016, operations=379.7310853881336, operationsPerMinute=94.9327713470334
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 05:19:22 BST 2016, end=Thu Jun 30 05:21:22 BST 2016, operations=134.67677354465172, operationsPerMinute=67.33838677232586, mode=normal, start=Thu Jun 30 05:21:27 BST 2016, end=Thu Jun 30 05:25:27 BST 2016, operations=271.45013694125583, operationsPerMinute=67.86253423531396
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 05:25:31 BST 2016, end=Thu Jun 30 05:27:31 BST 2016, operations=56.065898903300166, operationsPerMinute=28.032949451650083, mode=normal, start=Thu Jun 30 05:27:44 BST 2016, end=Thu Jun 30 05:31:44 BST 2016, operations=111.75162618534132, operationsPerMinute=27.93790654633533
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 05:31:56 BST 2016, end=Thu Jun 30 05:33:56 BST 2016, operations=11.454584319129356, operationsPerMinute=5.727292159564678, mode=normal, start=Thu Jun 30 05:34:53 BST 2016, end=Thu Jun 30 05:38:53 BST 2016, operations=23.152674488776064, operationsPerMinute=5.788168622194016
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 05:39:32 BST 2016, end=Thu Jun 30 05:41:32 BST 2016, operations=55.733090531130955, operationsPerMinute=27.866545265565478, mode=normal, start=Thu Jun 30 05:41:42 BST 2016, end=Thu Jun 30 05:45:42 BST 2016, operations=111.41779950020513, operationsPerMinute=27.854449875051284
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 05:45:54 BST 2016, end=Thu Jun 30 05:47:54 BST 2016, operations=37.45611190838084, operationsPerMinute=18.72805595419042, mode=normal, start=Thu Jun 30 05:48:11 BST 2016, end=Thu Jun 30 05:52:11 BST 2016, operations=74.32648673604217, operationsPerMinute=18.581621684010543
