spec.jvm2008.report.run.location=UNION30
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Wed Jun 29 15:13:48 BST 2016, end=Wed Jun 29 15:13:48 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 15:13:48 BST 2016, end=Wed Jun 29 15:13:48 BST 2016, operations=1.0, operationsPerMinute=160.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 15:13:48 BST 2016, end=Wed Jun 29 15:14:22 BST 2016, operations=1.0, operationsPerMinute=1.8048369630610035
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 15:14:22 BST 2016, end=Wed Jun 29 15:14:27 BST 2016, operations=1.0, operationsPerMinute=11.983223487118035
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 15:14:27 BST 2016, end=Wed Jun 29 15:14:28 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 15:14:28 BST 2016, end=Wed Jun 29 15:14:38 BST 2016, operations=1.0, operationsPerMinute=6.124323772583444
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 15:14:38 BST 2016, end=Wed Jun 29 15:14:46 BST 2016, operations=1.0, operationsPerMinute=7.1890726096333575
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 15:14:46 BST 2016, end=Wed Jun 29 15:14:53 BST 2016, operations=1.0, operationsPerMinute=8.741258741258742
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 15:14:53 BST 2016, end=Wed Jun 29 15:14:56 BST 2016, operations=1.0, operationsPerMinute=21.731256791017746
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 15:14:56 BST 2016, end=Wed Jun 29 15:14:57 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 15:14:57 BST 2016, end=Wed Jun 29 15:14:58 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 15:14:58 BST 2016, end=Wed Jun 29 15:15:04 BST 2016, operations=1.0, operationsPerMinute=9.811937857726901
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 15:15:04 BST 2016, end=Wed Jun 29 15:15:05 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 15:15:05 BST 2016, end=Wed Jun 29 15:15:07 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 15:15:07 BST 2016, end=Wed Jun 29 15:15:09 BST 2016, operations=1.0, operationsPerMinute=21.978021978021978
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 15:15:09 BST 2016, end=Wed Jun 29 15:15:17 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 15:15:17 BST 2016, end=Wed Jun 29 15:15:45 BST 2016, operations=1.0, operationsPerMinute=2.100546141996919
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 15:15:45 BST 2016, end=Wed Jun 29 15:15:47 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 15:16:03 BST 2016, end=Wed Jun 29 15:18:03 BST 2016, operations=452.05312304791494, operationsPerMinute=226.02656152395747, mode=normal, start=Wed Jun 29 15:18:06 BST 2016, end=Wed Jun 29 15:22:06 BST 2016, operations=911.5957957760094, operationsPerMinute=227.89894894400234
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 15:22:13 BST 2016, end=Wed Jun 29 15:24:13 BST 2016, operations=181.56462695325027, operationsPerMinute=90.78231347662513, mode=normal, start=Wed Jun 29 15:24:20 BST 2016, end=Wed Jun 29 15:28:20 BST 2016, operations=366.10234370114085, operationsPerMinute=91.52558592528521
benchmark-name=compress, mod=warmup, start=Wed Jun 29 15:28:28 BST 2016, end=Wed Jun 29 15:30:28 BST 2016, operations=479.7150616255076, operationsPerMinute=239.8575308127538, mode=normal, start=Wed Jun 29 15:30:31 BST 2016, end=Wed Jun 29 15:34:31 BST 2016, operations=946.8145016044418, operationsPerMinute=236.70362540111046
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 15:34:35 BST 2016, end=Wed Jun 29 15:36:35 BST 2016, operations=123.69988780160894, operationsPerMinute=61.84994390080447, mode=normal, start=Wed Jun 29 15:36:46 BST 2016, end=Wed Jun 29 15:40:46 BST 2016, operations=261.97007210687724, operationsPerMinute=65.49251802671931
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 15:40:57 BST 2016, end=Wed Jun 29 15:42:57 BST 2016, operations=223.12258179166446, operationsPerMinute=111.56129089583223, mode=normal, start=Wed Jun 29 15:43:04 BST 2016, end=Wed Jun 29 15:47:04 BST 2016, operations=447.4403718522795, operationsPerMinute=111.86009296306987
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 15:47:11 BST 2016, end=Wed Jun 29 15:49:11 BST 2016, operations=379.36082189546113, operationsPerMinute=189.68041094773056, mode=normal, start=Wed Jun 29 15:49:15 BST 2016, end=Wed Jun 29 15:53:15 BST 2016, operations=757.3971645621269, operationsPerMinute=189.34929114053173
benchmark-name=derby, mod=warmup, start=Wed Jun 29 15:55:06 BST 2016, end=Wed Jun 29 15:57:06 BST 2016, operations=322.29211385920763, operationsPerMinute=161.14605692960382, mode=normal, start=Wed Jun 29 15:57:10 BST 2016, end=Wed Jun 29 16:01:10 BST 2016, operations=648.2402968604831, operationsPerMinute=162.06007421512078
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 16:01:15 BST 2016, end=Wed Jun 29 16:03:15 BST 2016, operations=211.45705113327958, operationsPerMinute=105.72852556663979, mode=normal, start=Wed Jun 29 16:03:22 BST 2016, end=Wed Jun 29 16:07:22 BST 2016, operations=424.5295727006375, operationsPerMinute=106.13239317515938
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 16:07:29 BST 2016, end=Wed Jun 29 16:09:29 BST 2016, operations=89.99498928450967, operationsPerMinute=44.997494642254836, mode=normal, start=Wed Jun 29 16:09:43 BST 2016, end=Wed Jun 29 16:13:43 BST 2016, operations=189.8740397325077, operationsPerMinute=47.468509933126924
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 16:14:00 BST 2016, end=Wed Jun 29 16:16:00 BST 2016, operations=20.604463990848497, operationsPerMinute=10.302231995424249, mode=normal, start=Wed Jun 29 16:17:00 BST 2016, end=Wed Jun 29 16:21:00 BST 2016, operations=41.284181007176244, operationsPerMinute=10.321045251794061
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 16:22:07 BST 2016, end=Wed Jun 29 16:24:07 BST 2016, operations=119.37886831376788, operationsPerMinute=59.68943415688394, mode=normal, start=Wed Jun 29 16:24:25 BST 2016, end=Wed Jun 29 16:28:25 BST 2016, operations=241.42639922032834, operationsPerMinute=60.356599805082084
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 16:28:41 BST 2016, end=Wed Jun 29 16:30:41 BST 2016, operations=62.28629560698502, operationsPerMinute=31.14314780349251, mode=normal, start=Wed Jun 29 16:31:08 BST 2016, end=Wed Jun 29 16:35:08 BST 2016, operations=124.38341683514476, operationsPerMinute=31.09585420878619
