spec.jvm2008.report.run.location=RIDLEY2B028
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 25 06:59:57 BST 2016, end=Sat Jun 25 06:59:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 06:59:57 BST 2016, end=Sat Jun 25 06:59:57 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 06:59:57 BST 2016, end=Sat Jun 25 07:00:11 BST 2016, operations=1.0, operationsPerMinute=4.415660877244628
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 07:00:11 BST 2016, end=Sat Jun 25 07:00:14 BST 2016, operations=1.0, operationsPerMinute=16.944365998305564
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 07:00:14 BST 2016, end=Sat Jun 25 07:00:15 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 07:00:15 BST 2016, end=Sat Jun 25 07:00:24 BST 2016, operations=1.0, operationsPerMinute=6.9799906933457425
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 07:00:24 BST 2016, end=Sat Jun 25 07:00:32 BST 2016, operations=1.0, operationsPerMinute=7.497188554292141
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 07:00:32 BST 2016, end=Sat Jun 25 07:00:39 BST 2016, operations=1.0, operationsPerMinute=8.987417615338526
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 07:00:39 BST 2016, end=Sat Jun 25 07:00:41 BST 2016, operations=1.0, operationsPerMinute=24.34077079107505
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 07:00:41 BST 2016, end=Sat Jun 25 07:00:42 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 07:00:42 BST 2016, end=Sat Jun 25 07:00:43 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 07:00:43 BST 2016, end=Sat Jun 25 07:00:49 BST 2016, operations=1.0, operationsPerMinute=10.256410256410257
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 07:00:49 BST 2016, end=Sat Jun 25 07:00:50 BST 2016, operations=1.0, operationsPerMinute=39.63011889035667
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 07:00:50 BST 2016, end=Sat Jun 25 07:00:51 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 07:00:51 BST 2016, end=Sat Jun 25 07:00:54 BST 2016, operations=1.0, operationsPerMinute=27.08803611738149
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 07:00:54 BST 2016, end=Sat Jun 25 07:01:00 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 07:01:00 BST 2016, end=Sat Jun 25 07:01:22 BST 2016, operations=1.0, operationsPerMinute=2.801251225547411
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 07:01:22 BST 2016, end=Sat Jun 25 07:01:23 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 07:01:33 BST 2016, end=Sat Jun 25 07:03:33 BST 2016, operations=491.5855662376517, operationsPerMinute=245.79278311882584, mode=normal, start=Sat Jun 25 07:03:35 BST 2016, end=Sat Jun 25 07:07:35 BST 2016, operations=1012.6500383455559, operationsPerMinute=253.16250958638898
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 07:07:38 BST 2016, end=Sat Jun 25 07:09:38 BST 2016, operations=195.99221778573045, operationsPerMinute=97.99610889286522, mode=normal, start=Sat Jun 25 07:09:41 BST 2016, end=Sat Jun 25 07:13:41 BST 2016, operations=379.8190094428221, operationsPerMinute=94.95475236070553
benchmark-name=compress, mod=warmup, start=Sat Jun 25 07:13:44 BST 2016, end=Sat Jun 25 07:15:44 BST 2016, operations=398.3739908551471, operationsPerMinute=199.18699542757355, mode=normal, start=Sat Jun 25 07:15:47 BST 2016, end=Sat Jun 25 07:19:47 BST 2016, operations=795.3211911353437, operationsPerMinute=198.83029778383593
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 07:19:49 BST 2016, end=Sat Jun 25 07:21:49 BST 2016, operations=138.41066186246542, operationsPerMinute=69.20533093123271, mode=normal, start=Sat Jun 25 07:21:53 BST 2016, end=Sat Jun 25 07:25:53 BST 2016, operations=291.7609608137276, operationsPerMinute=72.9402402034319
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 07:25:58 BST 2016, end=Sat Jun 25 07:27:58 BST 2016, operations=234.79593970589815, operationsPerMinute=117.39796985294907, mode=normal, start=Sat Jun 25 07:28:01 BST 2016, end=Sat Jun 25 07:32:01 BST 2016, operations=469.5885860924077, operationsPerMinute=117.39714652310192
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 07:32:04 BST 2016, end=Sat Jun 25 07:34:04 BST 2016, operations=406.4375721918843, operationsPerMinute=203.21878609594216, mode=normal, start=Sat Jun 25 07:34:06 BST 2016, end=Sat Jun 25 07:38:06 BST 2016, operations=811.8699217888227, operationsPerMinute=202.96748044720567
benchmark-name=derby, mod=warmup, start=Sat Jun 25 07:38:29 BST 2016, end=Sat Jun 25 07:40:29 BST 2016, operations=360.31417076836925, operationsPerMinute=180.15708538418463, mode=normal, start=Sat Jun 25 07:40:31 BST 2016, end=Sat Jun 25 07:44:31 BST 2016, operations=726.5354817910724, operationsPerMinute=181.6338704477681
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 07:44:33 BST 2016, end=Sat Jun 25 07:46:33 BST 2016, operations=204.93907945661925, operationsPerMinute=102.46953972830963, mode=normal, start=Sat Jun 25 07:46:37 BST 2016, end=Sat Jun 25 07:50:37 BST 2016, operations=409.2084522550631, operationsPerMinute=102.30211306376577
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 07:50:41 BST 2016, end=Sat Jun 25 07:52:41 BST 2016, operations=78.90151371378776, operationsPerMinute=39.45075685689388, mode=normal, start=Sat Jun 25 07:52:48 BST 2016, end=Sat Jun 25 07:56:48 BST 2016, operations=144.71791154436912, operationsPerMinute=36.17947788609228
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 07:56:58 BST 2016, end=Sat Jun 25 07:58:58 BST 2016, operations=13.838992691459056, operationsPerMinute=6.919496345729528, mode=normal, start=Sat Jun 25 07:59:42 BST 2016, end=Sat Jun 25 08:03:42 BST 2016, operations=27.93812431415828, operationsPerMinute=6.98453107853957
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 08:04:25 BST 2016, end=Sat Jun 25 08:06:25 BST 2016, operations=74.1589812310168, operationsPerMinute=37.0794906155084, mode=normal, start=Sat Jun 25 08:06:35 BST 2016, end=Sat Jun 25 08:10:35 BST 2016, operations=147.4726183451051, operationsPerMinute=36.868154586276276
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 08:10:44 BST 2016, end=Sat Jun 25 08:12:44 BST 2016, operations=42.96767738010499, operationsPerMinute=21.483838690052494, mode=normal, start=Sat Jun 25 08:12:55 BST 2016, end=Sat Jun 25 08:16:55 BST 2016, operations=86.37187548577599, operationsPerMinute=21.592968871443997
