spec.jvm2008.report.run.location=OLDLIB028
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Sun Jun 19 00:40:39 BST 2016, end=Sun Jun 19 00:40:39 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:40:39 BST 2016, end=Sun Jun 19 00:40:39 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:40:39 BST 2016, end=Sun Jun 19 00:41:02 BST 2016, operations=1.0, operationsPerMinute=2.638058389025677
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:41:02 BST 2016, end=Sun Jun 19 00:41:06 BST 2016, operations=1.0, operationsPerMinute=15.201418799087914
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:41:06 BST 2016, end=Sun Jun 19 00:41:07 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:41:07 BST 2016, end=Sun Jun 19 00:41:16 BST 2016, operations=1.0, operationsPerMinute=6.552364311455717
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:41:16 BST 2016, end=Sun Jun 19 00:41:24 BST 2016, operations=1.0, operationsPerMinute=7.482229704451926
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:41:24 BST 2016, end=Sun Jun 19 00:41:31 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:41:31 BST 2016, end=Sun Jun 19 00:41:33 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:41:33 BST 2016, end=Sun Jun 19 00:41:34 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:41:34 BST 2016, end=Sun Jun 19 00:41:35 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:41:35 BST 2016, end=Sun Jun 19 00:41:41 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:41:41 BST 2016, end=Sun Jun 19 00:41:43 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:41:43 BST 2016, end=Sun Jun 19 00:41:44 BST 2016, operations=1.0, operationsPerMinute=49.91680532445923
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:41:44 BST 2016, end=Sun Jun 19 00:41:47 BST 2016, operations=1.0, operationsPerMinute=23.174971031286212
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:41:47 BST 2016, end=Sun Jun 19 00:41:53 BST 2016, operations=1.0, operationsPerMinute=9.070294784580499
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:41:53 BST 2016, end=Sun Jun 19 00:42:19 BST 2016, operations=1.0, operationsPerMinute=2.3127625949196315
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:42:19 BST 2016, end=Sun Jun 19 00:42:20 BST 2016, operations=1.0, operationsPerMinute=56.60377358490566
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:42:34 BST 2016, end=Sun Jun 19 00:44:34 BST 2016, operations=459.89286190952123, operationsPerMinute=229.94643095476061, mode=normal, start=Sun Jun 19 00:44:37 BST 2016, end=Sun Jun 19 00:48:37 BST 2016, operations=919.4562489045504, operationsPerMinute=229.8640622261376
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:48:44 BST 2016, end=Sun Jun 19 00:50:44 BST 2016, operations=183.27352660269867, operationsPerMinute=91.63676330134933, mode=normal, start=Sun Jun 19 00:50:51 BST 2016, end=Sun Jun 19 00:54:51 BST 2016, operations=365.6990971396151, operationsPerMinute=91.42477428490378
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:54:57 BST 2016, end=Sun Jun 19 00:56:57 BST 2016, operations=486.0006693085841, operationsPerMinute=243.00033465429206, mode=normal, start=Sun Jun 19 00:57:00 BST 2016, end=Sun Jun 19 01:01:00 BST 2016, operations=971.8744812567544, operationsPerMinute=242.9686203141886
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:01:03 BST 2016, end=Sun Jun 19 01:03:03 BST 2016, operations=124.88892215459057, operationsPerMinute=62.44446107729529, mode=normal, start=Sun Jun 19 01:03:13 BST 2016, end=Sun Jun 19 01:07:13 BST 2016, operations=263.73628489719164, operationsPerMinute=65.93407122429791
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:07:24 BST 2016, end=Sun Jun 19 01:09:24 BST 2016, operations=223.33635796044013, operationsPerMinute=111.66817898022006, mode=normal, start=Sun Jun 19 01:09:31 BST 2016, end=Sun Jun 19 01:13:31 BST 2016, operations=455.90094487120433, operationsPerMinute=113.97523621780108
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:13:37 BST 2016, end=Sun Jun 19 01:15:37 BST 2016, operations=392.74960360112914, operationsPerMinute=196.37480180056457, mode=normal, start=Sun Jun 19 01:15:41 BST 2016, end=Sun Jun 19 01:19:41 BST 2016, operations=790.426462497621, operationsPerMinute=197.60661562440524
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:21:27 BST 2016, end=Sun Jun 19 01:23:27 BST 2016, operations=315.08320616871697, operationsPerMinute=157.54160308435848, mode=normal, start=Sun Jun 19 01:23:31 BST 2016, end=Sun Jun 19 01:27:31 BST 2016, operations=655.5842332776228, operationsPerMinute=163.8960583194057
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:27:36 BST 2016, end=Sun Jun 19 01:29:36 BST 2016, operations=217.06863485627105, operationsPerMinute=108.53431742813552, mode=normal, start=Sun Jun 19 01:29:44 BST 2016, end=Sun Jun 19 01:33:44 BST 2016, operations=435.3948002253784, operationsPerMinute=108.8487000563446
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:33:50 BST 2016, end=Sun Jun 19 01:35:50 BST 2016, operations=91.15481019188546, operationsPerMinute=45.57740509594273, mode=normal, start=Sun Jun 19 01:36:07 BST 2016, end=Sun Jun 19 01:40:07 BST 2016, operations=178.41277497027806, operationsPerMinute=44.603193742569516
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:40:22 BST 2016, end=Sun Jun 19 01:42:22 BST 2016, operations=20.763491246701406, operationsPerMinute=10.381745623350703, mode=normal, start=Sun Jun 19 01:43:21 BST 2016, end=Sun Jun 19 01:47:21 BST 2016, operations=41.51200142861219, operationsPerMinute=10.378000357153047
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:48:38 BST 2016, end=Sun Jun 19 01:50:38 BST 2016, operations=122.19730159013851, operationsPerMinute=61.098650795069254, mode=normal, start=Sun Jun 19 01:50:50 BST 2016, end=Sun Jun 19 01:54:50 BST 2016, operations=245.8189364300998, operationsPerMinute=61.45473410752495
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:55:03 BST 2016, end=Sun Jun 19 01:57:03 BST 2016, operations=63.103499106990746, operationsPerMinute=31.551749553495373, mode=normal, start=Sun Jun 19 01:57:21 BST 2016, end=Sun Jun 19 02:01:21 BST 2016, operations=126.32775828572423, operationsPerMinute=31.581939571431057
benchmark-name=scimark.fft.small, mod=warmup, start=Sun Jun 19 02:01:37 BST 2016, end=Sun Jun 19 02:03:37 BST 2016, operations=822.346367995282, operationsPerMinute=411.173183997641, mode=normal, start=Sun Jun 19 02:03:39 BST 2016, end=Sun Jun 19 02:07:39 BST 2016, operations=1666.4947901757496, operationsPerMinute=416.6236975439374
benchmark-name=scimark.lu.small, mod=warmup, start=Sun Jun 19 02:07:40 BST 2016, end=Sun Jun 19 02:09:40 BST 2016, operations=528.8408858010268, operationsPerMinute=264.4204429005134, mode=normal, start=Sun Jun 19 02:09:43 BST 2016, end=Sun Jun 19 02:13:43 BST 2016, operations=1052.8005643261718, operationsPerMinute=263.20014108154294
benchmark-name=scimark.sor.small, mod=warmup, start=Sun Jun 19 02:13:46 BST 2016, end=Sun Jun 19 02:15:46 BST 2016, operations=618.6213243087522, operationsPerMinute=309.3106621543761, mode=normal, start=Sun Jun 19 02:15:48 BST 2016, end=Sun Jun 19 02:19:48 BST 2016, operations=1238.2786090491834, operationsPerMinute=309.56965226229585
benchmark-name=scimark.sparse.small, mod=warmup, start=Sun Jun 19 02:19:51 BST 2016, end=Sun Jun 19 02:21:51 BST 2016, operations=443.8091901233257, operationsPerMinute=221.90459506166286, mode=normal, start=Sun Jun 19 02:21:54 BST 2016, end=Sun Jun 19 02:25:54 BST 2016, operations=886.7797225694793, operationsPerMinute=221.69493064236983
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sun Jun 19 02:25:57 BST 2016, end=Sun Jun 19 02:27:57 BST 2016, operations=152.6525351812249, operationsPerMinute=76.32626759061245, mode=normal, start=Sun Jun 19 02:28:09 BST 2016, end=Sun Jun 19 02:32:09 BST 2016, operations=305.2901941722729, operationsPerMinute=76.32254854306822
benchmark-name=serial, mod=warmup, start=Sun Jun 19 02:32:19 BST 2016, end=Sun Jun 19 02:34:19 BST 2016, operations=228.30155313076637, operationsPerMinute=114.15077656538318, mode=normal, start=Sun Jun 19 02:34:25 BST 2016, end=Sun Jun 19 02:38:25 BST 2016, operations=454.2630322466064, operationsPerMinute=113.5657580616516
benchmark-name=sunflow, mod=warmup, start=Sun Jun 19 02:38:32 BST 2016, end=Sun Jun 19 02:40:32 BST 2016, operations=181.7713125428291, operationsPerMinute=90.88565627141455, mode=normal, start=Sun Jun 19 02:40:35 BST 2016, end=Sun Jun 19 02:44:35 BST 2016, operations=364.0291399728966, operationsPerMinute=91.00728499322415
benchmark-name=xml.transform, mod=warmup, start=Sun Jun 19 02:45:02 BST 2016, end=Sun Jun 19 02:47:02 BST 2016, operations=507.7027409274292, operationsPerMinute=253.8513704637146, mode=normal, start=Sun Jun 19 02:47:05 BST 2016, end=Sun Jun 19 02:51:05 BST 2016, operations=1009.9634623474849, operationsPerMinute=252.49086558687122
benchmark-name=xml.validation, mod=warmup, start=Sun Jun 19 02:51:08 BST 2016, end=Sun Jun 19 02:53:08 BST 2016, operations=643.9395412455956, operationsPerMinute=321.9697706227978, mode=normal, start=Sun Jun 19 02:53:10 BST 2016, end=Sun Jun 19 02:57:10 BST 2016, operations=1282.2799904877966, operationsPerMinute=320.56999762194914
