spec.jvm2008.report.run.location=UNION30
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Thu Jun 30 05:53:01 BST 2016, end=Thu Jun 30 05:53:01 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 05:53:01 BST 2016, end=Thu Jun 30 05:53:01 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 05:53:01 BST 2016, end=Thu Jun 30 05:53:22 BST 2016, operations=1.0, operationsPerMinute=2.927114840472241
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 05:53:22 BST 2016, end=Thu Jun 30 05:53:26 BST 2016, operations=1.0, operationsPerMinute=13.736263736263735
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 05:53:26 BST 2016, end=Thu Jun 30 05:53:27 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 05:53:27 BST 2016, end=Thu Jun 30 05:53:37 BST 2016, operations=1.0, operationsPerMinute=6.56311529205863
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 05:53:37 BST 2016, end=Thu Jun 30 05:53:45 BST 2016, operations=1.0, operationsPerMinute=7.468259895444361
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 05:53:45 BST 2016, end=Thu Jun 30 05:53:52 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 05:53:52 BST 2016, end=Thu Jun 30 05:53:54 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 05:53:54 BST 2016, end=Thu Jun 30 05:53:55 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 05:53:55 BST 2016, end=Thu Jun 30 05:53:56 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 05:53:56 BST 2016, end=Thu Jun 30 05:54:02 BST 2016, operations=1.0, operationsPerMinute=9.78633175664655
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 05:54:02 BST 2016, end=Thu Jun 30 05:54:04 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 05:54:04 BST 2016, end=Thu Jun 30 05:54:05 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 05:54:05 BST 2016, end=Thu Jun 30 05:54:08 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 05:54:08 BST 2016, end=Thu Jun 30 05:54:14 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 05:54:14 BST 2016, end=Thu Jun 30 05:54:39 BST 2016, operations=1.0, operationsPerMinute=2.4450874118749746
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 05:54:39 BST 2016, end=Thu Jun 30 05:54:40 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 05:54:53 BST 2016, end=Thu Jun 30 05:56:53 BST 2016, operations=461.35882460616176, operationsPerMinute=230.67941230308088, mode=normal, start=Thu Jun 30 05:56:56 BST 2016, end=Thu Jun 30 06:00:56 BST 2016, operations=941.4041548082839, operationsPerMinute=235.35103870207098
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 06:01:03 BST 2016, end=Thu Jun 30 06:03:03 BST 2016, operations=187.2591363178946, operationsPerMinute=93.6295681589473, mode=normal, start=Thu Jun 30 06:03:10 BST 2016, end=Thu Jun 30 06:07:10 BST 2016, operations=373.9051346326794, operationsPerMinute=93.47628365816985
benchmark-name=compress, mod=warmup, start=Thu Jun 30 06:07:17 BST 2016, end=Thu Jun 30 06:09:17 BST 2016, operations=484.74097713409503, operationsPerMinute=242.37048856704752, mode=normal, start=Thu Jun 30 06:09:20 BST 2016, end=Thu Jun 30 06:13:20 BST 2016, operations=969.619869404101, operationsPerMinute=242.40496735102525
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 06:13:23 BST 2016, end=Thu Jun 30 06:15:23 BST 2016, operations=128.01942470684938, operationsPerMinute=64.00971235342469, mode=normal, start=Thu Jun 30 06:15:34 BST 2016, end=Thu Jun 30 06:19:34 BST 2016, operations=269.8958595568635, operationsPerMinute=67.47396488921588
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 06:19:45 BST 2016, end=Thu Jun 30 06:21:45 BST 2016, operations=226.59896296252842, operationsPerMinute=113.29948148126421, mode=normal, start=Thu Jun 30 06:21:51 BST 2016, end=Thu Jun 30 06:25:51 BST 2016, operations=443.14856888229826, operationsPerMinute=110.78714222057457
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 06:25:58 BST 2016, end=Thu Jun 30 06:27:58 BST 2016, operations=395.9947136059796, operationsPerMinute=197.9973568029898, mode=normal, start=Thu Jun 30 06:28:02 BST 2016, end=Thu Jun 30 06:32:02 BST 2016, operations=770.9675163882226, operationsPerMinute=192.74187909705566
benchmark-name=derby, mod=warmup, start=Thu Jun 30 06:33:48 BST 2016, end=Thu Jun 30 06:35:48 BST 2016, operations=330.3971748303595, operationsPerMinute=165.19858741517976, mode=normal, start=Thu Jun 30 06:35:52 BST 2016, end=Thu Jun 30 06:39:52 BST 2016, operations=667.3662715406, operationsPerMinute=166.84156788515
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 06:39:57 BST 2016, end=Thu Jun 30 06:41:57 BST 2016, operations=218.95480854407194, operationsPerMinute=109.47740427203597, mode=normal, start=Thu Jun 30 06:42:03 BST 2016, end=Thu Jun 30 06:46:03 BST 2016, operations=439.8370172188274, operationsPerMinute=109.95925430470685
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 06:46:10 BST 2016, end=Thu Jun 30 06:48:10 BST 2016, operations=96.28167277654765, operationsPerMinute=48.140836388273826, mode=normal, start=Thu Jun 30 06:48:27 BST 2016, end=Thu Jun 30 06:52:27 BST 2016, operations=200.49564511288492, operationsPerMinute=50.12391127822123
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 06:52:43 BST 2016, end=Thu Jun 30 06:54:43 BST 2016, operations=20.651890152502418, operationsPerMinute=10.325945076251209, mode=normal, start=Thu Jun 30 06:55:43 BST 2016, end=Thu Jun 30 06:59:43 BST 2016, operations=41.51386203602372, operationsPerMinute=10.37846550900593
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 07:00:55 BST 2016, end=Thu Jun 30 07:02:55 BST 2016, operations=120.88626912383245, operationsPerMinute=60.443134561916224, mode=normal, start=Thu Jun 30 07:03:09 BST 2016, end=Thu Jun 30 07:07:09 BST 2016, operations=243.142744044966, operationsPerMinute=60.7856860112415
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 07:07:22 BST 2016, end=Thu Jun 30 07:09:22 BST 2016, operations=63.022063717465, operationsPerMinute=31.5110318587325, mode=normal, start=Thu Jun 30 07:09:39 BST 2016, end=Thu Jun 30 07:13:39 BST 2016, operations=126.29201715976588, operationsPerMinute=31.57300428994147
benchmark-name=scimark.fft.small, mod=warmup, start=Thu Jun 30 07:13:58 BST 2016, end=Thu Jun 30 07:15:58 BST 2016, operations=836.4936379116692, operationsPerMinute=418.2468189558346, mode=normal, start=Thu Jun 30 07:16:00 BST 2016, end=Thu Jun 30 07:20:00 BST 2016, operations=1660.9437775826186, operationsPerMinute=415.23594439565466
benchmark-name=scimark.lu.small, mod=warmup, start=Thu Jun 30 07:20:02 BST 2016, end=Thu Jun 30 07:22:02 BST 2016, operations=527.0342018587048, operationsPerMinute=263.5171009293524, mode=normal, start=Thu Jun 30 07:22:05 BST 2016, end=Thu Jun 30 07:26:05 BST 2016, operations=1056.564862056533, operationsPerMinute=264.14121551413325
benchmark-name=scimark.sor.small, mod=warmup, start=Thu Jun 30 07:26:08 BST 2016, end=Thu Jun 30 07:28:08 BST 2016, operations=618.4153988898685, operationsPerMinute=309.20769944493424, mode=normal, start=Thu Jun 30 07:28:10 BST 2016, end=Thu Jun 30 07:32:10 BST 2016, operations=1235.6850721491812, operationsPerMinute=308.9212680372953
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu Jun 30 07:32:13 BST 2016, end=Thu Jun 30 07:34:13 BST 2016, operations=446.06891746629856, operationsPerMinute=223.03445873314928, mode=normal, start=Thu Jun 30 07:34:17 BST 2016, end=Thu Jun 30 07:38:17 BST 2016, operations=890.3491391800122, operationsPerMinute=222.58728479500306
