spec.jvm2008.report.run.location=BEDSONTC128
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:57:47 BST 2016, end=Thu Jun 23 02:57:47 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:57:47 BST 2016, end=Thu Jun 23 02:57:47 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:57:47 BST 2016, end=Thu Jun 23 02:58:02 BST 2016, operations=1.0, operationsPerMinute=4.0830214358625385
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:58:02 BST 2016, end=Thu Jun 23 02:58:05 BST 2016, operations=1.0, operationsPerMinute=17.40139211136891
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:58:05 BST 2016, end=Thu Jun 23 02:58:06 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:58:06 BST 2016, end=Thu Jun 23 02:58:15 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:58:15 BST 2016, end=Thu Jun 23 02:58:22 BST 2016, operations=1.0, operationsPerMinute=8.080808080808081
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:58:22 BST 2016, end=Thu Jun 23 02:58:29 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:58:29 BST 2016, end=Thu Jun 23 02:58:31 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:58:31 BST 2016, end=Thu Jun 23 02:58:32 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:58:32 BST 2016, end=Thu Jun 23 02:58:33 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:58:33 BST 2016, end=Thu Jun 23 02:58:38 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:58:38 BST 2016, end=Thu Jun 23 02:58:40 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:58:40 BST 2016, end=Thu Jun 23 02:58:41 BST 2016, operations=1.0, operationsPerMinute=60.06006006006006
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:58:41 BST 2016, end=Thu Jun 23 02:58:43 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:58:43 BST 2016, end=Thu Jun 23 02:58:49 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:58:49 BST 2016, end=Thu Jun 23 02:59:09 BST 2016, operations=1.0, operationsPerMinute=2.990877822640945
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:59:09 BST 2016, end=Thu Jun 23 02:59:10 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:59:21 BST 2016, end=Thu Jun 23 03:01:21 BST 2016, operations=492.875874076122, operationsPerMinute=246.437937038061, mode=normal, start=Thu Jun 23 03:01:23 BST 2016, end=Thu Jun 23 03:05:23 BST 2016, operations=1023.5489226000207, operationsPerMinute=255.88723065000516
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:05:27 BST 2016, end=Thu Jun 23 03:07:27 BST 2016, operations=201.6630068737955, operationsPerMinute=100.83150343689775, mode=normal, start=Thu Jun 23 03:07:31 BST 2016, end=Thu Jun 23 03:11:31 BST 2016, operations=397.01856070947457, operationsPerMinute=99.25464017736864
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:11:34 BST 2016, end=Thu Jun 23 03:13:34 BST 2016, operations=398.415893206087, operationsPerMinute=199.2079466030435, mode=normal, start=Thu Jun 23 03:13:36 BST 2016, end=Thu Jun 23 03:17:36 BST 2016, operations=801.5090540874614, operationsPerMinute=200.37726352186536
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:17:39 BST 2016, end=Thu Jun 23 03:19:39 BST 2016, operations=139.4551275162321, operationsPerMinute=69.72756375811605, mode=normal, start=Thu Jun 23 03:19:43 BST 2016, end=Thu Jun 23 03:23:43 BST 2016, operations=292.83557888806524, operationsPerMinute=73.20889472201631
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:23:49 BST 2016, end=Thu Jun 23 03:25:49 BST 2016, operations=236.57870268603332, operationsPerMinute=118.28935134301666, mode=normal, start=Thu Jun 23 03:25:52 BST 2016, end=Thu Jun 23 03:29:52 BST 2016, operations=474.6641888374969, operationsPerMinute=118.66604720937423
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:29:56 BST 2016, end=Thu Jun 23 03:31:56 BST 2016, operations=406.31793574609765, operationsPerMinute=203.15896787304882, mode=normal, start=Thu Jun 23 03:31:58 BST 2016, end=Thu Jun 23 03:35:58 BST 2016, operations=804.7103294417801, operationsPerMinute=201.17758236044503
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:36:36 BST 2016, end=Thu Jun 23 03:38:36 BST 2016, operations=358.7876631414191, operationsPerMinute=179.39383157070955, mode=normal, start=Thu Jun 23 03:38:38 BST 2016, end=Thu Jun 23 03:42:38 BST 2016, operations=702.6219814161594, operationsPerMinute=175.65549535403986
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:42:41 BST 2016, end=Thu Jun 23 03:44:41 BST 2016, operations=207.4375417482976, operationsPerMinute=103.7187708741488, mode=normal, start=Thu Jun 23 03:44:44 BST 2016, end=Thu Jun 23 03:48:44 BST 2016, operations=415.9415046464362, operationsPerMinute=103.98537616160905
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:48:47 BST 2016, end=Thu Jun 23 03:50:47 BST 2016, operations=77.52751567293933, operationsPerMinute=38.763757836469665, mode=normal, start=Thu Jun 23 03:50:56 BST 2016, end=Thu Jun 23 03:54:56 BST 2016, operations=153.31367309652038, operationsPerMinute=38.328418274130094
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:55:04 BST 2016, end=Thu Jun 23 03:57:04 BST 2016, operations=13.852446056436023, operationsPerMinute=6.926223028218011, mode=normal, start=Thu Jun 23 03:57:48 BST 2016, end=Thu Jun 23 04:01:48 BST 2016, operations=27.665501988705028, operationsPerMinute=6.916375497176257
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:02:25 BST 2016, end=Thu Jun 23 04:04:25 BST 2016, operations=74.42722672547566, operationsPerMinute=37.21361336273783, mode=normal, start=Thu Jun 23 04:04:33 BST 2016, end=Thu Jun 23 04:08:33 BST 2016, operations=149.12611710837433, operationsPerMinute=37.28152927709358
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:08:44 BST 2016, end=Thu Jun 23 04:10:44 BST 2016, operations=43.17663922577472, operationsPerMinute=21.58831961288736, mode=normal, start=Thu Jun 23 04:10:54 BST 2016, end=Thu Jun 23 04:14:54 BST 2016, operations=86.3622838605529, operationsPerMinute=21.590570965138227
benchmark-name=scimark.fft.small, mod=warmup, start=Thu Jun 23 04:15:07 BST 2016, end=Thu Jun 23 04:17:07 BST 2016, operations=726.7565985020626, operationsPerMinute=363.3782992510313, mode=normal, start=Thu Jun 23 04:17:08 BST 2016, end=Thu Jun 23 04:21:08 BST 2016, operations=1468.444106125356, operationsPerMinute=367.111026531339
benchmark-name=scimark.lu.small, mod=warmup, start=Thu Jun 23 04:21:09 BST 2016, end=Thu Jun 23 04:23:09 BST 2016, operations=574.9746328629651, operationsPerMinute=287.48731643148255, mode=normal, start=Thu Jun 23 04:23:11 BST 2016, end=Thu Jun 23 04:27:11 BST 2016, operations=1139.5491999501462, operationsPerMinute=284.88729998753655
benchmark-name=scimark.sor.small, mod=warmup, start=Thu Jun 23 04:27:13 BST 2016, end=Thu Jun 23 04:29:13 BST 2016, operations=304.16327655803883, operationsPerMinute=152.08163827901942, mode=normal, start=Thu Jun 23 04:29:16 BST 2016, end=Thu Jun 23 04:33:16 BST 2016, operations=659.9348226167772, operationsPerMinute=164.9837056541943
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu Jun 23 04:33:18 BST 2016, end=Thu Jun 23 04:35:18 BST 2016, operations=511.33373874430026, operationsPerMinute=255.66686937215013, mode=normal, start=Thu Jun 23 04:35:20 BST 2016, end=Thu Jun 23 04:39:20 BST 2016, operations=1023.8594372059356, operationsPerMinute=255.9648593014839
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu Jun 23 04:39:22 BST 2016, end=Thu Jun 23 04:41:22 BST 2016, operations=119.60390219405797, operationsPerMinute=59.80195109702898, mode=normal, start=Thu Jun 23 04:41:26 BST 2016, end=Thu Jun 23 04:45:26 BST 2016, operations=240.0325871625119, operationsPerMinute=60.008146790627976
benchmark-name=serial, mod=warmup, start=Thu Jun 23 04:45:33 BST 2016, end=Thu Jun 23 04:47:33 BST 2016, operations=240.67482771325783, operationsPerMinute=120.33741385662891, mode=normal, start=Thu Jun 23 04:47:36 BST 2016, end=Thu Jun 23 04:51:36 BST 2016, operations=478.6035488340942, operationsPerMinute=119.65088720852356
benchmark-name=sunflow, mod=warmup, start=Thu Jun 23 04:51:38 BST 2016, end=Thu Jun 23 04:53:38 BST 2016, operations=180.8296035043457, operationsPerMinute=90.41480175217285, mode=normal, start=Thu Jun 23 04:53:40 BST 2016, end=Thu Jun 23 04:57:40 BST 2016, operations=363.44161416564253, operationsPerMinute=90.86040354141063
benchmark-name=xml.transform, mod=warmup, start=Thu Jun 23 04:58:00 BST 2016, end=Thu Jun 23 05:00:00 BST 2016, operations=505.3437482961647, operationsPerMinute=252.67187414808234, mode=normal, start=Thu Jun 23 05:00:02 BST 2016, end=Thu Jun 23 05:04:02 BST 2016, operations=1042.799630698516, operationsPerMinute=260.699907674629
benchmark-name=xml.validation, mod=warmup, start=Thu Jun 23 05:04:04 BST 2016, end=Thu Jun 23 05:06:04 BST 2016, operations=1028.7448143449722, operationsPerMinute=514.3724071724861, mode=normal, start=Thu Jun 23 05:06:04 BST 2016, end=Thu Jun 23 05:10:04 BST 2016, operations=2020.5464536863808, operationsPerMinute=505.1366134215952
