spec.jvm2008.report.run.location=BARN-12
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:01:58 BST 2016, end=Fri Jul 01 16:01:58 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:01:58 BST 2016, end=Fri Jul 01 16:01:58 BST 2016, operations=1.0, operationsPerMinute=273.972602739726
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:01:58 BST 2016, end=Fri Jul 01 16:02:12 BST 2016, operations=1.0, operationsPerMinute=4.336200043362
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:02:12 BST 2016, end=Fri Jul 01 16:02:16 BST 2016, operations=1.0, operationsPerMinute=17.725258493353028
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:02:16 BST 2016, end=Fri Jul 01 16:02:17 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:02:17 BST 2016, end=Fri Jul 01 16:02:25 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:02:25 BST 2016, end=Fri Jul 01 16:02:33 BST 2016, operations=1.0, operationsPerMinute=7.945967421533572
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:02:33 BST 2016, end=Fri Jul 01 16:02:40 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:02:40 BST 2016, end=Fri Jul 01 16:02:42 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:02:42 BST 2016, end=Fri Jul 01 16:02:43 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:02:43 BST 2016, end=Fri Jul 01 16:02:44 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:02:44 BST 2016, end=Fri Jul 01 16:02:49 BST 2016, operations=1.0, operationsPerMinute=10.95690284879474
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:02:49 BST 2016, end=Fri Jul 01 16:02:51 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:02:51 BST 2016, end=Fri Jul 01 16:02:52 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:02:52 BST 2016, end=Fri Jul 01 16:02:54 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:02:54 BST 2016, end=Fri Jul 01 16:03:00 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:03:00 BST 2016, end=Fri Jul 01 16:03:21 BST 2016, operations=1.0, operationsPerMinute=2.933841865923427
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:03:21 BST 2016, end=Fri Jul 01 16:03:21 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:03:32 BST 2016, end=Fri Jul 01 16:05:32 BST 2016, operations=485.5920516965843, operationsPerMinute=242.79602584829215, mode=normal, start=Fri Jul 01 16:05:34 BST 2016, end=Fri Jul 01 16:09:34 BST 2016, operations=1006.4300720598599, operationsPerMinute=251.60751801496497
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:09:37 BST 2016, end=Fri Jul 01 16:11:37 BST 2016, operations=196.0509755066533, operationsPerMinute=98.02548775332664, mode=normal, start=Fri Jul 01 16:11:41 BST 2016, end=Fri Jul 01 16:15:41 BST 2016, operations=390.78068993612766, operationsPerMinute=97.69517248403191
benchmark-name=compress, mod=warmup, start=Fri Jul 01 16:15:44 BST 2016, end=Fri Jul 01 16:17:44 BST 2016, operations=399.78833365352455, operationsPerMinute=199.89416682676227, mode=normal, start=Fri Jul 01 16:17:46 BST 2016, end=Fri Jul 01 16:21:46 BST 2016, operations=798.5857320669795, operationsPerMinute=199.64643301674488
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 16:21:48 BST 2016, end=Fri Jul 01 16:23:48 BST 2016, operations=138.923100456984, operationsPerMinute=69.461550228492, mode=normal, start=Fri Jul 01 16:23:52 BST 2016, end=Fri Jul 01 16:27:52 BST 2016, operations=292.50486356742147, operationsPerMinute=73.12621589185537
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 16:27:58 BST 2016, end=Fri Jul 01 16:29:58 BST 2016, operations=235.0388318047857, operationsPerMinute=117.51941590239285, mode=normal, start=Fri Jul 01 16:30:00 BST 2016, end=Fri Jul 01 16:34:00 BST 2016, operations=470.07674855034253, operationsPerMinute=117.51918713758563
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 16:34:04 BST 2016, end=Fri Jul 01 16:36:04 BST 2016, operations=402.18555066090397, operationsPerMinute=201.09277533045199, mode=normal, start=Fri Jul 01 16:36:06 BST 2016, end=Fri Jul 01 16:40:06 BST 2016, operations=810.8995103795271, operationsPerMinute=202.72487759488178
benchmark-name=derby, mod=warmup, start=Fri Jul 01 16:40:29 BST 2016, end=Fri Jul 01 16:42:29 BST 2016, operations=364.7024473530593, operationsPerMinute=182.35122367652966, mode=normal, start=Fri Jul 01 16:42:30 BST 2016, end=Fri Jul 01 16:46:30 BST 2016, operations=729.9379969169213, operationsPerMinute=182.48449922923032
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 16:46:32 BST 2016, end=Fri Jul 01 16:48:32 BST 2016, operations=207.24220155841147, operationsPerMinute=103.62110077920573, mode=normal, start=Fri Jul 01 16:48:36 BST 2016, end=Fri Jul 01 16:52:36 BST 2016, operations=414.5598960542187, operationsPerMinute=103.63997401355468
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 16:52:39 BST 2016, end=Fri Jul 01 16:54:39 BST 2016, operations=77.5669741554834, operationsPerMinute=38.7834870777417, mode=normal, start=Fri Jul 01 16:54:48 BST 2016, end=Fri Jul 01 16:58:48 BST 2016, operations=155.35576410746356, operationsPerMinute=38.83894102686589
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 16:58:54 BST 2016, end=Fri Jul 01 17:00:54 BST 2016, operations=13.832048972667984, operationsPerMinute=6.916024486333992, mode=normal, start=Fri Jul 01 17:01:39 BST 2016, end=Fri Jul 01 17:05:39 BST 2016, operations=27.69224682150045, operationsPerMinute=6.923061705375113
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:06:17 BST 2016, end=Fri Jul 01 17:08:17 BST 2016, operations=74.10477241045685, operationsPerMinute=37.05238620522842, mode=normal, start=Fri Jul 01 17:08:27 BST 2016, end=Fri Jul 01 17:12:27 BST 2016, operations=140.13154466551418, operationsPerMinute=35.032886166378546
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 17:12:37 BST 2016, end=Fri Jul 01 17:14:37 BST 2016, operations=42.71379946413776, operationsPerMinute=21.35689973206888, mode=normal, start=Fri Jul 01 17:14:49 BST 2016, end=Fri Jul 01 17:18:49 BST 2016, operations=85.86297110575903, operationsPerMinute=21.465742776439757
