spec.jvm2008.report.run.location=BARN-09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 14:38:22 BST 2016, end=Fri Jul 01 14:38:22 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 14:38:22 BST 2016, end=Fri Jul 01 14:38:22 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 14:38:22 BST 2016, end=Fri Jul 01 14:38:36 BST 2016, operations=1.0, operationsPerMinute=4.456658991309515
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 14:38:36 BST 2016, end=Fri Jul 01 14:38:39 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 14:38:39 BST 2016, end=Fri Jul 01 14:38:40 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 14:38:40 BST 2016, end=Fri Jul 01 14:38:49 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 14:38:49 BST 2016, end=Fri Jul 01 14:38:56 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 14:38:56 BST 2016, end=Fri Jul 01 14:39:03 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 14:39:03 BST 2016, end=Fri Jul 01 14:39:05 BST 2016, operations=1.0, operationsPerMinute=27.08803611738149
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 14:39:05 BST 2016, end=Fri Jul 01 14:39:06 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 14:39:06 BST 2016, end=Fri Jul 01 14:39:07 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 14:39:07 BST 2016, end=Fri Jul 01 14:39:12 BST 2016, operations=1.0, operationsPerMinute=10.803024846957149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 14:39:12 BST 2016, end=Fri Jul 01 14:39:14 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 14:39:14 BST 2016, end=Fri Jul 01 14:39:15 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 14:39:15 BST 2016, end=Fri Jul 01 14:39:17 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 14:39:17 BST 2016, end=Fri Jul 01 14:39:23 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 14:39:23 BST 2016, end=Fri Jul 01 14:39:43 BST 2016, operations=1.0, operationsPerMinute=3.009479861563926
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 14:39:43 BST 2016, end=Fri Jul 01 14:39:44 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 14:39:55 BST 2016, end=Fri Jul 01 14:41:55 BST 2016, operations=490.35263722711693, operationsPerMinute=245.17631861355846, mode=normal, start=Fri Jul 01 14:41:56 BST 2016, end=Fri Jul 01 14:45:56 BST 2016, operations=1012.5213899836211, operationsPerMinute=253.13034749590528
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 14:46:00 BST 2016, end=Fri Jul 01 14:48:00 BST 2016, operations=201.6953045904736, operationsPerMinute=100.8476522952368, mode=normal, start=Fri Jul 01 14:48:03 BST 2016, end=Fri Jul 01 14:52:03 BST 2016, operations=401.4718232620585, operationsPerMinute=100.36795581551462
benchmark-name=compress, mod=warmup, start=Fri Jul 01 14:52:07 BST 2016, end=Fri Jul 01 14:54:07 BST 2016, operations=400.17341997283074, operationsPerMinute=200.08670998641537, mode=normal, start=Fri Jul 01 14:54:09 BST 2016, end=Fri Jul 01 14:58:09 BST 2016, operations=801.7361318049537, operationsPerMinute=200.43403295123844
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 14:58:11 BST 2016, end=Fri Jul 01 15:00:11 BST 2016, operations=139.9039190149711, operationsPerMinute=69.95195950748555, mode=normal, start=Fri Jul 01 15:00:17 BST 2016, end=Fri Jul 01 15:04:17 BST 2016, operations=293.60547175285444, operationsPerMinute=73.40136793821361
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 15:04:23 BST 2016, end=Fri Jul 01 15:06:23 BST 2016, operations=233.24099733629512, operationsPerMinute=116.62049866814756, mode=normal, start=Fri Jul 01 15:06:26 BST 2016, end=Fri Jul 01 15:10:26 BST 2016, operations=466.70698997098094, operationsPerMinute=116.67674749274524
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 15:10:29 BST 2016, end=Fri Jul 01 15:12:29 BST 2016, operations=407.4614139214472, operationsPerMinute=203.7307069607236, mode=normal, start=Fri Jul 01 15:12:31 BST 2016, end=Fri Jul 01 15:16:31 BST 2016, operations=816.5745955565712, operationsPerMinute=204.1436488891428
benchmark-name=derby, mod=warmup, start=Fri Jul 01 15:16:54 BST 2016, end=Fri Jul 01 15:18:54 BST 2016, operations=364.23291619476703, operationsPerMinute=182.11645809738351, mode=normal, start=Fri Jul 01 15:18:56 BST 2016, end=Fri Jul 01 15:22:56 BST 2016, operations=725.5572275056613, operationsPerMinute=181.38930687641533
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 15:22:59 BST 2016, end=Fri Jul 01 15:24:59 BST 2016, operations=208.24385419939549, operationsPerMinute=104.12192709969774, mode=normal, start=Fri Jul 01 15:25:03 BST 2016, end=Fri Jul 01 15:29:03 BST 2016, operations=416.97187152092636, operationsPerMinute=104.24296788023159
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 15:29:07 BST 2016, end=Fri Jul 01 15:31:07 BST 2016, operations=74.51844061154843, operationsPerMinute=37.259220305774214, mode=normal, start=Fri Jul 01 15:31:14 BST 2016, end=Fri Jul 01 15:35:14 BST 2016, operations=157.32333554009756, operationsPerMinute=39.33083388502439
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 15:35:23 BST 2016, end=Fri Jul 01 15:37:23 BST 2016, operations=13.826374483546525, operationsPerMinute=6.9131872417732625, mode=normal, start=Fri Jul 01 15:38:07 BST 2016, end=Fri Jul 01 15:42:07 BST 2016, operations=27.480857570198545, operationsPerMinute=6.870214392549636
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 15:42:37 BST 2016, end=Fri Jul 01 15:44:37 BST 2016, operations=74.31719580280517, operationsPerMinute=37.15859790140259, mode=normal, start=Fri Jul 01 15:44:46 BST 2016, end=Fri Jul 01 15:48:46 BST 2016, operations=149.1798233839617, operationsPerMinute=37.29495584599042
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 15:48:57 BST 2016, end=Fri Jul 01 15:50:57 BST 2016, operations=43.16855687742715, operationsPerMinute=21.584278438713575, mode=normal, start=Fri Jul 01 15:51:08 BST 2016, end=Fri Jul 01 15:55:08 BST 2016, operations=86.38224641021415, operationsPerMinute=21.595561602553538
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jul 01 15:55:21 BST 2016, end=Fri Jul 01 15:57:21 BST 2016, operations=708.091938207954, operationsPerMinute=354.045969103977, mode=normal, start=Fri Jul 01 15:57:22 BST 2016, end=Fri Jul 01 16:01:22 BST 2016, operations=1409.1521542460969, operationsPerMinute=352.2880385615242
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jul 01 16:01:23 BST 2016, end=Fri Jul 01 16:03:23 BST 2016, operations=574.3404450252481, operationsPerMinute=287.17022251262404, mode=normal, start=Fri Jul 01 16:03:24 BST 2016, end=Fri Jul 01 16:07:24 BST 2016, operations=1152.6163219293546, operationsPerMinute=288.15408048233866
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jul 01 16:07:26 BST 2016, end=Fri Jul 01 16:09:26 BST 2016, operations=330.763260709303, operationsPerMinute=165.3816303546515, mode=normal, start=Fri Jul 01 16:09:29 BST 2016, end=Fri Jul 01 16:13:29 BST 2016, operations=661.0113241003056, operationsPerMinute=165.2528310250764
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jul 01 16:13:31 BST 2016, end=Fri Jul 01 16:15:31 BST 2016, operations=506.66059953118776, operationsPerMinute=253.33029976559388, mode=normal, start=Fri Jul 01 16:15:33 BST 2016, end=Fri Jul 01 16:19:33 BST 2016, operations=1000.7046474343549, operationsPerMinute=250.17616185858873
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jul 01 16:19:34 BST 2016, end=Fri Jul 01 16:21:34 BST 2016, operations=119.25480851904796, operationsPerMinute=59.62740425952398, mode=normal, start=Fri Jul 01 16:21:40 BST 2016, end=Fri Jul 01 16:25:40 BST 2016, operations=237.8940788083733, operationsPerMinute=59.47351970209333
benchmark-name=serial, mod=warmup, start=Fri Jul 01 16:25:46 BST 2016, end=Fri Jul 01 16:27:46 BST 2016, operations=242.25513639189572, operationsPerMinute=121.12756819594786, mode=normal, start=Fri Jul 01 16:27:49 BST 2016, end=Fri Jul 01 16:31:49 BST 2016, operations=478.7045170492043, operationsPerMinute=119.67612926230107
benchmark-name=sunflow, mod=warmup, start=Fri Jul 01 16:31:52 BST 2016, end=Fri Jul 01 16:33:52 BST 2016, operations=176.87518540116747, operationsPerMinute=88.43759270058374, mode=normal, start=Fri Jul 01 16:33:53 BST 2016, end=Fri Jul 01 16:37:53 BST 2016, operations=357.40107624468817, operationsPerMinute=89.35026906117204
benchmark-name=xml.transform, mod=warmup, start=Fri Jul 01 16:38:14 BST 2016, end=Fri Jul 01 16:40:14 BST 2016, operations=522.2348856174046, operationsPerMinute=261.1174428087023, mode=normal, start=Fri Jul 01 16:40:16 BST 2016, end=Fri Jul 01 16:44:16 BST 2016, operations=1051.4605214713156, operationsPerMinute=262.8651303678289
benchmark-name=xml.validation, mod=warmup, start=Fri Jul 01 16:44:17 BST 2016, end=Fri Jul 01 16:46:17 BST 2016, operations=1011.6160918987503, operationsPerMinute=505.8080459493751, mode=normal, start=Fri Jul 01 16:46:18 BST 2016, end=Fri Jul 01 16:50:18 BST 2016, operations=1997.1600856580417, operationsPerMinute=499.2900214145104
