spec.jvm2008.report.run.location=HULL43
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:02:15 BST 2016, end=Tue Jun 21 13:02:15 BST 2016, operations=1.0, operationsPerMinute=400.0
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:02:15 BST 2016, end=Tue Jun 21 13:02:16 BST 2016, operations=1.0, operationsPerMinute=139.53488372093022
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:02:16 BST 2016, end=Tue Jun 21 13:02:51 BST 2016, operations=1.0, operationsPerMinute=1.7007284786983758
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:02:51 BST 2016, end=Tue Jun 21 13:02:57 BST 2016, operations=1.0, operationsPerMinute=10.1010101010101
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:02:57 BST 2016, end=Tue Jun 21 13:02:59 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:02:59 BST 2016, end=Tue Jun 21 13:03:09 BST 2016, operations=1.0, operationsPerMinute=5.735041101127892
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:03:09 BST 2016, end=Tue Jun 21 13:03:18 BST 2016, operations=1.0, operationsPerMinute=6.934812760055478
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:03:18 BST 2016, end=Tue Jun 21 13:03:25 BST 2016, operations=1.0, operationsPerMinute=8.424599831508003
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:03:25 BST 2016, end=Tue Jun 21 13:03:28 BST 2016, operations=1.0, operationsPerMinute=18.181818181818183
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:03:28 BST 2016, end=Tue Jun 21 13:03:29 BST 2016, operations=1.0, operationsPerMinute=60.72874493927125
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:03:29 BST 2016, end=Tue Jun 21 13:03:30 BST 2016, operations=1.0, operationsPerMinute=47.24409448818898
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:03:30 BST 2016, end=Tue Jun 21 13:03:38 BST 2016, operations=1.0, operationsPerMinute=8.425782895660722
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:03:38 BST 2016, end=Tue Jun 21 13:03:39 BST 2016, operations=1.0, operationsPerMinute=33.1858407079646
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:03:39 BST 2016, end=Tue Jun 21 13:03:41 BST 2016, operations=1.0, operationsPerMinute=40.816326530612244
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:03:41 BST 2016, end=Tue Jun 21 13:03:44 BST 2016, operations=1.0, operationsPerMinute=18.237082066869302
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:03:44 BST 2016, end=Tue Jun 21 13:03:52 BST 2016, operations=1.0, operationsPerMinute=8.051529790660226
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:03:52 BST 2016, end=Tue Jun 21 13:04:23 BST 2016, operations=1.0, operationsPerMinute=1.9220912352639672
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 13:04:23 BST 2016, end=Tue Jun 21 13:04:24 BST 2016, operations=1.0, operationsPerMinute=35.714285714285715
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 13:04:42 BST 2016, end=Tue Jun 21 13:06:42 BST 2016, operations=324.4412046085016, operationsPerMinute=162.2206023042508, mode=normal, start=Tue Jun 21 13:06:44 BST 2016, end=Tue Jun 21 13:10:44 BST 2016, operations=619.4046064309056, operationsPerMinute=154.8511516077264
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 13:10:50 BST 2016, end=Tue Jun 21 13:12:50 BST 2016, operations=123.09325769248191, operationsPerMinute=61.54662884624096, mode=normal, start=Tue Jun 21 13:12:56 BST 2016, end=Tue Jun 21 13:16:56 BST 2016, operations=249.54027414345086, operationsPerMinute=62.385068535862715
benchmark-name=compress, mod=warmup, start=Tue Jun 21 13:17:02 BST 2016, end=Tue Jun 21 13:19:02 BST 2016, operations=219.82774406120217, operationsPerMinute=109.91387203060108, mode=normal, start=Tue Jun 21 13:19:05 BST 2016, end=Tue Jun 21 13:23:05 BST 2016, operations=470.46827604721136, operationsPerMinute=117.61706901180284
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 13:23:10 BST 2016, end=Tue Jun 21 13:25:10 BST 2016, operations=73.81205903961234, operationsPerMinute=36.90602951980617, mode=normal, start=Tue Jun 21 13:25:20 BST 2016, end=Tue Jun 21 13:29:20 BST 2016, operations=153.71651654887387, operationsPerMinute=38.42912913721847
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 13:29:29 BST 2016, end=Tue Jun 21 13:31:29 BST 2016, operations=136.27116491565408, operationsPerMinute=68.13558245782704, mode=normal, start=Tue Jun 21 13:31:35 BST 2016, end=Tue Jun 21 13:35:35 BST 2016, operations=280.54305580006894, operationsPerMinute=70.13576395001724
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 13:35:41 BST 2016, end=Tue Jun 21 13:37:41 BST 2016, operations=248.4775559056956, operationsPerMinute=124.2387779528478, mode=normal, start=Tue Jun 21 13:37:43 BST 2016, end=Tue Jun 21 13:41:43 BST 2016, operations=440.8873110302222, operationsPerMinute=110.22182775755554
benchmark-name=derby, mod=warmup, start=Tue Jun 21 13:43:45 BST 2016, end=Tue Jun 21 13:45:45 BST 2016, operations=202.5973319571955, operationsPerMinute=101.29866597859775, mode=normal, start=Tue Jun 21 13:45:47 BST 2016, end=Tue Jun 21 13:49:47 BST 2016, operations=405.66643562431534, operationsPerMinute=101.41660890607884
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 13:49:51 BST 2016, end=Tue Jun 21 13:51:51 BST 2016, operations=134.25345091047473, operationsPerMinute=67.12672545523736, mode=normal, start=Tue Jun 21 13:51:56 BST 2016, end=Tue Jun 21 13:55:56 BST 2016, operations=268.89128875619986, operationsPerMinute=67.22282218904996
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 13:56:01 BST 2016, end=Tue Jun 21 13:58:01 BST 2016, operations=61.63928725136957, operationsPerMinute=30.819643625684787, mode=normal, start=Tue Jun 21 13:58:12 BST 2016, end=Tue Jun 21 14:02:12 BST 2016, operations=117.1279313912031, operationsPerMinute=29.281982847800776
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 14:02:20 BST 2016, end=Tue Jun 21 14:04:20 BST 2016, operations=11.531017461987021, operationsPerMinute=5.765508730993511, mode=normal, start=Tue Jun 21 14:05:06 BST 2016, end=Tue Jun 21 14:09:06 BST 2016, operations=23.13442505349171, operationsPerMinute=5.783606263372928
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 14:09:46 BST 2016, end=Tue Jun 21 14:11:46 BST 2016, operations=55.32640089510274, operationsPerMinute=27.66320044755137, mode=normal, start=Tue Jun 21 14:11:57 BST 2016, end=Tue Jun 21 14:15:57 BST 2016, operations=110.48883591399539, operationsPerMinute=27.622208978498847
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 14:16:10 BST 2016, end=Tue Jun 21 14:18:10 BST 2016, operations=37.42761979310276, operationsPerMinute=18.71380989655138, mode=normal, start=Tue Jun 21 14:18:28 BST 2016, end=Tue Jun 21 14:22:28 BST 2016, operations=74.97244410942785, operationsPerMinute=18.743111027356964
