spec.jvm2008.report.run.location=CASTLEAZES011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:02:18 BST 2016, end=Fri Jun 03 15:02:19 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:02:19 BST 2016, end=Fri Jun 03 15:02:19 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:02:19 BST 2016, end=Fri Jun 03 15:02:32 BST 2016, operations=1.0, operationsPerMinute=4.372221817386869
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:02:32 BST 2016, end=Fri Jun 03 15:02:36 BST 2016, operations=1.0, operationsPerMinute=16.56086116478057
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:02:36 BST 2016, end=Fri Jun 03 15:02:38 BST 2016, operations=1.0, operationsPerMinute=42.07573632538569
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:02:38 BST 2016, end=Fri Jun 03 15:02:46 BST 2016, operations=1.0, operationsPerMinute=6.752954417557682
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:46 BST 2016, end=Fri Jun 03 15:02:54 BST 2016, operations=1.0, operationsPerMinute=7.8431372549019605
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:02:54 BST 2016, end=Fri Jun 03 15:03:01 BST 2016, operations=1.0, operationsPerMinute=8.827423863469178
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:03:01 BST 2016, end=Fri Jun 03 15:03:04 BST 2016, operations=1.0, operationsPerMinute=22.213994816734544
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:03:04 BST 2016, end=Fri Jun 03 15:03:04 BST 2016, operations=1.0, operationsPerMinute=71.42857142857143
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:03:04 BST 2016, end=Fri Jun 03 15:03:06 BST 2016, operations=1.0, operationsPerMinute=49.42339373970346
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:03:06 BST 2016, end=Fri Jun 03 15:03:11 BST 2016, operations=1.0, operationsPerMinute=10.40582726326743
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:03:11 BST 2016, end=Fri Jun 03 15:03:13 BST 2016, operations=1.0, operationsPerMinute=38.53564547206166
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:03:13 BST 2016, end=Fri Jun 03 15:03:14 BST 2016, operations=1.0, operationsPerMinute=53.71530886302596
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:03:14 BST 2016, end=Fri Jun 03 15:03:16 BST 2016, operations=1.0, operationsPerMinute=27.51031636863824
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:03:16 BST 2016, end=Fri Jun 03 15:03:23 BST 2016, operations=1.0, operationsPerMinute=9.47119179163378
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:03:23 BST 2016, end=Fri Jun 03 15:03:43 BST 2016, operations=1.0, operationsPerMinute=2.8900341987380185
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:43 BST 2016, end=Fri Jun 03 15:03:44 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:03:54 BST 2016, end=Fri Jun 03 15:05:54 BST 2016, operations=485.8873100217695, operationsPerMinute=242.94365501088475, mode=normal, start=Fri Jun 03 15:05:56 BST 2016, end=Fri Jun 03 15:09:56 BST 2016, operations=1002.6245959571987, operationsPerMinute=250.65614898929968
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:09:59 BST 2016, end=Fri Jun 03 15:11:59 BST 2016, operations=197.43604809766128, operationsPerMinute=98.71802404883064, mode=normal, start=Fri Jun 03 15:12:03 BST 2016, end=Fri Jun 03 15:16:03 BST 2016, operations=390.6874255048897, operationsPerMinute=97.67185637622242
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:16:06 BST 2016, end=Fri Jun 03 15:18:06 BST 2016, operations=391.61089968223587, operationsPerMinute=195.80544984111793, mode=normal, start=Fri Jun 03 15:18:09 BST 2016, end=Fri Jun 03 15:22:09 BST 2016, operations=779.5308233951258, operationsPerMinute=194.88270584878146
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:22:11 BST 2016, end=Fri Jun 03 15:24:11 BST 2016, operations=138.37224374439415, operationsPerMinute=69.18612187219708, mode=normal, start=Fri Jun 03 15:24:16 BST 2016, end=Fri Jun 03 15:28:16 BST 2016, operations=291.85691101584, operationsPerMinute=72.96422775396
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:28:22 BST 2016, end=Fri Jun 03 15:30:22 BST 2016, operations=236.62520690246987, operationsPerMinute=118.31260345123493, mode=normal, start=Fri Jun 03 15:30:26 BST 2016, end=Fri Jun 03 15:34:26 BST 2016, operations=472.46572672540253, operationsPerMinute=118.11643168135063
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:34:29 BST 2016, end=Fri Jun 03 15:36:29 BST 2016, operations=406.58154717095033, operationsPerMinute=203.29077358547516, mode=normal, start=Fri Jun 03 15:36:31 BST 2016, end=Fri Jun 03 15:40:31 BST 2016, operations=813.51365563225, operationsPerMinute=203.3784139080625
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:40:53 BST 2016, end=Fri Jun 03 15:42:53 BST 2016, operations=365.3879105620659, operationsPerMinute=182.69395528103294, mode=normal, start=Fri Jun 03 15:42:54 BST 2016, end=Fri Jun 03 15:46:54 BST 2016, operations=729.8624289327296, operationsPerMinute=182.4656072331824
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:46:57 BST 2016, end=Fri Jun 03 15:48:57 BST 2016, operations=205.07888988627235, operationsPerMinute=102.53944494313617, mode=normal, start=Fri Jun 03 15:49:01 BST 2016, end=Fri Jun 03 15:53:01 BST 2016, operations=411.0286029803309, operationsPerMinute=102.75715074508273
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:53:04 BST 2016, end=Fri Jun 03 15:55:04 BST 2016, operations=76.02103316887185, operationsPerMinute=38.010516584435926, mode=normal, start=Fri Jun 03 15:55:13 BST 2016, end=Fri Jun 03 15:59:13 BST 2016, operations=147.38212049839817, operationsPerMinute=36.84553012459954
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:59:21 BST 2016, end=Fri Jun 03 16:01:21 BST 2016, operations=13.761245580859356, operationsPerMinute=6.880622790429678, mode=normal, start=Fri Jun 03 16:02:05 BST 2016, end=Fri Jun 03 16:06:05 BST 2016, operations=27.66644561644856, operationsPerMinute=6.91661140411214
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:06:50 BST 2016, end=Fri Jun 03 16:08:50 BST 2016, operations=74.68205477225439, operationsPerMinute=37.341027386127195, mode=normal, start=Fri Jun 03 16:08:59 BST 2016, end=Fri Jun 03 16:12:59 BST 2016, operations=147.29356698525515, operationsPerMinute=36.82339174631379
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:13:09 BST 2016, end=Fri Jun 03 16:15:09 BST 2016, operations=42.75320240065281, operationsPerMinute=21.376601200326405, mode=normal, start=Fri Jun 03 16:15:20 BST 2016, end=Fri Jun 03 16:19:20 BST 2016, operations=86.37638484601106, operationsPerMinute=21.594096211502766
