spec.jvm2008.report.run.location=BEDSONTC031
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:15 BST 2016, operations=1.0, operationsPerMinute=1224.4897959183672
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:15 BST 2016, operations=1.0, operationsPerMinute=312.5
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:29 BST 2016, operations=1.0, operationsPerMinute=4.194924141788436
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:29 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=17.381228273464657
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:34 BST 2016, operations=1.0, operationsPerMinute=46.948356807511736
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:34 BST 2016, end=Thu May 26 14:19:43 BST 2016, operations=1.0, operationsPerMinute=7.079646017699115
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:19:50 BST 2016, operations=1.0, operationsPerMinute=7.900974453515934
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:50 BST 2016, end=Thu May 26 14:19:57 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:57 BST 2016, end=Thu May 26 14:19:59 BST 2016, operations=1.0, operationsPerMinute=25.36997885835095
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:59 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=74.07407407407408
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:01 BST 2016, operations=1.0, operationsPerMinute=58.13953488372093
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:01 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=10.432968179447053
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:08 BST 2016, operations=1.0, operationsPerMinute=40.08016032064128
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:08 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=57.47126436781609
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:11 BST 2016, operations=1.0, operationsPerMinute=25.78427159432746
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:11 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=9.557183816502071
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:39 BST 2016, operations=1.0, operationsPerMinute=2.866150759529951
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:39 BST 2016, end=Thu May 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=67.0391061452514
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:22:51 BST 2016, operations=419.44559033405835, operationsPerMinute=209.72279516702918, mode=normal, start=Thu May 26 14:22:53 BST 2016, end=Thu May 26 14:26:53 BST 2016, operations=898.7665718593728, operationsPerMinute=224.6916429648432
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:57 BST 2016, end=Thu May 26 14:28:57 BST 2016, operations=174.90179215604496, operationsPerMinute=87.45089607802248, mode=normal, start=Thu May 26 14:29:01 BST 2016, end=Thu May 26 14:33:01 BST 2016, operations=348.9873996935006, operationsPerMinute=87.24684992337515
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:05 BST 2016, end=Thu May 26 14:35:05 BST 2016, operations=377.52332348510384, operationsPerMinute=188.76166174255192, mode=normal, start=Thu May 26 14:35:07 BST 2016, end=Thu May 26 14:39:07 BST 2016, operations=766.9103330747174, operationsPerMinute=191.72758326867935
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:09 BST 2016, end=Thu May 26 14:41:09 BST 2016, operations=134.01056681095793, operationsPerMinute=67.00528340547896, mode=normal, start=Thu May 26 14:41:15 BST 2016, end=Thu May 26 14:45:15 BST 2016, operations=282.79996420647205, operationsPerMinute=70.69999105161801
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:22 BST 2016, end=Thu May 26 14:47:22 BST 2016, operations=232.4157503737008, operationsPerMinute=116.2078751868504, mode=normal, start=Thu May 26 14:47:25 BST 2016, end=Thu May 26 14:51:25 BST 2016, operations=469.1289658243907, operationsPerMinute=117.28224145609768
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:29 BST 2016, end=Thu May 26 14:53:29 BST 2016, operations=398.53452833959005, operationsPerMinute=199.26726416979503, mode=normal, start=Thu May 26 14:53:30 BST 2016, end=Thu May 26 14:57:30 BST 2016, operations=780.8813217114315, operationsPerMinute=195.22033042785787
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:55 BST 2016, end=Thu May 26 14:59:55 BST 2016, operations=328.36520554461595, operationsPerMinute=164.18260277230797, mode=normal, start=Thu May 26 14:59:57 BST 2016, end=Thu May 26 15:03:57 BST 2016, operations=658.2517966686426, operationsPerMinute=164.56294916716064
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:59 BST 2016, end=Thu May 26 15:05:59 BST 2016, operations=201.7268161425933, operationsPerMinute=100.86340807129665, mode=normal, start=Thu May 26 15:06:02 BST 2016, end=Thu May 26 15:10:02 BST 2016, operations=405.88973960685564, operationsPerMinute=101.47243490171391
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:05 BST 2016, end=Thu May 26 15:12:05 BST 2016, operations=58.81264772285144, operationsPerMinute=29.40632386142572, mode=normal, start=Thu May 26 15:12:17 BST 2016, end=Thu May 26 15:16:17 BST 2016, operations=122.68941050601666, operationsPerMinute=30.672352626504164
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:29 BST 2016, end=Thu May 26 15:18:29 BST 2016, operations=11.344623767087134, operationsPerMinute=5.672311883543567, mode=normal, start=Thu May 26 15:19:08 BST 2016, end=Thu May 26 15:23:08 BST 2016, operations=23.558806610731963, operationsPerMinute=5.889701652682991
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:53 BST 2016, end=Thu May 26 15:25:53 BST 2016, operations=58.12829713709267, operationsPerMinute=29.064148568546337, mode=normal, start=Thu May 26 15:26:07 BST 2016, end=Thu May 26 15:30:07 BST 2016, operations=126.41043209466764, operationsPerMinute=31.60260802366691
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:18 BST 2016, end=Thu May 26 15:32:18 BST 2016, operations=40.7234286643931, operationsPerMinute=20.36171433219655, mode=normal, start=Thu May 26 15:32:33 BST 2016, end=Thu May 26 15:36:33 BST 2016, operations=71.14002467185338, operationsPerMinute=17.785006167963346
