spec.jvm2008.report.run.location=HULL03
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:48 BST 2016, end=Thu May 26 14:18:48 BST 2016, operations=1.0, operationsPerMinute=1250.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:48 BST 2016, end=Thu May 26 14:18:49 BST 2016, operations=1.0, operationsPerMinute=294.11764705882354
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:49 BST 2016, end=Thu May 26 14:19:03 BST 2016, operations=1.0, operationsPerMinute=4.218815918998734
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:03 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=16.666666666666668
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=44.97751124437781
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:16 BST 2016, operations=1.0, operationsPerMinute=7.135212272565108
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:16 BST 2016, end=Thu May 26 14:19:24 BST 2016, operations=1.0, operationsPerMinute=8.227067050596462
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:24 BST 2016, end=Thu May 26 14:19:30 BST 2016, operations=1.0, operationsPerMinute=9.206690194874943
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:30 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=24.7320692497939
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=76.23888182973316
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:33 BST 2016, end=Thu May 26 14:19:34 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:34 BST 2016, end=Thu May 26 14:19:40 BST 2016, operations=1.0, operationsPerMinute=10.133423408208072
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:40 BST 2016, end=Thu May 26 14:19:42 BST 2016, operations=1.0, operationsPerMinute=39.1644908616188
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:42 BST 2016, end=Thu May 26 14:19:43 BST 2016, operations=1.0, operationsPerMinute=57.306590257879655
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=26.501766784452297
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:45 BST 2016, end=Thu May 26 14:19:51 BST 2016, operations=1.0, operationsPerMinute=9.56175298804781
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:51 BST 2016, end=Thu May 26 14:20:13 BST 2016, operations=1.0, operationsPerMinute=2.8183568979285076
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:13 BST 2016, end=Thu May 26 14:20:13 BST 2016, operations=1.0, operationsPerMinute=68.72852233676976
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:24 BST 2016, end=Thu May 26 14:22:24 BST 2016, operations=459.0872824303381, operationsPerMinute=229.54364121516906, mode=normal, start=Thu May 26 14:22:26 BST 2016, end=Thu May 26 14:26:26 BST 2016, operations=946.1643809126373, operationsPerMinute=236.54109522815932
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:30 BST 2016, end=Thu May 26 14:28:30 BST 2016, operations=189.42065230668726, operationsPerMinute=94.71032615334363, mode=normal, start=Thu May 26 14:28:32 BST 2016, end=Thu May 26 14:32:32 BST 2016, operations=372.6117132748007, operationsPerMinute=93.15292831870018
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:36 BST 2016, end=Thu May 26 14:34:36 BST 2016, operations=353.8884887662005, operationsPerMinute=176.94424438310025, mode=normal, start=Thu May 26 14:34:38 BST 2016, end=Thu May 26 14:38:38 BST 2016, operations=765.623387415257, operationsPerMinute=191.40584685381424
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:39 BST 2016, end=Thu May 26 14:40:39 BST 2016, operations=134.94735066283226, operationsPerMinute=67.47367533141613, mode=normal, start=Thu May 26 14:40:45 BST 2016, end=Thu May 26 14:44:45 BST 2016, operations=284.4126001861956, operationsPerMinute=71.1031500465489
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:51 BST 2016, end=Thu May 26 14:46:51 BST 2016, operations=229.88811634275208, operationsPerMinute=114.94405817137604, mode=normal, start=Thu May 26 14:46:54 BST 2016, end=Thu May 26 14:50:54 BST 2016, operations=458.18412710690257, operationsPerMinute=114.54603177672564
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:57 BST 2016, end=Thu May 26 14:52:57 BST 2016, operations=395.75642519932023, operationsPerMinute=197.87821259966012, mode=normal, start=Thu May 26 14:52:59 BST 2016, end=Thu May 26 14:56:59 BST 2016, operations=792.6665019504956, operationsPerMinute=198.1666254876239
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:23 BST 2016, end=Thu May 26 14:59:23 BST 2016, operations=345.065971344194, operationsPerMinute=172.532985672097, mode=normal, start=Thu May 26 14:59:26 BST 2016, end=Thu May 26 15:03:26 BST 2016, operations=703.6459936893618, operationsPerMinute=175.91149842234046
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:28 BST 2016, end=Thu May 26 15:05:28 BST 2016, operations=204.33955429064338, operationsPerMinute=102.16977714532169, mode=normal, start=Thu May 26 15:05:31 BST 2016, end=Thu May 26 15:09:31 BST 2016, operations=407.9064787321831, operationsPerMinute=101.97661968304577
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:35 BST 2016, end=Thu May 26 15:11:35 BST 2016, operations=67.2872910446147, operationsPerMinute=33.64364552230735, mode=normal, start=Thu May 26 15:11:41 BST 2016, end=Thu May 26 15:15:41 BST 2016, operations=138.0091945483434, operationsPerMinute=34.50229863708585
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:52 BST 2016, end=Thu May 26 15:17:52 BST 2016, operations=13.372101787269836, operationsPerMinute=6.686050893634918, mode=normal, start=Thu May 26 15:18:43 BST 2016, end=Thu May 26 15:22:43 BST 2016, operations=26.91014921971794, operationsPerMinute=6.727537304929485
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:19 BST 2016, end=Thu May 26 15:25:19 BST 2016, operations=70.3302274168694, operationsPerMinute=35.1651137084347, mode=normal, start=Thu May 26 15:25:32 BST 2016, end=Thu May 26 15:29:32 BST 2016, operations=135.64093630426876, operationsPerMinute=33.91023407606719
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:42 BST 2016, end=Thu May 26 15:31:42 BST 2016, operations=41.15895395338612, operationsPerMinute=20.57947697669306, mode=normal, start=Thu May 26 15:31:59 BST 2016, end=Thu May 26 15:35:59 BST 2016, operations=82.04878763534724, operationsPerMinute=20.51219690883681
