spec.jvm2008.report.run.location=GREY-05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jul 04 21:10:41 BST 2016, end=Mon Jul 04 21:10:41 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jul 04 21:10:41 BST 2016, end=Mon Jul 04 21:10:41 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jul 04 21:10:41 BST 2016, end=Mon Jul 04 21:10:56 BST 2016, operations=1.0, operationsPerMinute=4.07000407000407
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jul 04 21:10:56 BST 2016, end=Mon Jul 04 21:10:59 BST 2016, operations=1.0, operationsPerMinute=17.725258493353028
benchmark-name=startup.compress, mode=normal, start=Mon Jul 04 21:10:59 BST 2016, end=Mon Jul 04 21:11:01 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jul 04 21:11:01 BST 2016, end=Mon Jul 04 21:11:09 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jul 04 21:11:09 BST 2016, end=Mon Jul 04 21:11:17 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jul 04 21:11:17 BST 2016, end=Mon Jul 04 21:11:23 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jul 04 21:11:23 BST 2016, end=Mon Jul 04 21:11:26 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jul 04 21:11:26 BST 2016, end=Mon Jul 04 21:11:26 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jul 04 21:11:26 BST 2016, end=Mon Jul 04 21:11:27 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jul 04 21:11:27 BST 2016, end=Mon Jul 04 21:11:33 BST 2016, operations=1.0, operationsPerMinute=10.95890410958904
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jul 04 21:11:33 BST 2016, end=Mon Jul 04 21:11:34 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jul 04 21:11:34 BST 2016, end=Mon Jul 04 21:11:35 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Mon Jul 04 21:11:35 BST 2016, end=Mon Jul 04 21:11:37 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Mon Jul 04 21:11:37 BST 2016, end=Mon Jul 04 21:11:44 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jul 04 21:11:44 BST 2016, end=Mon Jul 04 21:12:04 BST 2016, operations=1.0, operationsPerMinute=2.9769288017861575
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jul 04 21:12:04 BST 2016, end=Mon Jul 04 21:12:05 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jul 04 21:12:16 BST 2016, end=Mon Jul 04 21:14:16 BST 2016, operations=495.8304935092749, operationsPerMinute=247.91524675463745, mode=normal, start=Mon Jul 04 21:14:17 BST 2016, end=Mon Jul 04 21:18:17 BST 2016, operations=1008.0029950226801, operationsPerMinute=252.00074875567003
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jul 04 22:28:10 BST 2016, end=Mon Jul 04 22:30:10 BST 2016, operations=742.8749899682998, operationsPerMinute=371.4374949841499, mode=normal, start=Mon Jul 04 22:30:11 BST 2016, end=Mon Jul 04 22:34:11 BST 2016, operations=1401.8059013576465, operationsPerMinute=350.4514753394116
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jul 04 22:34:12 BST 2016, end=Mon Jul 04 22:36:12 BST 2016, operations=576.6743326765256, operationsPerMinute=288.3371663382628, mode=normal, start=Mon Jul 04 22:36:14 BST 2016, end=Mon Jul 04 22:40:14 BST 2016, operations=1151.2829361637928, operationsPerMinute=287.8207340409482
benchmark-name=scimark.sor.small, mod=warmup, start=Mon Jul 04 22:40:15 BST 2016, end=Mon Jul 04 22:42:15 BST 2016, operations=330.7806309237652, operationsPerMinute=165.3903154618826, mode=normal, start=Mon Jul 04 22:42:17 BST 2016, end=Mon Jul 04 22:46:17 BST 2016, operations=661.685616861703, operationsPerMinute=165.42140421542575
benchmark-name=scimark.sparse.small, mod=warmup, start=Mon Jul 04 22:46:19 BST 2016, end=Mon Jul 04 22:48:19 BST 2016, operations=512.204089897743, operationsPerMinute=256.1020449488715, mode=normal, start=Mon Jul 04 22:48:21 BST 2016, end=Mon Jul 04 22:52:21 BST 2016, operations=1024.9561026197835, operationsPerMinute=256.23902565494586
benchmark-name=scimark.monte_carlo, mod=warmup, start=Mon Jul 04 22:52:23 BST 2016, end=Mon Jul 04 22:54:23 BST 2016, operations=119.9729419067342, operationsPerMinute=59.9864709533671, mode=normal, start=Mon Jul 04 22:54:30 BST 2016, end=Mon Jul 04 22:58:30 BST 2016, operations=239.35454600447306, operationsPerMinute=59.838636501118266
benchmark-name=serial, mod=warmup, start=Mon Jul 04 22:58:38 BST 2016, end=Mon Jul 04 23:00:38 BST 2016, operations=239.2098958146008, operationsPerMinute=119.6049479073004, mode=normal, start=Mon Jul 04 23:00:40 BST 2016, end=Mon Jul 04 23:04:40 BST 2016, operations=481.41726414529643, operationsPerMinute=120.35431603632411
benchmark-name=sunflow, mod=warmup, start=Mon Jul 04 23:04:44 BST 2016, end=Mon Jul 04 23:06:44 BST 2016, operations=178.8559702008106, operationsPerMinute=89.4279851004053, mode=normal, start=Mon Jul 04 23:06:45 BST 2016, end=Mon Jul 04 23:10:45 BST 2016, operations=357.20346043451616, operationsPerMinute=89.30086510862904
benchmark-name=xml.transform, mod=warmup, start=Mon Jul 04 23:11:07 BST 2016, end=Mon Jul 04 23:13:07 BST 2016, operations=510.7677029470144, operationsPerMinute=255.3838514735072, mode=normal, start=Mon Jul 04 23:13:08 BST 2016, end=Mon Jul 04 23:17:08 BST 2016, operations=1031.5681148335616, operationsPerMinute=257.8920287083904
benchmark-name=xml.validation, mod=warmup, start=Mon Jul 04 23:17:10 BST 2016, end=Mon Jul 04 23:19:10 BST 2016, operations=987.8869421939579, operationsPerMinute=493.94347109697895, mode=normal, start=Mon Jul 04 23:19:11 BST 2016, end=Mon Jul 04 23:23:11 BST 2016, operations=1963.084019981342, operationsPerMinute=490.7710049953355
##-nursultan-##,GREY-05,Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz,4,8098,check,Mon Jul 04 21:10:41 BST 2016,Mon Jul 04 21:10:41 BST 2016,1.0,1276.595744680851,startup.helloworld,Mon Jul 04 21:10:41 BST 2016,Mon Jul 04 21:10:41 BST 2016,1.0,645.1612903225806,startup.compiler.compiler,Mon Jul 04 21:10:41 BST 2016,Mon Jul 04 21:10:56 BST 2016,1.0,4.07000407000407,startup.compiler.sunflow,Mon Jul 04 21:10:56 BST 2016,Mon Jul 04 21:10:59 BST 2016,1.0,17.725258493353028,startup.compress,Mon Jul 04 21:10:59 BST 2016,Mon Jul 04 21:11:01 BST 2016,1.0,46.33204633204633,startup.crypto.aes,Mon Jul 04 21:11:01 BST 2016,Mon Jul 04 21:11:09 BST 2016,1.0,7.069635913750441,startup.crypto.rsa,Mon Jul 04 21:11:09 BST 2016,Mon Jul 04 21:11:17 BST 2016,1.0,8.063432334363661,startup.crypto.signverify,Mon Jul 04 21:11:17 BST 2016,Mon Jul 04 21:11:23 BST 2016,1.0,9.007656508031827,startup.mpegaudio,Mon Jul 04 21:11:23 BST 2016,Mon Jul 04 21:11:26 BST 2016,1.0,26.52519893899204,startup.scimark.fft,Mon Jul 04 21:11:26 BST 2016,Mon Jul 04 21:11:26 BST 2016,1.0,83.56545961002786,startup.scimark.lu,Mon Jul 04 21:11:26 BST 2016,Mon Jul 04 21:11:27 BST 2016,1.0,66.29834254143647,startup.scimark.monte_carlo,Mon Jul 04 21:11:27 BST 2016,Mon Jul 04 21:11:33 BST 2016,1.0,10.95890410958904,startup.scimark.sor,Mon Jul 04 21:11:33 BST 2016,Mon Jul 04 21:11:34 BST 2016,1.0,42.25352112676056,startup.scimark.sparse,Mon Jul 04 21:11:34 BST 2016,Mon Jul 04 21:11:35 BST 2016,1.0,62.047569803516026,startup.serial,Mon Jul 04 21:11:35 BST 2016,Mon Jul 04 21:11:37 BST 2016,1.0,28.708133971291865,startup.sunflow,Mon Jul 04 21:11:37 BST 2016,Mon Jul 04 21:11:44 BST 2016,1.0,9.402914903620122,startup.xml.transform,Mon Jul 04 21:11:44 BST 2016,Mon Jul 04 21:12:04 BST 2016,1.0,2.9769288017861575,startup.xml.validation,Mon Jul 04 21:12:04 BST 2016,Mon Jul 04 21:12:05 BST 2016,1.0,75.47169811320755,compiler.compiler,Mon Jul 04 21:12:16 BST 2016,Mon Jul 04 21:14:16 BST 2016,495.8304935092749,247.91524675463745,Mon Jul 04 21:14:17 BST 2016,Mon Jul 04 21:18:17 BST 2016,1008.0029950226801,252.00074875567003,compiler.sunflow,Mon Jul 04 21:18:22 BST 2016,Mon Jul 04 21:20:22 BST 2016,190.3841695735349,95.19208478676745,Mon Jul 04 21:20:25 BST 2016,Mon Jul 04 21:24:25 BST 2016,378.97795607435114,94.74448901858779,compress,Mon Jul 04 21:24:28 BST 2016,Mon Jul 04 21:26:28 BST 2016,399.47403562679676,199.73701781339838,Mon Jul 04 21:26:29 BST 2016,Mon Jul 04 21:30:29 BST 2016,794.7330453266585,198.68326133166462,crypto.aes,Mon Jul 04 21:30:31 BST 2016,Mon Jul 04 21:32:31 BST 2016,138.4979401400952,69.2489700700476,Mon Jul 04 21:32:36 BST 2016,Mon Jul 04 21:36:36 BST 2016,292.6419170303323,73.16047925758308,crypto.rsa,Mon Jul 04 21:36:41 BST 2016,Mon Jul 04 21:38:41 BST 2016,237.1885668823217,118.59428344116085,Mon Jul 04 21:38:45 BST 2016,Mon Jul 04 21:42:45 BST 2016,474.40332359274794,118.60083089818698,crypto.signverify,Mon Jul 04 21:42:48 BST 2016,Mon Jul 04 21:44:48 BST 2016,407.8504598525888,203.9252299262944,Mon Jul 04 21:44:50 BST 2016,Mon Jul 04 21:48:50 BST 2016,815.8237667664824,203.9559416916206,derby,Mon Jul 04 21:49:32 BST 2016,Mon Jul 04 21:51:32 BST 2016,357.1488008004087,178.57440040020435,Mon Jul 04 21:51:34 BST 2016,Mon Jul 04 21:55:34 BST 2016,711.1396769415092,177.7849192353773,mpegaudio,Mon Jul 04 21:55:36 BST 2016,Mon Jul 04 21:57:36 BST 2016,207.81100526816095,103.90550263408048,Mon Jul 04 21:57:40 BST 2016,Mon Jul 04 22:01:40 BST 2016,415.80413382269694,103.95103345567424,scimark.fft.large,Mon Jul 04 22:01:43 BST 2016,Mon Jul 04 22:03:43 BST 2016,74.3382137044128,37.1691068522064,Mon Jul 04 22:03:52 BST 2016,Mon Jul 04 22:07:52 BST 2016,154.16025122674006,38.540062806685015,scimark.lu.large,Mon Jul 04 22:08:00 BST 2016,Mon Jul 04 22:10:00 BST 2016,13.811214017294816,6.905607008647408,Mon Jul 04 22:10:45 BST 2016,Mon Jul 04 22:14:45 BST 2016,27.93646026743329,6.9841150668583225,scimark.sor.large,Mon Jul 04 22:15:20 BST 2016,Mon Jul 04 22:17:20 BST 2016,74.46284716883429,37.23142358441714,Mon Jul 04 22:17:29 BST 2016,Mon Jul 04 22:21:29 BST 2016,149.39855434410978,37.349638586027446,scimark.sparse.large,Mon Jul 04 22:21:40 BST 2016,Mon Jul 04 22:23:40 BST 2016,42.35643909723521,21.178219548617605,Mon Jul 04 22:23:53 BST 2016,Mon Jul 04 22:27:53 BST 2016,84.78223864842515,21.195559662106287,scimark.fft.small,Mon Jul 04 22:28:10 BST 2016,Mon Jul 04 22:30:10 BST 2016,742.8749899682998,371.4374949841499,Mon Jul 04 22:30:11 BST 2016,Mon Jul 04 22:34:11 BST 2016,1401.8059013576465,350.4514753394116,scimark.lu.small,Mon Jul 04 22:34:12 BST 2016,Mon Jul 04 22:36:12 BST 2016,576.6743326765256,288.3371663382628,Mon Jul 04 22:36:14 BST 2016,Mon Jul 04 22:40:14 BST 2016,1151.2829361637928,287.8207340409482,scimark.sor.small,Mon Jul 04 22:40:15 BST 2016,Mon Jul 04 22:42:15 BST 2016,330.7806309237652,165.3903154618826,Mon Jul 04 22:42:17 BST 2016,Mon Jul 04 22:46:17 BST 2016,661.685616861703,165.42140421542575,scimark.sparse.small,Mon Jul 04 22:46:19 BST 2016,Mon Jul 04 22:48:19 BST 2016,512.204089897743,256.1020449488715,Mon Jul 04 22:48:21 BST 2016,Mon Jul 04 22:52:21 BST 2016,1024.9561026197835,256.23902565494586,scimark.monte_carlo,Mon Jul 04 22:52:23 BST 2016,Mon Jul 04 22:54:23 BST 2016,119.9729419067342,59.9864709533671,Mon Jul 04 22:54:30 BST 2016,Mon Jul 04 22:58:30 BST 2016,239.35454600447306,59.838636501118266,serial,Mon Jul 04 22:58:38 BST 2016,Mon Jul 04 23:00:38 BST 2016,239.2098958146008,119.6049479073004,Mon Jul 04 23:00:40 BST 2016,Mon Jul 04 23:04:40 BST 2016,481.41726414529643,120.35431603632411,sunflow,Mon Jul 04 23:04:44 BST 2016,Mon Jul 04 23:06:44 BST 2016,178.8559702008106,89.4279851004053,Mon Jul 04 23:06:45 BST 2016,Mon Jul 04 23:10:45 BST 2016,357.20346043451616,89.30086510862904,xml.transform,Mon Jul 04 23:11:07 BST 2016,Mon Jul 04 23:13:07 BST 2016,510.7677029470144,255.3838514735072,Mon Jul 04 23:13:08 BST 2016,Mon Jul 04 23:17:08 BST 2016,1031.5681148335616,257.8920287083904,xml.validation,Mon Jul 04 23:17:10 BST 2016,Mon Jul 04 23:19:10 BST 2016,987.8869421939579,493.94347109697895,Mon Jul 04 23:19:11 BST 2016,Mon Jul 04 23:23:11 BST 2016,1963.084019981342,490.7710049953355
