spec.jvm2008.report.run.location=LAW051
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Mon Jun 27 10:35:15 BST 2016, end=Mon Jun 27 10:35:15 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 10:35:15 BST 2016, end=Mon Jun 27 10:35:15 BST 2016, operations=1.0, operationsPerMinute=483.8709677419355
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 10:35:15 BST 2016, end=Mon Jun 27 10:35:33 BST 2016, operations=1.0, operationsPerMinute=3.373629463030644
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 10:35:33 BST 2016, end=Mon Jun 27 10:35:37 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 10:35:37 BST 2016, end=Mon Jun 27 10:35:39 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 10:35:39 BST 2016, end=Mon Jun 27 10:35:48 BST 2016, operations=1.0, operationsPerMinute=6.585446163977609
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 10:35:48 BST 2016, end=Mon Jun 27 10:35:56 BST 2016, operations=1.0, operationsPerMinute=7.754943776657619
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 10:35:56 BST 2016, end=Mon Jun 27 10:36:02 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 10:36:02 BST 2016, end=Mon Jun 27 10:36:05 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 10:36:05 BST 2016, end=Mon Jun 27 10:36:06 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 10:36:06 BST 2016, end=Mon Jun 27 10:36:07 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 10:36:07 BST 2016, end=Mon Jun 27 10:36:13 BST 2016, operations=1.0, operationsPerMinute=9.78633175664655
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 10:36:13 BST 2016, end=Mon Jun 27 10:36:15 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 10:36:15 BST 2016, end=Mon Jun 27 10:36:16 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 10:36:16 BST 2016, end=Mon Jun 27 10:36:18 BST 2016, operations=1.0, operationsPerMinute=23.023791250959324
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 10:36:18 BST 2016, end=Mon Jun 27 10:36:25 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 10:36:25 BST 2016, end=Mon Jun 27 10:36:50 BST 2016, operations=1.0, operationsPerMinute=2.4544896706893025
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 10:36:50 BST 2016, end=Mon Jun 27 10:36:51 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 10:37:05 BST 2016, end=Mon Jun 27 10:39:05 BST 2016, operations=416.40615717185574, operationsPerMinute=208.20307858592787, mode=normal, start=Mon Jun 27 10:39:07 BST 2016, end=Mon Jun 27 10:43:07 BST 2016, operations=856.8037805503211, operationsPerMinute=214.20094513758028
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 10:43:12 BST 2016, end=Mon Jun 27 10:45:12 BST 2016, operations=167.9152300776694, operationsPerMinute=83.9576150388347, mode=normal, start=Mon Jun 27 10:45:16 BST 2016, end=Mon Jun 27 10:49:16 BST 2016, operations=334.79621870325457, operationsPerMinute=83.69905467581364
benchmark-name=compress, mod=warmup, start=Mon Jun 27 10:49:21 BST 2016, end=Mon Jun 27 10:51:21 BST 2016, operations=351.5422171618558, operationsPerMinute=175.7711085809279, mode=normal, start=Mon Jun 27 10:51:23 BST 2016, end=Mon Jun 27 10:55:23 BST 2016, operations=702.1464383926087, operationsPerMinute=175.53660959815218
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 10:55:26 BST 2016, end=Mon Jun 27 10:57:26 BST 2016, operations=114.98866757491959, operationsPerMinute=57.494333787459794, mode=normal, start=Mon Jun 27 10:57:32 BST 2016, end=Mon Jun 27 11:01:32 BST 2016, operations=243.69988157339102, operationsPerMinute=60.924970393347756
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 11:01:39 BST 2016, end=Mon Jun 27 11:03:39 BST 2016, operations=205.85154213090482, operationsPerMinute=102.92577106545241, mode=normal, start=Mon Jun 27 11:03:42 BST 2016, end=Mon Jun 27 11:07:42 BST 2016, operations=412.30335091403236, operationsPerMinute=103.07583772850809
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 11:07:47 BST 2016, end=Mon Jun 27 11:09:47 BST 2016, operations=351.76351790791927, operationsPerMinute=175.88175895395963, mode=normal, start=Mon Jun 27 11:09:49 BST 2016, end=Mon Jun 27 11:13:49 BST 2016, operations=699.6727840721812, operationsPerMinute=174.9181960180453
benchmark-name=derby, mod=warmup, start=Mon Jun 27 11:15:06 BST 2016, end=Mon Jun 27 11:17:06 BST 2016, operations=257.02599363505243, operationsPerMinute=128.51299681752621, mode=normal, start=Mon Jun 27 11:17:08 BST 2016, end=Mon Jun 27 11:21:08 BST 2016, operations=515.4164946207512, operationsPerMinute=128.8541236551878
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 11:21:11 BST 2016, end=Mon Jun 27 11:23:11 BST 2016, operations=172.33905284032087, operationsPerMinute=86.16952642016044, mode=normal, start=Mon Jun 27 11:23:16 BST 2016, end=Mon Jun 27 11:27:16 BST 2016, operations=344.8306278956213, operationsPerMinute=86.20765697390533
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 11:27:21 BST 2016, end=Mon Jun 27 11:29:21 BST 2016, operations=73.4234449881416, operationsPerMinute=36.7117224940708, mode=normal, start=Mon Jun 27 11:29:30 BST 2016, end=Mon Jun 27 11:33:30 BST 2016, operations=140.25739716659078, operationsPerMinute=35.064349291647694
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 11:33:40 BST 2016, end=Mon Jun 27 11:35:40 BST 2016, operations=13.076548348716525, operationsPerMinute=6.538274174358262, mode=normal, start=Mon Jun 27 11:36:33 BST 2016, end=Mon Jun 27 11:40:33 BST 2016, operations=26.23882460093774, operationsPerMinute=6.559706150234435
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 11:41:16 BST 2016, end=Mon Jun 27 11:43:16 BST 2016, operations=68.84534186630069, operationsPerMinute=34.42267093315034, mode=normal, start=Mon Jun 27 11:43:27 BST 2016, end=Mon Jun 27 11:47:27 BST 2016, operations=137.59200169638717, operationsPerMinute=34.39800042409679
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 11:47:36 BST 2016, end=Mon Jun 27 11:49:36 BST 2016, operations=43.088258430988375, operationsPerMinute=21.544129215494188, mode=normal, start=Mon Jun 27 11:49:50 BST 2016, end=Mon Jun 27 11:53:50 BST 2016, operations=86.13541475705713, operationsPerMinute=21.533853689264284
