spec.jvm2008.report.run.location=HULL105
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Tue Jun 21 17:18:39 BST 2016, end=Tue Jun 21 17:18:39 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 17:18:39 BST 2016, end=Tue Jun 21 17:18:39 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 17:18:39 BST 2016, end=Tue Jun 21 17:18:52 BST 2016, operations=1.0, operationsPerMinute=4.530011325028313
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 17:18:52 BST 2016, end=Tue Jun 21 17:18:56 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 17:18:56 BST 2016, end=Tue Jun 21 17:18:57 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 17:18:57 BST 2016, end=Tue Jun 21 17:19:05 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 17:19:05 BST 2016, end=Tue Jun 21 17:19:13 BST 2016, operations=1.0, operationsPerMinute=8.114687584527996
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 17:19:13 BST 2016, end=Tue Jun 21 17:19:19 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 17:19:19 BST 2016, end=Tue Jun 21 17:19:22 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 17:19:22 BST 2016, end=Tue Jun 21 17:19:22 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 17:19:22 BST 2016, end=Tue Jun 21 17:19:23 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 17:19:23 BST 2016, end=Tue Jun 21 17:19:29 BST 2016, operations=1.0, operationsPerMinute=10.655301012253597
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 17:19:29 BST 2016, end=Tue Jun 21 17:19:30 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 17:19:30 BST 2016, end=Tue Jun 21 17:19:31 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 17:19:31 BST 2016, end=Tue Jun 21 17:19:33 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 17:19:33 BST 2016, end=Tue Jun 21 17:19:40 BST 2016, operations=1.0, operationsPerMinute=9.358914365933552
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 17:19:40 BST 2016, end=Tue Jun 21 17:20:00 BST 2016, operations=1.0, operationsPerMinute=2.94045577064445
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 17:20:00 BST 2016, end=Tue Jun 21 17:20:01 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 17:20:11 BST 2016, end=Tue Jun 21 17:22:11 BST 2016, operations=490.0226829729511, operationsPerMinute=245.01134148647554, mode=normal, start=Tue Jun 21 17:22:12 BST 2016, end=Tue Jun 21 17:26:12 BST 2016, operations=999.7229375918912, operationsPerMinute=249.9307343979728
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:26:16 BST 2016, end=Tue Jun 21 17:28:16 BST 2016, operations=192.22012054238763, operationsPerMinute=96.11006027119382, mode=normal, start=Tue Jun 21 17:28:20 BST 2016, end=Tue Jun 21 17:32:20 BST 2016, operations=384.78877044123595, operationsPerMinute=96.19719261030899
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:32:24 BST 2016, end=Tue Jun 21 17:34:24 BST 2016, operations=398.9474851969824, operationsPerMinute=199.4737425984912, mode=normal, start=Tue Jun 21 17:34:26 BST 2016, end=Tue Jun 21 17:38:26 BST 2016, operations=802.5846458425062, operationsPerMinute=200.64616146062656
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:38:27 BST 2016, end=Tue Jun 21 17:40:27 BST 2016, operations=138.73541989512427, operationsPerMinute=69.36770994756213, mode=normal, start=Tue Jun 21 17:40:32 BST 2016, end=Tue Jun 21 17:44:32 BST 2016, operations=290.8552939664602, operationsPerMinute=72.71382349161505
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 17:44:37 BST 2016, end=Tue Jun 21 17:46:37 BST 2016, operations=237.45111671990588, operationsPerMinute=118.72555835995294, mode=normal, start=Tue Jun 21 17:46:40 BST 2016, end=Tue Jun 21 17:50:40 BST 2016, operations=474.2005594831207, operationsPerMinute=118.55013987078017
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 17:50:44 BST 2016, end=Tue Jun 21 17:52:44 BST 2016, operations=408.25283867341204, operationsPerMinute=204.12641933670602, mode=normal, start=Tue Jun 21 17:52:45 BST 2016, end=Tue Jun 21 17:56:45 BST 2016, operations=818.4952958840349, operationsPerMinute=204.62382397100873
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:57:08 BST 2016, end=Tue Jun 21 17:59:08 BST 2016, operations=360.76168929110105, operationsPerMinute=180.38084464555052, mode=normal, start=Tue Jun 21 17:59:10 BST 2016, end=Tue Jun 21 18:03:10 BST 2016, operations=711.0010813052521, operationsPerMinute=177.75027032631303
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 18:03:12 BST 2016, end=Tue Jun 21 18:05:12 BST 2016, operations=208.4039952033657, operationsPerMinute=104.20199760168285, mode=normal, start=Tue Jun 21 18:05:17 BST 2016, end=Tue Jun 21 18:09:17 BST 2016, operations=417.03119390665086, operationsPerMinute=104.25779847666271
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:09:19 BST 2016, end=Tue Jun 21 18:11:19 BST 2016, operations=72.13685763540597, operationsPerMinute=36.06842881770299, mode=normal, start=Tue Jun 21 18:11:27 BST 2016, end=Tue Jun 21 18:15:27 BST 2016, operations=155.63584369751953, operationsPerMinute=38.90896092437988
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:15:36 BST 2016, end=Tue Jun 21 18:17:36 BST 2016, operations=13.947136962591845, operationsPerMinute=6.973568481295922, mode=normal, start=Tue Jun 21 18:18:19 BST 2016, end=Tue Jun 21 18:22:19 BST 2016, operations=27.904555504387535, operationsPerMinute=6.976138876096884
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 18:23:20 BST 2016, end=Tue Jun 21 18:25:20 BST 2016, operations=74.63162377660895, operationsPerMinute=37.315811888304474, mode=normal, start=Tue Jun 21 18:25:29 BST 2016, end=Tue Jun 21 18:29:29 BST 2016, operations=149.43606441341996, operationsPerMinute=37.35901610335499
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 18:29:38 BST 2016, end=Tue Jun 21 18:31:38 BST 2016, operations=43.31613467764606, operationsPerMinute=21.65806733882303, mode=normal, start=Tue Jun 21 18:31:51 BST 2016, end=Tue Jun 21 18:35:51 BST 2016, operations=86.34755895621623, operationsPerMinute=21.586889739054058
