spec.jvm2008.report.run.location=CASTLEAZES004
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:38:34 BST 2016, end=Sun Jun 19 00:38:34 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:38:34 BST 2016, end=Sun Jun 19 00:38:35 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:38:35 BST 2016, end=Sun Jun 19 00:38:47 BST 2016, operations=1.0, operationsPerMinute=4.844178911674471
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:38:47 BST 2016, end=Sun Jun 19 00:38:50 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:38:50 BST 2016, end=Sun Jun 19 00:38:51 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:38:51 BST 2016, end=Sun Jun 19 00:39:00 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:39:00 BST 2016, end=Sun Jun 19 00:39:07 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:39:07 BST 2016, end=Sun Jun 19 00:39:14 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:39:14 BST 2016, end=Sun Jun 19 00:39:16 BST 2016, operations=1.0, operationsPerMinute=26.905829596412556
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:39:16 BST 2016, end=Sun Jun 19 00:39:17 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:39:17 BST 2016, end=Sun Jun 19 00:39:18 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:39:18 BST 2016, end=Sun Jun 19 00:39:23 BST 2016, operations=1.0, operationsPerMinute=10.95890410958904
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:39:23 BST 2016, end=Sun Jun 19 00:39:25 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:39:25 BST 2016, end=Sun Jun 19 00:39:26 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:39:26 BST 2016, end=Sun Jun 19 00:39:28 BST 2016, operations=1.0, operationsPerMinute=28.92960462873674
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:39:28 BST 2016, end=Sun Jun 19 00:39:34 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:39:34 BST 2016, end=Sun Jun 19 00:39:54 BST 2016, operations=1.0, operationsPerMinute=3.0048076923076925
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:39:54 BST 2016, end=Sun Jun 19 00:39:55 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:40:05 BST 2016, end=Sun Jun 19 00:42:05 BST 2016, operations=487.92223056726846, operationsPerMinute=243.96111528363423, mode=normal, start=Sun Jun 19 00:42:06 BST 2016, end=Sun Jun 19 00:46:06 BST 2016, operations=1015.0644448497801, operationsPerMinute=253.76611121244503
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:46:11 BST 2016, end=Sun Jun 19 00:48:11 BST 2016, operations=189.53566109428405, operationsPerMinute=94.76783054714203, mode=normal, start=Sun Jun 19 00:48:14 BST 2016, end=Sun Jun 19 00:52:14 BST 2016, operations=373.59075111108916, operationsPerMinute=93.39768777777229
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:52:17 BST 2016, end=Sun Jun 19 00:54:17 BST 2016, operations=400.63972244723504, operationsPerMinute=200.31986122361752, mode=normal, start=Sun Jun 19 00:54:20 BST 2016, end=Sun Jun 19 00:58:20 BST 2016, operations=794.6336164435492, operationsPerMinute=198.6584041108873
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:58:21 BST 2016, end=Sun Jun 19 01:00:21 BST 2016, operations=138.45676534050827, operationsPerMinute=69.22838267025413, mode=normal, start=Sun Jun 19 01:00:26 BST 2016, end=Sun Jun 19 01:04:26 BST 2016, operations=290.6573598661456, operationsPerMinute=72.6643399665364
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:04:31 BST 2016, end=Sun Jun 19 01:06:31 BST 2016, operations=236.72133432910132, operationsPerMinute=118.36066716455066, mode=normal, start=Sun Jun 19 01:06:35 BST 2016, end=Sun Jun 19 01:10:35 BST 2016, operations=474.066691144743, operationsPerMinute=118.51667278618575
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:10:39 BST 2016, end=Sun Jun 19 01:12:39 BST 2016, operations=403.07264957264954, operationsPerMinute=201.53632478632477, mode=normal, start=Sun Jun 19 01:12:40 BST 2016, end=Sun Jun 19 01:16:40 BST 2016, operations=815.3851346965271, operationsPerMinute=203.84628367413177
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:17:03 BST 2016, end=Sun Jun 19 01:19:03 BST 2016, operations=360.0072378548017, operationsPerMinute=180.00361892740085, mode=normal, start=Sun Jun 19 01:19:05 BST 2016, end=Sun Jun 19 01:23:05 BST 2016, operations=719.6280286733517, operationsPerMinute=179.9070071683379
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:23:08 BST 2016, end=Sun Jun 19 01:25:08 BST 2016, operations=208.55258278146832, operationsPerMinute=104.27629139073416, mode=normal, start=Sun Jun 19 01:25:11 BST 2016, end=Sun Jun 19 01:29:11 BST 2016, operations=416.51033334085133, operationsPerMinute=104.12758333521283
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:29:16 BST 2016, end=Sun Jun 19 01:31:16 BST 2016, operations=71.57067186092758, operationsPerMinute=35.78533593046379, mode=normal, start=Sun Jun 19 01:31:23 BST 2016, end=Sun Jun 19 01:35:23 BST 2016, operations=149.36845709335861, operationsPerMinute=37.342114273339654
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:35:33 BST 2016, end=Sun Jun 19 01:37:33 BST 2016, operations=13.85328505747945, operationsPerMinute=6.926642528739725, mode=normal, start=Sun Jun 19 01:38:16 BST 2016, end=Sun Jun 19 01:42:16 BST 2016, operations=27.649056924444878, operationsPerMinute=6.9122642311112195
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:42:54 BST 2016, end=Sun Jun 19 01:44:54 BST 2016, operations=74.58956329309817, operationsPerMinute=37.29478164654908, mode=normal, start=Sun Jun 19 01:45:03 BST 2016, end=Sun Jun 19 01:49:03 BST 2016, operations=149.50609069396972, operationsPerMinute=37.37652267349243
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:49:13 BST 2016, end=Sun Jun 19 01:51:13 BST 2016, operations=43.277371405578315, operationsPerMinute=21.638685702789157, mode=normal, start=Sun Jun 19 01:51:27 BST 2016, end=Sun Jun 19 01:55:27 BST 2016, operations=86.60573813449355, operationsPerMinute=21.651434533623387
