spec.jvm2008.report.run.location=BARN-17
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:52:13 BST 2016, end=Fri Jul 01 16:52:13 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:52:13 BST 2016, end=Fri Jul 01 16:52:13 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:52:13 BST 2016, end=Fri Jul 01 16:52:27 BST 2016, operations=1.0, operationsPerMinute=4.32152117545376
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:52:27 BST 2016, end=Fri Jul 01 16:52:30 BST 2016, operations=1.0, operationsPerMinute=17.167381974248926
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:52:30 BST 2016, end=Fri Jul 01 16:52:32 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:52:32 BST 2016, end=Fri Jul 01 16:52:40 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:52:40 BST 2016, end=Fri Jul 01 16:52:48 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:52:48 BST 2016, end=Fri Jul 01 16:52:54 BST 2016, operations=1.0, operationsPerMinute=9.071666162685213
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:52:54 BST 2016, end=Fri Jul 01 16:52:56 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:52:56 BST 2016, end=Fri Jul 01 16:52:57 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:52:57 BST 2016, end=Fri Jul 01 16:52:58 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:52:58 BST 2016, end=Fri Jul 01 16:53:04 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:53:04 BST 2016, end=Fri Jul 01 16:53:05 BST 2016, operations=1.0, operationsPerMinute=41.78272980501393
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:53:05 BST 2016, end=Fri Jul 01 16:53:06 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:53:06 BST 2016, end=Fri Jul 01 16:53:08 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:53:08 BST 2016, end=Fri Jul 01 16:53:15 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:53:15 BST 2016, end=Fri Jul 01 16:53:35 BST 2016, operations=1.0, operationsPerMinute=2.990877822640945
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:53:35 BST 2016, end=Fri Jul 01 16:53:35 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:53:46 BST 2016, end=Fri Jul 01 16:55:46 BST 2016, operations=485.9643747780693, operationsPerMinute=242.98218738903466, mode=normal, start=Fri Jul 01 16:55:48 BST 2016, end=Fri Jul 01 16:59:48 BST 2016, operations=992.003718856549, operationsPerMinute=248.00092971413724
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:59:51 BST 2016, end=Fri Jul 01 17:01:51 BST 2016, operations=200.49986923743512, operationsPerMinute=100.24993461871756, mode=normal, start=Fri Jul 01 17:01:55 BST 2016, end=Fri Jul 01 17:05:55 BST 2016, operations=392.42378601000115, operationsPerMinute=98.10594650250029
benchmark-name=compress, mod=warmup, start=Fri Jul 01 17:05:59 BST 2016, end=Fri Jul 01 17:07:59 BST 2016, operations=400.40014580261703, operationsPerMinute=200.20007290130852, mode=normal, start=Fri Jul 01 17:08:01 BST 2016, end=Fri Jul 01 17:12:01 BST 2016, operations=795.0469739242031, operationsPerMinute=198.7617434810508
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 17:12:03 BST 2016, end=Fri Jul 01 17:14:03 BST 2016, operations=137.93722927762354, operationsPerMinute=68.96861463881177, mode=normal, start=Fri Jul 01 17:14:09 BST 2016, end=Fri Jul 01 17:18:09 BST 2016, operations=289.8318797046544, operationsPerMinute=72.4579699261636
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 17:18:14 BST 2016, end=Fri Jul 01 17:20:14 BST 2016, operations=234.9476581964036, operationsPerMinute=117.4738290982018, mode=normal, start=Fri Jul 01 17:20:17 BST 2016, end=Fri Jul 01 17:24:17 BST 2016, operations=470.469323632494, operationsPerMinute=117.6173309081235
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 17:24:21 BST 2016, end=Fri Jul 01 17:26:21 BST 2016, operations=407.17951381579917, operationsPerMinute=203.58975690789958, mode=normal, start=Fri Jul 01 17:26:23 BST 2016, end=Fri Jul 01 17:30:23 BST 2016, operations=814.987659636345, operationsPerMinute=203.74691490908626
benchmark-name=derby, mod=warmup, start=Fri Jul 01 17:30:46 BST 2016, end=Fri Jul 01 17:32:46 BST 2016, operations=360.8610790608777, operationsPerMinute=180.43053953043886, mode=normal, start=Fri Jul 01 17:32:48 BST 2016, end=Fri Jul 01 17:36:48 BST 2016, operations=709.5273795140722, operationsPerMinute=177.38184487851805
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 17:36:50 BST 2016, end=Fri Jul 01 17:38:50 BST 2016, operations=205.61192581160748, operationsPerMinute=102.80596290580374, mode=normal, start=Fri Jul 01 17:38:53 BST 2016, end=Fri Jul 01 17:42:53 BST 2016, operations=414.67177345490455, operationsPerMinute=103.66794336372614
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 17:42:57 BST 2016, end=Fri Jul 01 17:44:57 BST 2016, operations=70.19335446153798, operationsPerMinute=35.09667723076899, mode=normal, start=Fri Jul 01 17:45:05 BST 2016, end=Fri Jul 01 17:49:05 BST 2016, operations=141.15170018539158, operationsPerMinute=35.287925046347894
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 17:49:16 BST 2016, end=Fri Jul 01 17:51:16 BST 2016, operations=13.733175113194594, operationsPerMinute=6.866587556597297, mode=normal, start=Fri Jul 01 17:52:01 BST 2016, end=Fri Jul 01 17:56:01 BST 2016, operations=27.79086322821732, operationsPerMinute=6.94771580705433
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:56:38 BST 2016, end=Fri Jul 01 17:58:38 BST 2016, operations=74.32876110411115, operationsPerMinute=37.164380552055576, mode=normal, start=Fri Jul 01 17:58:47 BST 2016, end=Fri Jul 01 18:02:47 BST 2016, operations=148.99956958481437, operationsPerMinute=37.24989239620359
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 18:02:57 BST 2016, end=Fri Jul 01 18:04:57 BST 2016, operations=42.92165659039498, operationsPerMinute=21.46082829519749, mode=normal, start=Fri Jul 01 18:05:09 BST 2016, end=Fri Jul 01 18:09:09 BST 2016, operations=85.71364060330069, operationsPerMinute=21.428410150825172
