spec.jvm2008.report.run.location=KINGS07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Sat Jun 04 08:28:33 BST 2016, end=Sat Jun 04 08:28:33 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:28:33 BST 2016, end=Sat Jun 04 08:28:33 BST 2016, operations=1.0, operationsPerMinute=153.84615384615384
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:28:33 BST 2016, end=Sat Jun 04 08:28:51 BST 2016, operations=1.0, operationsPerMinute=3.4744339568012044
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:28:51 BST 2016, end=Sat Jun 04 08:28:55 BST 2016, operations=1.0, operationsPerMinute=13.83444777495965
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:28:55 BST 2016, end=Sat Jun 04 08:28:56 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:28:56 BST 2016, end=Sat Jun 04 08:29:06 BST 2016, operations=1.0, operationsPerMinute=6.574621959237344
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:29:06 BST 2016, end=Sat Jun 04 08:29:13 BST 2016, operations=1.0, operationsPerMinute=7.83289817232376
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:29:13 BST 2016, end=Sat Jun 04 08:29:20 BST 2016, operations=1.0, operationsPerMinute=8.760402978537012
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:29:20 BST 2016, end=Sat Jun 04 08:29:23 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:29:23 BST 2016, end=Sat Jun 04 08:29:24 BST 2016, operations=1.0, operationsPerMinute=68.72852233676976
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:29:24 BST 2016, end=Sat Jun 04 08:29:25 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:29:25 BST 2016, end=Sat Jun 04 08:29:31 BST 2016, operations=1.0, operationsPerMinute=9.836065573770492
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:29:31 BST 2016, end=Sat Jun 04 08:29:32 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:29:32 BST 2016, end=Sat Jun 04 08:29:33 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:29:33 BST 2016, end=Sat Jun 04 08:29:36 BST 2016, operations=1.0, operationsPerMinute=22.23045572434235
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:29:36 BST 2016, end=Sat Jun 04 08:29:43 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:29:43 BST 2016, end=Sat Jun 04 08:30:10 BST 2016, operations=1.0, operationsPerMinute=2.2558087074216107
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:30:10 BST 2016, end=Sat Jun 04 08:30:11 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:30:23 BST 2016, end=Sat Jun 04 08:32:23 BST 2016, operations=415.5007559570448, operationsPerMinute=207.7503779785224, mode=normal, start=Sat Jun 04 08:32:25 BST 2016, end=Sat Jun 04 08:36:25 BST 2016, operations=850.9792407353646, operationsPerMinute=212.74481018384114
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:36:30 BST 2016, end=Sat Jun 04 08:38:30 BST 2016, operations=168.72629091239338, operationsPerMinute=84.36314545619669, mode=normal, start=Sat Jun 04 08:38:35 BST 2016, end=Sat Jun 04 08:42:35 BST 2016, operations=336.1044072750667, operationsPerMinute=84.02610181876668
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:42:39 BST 2016, end=Sat Jun 04 08:44:39 BST 2016, operations=347.17323029569764, operationsPerMinute=173.58661514784882, mode=normal, start=Sat Jun 04 08:44:40 BST 2016, end=Sat Jun 04 08:48:40 BST 2016, operations=700.7984554208001, operationsPerMinute=175.19961385520003
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:48:44 BST 2016, end=Sat Jun 04 08:50:44 BST 2016, operations=114.95779900995346, operationsPerMinute=57.47889950497673, mode=normal, start=Sat Jun 04 08:50:51 BST 2016, end=Sat Jun 04 08:54:51 BST 2016, operations=242.64812600098037, operationsPerMinute=60.66203150024509
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:54:57 BST 2016, end=Sat Jun 04 08:56:57 BST 2016, operations=202.62377849836867, operationsPerMinute=101.31188924918433, mode=normal, start=Sat Jun 04 08:57:00 BST 2016, end=Sat Jun 04 09:01:00 BST 2016, operations=405.8626068625988, operationsPerMinute=101.4656517156497
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 09:01:04 BST 2016, end=Sat Jun 04 09:03:04 BST 2016, operations=348.3226691966777, operationsPerMinute=174.16133459833884, mode=normal, start=Sat Jun 04 09:03:07 BST 2016, end=Sat Jun 04 09:07:07 BST 2016, operations=697.9587786603495, operationsPerMinute=174.48969466508737
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:08:29 BST 2016, end=Sat Jun 04 09:10:29 BST 2016, operations=249.21019834541414, operationsPerMinute=124.60509917270707, mode=normal, start=Sat Jun 04 09:10:31 BST 2016, end=Sat Jun 04 09:14:31 BST 2016, operations=496.050553620913, operationsPerMinute=124.01263840522824
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:14:34 BST 2016, end=Sat Jun 04 09:16:34 BST 2016, operations=168.02906293132006, operationsPerMinute=84.01453146566003, mode=normal, start=Sat Jun 04 09:16:38 BST 2016, end=Sat Jun 04 09:20:38 BST 2016, operations=337.48898077415424, operationsPerMinute=84.37224519353856
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:20:45 BST 2016, end=Sat Jun 04 09:22:45 BST 2016, operations=95.08436506921063, operationsPerMinute=47.54218253460532, mode=normal, start=Sat Jun 04 09:22:51 BST 2016, end=Sat Jun 04 09:26:51 BST 2016, operations=203.24990058550978, operationsPerMinute=50.812475146377444
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:27:00 BST 2016, end=Sat Jun 04 09:29:00 BST 2016, operations=21.361529222292695, operationsPerMinute=10.680764611146348, mode=normal, start=Sat Jun 04 09:29:32 BST 2016, end=Sat Jun 04 09:33:32 BST 2016, operations=42.65881731679152, operationsPerMinute=10.66470432919788
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:34:02 BST 2016, end=Sat Jun 04 09:36:02 BST 2016, operations=68.23065039235114, operationsPerMinute=34.11532519617557, mode=normal, start=Sat Jun 04 09:36:14 BST 2016, end=Sat Jun 04 09:40:14 BST 2016, operations=136.65936560298815, operationsPerMinute=34.16484140074704
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:40:24 BST 2016, end=Sat Jun 04 09:42:24 BST 2016, operations=70.58403192037957, operationsPerMinute=35.29201596018979, mode=normal, start=Sat Jun 04 09:42:34 BST 2016, end=Sat Jun 04 09:46:34 BST 2016, operations=141.61516710097794, operationsPerMinute=35.403791775244486
