spec.jvm2008.report.run.location=BARN-11
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:11 BST 2016, end=Thu May 26 14:18:11 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:11 BST 2016, end=Thu May 26 14:18:11 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:11 BST 2016, end=Thu May 26 14:18:25 BST 2016, operations=1.0, operationsPerMinute=4.600521392424475
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:25 BST 2016, end=Thu May 26 14:18:28 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:28 BST 2016, end=Thu May 26 14:18:29 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:29 BST 2016, end=Thu May 26 14:18:38 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:38 BST 2016, end=Thu May 26 14:18:45 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:18:45 BST 2016, end=Thu May 26 14:18:52 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:18:52 BST 2016, end=Thu May 26 14:18:54 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:18:54 BST 2016, end=Thu May 26 14:18:55 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:18:55 BST 2016, end=Thu May 26 14:18:56 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:18:56 BST 2016, end=Thu May 26 14:19:01 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:01 BST 2016, end=Thu May 26 14:19:03 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:03 BST 2016, end=Thu May 26 14:19:04 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:04 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=28.06361085126286
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=9.246417013407305
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:32 BST 2016, operations=1.0, operationsPerMinute=2.9815146094215863
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:32 BST 2016, end=Thu May 26 14:19:33 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:21:43 BST 2016, operations=493.48791935845463, operationsPerMinute=246.74395967922732, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:25:45 BST 2016, operations=1010.6630875051247, operationsPerMinute=252.66577187628118
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:25:48 BST 2016, end=Thu May 26 14:27:48 BST 2016, operations=194.62173127502695, operationsPerMinute=97.31086563751347, mode=normal, start=Thu May 26 14:27:51 BST 2016, end=Thu May 26 14:31:51 BST 2016, operations=383.45533082059455, operationsPerMinute=95.86383270514864
benchmark-name=compress, mod=warmup, start=Thu May 26 14:31:54 BST 2016, end=Thu May 26 14:33:54 BST 2016, operations=397.4289644316764, operationsPerMinute=198.7144822158382, mode=normal, start=Thu May 26 14:33:57 BST 2016, end=Thu May 26 14:37:57 BST 2016, operations=795.987775794665, operationsPerMinute=198.99694394866626
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:37:59 BST 2016, end=Thu May 26 14:39:59 BST 2016, operations=138.56882624475355, operationsPerMinute=69.28441312237678, mode=normal, start=Thu May 26 14:40:03 BST 2016, end=Thu May 26 14:44:03 BST 2016, operations=290.4550819911614, operationsPerMinute=72.61377049779036
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:08 BST 2016, end=Thu May 26 14:46:08 BST 2016, operations=235.23389629893373, operationsPerMinute=117.61694814946686, mode=normal, start=Thu May 26 14:46:10 BST 2016, end=Thu May 26 14:50:10 BST 2016, operations=469.7053619234652, operationsPerMinute=117.4263404808663
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:13 BST 2016, end=Thu May 26 14:52:13 BST 2016, operations=405.9158584984508, operationsPerMinute=202.9579292492254, mode=normal, start=Thu May 26 14:52:15 BST 2016, end=Thu May 26 14:56:15 BST 2016, operations=812.2207991245426, operationsPerMinute=203.05519978113566
benchmark-name=derby, mod=warmup, start=Thu May 26 14:56:37 BST 2016, end=Thu May 26 14:58:37 BST 2016, operations=361.6645148066075, operationsPerMinute=180.83225740330374, mode=normal, start=Thu May 26 14:58:40 BST 2016, end=Thu May 26 15:02:40 BST 2016, operations=719.8002829687683, operationsPerMinute=179.95007074219208
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:02:42 BST 2016, end=Thu May 26 15:04:42 BST 2016, operations=207.59345838275942, operationsPerMinute=103.79672919137971, mode=normal, start=Thu May 26 15:04:45 BST 2016, end=Thu May 26 15:08:45 BST 2016, operations=415.9705218661024, operationsPerMinute=103.9926304665256
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:08:49 BST 2016, end=Thu May 26 15:10:49 BST 2016, operations=79.07517294411446, operationsPerMinute=39.53758647205723, mode=normal, start=Thu May 26 15:10:55 BST 2016, end=Thu May 26 15:14:55 BST 2016, operations=150.26295608140907, operationsPerMinute=37.56573902035227
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:03 BST 2016, end=Thu May 26 15:17:03 BST 2016, operations=13.878148351541267, operationsPerMinute=6.939074175770633, mode=normal, start=Thu May 26 15:17:48 BST 2016, end=Thu May 26 15:21:48 BST 2016, operations=27.92569098412129, operationsPerMinute=6.981422746030322
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:23 BST 2016, end=Thu May 26 15:24:23 BST 2016, operations=73.85535253303232, operationsPerMinute=36.92767626651616, mode=normal, start=Thu May 26 15:24:33 BST 2016, end=Thu May 26 15:28:33 BST 2016, operations=148.90144255983444, operationsPerMinute=37.22536063995861
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:28:42 BST 2016, end=Thu May 26 15:30:42 BST 2016, operations=43.0779059768392, operationsPerMinute=21.5389529884196, mode=normal, start=Thu May 26 15:30:53 BST 2016, end=Thu May 26 15:34:53 BST 2016, operations=86.29853201657014, operationsPerMinute=21.574633004142534
