spec.jvm2008.report.run.location=ROBLIB096
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:13 BST 2016, operations=1.0, operationsPerMinute=666.6666666666666
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:13 BST 2016, operations=1.0, operationsPerMinute=102.56410256410257
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:34 BST 2016, operations=1.0, operationsPerMinute=2.9390154298310067
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:34 BST 2016, end=Thu May 26 14:21:39 BST 2016, operations=1.0, operationsPerMinute=12.282497441146367
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:39 BST 2016, end=Thu May 26 14:21:40 BST 2016, operations=1.0, operationsPerMinute=41.0958904109589
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:40 BST 2016, end=Thu May 26 14:21:50 BST 2016, operations=1.0, operationsPerMinute=6.357952739217972
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:21:57 BST 2016, operations=1.0, operationsPerMinute=7.7269800386349
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:57 BST 2016, end=Thu May 26 14:22:04 BST 2016, operations=1.0, operationsPerMinute=8.733624454148472
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:22:07 BST 2016, operations=1.0, operationsPerMinute=21.111893033075297
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:07 BST 2016, end=Thu May 26 14:22:08 BST 2016, operations=1.0, operationsPerMinute=63.62672322375398
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:08 BST 2016, end=Thu May 26 14:22:09 BST 2016, operations=1.0, operationsPerMinute=52.310374891020054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:09 BST 2016, end=Thu May 26 14:22:16 BST 2016, operations=1.0, operationsPerMinute=9.538950715421304
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:16 BST 2016, end=Thu May 26 14:22:17 BST 2016, operations=1.0, operationsPerMinute=37.5
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:17 BST 2016, end=Thu May 26 14:22:18 BST 2016, operations=1.0, operationsPerMinute=49.586776859504134
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:18 BST 2016, end=Thu May 26 14:22:21 BST 2016, operations=1.0, operationsPerMinute=22.06693637366679
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:21 BST 2016, end=Thu May 26 14:22:28 BST 2016, operations=1.0, operationsPerMinute=8.60461781155887
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:28 BST 2016, end=Thu May 26 14:22:55 BST 2016, operations=1.0, operationsPerMinute=2.1948275231371404
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:55 BST 2016, end=Thu May 26 14:22:57 BST 2016, operations=1.0, operationsPerMinute=43.731778425655975
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:10 BST 2016, end=Thu May 26 14:25:10 BST 2016, operations=404.1868248744431, operationsPerMinute=202.09341243722156, mode=normal, start=Thu May 26 14:25:11 BST 2016, end=Thu May 26 14:29:11 BST 2016, operations=827.4604810356602, operationsPerMinute=206.86512025891506
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:17 BST 2016, end=Thu May 26 14:31:17 BST 2016, operations=162.88800315232535, operationsPerMinute=81.44400157616268, mode=normal, start=Thu May 26 14:31:21 BST 2016, end=Thu May 26 14:35:21 BST 2016, operations=334.44585306709166, operationsPerMinute=83.61146326677292
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:26 BST 2016, end=Thu May 26 14:37:26 BST 2016, operations=344.3182339813695, operationsPerMinute=172.15911699068474, mode=normal, start=Thu May 26 14:37:29 BST 2016, end=Thu May 26 14:41:29 BST 2016, operations=687.4152556458876, operationsPerMinute=171.8538139114719
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:31 BST 2016, end=Thu May 26 14:43:31 BST 2016, operations=114.37296589616842, operationsPerMinute=57.18648294808421, mode=normal, start=Thu May 26 14:43:37 BST 2016, end=Thu May 26 14:47:37 BST 2016, operations=241.34673035963118, operationsPerMinute=60.336682589907795
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:45 BST 2016, end=Thu May 26 14:49:45 BST 2016, operations=201.34070390838193, operationsPerMinute=100.67035195419096, mode=normal, start=Thu May 26 14:49:49 BST 2016, end=Thu May 26 14:53:49 BST 2016, operations=394.45810783602116, operationsPerMinute=98.61452695900529
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:54 BST 2016, end=Thu May 26 14:55:54 BST 2016, operations=334.64172688435525, operationsPerMinute=167.32086344217763, mode=normal, start=Thu May 26 14:55:56 BST 2016, end=Thu May 26 14:59:56 BST 2016, operations=664.0514734747615, operationsPerMinute=166.01286836869036
benchmark-name=derby, mod=warmup, start=Thu May 26 15:00:55 BST 2016, end=Thu May 26 15:02:55 BST 2016, operations=244.2507876530184, operationsPerMinute=122.1253938265092, mode=normal, start=Thu May 26 15:02:57 BST 2016, end=Thu May 26 15:06:57 BST 2016, operations=494.69191818472524, operationsPerMinute=123.67297954618131
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:01 BST 2016, end=Thu May 26 15:09:01 BST 2016, operations=164.05851963239604, operationsPerMinute=82.02925981619802, mode=normal, start=Thu May 26 15:09:06 BST 2016, end=Thu May 26 15:13:06 BST 2016, operations=335.21833317310836, operationsPerMinute=83.80458329327709
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:10 BST 2016, end=Thu May 26 15:15:10 BST 2016, operations=114.96615855571007, operationsPerMinute=57.48307927785503, mode=normal, start=Thu May 26 15:15:15 BST 2016, end=Thu May 26 15:19:15 BST 2016, operations=234.94973304316636, operationsPerMinute=58.73743326079159
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:20 BST 2016, end=Thu May 26 15:21:20 BST 2016, operations=25.006641447410672, operationsPerMinute=12.503320723705336, mode=normal, start=Thu May 26 15:21:50 BST 2016, end=Thu May 26 15:25:50 BST 2016, operations=49.49454687277955, operationsPerMinute=12.373636718194888
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:17 BST 2016, end=Thu May 26 15:28:17 BST 2016, operations=67.83990899437697, operationsPerMinute=33.919954497188485, mode=normal, start=Thu May 26 15:28:30 BST 2016, end=Thu May 26 15:32:30 BST 2016, operations=135.0849283754505, operationsPerMinute=33.77123209386262
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:32:40 BST 2016, end=Thu May 26 15:34:40 BST 2016, operations=79.73821245020142, operationsPerMinute=39.86910622510071, mode=normal, start=Thu May 26 15:34:48 BST 2016, end=Thu May 26 15:38:48 BST 2016, operations=159.64300091997515, operationsPerMinute=39.91075022999379
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:38:55 BST 2016, end=Thu May 26 15:40:55 BST 2016, operations=594.1553717066483, operationsPerMinute=297.07768585332417, mode=normal, start=Thu May 26 15:40:56 BST 2016, end=Thu May 26 15:44:56 BST 2016, operations=1196.7300325679719, operationsPerMinute=299.18250814199297
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:44:57 BST 2016, end=Thu May 26 15:46:57 BST 2016, operations=448.73429888914336, operationsPerMinute=224.36714944457168, mode=normal, start=Thu May 26 15:46:59 BST 2016, end=Thu May 26 15:50:59 BST 2016, operations=906.7090470263156, operationsPerMinute=226.6772617565789
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:51:01 BST 2016, end=Thu May 26 15:53:01 BST 2016, operations=295.22852074013645, operationsPerMinute=147.61426037006822, mode=normal, start=Thu May 26 15:53:03 BST 2016, end=Thu May 26 15:57:03 BST 2016, operations=590.5620369727578, operationsPerMinute=147.64050924318946
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:57:06 BST 2016, end=Thu May 26 15:59:06 BST 2016, operations=417.30069914346586, operationsPerMinute=208.65034957173293, mode=normal, start=Thu May 26 15:59:08 BST 2016, end=Thu May 26 16:03:08 BST 2016, operations=845.5665629793727, operationsPerMinute=211.3916407448432
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:03:10 BST 2016, end=Thu May 26 16:05:10 BST 2016, operations=95.57041472885564, operationsPerMinute=47.78520736442782, mode=normal, start=Thu May 26 16:05:16 BST 2016, end=Thu May 26 16:09:16 BST 2016, operations=188.865091883733, operationsPerMinute=47.21627297093325
benchmark-name=serial, mod=warmup, start=Thu May 26 16:09:26 BST 2016, end=Thu May 26 16:11:26 BST 2016, operations=174.00373720573495, operationsPerMinute=87.00186860286748, mode=normal, start=Thu May 26 16:11:30 BST 2016, end=Thu May 26 16:15:30 BST 2016, operations=345.72106652260095, operationsPerMinute=86.43026663065024
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:15:34 BST 2016, end=Thu May 26 16:17:34 BST 2016, operations=126.41659673659674, operationsPerMinute=63.20829836829837, mode=normal, start=Thu May 26 16:17:36 BST 2016, end=Thu May 26 16:21:36 BST 2016, operations=201.01481700642373, operationsPerMinute=50.25370425160593
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:22:05 BST 2016, end=Thu May 26 16:24:05 BST 2016, operations=389.54670523460965, operationsPerMinute=194.77335261730482, mode=normal, start=Thu May 26 16:24:07 BST 2016, end=Thu May 26 16:28:07 BST 2016, operations=815.003014855593, operationsPerMinute=203.75075371389826
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:28:09 BST 2016, end=Thu May 26 16:30:09 BST 2016, operations=639.2638833920827, operationsPerMinute=319.63194169604134, mode=normal, start=Thu May 26 16:30:10 BST 2016, end=Thu May 26 16:34:10 BST 2016, operations=1261.0022472731102, operationsPerMinute=315.25056181827756
