spec.jvm2008.report.run.location=LAW086
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Mon Jun 27 05:29:53 BST 2016, end=Mon Jun 27 05:29:53 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:29:53 BST 2016, end=Mon Jun 27 05:29:53 BST 2016, operations=1.0, operationsPerMinute=226.41509433962264
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:29:53 BST 2016, end=Mon Jun 27 05:30:17 BST 2016, operations=1.0, operationsPerMinute=2.547121752419766
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:30:17 BST 2016, end=Mon Jun 27 05:30:22 BST 2016, operations=1.0, operationsPerMinute=11.551790527531768
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:30:22 BST 2016, end=Mon Jun 27 05:30:24 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:30:24 BST 2016, end=Mon Jun 27 05:30:34 BST 2016, operations=1.0, operationsPerMinute=5.944714158327554
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:30:34 BST 2016, end=Mon Jun 27 05:30:43 BST 2016, operations=1.0, operationsPerMinute=6.980802792321117
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:30:43 BST 2016, end=Mon Jun 27 05:30:50 BST 2016, operations=1.0, operationsPerMinute=8.416327675690841
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:30:50 BST 2016, end=Mon Jun 27 05:30:53 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:30:53 BST 2016, end=Mon Jun 27 05:30:54 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:30:54 BST 2016, end=Mon Jun 27 05:30:55 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:30:55 BST 2016, end=Mon Jun 27 05:31:02 BST 2016, operations=1.0, operationsPerMinute=8.741258741258742
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:31:02 BST 2016, end=Mon Jun 27 05:31:04 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:31:04 BST 2016, end=Mon Jun 27 05:31:05 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:31:05 BST 2016, end=Mon Jun 27 05:31:08 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:31:08 BST 2016, end=Mon Jun 27 05:31:15 BST 2016, operations=1.0, operationsPerMinute=8.307947936859597
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:31:15 BST 2016, end=Mon Jun 27 05:31:43 BST 2016, operations=1.0, operationsPerMinute=2.134395788125645
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:31:43 BST 2016, end=Mon Jun 27 05:31:45 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:32:03 BST 2016, end=Mon Jun 27 05:34:03 BST 2016, operations=350.6360132233467, operationsPerMinute=175.31800661167335, mode=normal, start=Mon Jun 27 05:34:05 BST 2016, end=Mon Jun 27 05:38:05 BST 2016, operations=723.4656974196008, operationsPerMinute=180.8664243549002
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:38:11 BST 2016, end=Mon Jun 27 05:40:11 BST 2016, operations=140.42998186233046, operationsPerMinute=70.21499093116523, mode=normal, start=Mon Jun 27 05:40:16 BST 2016, end=Mon Jun 27 05:44:16 BST 2016, operations=277.85136291369406, operationsPerMinute=69.46284072842352
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:44:21 BST 2016, end=Mon Jun 27 05:46:21 BST 2016, operations=270.9997076528141, operationsPerMinute=135.49985382640705, mode=normal, start=Mon Jun 27 05:46:24 BST 2016, end=Mon Jun 27 05:50:24 BST 2016, operations=543.1050370412104, operationsPerMinute=135.7762592603026
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:50:27 BST 2016, end=Mon Jun 27 05:52:27 BST 2016, operations=85.59849572558271, operationsPerMinute=42.799247862791354, mode=normal, start=Mon Jun 27 05:52:35 BST 2016, end=Mon Jun 27 05:56:35 BST 2016, operations=180.764673994452, operationsPerMinute=45.191168498613
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:56:44 BST 2016, end=Mon Jun 27 05:58:44 BST 2016, operations=146.588265444735, operationsPerMinute=73.2941327223675, mode=normal, start=Mon Jun 27 05:58:48 BST 2016, end=Mon Jun 27 06:02:48 BST 2016, operations=292.2735521220329, operationsPerMinute=73.06838803050823
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 06:02:52 BST 2016, end=Mon Jun 27 06:04:52 BST 2016, operations=251.80334631739288, operationsPerMinute=125.90167315869644, mode=normal, start=Mon Jun 27 06:04:55 BST 2016, end=Mon Jun 27 06:08:55 BST 2016, operations=503.3188590773648, operationsPerMinute=125.8297147693412
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:10:37 BST 2016, end=Mon Jun 27 06:12:37 BST 2016, operations=202.12108861898335, operationsPerMinute=101.06054430949168, mode=normal, start=Mon Jun 27 06:12:40 BST 2016, end=Mon Jun 27 06:16:40 BST 2016, operations=404.96649419937637, operationsPerMinute=101.24162354984409
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:16:44 BST 2016, end=Mon Jun 27 06:18:44 BST 2016, operations=133.41025564497298, operationsPerMinute=66.70512782248649, mode=normal, start=Mon Jun 27 06:18:50 BST 2016, end=Mon Jun 27 06:22:50 BST 2016, operations=267.36847167039195, operationsPerMinute=66.84211791759799
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:22:56 BST 2016, end=Mon Jun 27 06:24:56 BST 2016, operations=61.82954520480861, operationsPerMinute=30.914772602404305, mode=normal, start=Mon Jun 27 06:25:06 BST 2016, end=Mon Jun 27 06:29:06 BST 2016, operations=114.782577920131, operationsPerMinute=28.69564448003275
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:29:15 BST 2016, end=Mon Jun 27 06:31:15 BST 2016, operations=11.536500000288399, operationsPerMinute=5.768250000144199, mode=normal, start=Mon Jun 27 06:31:50 BST 2016, end=Mon Jun 27 06:35:50 BST 2016, operations=23.08848080701216, operationsPerMinute=5.77212020175304
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:36:41 BST 2016, end=Mon Jun 27 06:38:41 BST 2016, operations=55.169851578372075, operationsPerMinute=27.584925789186038, mode=normal, start=Mon Jun 27 06:38:50 BST 2016, end=Mon Jun 27 06:42:50 BST 2016, operations=110.3153417714959, operationsPerMinute=27.578835442873974
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:43:00 BST 2016, end=Mon Jun 27 06:45:00 BST 2016, operations=37.33956349445017, operationsPerMinute=18.669781747225084, mode=normal, start=Mon Jun 27 06:45:18 BST 2016, end=Mon Jun 27 06:49:18 BST 2016, operations=74.72932603499295, operationsPerMinute=18.682331508748238
