spec.jvm2008.report.run.location=LEAZESTCE005
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 03:28:24 BST 2016, end=Mon Jun 27 03:28:24 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 03:28:24 BST 2016, end=Mon Jun 27 03:28:24 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 03:28:24 BST 2016, end=Mon Jun 27 03:28:37 BST 2016, operations=1.0, operationsPerMinute=4.719207173194904
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 03:28:37 BST 2016, end=Mon Jun 27 03:28:40 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 03:28:40 BST 2016, end=Mon Jun 27 03:28:41 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 03:28:41 BST 2016, end=Mon Jun 27 03:28:50 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 03:28:50 BST 2016, end=Mon Jun 27 03:28:57 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 03:28:57 BST 2016, end=Mon Jun 27 03:29:04 BST 2016, operations=1.0, operationsPerMinute=9.179926560587516
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 03:29:04 BST 2016, end=Mon Jun 27 03:29:06 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 03:29:06 BST 2016, end=Mon Jun 27 03:29:07 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 03:29:07 BST 2016, end=Mon Jun 27 03:29:08 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 03:29:08 BST 2016, end=Mon Jun 27 03:29:13 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 03:29:13 BST 2016, end=Mon Jun 27 03:29:15 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 03:29:15 BST 2016, end=Mon Jun 27 03:29:16 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 03:29:16 BST 2016, end=Mon Jun 27 03:29:18 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 03:29:18 BST 2016, end=Mon Jun 27 03:29:24 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 03:29:24 BST 2016, end=Mon Jun 27 03:29:44 BST 2016, operations=1.0, operationsPerMinute=2.988345452734336
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 03:29:44 BST 2016, end=Mon Jun 27 03:29:45 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 03:29:55 BST 2016, end=Mon Jun 27 03:31:55 BST 2016, operations=491.0922793819438, operationsPerMinute=245.5461396909719, mode=normal, start=Mon Jun 27 03:31:57 BST 2016, end=Mon Jun 27 03:35:57 BST 2016, operations=1017.5499657765723, operationsPerMinute=254.38749144414308
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 03:36:01 BST 2016, end=Mon Jun 27 03:38:01 BST 2016, operations=199.9618876253234, operationsPerMinute=99.9809438126617, mode=normal, start=Mon Jun 27 03:38:04 BST 2016, end=Mon Jun 27 03:42:04 BST 2016, operations=399.7248116949005, operationsPerMinute=99.93120292372512
benchmark-name=compress, mod=warmup, start=Mon Jun 27 03:42:07 BST 2016, end=Mon Jun 27 03:44:07 BST 2016, operations=398.03853867067573, operationsPerMinute=199.01926933533787, mode=normal, start=Mon Jun 27 03:44:09 BST 2016, end=Mon Jun 27 03:48:09 BST 2016, operations=800.1752106149013, operationsPerMinute=200.04380265372532
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 03:48:11 BST 2016, end=Mon Jun 27 03:50:11 BST 2016, operations=140.32883097212965, operationsPerMinute=70.16441548606483, mode=normal, start=Mon Jun 27 03:50:17 BST 2016, end=Mon Jun 27 03:54:17 BST 2016, operations=287.0705243067936, operationsPerMinute=71.7676310766984
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 03:54:22 BST 2016, end=Mon Jun 27 03:56:22 BST 2016, operations=227.36592457193785, operationsPerMinute=113.68296228596893, mode=normal, start=Mon Jun 27 03:56:26 BST 2016, end=Mon Jun 27 04:00:26 BST 2016, operations=465.8469836387491, operationsPerMinute=116.46174590968728
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 04:00:29 BST 2016, end=Mon Jun 27 04:02:29 BST 2016, operations=402.65710839257883, operationsPerMinute=201.32855419628942, mode=normal, start=Mon Jun 27 04:02:31 BST 2016, end=Mon Jun 27 04:06:31 BST 2016, operations=812.0784508727172, operationsPerMinute=203.0196127181793
benchmark-name=derby, mod=warmup, start=Mon Jun 27 04:06:54 BST 2016, end=Mon Jun 27 04:08:54 BST 2016, operations=365.8275412385252, operationsPerMinute=182.9137706192626, mode=normal, start=Mon Jun 27 04:08:56 BST 2016, end=Mon Jun 27 04:12:56 BST 2016, operations=704.6779006455095, operationsPerMinute=176.16947516137736
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 04:12:58 BST 2016, end=Mon Jun 27 04:14:58 BST 2016, operations=207.36842380453442, operationsPerMinute=103.68421190226721, mode=normal, start=Mon Jun 27 04:15:03 BST 2016, end=Mon Jun 27 04:19:03 BST 2016, operations=415.8637224737504, operationsPerMinute=103.9659306184376
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 04:19:07 BST 2016, end=Mon Jun 27 04:21:07 BST 2016, operations=75.06432185769032, operationsPerMinute=37.53216092884516, mode=normal, start=Mon Jun 27 04:21:14 BST 2016, end=Mon Jun 27 04:25:14 BST 2016, operations=140.49642144851822, operationsPerMinute=35.124105362129555
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 04:25:22 BST 2016, end=Mon Jun 27 04:27:22 BST 2016, operations=13.827628163789548, operationsPerMinute=6.913814081894774, mode=normal, start=Mon Jun 27 04:28:07 BST 2016, end=Mon Jun 27 04:32:07 BST 2016, operations=27.864069308740802, operationsPerMinute=6.966017327185201
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 04:32:43 BST 2016, end=Mon Jun 27 04:34:43 BST 2016, operations=74.48691595496177, operationsPerMinute=37.24345797748089, mode=normal, start=Mon Jun 27 04:34:52 BST 2016, end=Mon Jun 27 04:38:52 BST 2016, operations=148.88821288973975, operationsPerMinute=37.22205322243494
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 04:39:03 BST 2016, end=Mon Jun 27 04:41:03 BST 2016, operations=43.21547873340381, operationsPerMinute=21.607739366701907, mode=normal, start=Mon Jun 27 04:41:14 BST 2016, end=Mon Jun 27 04:45:14 BST 2016, operations=86.21680069202642, operationsPerMinute=21.554200173006606
