spec.jvm2008.report.run.location=HULL02
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:28 BST 2016, end=Thu May 26 14:18:28 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:28 BST 2016, end=Thu May 26 14:18:28 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:28 BST 2016, end=Thu May 26 14:18:42 BST 2016, operations=1.0, operationsPerMinute=4.32152117545376
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:42 BST 2016, end=Thu May 26 14:18:45 BST 2016, operations=1.0, operationsPerMinute=17.56440281030445
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:45 BST 2016, end=Thu May 26 14:18:47 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:47 BST 2016, end=Thu May 26 14:18:55 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:55 BST 2016, end=Thu May 26 14:19:03 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:03 BST 2016, end=Thu May 26 14:19:09 BST 2016, operations=1.0, operationsPerMinute=9.092286710107592
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:09 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=26.166593981683384
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:13 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:13 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=10.73729420186113
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:20 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:20 BST 2016, end=Thu May 26 14:19:21 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:21 BST 2016, end=Thu May 26 14:19:24 BST 2016, operations=1.0, operationsPerMinute=27.662517289073307
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:24 BST 2016, end=Thu May 26 14:19:30 BST 2016, operations=1.0, operationsPerMinute=9.267840593141798
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:30 BST 2016, end=Thu May 26 14:19:51 BST 2016, operations=1.0, operationsPerMinute=2.8135990621336457
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:51 BST 2016, end=Thu May 26 14:19:52 BST 2016, operations=1.0, operationsPerMinute=69.93006993006993
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:03 BST 2016, end=Thu May 26 14:22:03 BST 2016, operations=464.46171856287674, operationsPerMinute=232.23085928143837, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:26:04 BST 2016, operations=969.6646689443571, operationsPerMinute=242.41616723608928
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:08 BST 2016, end=Thu May 26 14:28:08 BST 2016, operations=192.52734504776106, operationsPerMinute=96.26367252388053, mode=normal, start=Thu May 26 14:28:12 BST 2016, end=Thu May 26 14:32:12 BST 2016, operations=371.62482346552963, operationsPerMinute=92.90620586638241
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:15 BST 2016, end=Thu May 26 14:34:15 BST 2016, operations=381.5320410446708, operationsPerMinute=190.7660205223354, mode=normal, start=Thu May 26 14:34:17 BST 2016, end=Thu May 26 14:38:17 BST 2016, operations=765.0908736161412, operationsPerMinute=191.2727184040353
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:20 BST 2016, end=Thu May 26 14:40:20 BST 2016, operations=134.67580091560845, operationsPerMinute=67.33790045780422, mode=normal, start=Thu May 26 14:40:25 BST 2016, end=Thu May 26 14:44:25 BST 2016, operations=286.681372963987, operationsPerMinute=71.67034324099674
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:30 BST 2016, end=Thu May 26 14:46:30 BST 2016, operations=226.1601737607845, operationsPerMinute=113.08008688039224, mode=normal, start=Thu May 26 14:46:33 BST 2016, end=Thu May 26 14:50:33 BST 2016, operations=453.5181057610332, operationsPerMinute=113.3795264402583
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:37 BST 2016, end=Thu May 26 14:52:37 BST 2016, operations=389.80658656564253, operationsPerMinute=194.90329328282127, mode=normal, start=Thu May 26 14:52:39 BST 2016, end=Thu May 26 14:56:39 BST 2016, operations=789.168075359995, operationsPerMinute=197.29201883999875
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:03 BST 2016, end=Thu May 26 14:59:03 BST 2016, operations=345.3397973595819, operationsPerMinute=172.66989867979095, mode=normal, start=Thu May 26 14:59:05 BST 2016, end=Thu May 26 15:03:05 BST 2016, operations=689.425692921315, operationsPerMinute=172.35642323032874
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:08 BST 2016, end=Thu May 26 15:05:08 BST 2016, operations=200.3648059392267, operationsPerMinute=100.18240296961335, mode=normal, start=Thu May 26 15:05:11 BST 2016, end=Thu May 26 15:09:11 BST 2016, operations=403.5268567730681, operationsPerMinute=100.88171419326703
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:15 BST 2016, end=Thu May 26 15:11:15 BST 2016, operations=70.7937816731765, operationsPerMinute=35.39689083658825, mode=normal, start=Thu May 26 15:11:24 BST 2016, end=Thu May 26 15:15:24 BST 2016, operations=136.1096747284158, operationsPerMinute=34.02741868210395
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:33 BST 2016, end=Thu May 26 15:17:33 BST 2016, operations=12.746919349705074, operationsPerMinute=6.373459674852537, mode=normal, start=Thu May 26 15:18:21 BST 2016, end=Thu May 26 15:22:21 BST 2016, operations=25.882021827388744, operationsPerMinute=6.470505456847186
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:08 BST 2016, end=Thu May 26 15:25:08 BST 2016, operations=63.51011458052031, operationsPerMinute=31.755057290260154, mode=normal, start=Thu May 26 15:25:18 BST 2016, end=Thu May 26 15:29:18 BST 2016, operations=132.09593260527498, operationsPerMinute=33.023983151318745
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:29 BST 2016, end=Thu May 26 15:31:29 BST 2016, operations=39.27986884354313, operationsPerMinute=19.639934421771564, mode=normal, start=Thu May 26 15:31:43 BST 2016, end=Thu May 26 15:35:43 BST 2016, operations=78.23135431303528, operationsPerMinute=19.55783857825882
