spec.jvm2008.report.run.location=BEDSONTC048
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:27 BST 2016, end=Thu May 26 14:18:27 BST 2016, operations=1.0, operationsPerMinute=1333.3333333333333
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:27 BST 2016, end=Thu May 26 14:18:27 BST 2016, operations=1.0, operationsPerMinute=279.06976744186045
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:27 BST 2016, end=Thu May 26 14:18:41 BST 2016, operations=1.0, operationsPerMinute=4.521817770743839
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:41 BST 2016, end=Thu May 26 14:18:44 BST 2016, operations=1.0, operationsPerMinute=17.01162461015027
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:44 BST 2016, end=Thu May 26 14:18:45 BST 2016, operations=1.0, operationsPerMinute=45.97701149425287
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:45 BST 2016, end=Thu May 26 14:18:54 BST 2016, operations=1.0, operationsPerMinute=7.167602436984828
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:54 BST 2016, end=Thu May 26 14:19:01 BST 2016, operations=1.0, operationsPerMinute=8.162154808869541
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:19:01 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=9.22509225092251
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:10 BST 2016, operations=1.0, operationsPerMinute=25.89555459646094
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:10 BST 2016, end=Thu May 26 14:19:11 BST 2016, operations=1.0, operationsPerMinute=79.6812749003984
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:11 BST 2016, end=Thu May 26 14:19:12 BST 2016, operations=1.0, operationsPerMinute=64.37768240343348
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:12 BST 2016, end=Thu May 26 14:19:17 BST 2016, operations=1.0, operationsPerMinute=10.434782608695652
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:17 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=40.87193460490463
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:20 BST 2016, operations=1.0, operationsPerMinute=59.28853754940712
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:20 BST 2016, end=Thu May 26 14:19:22 BST 2016, operations=1.0, operationsPerMinute=27.409776153494747
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:22 BST 2016, end=Thu May 26 14:19:28 BST 2016, operations=1.0, operationsPerMinute=9.54653937947494
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:28 BST 2016, end=Thu May 26 14:19:49 BST 2016, operations=1.0, operationsPerMinute=2.9398794649419373
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:49 BST 2016, end=Thu May 26 14:19:50 BST 2016, operations=1.0, operationsPerMinute=69.84866123399301
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:22:00 BST 2016, operations=479.613604604593, operationsPerMinute=239.8068023022965, mode=normal, start=Thu May 26 14:22:02 BST 2016, end=Thu May 26 14:26:02 BST 2016, operations=996.1988354329994, operationsPerMinute=249.04970885824986
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:05 BST 2016, end=Thu May 26 14:28:05 BST 2016, operations=197.45855781457215, operationsPerMinute=98.72927890728607, mode=normal, start=Thu May 26 14:28:09 BST 2016, end=Thu May 26 14:32:09 BST 2016, operations=389.61890029003524, operationsPerMinute=97.40472507250881
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:12 BST 2016, end=Thu May 26 14:34:12 BST 2016, operations=394.02872983734613, operationsPerMinute=197.01436491867307, mode=normal, start=Thu May 26 14:34:14 BST 2016, end=Thu May 26 14:38:14 BST 2016, operations=785.8232233965243, operationsPerMinute=196.45580584913108
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:16 BST 2016, end=Thu May 26 14:40:16 BST 2016, operations=138.10584870891165, operationsPerMinute=69.05292435445583, mode=normal, start=Thu May 26 14:40:20 BST 2016, end=Thu May 26 14:44:20 BST 2016, operations=291.88159014740665, operationsPerMinute=72.97039753685166
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:26 BST 2016, end=Thu May 26 14:46:26 BST 2016, operations=234.2741494518379, operationsPerMinute=117.13707472591895, mode=normal, start=Thu May 26 14:46:29 BST 2016, end=Thu May 26 14:50:29 BST 2016, operations=467.9587856772317, operationsPerMinute=116.98969641930792
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:33 BST 2016, end=Thu May 26 14:52:33 BST 2016, operations=405.0820336488746, operationsPerMinute=202.5410168244373, mode=normal, start=Thu May 26 14:52:35 BST 2016, end=Thu May 26 14:56:35 BST 2016, operations=810.4961047508199, operationsPerMinute=202.62402618770497
benchmark-name=derby, mod=warmup, start=Thu May 26 14:56:58 BST 2016, end=Thu May 26 14:58:58 BST 2016, operations=360.4949333374665, operationsPerMinute=180.24746666873324, mode=normal, start=Thu May 26 14:59:00 BST 2016, end=Thu May 26 15:03:00 BST 2016, operations=715.018396659394, operationsPerMinute=178.7545991648485
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:03 BST 2016, end=Thu May 26 15:05:03 BST 2016, operations=204.7868137496254, operationsPerMinute=102.3934068748127, mode=normal, start=Thu May 26 15:05:06 BST 2016, end=Thu May 26 15:09:06 BST 2016, operations=411.74375556887156, operationsPerMinute=102.93593889221789
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:10 BST 2016, end=Thu May 26 15:11:10 BST 2016, operations=68.62320662169904, operationsPerMinute=34.31160331084952, mode=normal, start=Thu May 26 15:11:20 BST 2016, end=Thu May 26 15:15:20 BST 2016, operations=141.57577580584666, operationsPerMinute=35.393943951461665
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:27 BST 2016, end=Thu May 26 15:17:27 BST 2016, operations=13.811027795333, operationsPerMinute=6.9055138976665, mode=normal, start=Thu May 26 15:18:13 BST 2016, end=Thu May 26 15:22:13 BST 2016, operations=27.54257993112845, operationsPerMinute=6.885644982782113
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:44 BST 2016, end=Thu May 26 15:24:44 BST 2016, operations=72.88880305360787, operationsPerMinute=36.44440152680394, mode=normal, start=Thu May 26 15:24:54 BST 2016, end=Thu May 26 15:28:54 BST 2016, operations=135.9725624606881, operationsPerMinute=33.993140615172024
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:05 BST 2016, end=Thu May 26 15:31:05 BST 2016, operations=41.892956722466565, operationsPerMinute=20.946478361233282, mode=normal, start=Thu May 26 15:31:20 BST 2016, end=Thu May 26 15:35:20 BST 2016, operations=83.13629213803372, operationsPerMinute=20.78407303450843
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:35:34 BST 2016, end=Thu May 26 15:37:34 BST 2016, operations=642.5866724885944, operationsPerMinute=321.2933362442972, mode=normal, start=Thu May 26 15:37:36 BST 2016, end=Thu May 26 15:41:36 BST 2016, operations=926.5579417822248, operationsPerMinute=231.6394854455562
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:41:37 BST 2016, end=Thu May 26 15:43:37 BST 2016, operations=570.7043739058663, operationsPerMinute=285.35218695293315, mode=normal, start=Thu May 26 15:43:39 BST 2016, end=Thu May 26 15:47:39 BST 2016, operations=1140.8111872505547, operationsPerMinute=285.20279681263867
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:47:40 BST 2016, end=Thu May 26 15:49:40 BST 2016, operations=329.188066946919, operationsPerMinute=164.5940334734595, mode=normal, start=Thu May 26 15:49:42 BST 2016, end=Thu May 26 15:53:42 BST 2016, operations=656.2358978755751, operationsPerMinute=164.05897446889378
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:53:44 BST 2016, end=Thu May 26 15:55:44 BST 2016, operations=507.0465051573706, operationsPerMinute=253.5232525786853, mode=normal, start=Thu May 26 15:55:46 BST 2016, end=Thu May 26 15:59:46 BST 2016, operations=987.9997007084845, operationsPerMinute=246.99992517712113
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 15:59:48 BST 2016, end=Thu May 26 16:01:48 BST 2016, operations=118.54709441385546, operationsPerMinute=59.27354720692773, mode=normal, start=Thu May 26 16:01:54 BST 2016, end=Thu May 26 16:05:54 BST 2016, operations=237.52626678479749, operationsPerMinute=59.38156669619937
benchmark-name=serial, mod=warmup, start=Thu May 26 16:05:59 BST 2016, end=Thu May 26 16:07:59 BST 2016, operations=238.47738868445498, operationsPerMinute=119.23869434222749, mode=normal, start=Thu May 26 16:08:02 BST 2016, end=Thu May 26 16:12:02 BST 2016, operations=474.0626540517184, operationsPerMinute=118.5156635129296
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:12:06 BST 2016, end=Thu May 26 16:14:06 BST 2016, operations=178.409958625951, operationsPerMinute=89.2049793129755, mode=normal, start=Thu May 26 16:14:07 BST 2016, end=Thu May 26 16:18:07 BST 2016, operations=357.52815187769863, operationsPerMinute=89.38203796942466
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:18:27 BST 2016, end=Thu May 26 16:20:27 BST 2016, operations=515.3927258487008, operationsPerMinute=257.6963629243504, mode=normal, start=Thu May 26 16:20:29 BST 2016, end=Thu May 26 16:24:29 BST 2016, operations=1004.1468824749202, operationsPerMinute=251.03672061873004
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:24:31 BST 2016, end=Thu May 26 16:26:31 BST 2016, operations=1001.9705260907625, operationsPerMinute=500.98526304538126, mode=normal, start=Thu May 26 16:26:32 BST 2016, end=Thu May 26 16:30:32 BST 2016, operations=1975.092761711842, operationsPerMinute=493.7731904279605
