spec.jvm2008.report.run.location=HULL47
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:01:55 BST 2016, end=Tue Jun 21 13:01:55 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:01:55 BST 2016, end=Tue Jun 21 13:01:55 BST 2016, operations=1.0, operationsPerMinute=160.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:01:55 BST 2016, end=Tue Jun 21 13:02:22 BST 2016, operations=1.0, operationsPerMinute=2.234803337306317
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:02:22 BST 2016, end=Tue Jun 21 13:02:28 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:02:28 BST 2016, end=Tue Jun 21 13:02:29 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:02:29 BST 2016, end=Tue Jun 21 13:02:40 BST 2016, operations=1.0, operationsPerMinute=5.723006486074017
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:02:40 BST 2016, end=Tue Jun 21 13:02:48 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:02:48 BST 2016, end=Tue Jun 21 13:02:56 BST 2016, operations=1.0, operationsPerMinute=7.881255746748982
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:02:56 BST 2016, end=Tue Jun 21 13:02:59 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:02:59 BST 2016, end=Tue Jun 21 13:03:00 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:03:00 BST 2016, end=Tue Jun 21 13:03:01 BST 2016, operations=1.0, operationsPerMinute=46.36785162287481
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:03:01 BST 2016, end=Tue Jun 21 13:03:08 BST 2016, operations=1.0, operationsPerMinute=8.986071589036992
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:03:08 BST 2016, end=Tue Jun 21 13:03:10 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:03:10 BST 2016, end=Tue Jun 21 13:03:11 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:03:11 BST 2016, end=Tue Jun 21 13:03:14 BST 2016, operations=1.0, operationsPerMinute=19.329896907216494
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:03:14 BST 2016, end=Tue Jun 21 13:03:22 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:03:22 BST 2016, end=Tue Jun 21 13:03:50 BST 2016, operations=1.0, operationsPerMinute=2.1155812559500724
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 13:03:50 BST 2016, end=Tue Jun 21 13:03:52 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 13:04:09 BST 2016, end=Tue Jun 21 13:06:09 BST 2016, operations=354.40931403289056, operationsPerMinute=177.20465701644528, mode=normal, start=Tue Jun 21 13:06:11 BST 2016, end=Tue Jun 21 13:10:11 BST 2016, operations=721.526594013045, operationsPerMinute=180.38164850326126
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 13:10:17 BST 2016, end=Tue Jun 21 13:12:17 BST 2016, operations=136.0297543623924, operationsPerMinute=68.0148771811962, mode=normal, start=Tue Jun 21 13:12:22 BST 2016, end=Tue Jun 21 13:16:22 BST 2016, operations=271.93923950606086, operationsPerMinute=67.98480987651521
benchmark-name=compress, mod=warmup, start=Tue Jun 21 13:16:28 BST 2016, end=Tue Jun 21 13:18:28 BST 2016, operations=271.8139256714482, operationsPerMinute=135.9069628357241, mode=normal, start=Tue Jun 21 13:18:31 BST 2016, end=Tue Jun 21 13:22:31 BST 2016, operations=539.9923526594849, operationsPerMinute=134.99808816487123
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 13:22:34 BST 2016, end=Tue Jun 21 13:24:34 BST 2016, operations=85.08001799880742, operationsPerMinute=42.54000899940371, mode=normal, start=Tue Jun 21 13:24:44 BST 2016, end=Tue Jun 21 13:28:44 BST 2016, operations=180.91699665809153, operationsPerMinute=45.229249164522884
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 13:28:53 BST 2016, end=Tue Jun 21 13:30:53 BST 2016, operations=146.6370663023217, operationsPerMinute=73.31853315116085, mode=normal, start=Tue Jun 21 13:30:58 BST 2016, end=Tue Jun 21 13:34:58 BST 2016, operations=293.6633408648794, operationsPerMinute=73.41583521621985
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 13:35:04 BST 2016, end=Tue Jun 21 13:37:04 BST 2016, operations=252.20729169386175, operationsPerMinute=126.10364584693087, mode=normal, start=Tue Jun 21 13:37:07 BST 2016, end=Tue Jun 21 13:41:07 BST 2016, operations=498.61442672926756, operationsPerMinute=124.65360668231689
benchmark-name=derby, mod=warmup, start=Tue Jun 21 13:42:52 BST 2016, end=Tue Jun 21 13:44:52 BST 2016, operations=194.88671315789654, operationsPerMinute=97.44335657894827, mode=normal, start=Tue Jun 21 13:44:55 BST 2016, end=Tue Jun 21 13:48:55 BST 2016, operations=381.7957328532777, operationsPerMinute=95.44893321331942
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 13:49:00 BST 2016, end=Tue Jun 21 13:51:00 BST 2016, operations=133.91144868887443, operationsPerMinute=66.95572434443721, mode=normal, start=Tue Jun 21 13:51:05 BST 2016, end=Tue Jun 21 13:55:05 BST 2016, operations=264.01450243415815, operationsPerMinute=66.00362560853954
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 13:55:12 BST 2016, end=Tue Jun 21 13:57:12 BST 2016, operations=62.24353557623099, operationsPerMinute=31.121767788115495, mode=normal, start=Tue Jun 21 13:57:21 BST 2016, end=Tue Jun 21 14:01:21 BST 2016, operations=118.28573944046809, operationsPerMinute=29.571434860117023
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 14:01:32 BST 2016, end=Tue Jun 21 14:03:32 BST 2016, operations=11.545620267347573, operationsPerMinute=5.7728101336737865, mode=normal, start=Tue Jun 21 14:04:07 BST 2016, end=Tue Jun 21 14:08:07 BST 2016, operations=23.125789408878923, operationsPerMinute=5.781447352219731
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 14:08:46 BST 2016, end=Tue Jun 21 14:10:46 BST 2016, operations=55.14925643365877, operationsPerMinute=27.574628216829385, mode=normal, start=Tue Jun 21 14:10:56 BST 2016, end=Tue Jun 21 14:14:56 BST 2016, operations=109.42680365897299, operationsPerMinute=27.356700914743246
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 14:15:09 BST 2016, end=Tue Jun 21 14:17:09 BST 2016, operations=37.30772982671427, operationsPerMinute=18.653864913357136, mode=normal, start=Tue Jun 21 14:17:25 BST 2016, end=Tue Jun 21 14:21:25 BST 2016, operations=74.56615499377205, operationsPerMinute=18.64153874844301
