spec.jvm2008.report.run.location=CASTLEAZES001
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 11:47:06 BST 2016, end=Thu Jun 23 11:47:06 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 11:47:06 BST 2016, end=Thu Jun 23 11:47:06 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 11:47:06 BST 2016, end=Thu Jun 23 11:47:19 BST 2016, operations=1.0, operationsPerMinute=4.684572142410993
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 11:47:19 BST 2016, end=Thu Jun 23 11:47:22 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 11:47:22 BST 2016, end=Thu Jun 23 11:47:23 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 11:47:23 BST 2016, end=Thu Jun 23 11:47:32 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 11:47:32 BST 2016, end=Thu Jun 23 11:47:39 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 11:47:39 BST 2016, end=Thu Jun 23 11:47:46 BST 2016, operations=1.0, operationsPerMinute=9.113001215066829
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 11:47:46 BST 2016, end=Thu Jun 23 11:47:48 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 11:47:48 BST 2016, end=Thu Jun 23 11:47:49 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 11:47:49 BST 2016, end=Thu Jun 23 11:47:50 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 11:47:50 BST 2016, end=Thu Jun 23 11:47:55 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 11:47:55 BST 2016, end=Thu Jun 23 11:47:57 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 11:47:57 BST 2016, end=Thu Jun 23 11:47:58 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 11:47:58 BST 2016, end=Thu Jun 23 11:48:00 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 11:48:00 BST 2016, end=Thu Jun 23 11:48:06 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 11:48:06 BST 2016, end=Thu Jun 23 11:48:27 BST 2016, operations=1.0, operationsPerMinute=2.967652586803838
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 11:48:27 BST 2016, end=Thu Jun 23 11:48:27 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 11:48:37 BST 2016, end=Thu Jun 23 11:50:37 BST 2016, operations=494.5866552723479, operationsPerMinute=247.29332763617396, mode=normal, start=Thu Jun 23 11:50:39 BST 2016, end=Thu Jun 23 11:54:39 BST 2016, operations=1022.1632486013236, operationsPerMinute=255.5408121503309
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 11:54:43 BST 2016, end=Thu Jun 23 11:56:43 BST 2016, operations=202.30826942910335, operationsPerMinute=101.15413471455167, mode=normal, start=Thu Jun 23 11:56:46 BST 2016, end=Thu Jun 23 12:00:46 BST 2016, operations=382.4019701806458, operationsPerMinute=95.60049254516144
benchmark-name=compress, mod=warmup, start=Thu Jun 23 12:00:49 BST 2016, end=Thu Jun 23 12:02:49 BST 2016, operations=395.3304806421855, operationsPerMinute=197.66524032109274, mode=normal, start=Thu Jun 23 12:02:51 BST 2016, end=Thu Jun 23 12:06:51 BST 2016, operations=795.3587201075728, operationsPerMinute=198.8396800268932
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 12:06:53 BST 2016, end=Thu Jun 23 12:08:53 BST 2016, operations=137.97656927621813, operationsPerMinute=68.98828463810906, mode=normal, start=Thu Jun 23 12:08:57 BST 2016, end=Thu Jun 23 12:12:57 BST 2016, operations=292.6866082116633, operationsPerMinute=73.17165205291583
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 12:13:03 BST 2016, end=Thu Jun 23 12:15:03 BST 2016, operations=238.5182014784392, operationsPerMinute=119.2591007392196, mode=normal, start=Thu Jun 23 12:15:06 BST 2016, end=Thu Jun 23 12:19:06 BST 2016, operations=475.55499719006514, operationsPerMinute=118.88874929751628
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 12:19:10 BST 2016, end=Thu Jun 23 12:21:10 BST 2016, operations=407.11855964556855, operationsPerMinute=203.55927982278428, mode=normal, start=Thu Jun 23 12:21:12 BST 2016, end=Thu Jun 23 12:25:12 BST 2016, operations=813.8860043568734, operationsPerMinute=203.47150108921835
benchmark-name=derby, mod=warmup, start=Thu Jun 23 12:25:35 BST 2016, end=Thu Jun 23 12:27:35 BST 2016, operations=364.8427140635291, operationsPerMinute=182.42135703176456, mode=normal, start=Thu Jun 23 12:27:37 BST 2016, end=Thu Jun 23 12:31:37 BST 2016, operations=692.2772820517431, operationsPerMinute=173.06932051293578
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 12:31:39 BST 2016, end=Thu Jun 23 12:33:39 BST 2016, operations=178.17152037021296, operationsPerMinute=89.08576018510648, mode=normal, start=Thu Jun 23 12:33:44 BST 2016, end=Thu Jun 23 12:37:44 BST 2016, operations=355.12151614320464, operationsPerMinute=88.78037903580116
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 12:37:48 BST 2016, end=Thu Jun 23 12:39:48 BST 2016, operations=70.66630317200953, operationsPerMinute=35.33315158600477, mode=normal, start=Thu Jun 23 12:39:58 BST 2016, end=Thu Jun 23 12:43:58 BST 2016, operations=151.75193687549287, operationsPerMinute=37.93798421887322
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 12:44:07 BST 2016, end=Thu Jun 23 12:46:07 BST 2016, operations=13.895524944772008, operationsPerMinute=6.947762472386004, mode=normal, start=Thu Jun 23 12:46:51 BST 2016, end=Thu Jun 23 12:50:51 BST 2016, operations=27.852280478596438, operationsPerMinute=6.963070119649109
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 12:51:35 BST 2016, end=Thu Jun 23 12:53:35 BST 2016, operations=74.46221075046927, operationsPerMinute=37.231105375234634, mode=normal, start=Thu Jun 23 12:53:44 BST 2016, end=Thu Jun 23 12:57:44 BST 2016, operations=148.68624951333152, operationsPerMinute=37.17156237833288
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 12:57:53 BST 2016, end=Thu Jun 23 12:59:53 BST 2016, operations=42.826235057968276, operationsPerMinute=21.413117528984138, mode=normal, start=Thu Jun 23 13:00:05 BST 2016, end=Thu Jun 23 13:04:05 BST 2016, operations=85.9205257944242, operationsPerMinute=21.48013144860605
