spec.jvm2008.report.run.location=UNION78
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Wed Jun 29 10:46:20 BST 2016, end=Wed Jun 29 10:46:20 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:46:20 BST 2016, end=Wed Jun 29 10:46:20 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:46:20 BST 2016, end=Wed Jun 29 10:46:40 BST 2016, operations=1.0, operationsPerMinute=2.922694724536022
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:46:40 BST 2016, end=Wed Jun 29 10:46:45 BST 2016, operations=1.0, operationsPerMinute=12.94777729823047
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:46:45 BST 2016, end=Wed Jun 29 10:46:47 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:46:47 BST 2016, end=Wed Jun 29 10:46:57 BST 2016, operations=1.0, operationsPerMinute=6.0
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:46:57 BST 2016, end=Wed Jun 29 10:47:05 BST 2016, operations=1.0, operationsPerMinute=7.006071929005138
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:47:05 BST 2016, end=Wed Jun 29 10:47:12 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:47:12 BST 2016, end=Wed Jun 29 10:47:15 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:47:15 BST 2016, end=Wed Jun 29 10:47:16 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:47:16 BST 2016, end=Wed Jun 29 10:47:18 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:47:18 BST 2016, end=Wed Jun 29 10:47:24 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:47:24 BST 2016, end=Wed Jun 29 10:47:26 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:47:26 BST 2016, end=Wed Jun 29 10:47:27 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:47:27 BST 2016, end=Wed Jun 29 10:47:30 BST 2016, operations=1.0, operationsPerMinute=19.828155981493722
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:47:30 BST 2016, end=Wed Jun 29 10:47:38 BST 2016, operations=1.0, operationsPerMinute=8.43407365757661
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:47:38 BST 2016, end=Wed Jun 29 10:48:06 BST 2016, operations=1.0, operationsPerMinute=2.1284898364610307
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:48:06 BST 2016, end=Wed Jun 29 10:48:07 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:48:23 BST 2016, end=Wed Jun 29 10:50:23 BST 2016, operations=348.8548498200555, operationsPerMinute=174.42742491002775, mode=normal, start=Wed Jun 29 10:50:25 BST 2016, end=Wed Jun 29 10:54:25 BST 2016, operations=687.1733557005293, operationsPerMinute=171.79333892513233
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:54:31 BST 2016, end=Wed Jun 29 10:56:31 BST 2016, operations=140.40664660245673, operationsPerMinute=70.20332330122837, mode=normal, start=Wed Jun 29 10:56:37 BST 2016, end=Wed Jun 29 11:00:37 BST 2016, operations=278.7989811937927, operationsPerMinute=69.69974529844818
benchmark-name=compress, mod=warmup, start=Wed Jun 29 11:00:41 BST 2016, end=Wed Jun 29 11:02:41 BST 2016, operations=270.838801837124, operationsPerMinute=135.419400918562, mode=normal, start=Wed Jun 29 11:02:44 BST 2016, end=Wed Jun 29 11:06:44 BST 2016, operations=541.2836656458564, operationsPerMinute=135.3209164114641
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 11:06:47 BST 2016, end=Wed Jun 29 11:08:47 BST 2016, operations=86.24266654464256, operationsPerMinute=43.12133327232128, mode=normal, start=Wed Jun 29 11:08:55 BST 2016, end=Wed Jun 29 11:12:55 BST 2016, operations=181.61159933706978, operationsPerMinute=45.402899834267444
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 11:13:02 BST 2016, end=Wed Jun 29 11:15:02 BST 2016, operations=144.90037736314002, operationsPerMinute=72.45018868157001, mode=normal, start=Wed Jun 29 11:15:07 BST 2016, end=Wed Jun 29 11:19:07 BST 2016, operations=290.3978596821288, operationsPerMinute=72.5994649205322
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 11:19:13 BST 2016, end=Wed Jun 29 11:21:13 BST 2016, operations=251.20412557934569, operationsPerMinute=125.60206278967284, mode=normal, start=Wed Jun 29 11:21:17 BST 2016, end=Wed Jun 29 11:25:17 BST 2016, operations=503.6585956803351, operationsPerMinute=125.91464892008378
benchmark-name=derby, mod=warmup, start=Wed Jun 29 11:26:48 BST 2016, end=Wed Jun 29 11:28:48 BST 2016, operations=205.0248652717153, operationsPerMinute=102.51243263585765, mode=normal, start=Wed Jun 29 11:28:51 BST 2016, end=Wed Jun 29 11:32:51 BST 2016, operations=412.5453218646516, operationsPerMinute=103.1363304661629
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 11:32:55 BST 2016, end=Wed Jun 29 11:34:55 BST 2016, operations=133.43170901117247, operationsPerMinute=66.71585450558624, mode=normal, start=Wed Jun 29 11:35:00 BST 2016, end=Wed Jun 29 11:39:00 BST 2016, operations=267.69759472678277, operationsPerMinute=66.92439868169569
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 11:39:06 BST 2016, end=Wed Jun 29 11:41:06 BST 2016, operations=78.89791279610276, operationsPerMinute=39.44895639805138, mode=normal, start=Wed Jun 29 11:41:13 BST 2016, end=Wed Jun 29 11:45:13 BST 2016, operations=166.82269334188152, operationsPerMinute=41.70567333547038
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:45:21 BST 2016, end=Wed Jun 29 11:47:21 BST 2016, operations=19.99407959170067, operationsPerMinute=9.997039795850336, mode=normal, start=Wed Jun 29 11:47:57 BST 2016, end=Wed Jun 29 11:51:57 BST 2016, operations=40.20514012937407, operationsPerMinute=10.051285032343518
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:52:33 BST 2016, end=Wed Jun 29 11:54:33 BST 2016, operations=55.23299936969399, operationsPerMinute=27.616499684846996, mode=normal, start=Wed Jun 29 11:54:42 BST 2016, end=Wed Jun 29 11:58:42 BST 2016, operations=110.94435384892259, operationsPerMinute=27.736088462230647
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:58:52 BST 2016, end=Wed Jun 29 12:00:52 BST 2016, operations=60.53095234588539, operationsPerMinute=30.265476172942694, mode=normal, start=Wed Jun 29 12:01:04 BST 2016, end=Wed Jun 29 12:05:04 BST 2016, operations=121.26493869418287, operationsPerMinute=30.31623467354572
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 12:05:14 BST 2016, end=Wed Jun 29 12:07:14 BST 2016, operations=518.7627222610922, operationsPerMinute=259.3813611305461, mode=normal, start=Wed Jun 29 12:07:15 BST 2016, end=Wed Jun 29 12:11:15 BST 2016, operations=1040.979314255973, operationsPerMinute=260.2448285639932
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 12:11:17 BST 2016, end=Wed Jun 29 12:13:17 BST 2016, operations=373.5832133065846, operationsPerMinute=186.7916066532923, mode=normal, start=Wed Jun 29 12:13:18 BST 2016, end=Wed Jun 29 12:17:18 BST 2016, operations=746.4144634552189, operationsPerMinute=186.60361586380472
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 12:17:21 BST 2016, end=Wed Jun 29 12:19:21 BST 2016, operations=243.49099554934355, operationsPerMinute=121.74549777467178, mode=normal, start=Wed Jun 29 12:19:24 BST 2016, end=Wed Jun 29 12:23:24 BST 2016, operations=486.7611928105001, operationsPerMinute=121.69029820262503
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 12:23:27 BST 2016, end=Wed Jun 29 12:25:27 BST 2016, operations=311.8440837687157, operationsPerMinute=155.92204188435784, mode=normal, start=Wed Jun 29 12:25:30 BST 2016, end=Wed Jun 29 12:29:30 BST 2016, operations=626.0211797309041, operationsPerMinute=156.50529493272603
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 12:29:32 BST 2016, end=Wed Jun 29 12:31:32 BST 2016, operations=78.69746599567783, operationsPerMinute=39.348732997838916, mode=normal, start=Wed Jun 29 12:31:39 BST 2016, end=Wed Jun 29 12:35:39 BST 2016, operations=157.56177974658738, operationsPerMinute=39.390444936646844
benchmark-name=serial, mod=warmup, start=Wed Jun 29 12:35:48 BST 2016, end=Wed Jun 29 12:37:48 BST 2016, operations=144.8857021712344, operationsPerMinute=72.4428510856172, mode=normal, start=Wed Jun 29 12:37:53 BST 2016, end=Wed Jun 29 12:41:53 BST 2016, operations=285.4639727535241, operationsPerMinute=71.36599318838103
