spec.jvm2008.report.run.location=ROBLIB152
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:20:51 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:20:51 BST 2016, operations=1.0, operationsPerMinute=101.1804384485666
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:51 BST 2016, end=Thu May 26 14:21:11 BST 2016, operations=1.0, operationsPerMinute=3.0404378230465188
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:11 BST 2016, end=Thu May 26 14:21:15 BST 2016, operations=1.0, operationsPerMinute=14.461315979754158
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:15 BST 2016, end=Thu May 26 14:21:17 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:17 BST 2016, end=Thu May 26 14:21:26 BST 2016, operations=1.0, operationsPerMinute=6.552364311455717
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:26 BST 2016, end=Thu May 26 14:21:34 BST 2016, operations=1.0, operationsPerMinute=7.708119218910586
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:34 BST 2016, end=Thu May 26 14:21:41 BST 2016, operations=1.0, operationsPerMinute=8.234971177600878
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:41 BST 2016, end=Thu May 26 14:21:44 BST 2016, operations=1.0, operationsPerMinute=23.174971031286212
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:44 BST 2016, end=Thu May 26 14:21:44 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:44 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:51 BST 2016, operations=1.0, operationsPerMinute=9.965122072745391
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:51 BST 2016, end=Thu May 26 14:21:53 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:53 BST 2016, end=Thu May 26 14:21:54 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:54 BST 2016, end=Thu May 26 14:21:57 BST 2016, operations=1.0, operationsPerMinute=24.81389578163772
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:57 BST 2016, end=Thu May 26 14:22:04 BST 2016, operations=1.0, operationsPerMinute=8.166598611678236
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:22:27 BST 2016, operations=1.0, operationsPerMinute=2.5743338911056766
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:27 BST 2016, end=Thu May 26 14:22:28 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:40 BST 2016, end=Thu May 26 14:24:40 BST 2016, operations=404.05733777780415, operationsPerMinute=202.02866888890208, mode=normal, start=Thu May 26 14:24:41 BST 2016, end=Thu May 26 14:28:41 BST 2016, operations=803.1804825328538, operationsPerMinute=200.79512063321346
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:47 BST 2016, end=Thu May 26 14:30:47 BST 2016, operations=151.22474609069207, operationsPerMinute=75.61237304534603, mode=normal, start=Thu May 26 14:30:51 BST 2016, end=Thu May 26 14:34:51 BST 2016, operations=321.54577123931995, operationsPerMinute=80.38644280982999
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:55 BST 2016, end=Thu May 26 14:36:55 BST 2016, operations=273.7054858002752, operationsPerMinute=136.8527429001376, mode=normal, start=Thu May 26 14:36:59 BST 2016, end=Thu May 26 14:40:59 BST 2016, operations=365.3971274579436, operationsPerMinute=91.3492818644859
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:22 BST 2016, end=Thu May 26 14:43:22 BST 2016, operations=95.82434238106308, operationsPerMinute=47.91217119053154, mode=normal, start=Thu May 26 14:43:29 BST 2016, end=Thu May 26 14:47:29 BST 2016, operations=156.33599648935683, operationsPerMinute=39.08399912233921
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:39 BST 2016, end=Thu May 26 14:49:39 BST 2016, operations=98.1656249429337, operationsPerMinute=49.08281247146685, mode=normal, start=Thu May 26 14:50:20 BST 2016, end=Thu May 26 14:54:20 BST 2016, operations=243.09874122372926, operationsPerMinute=60.774685305932316
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:25 BST 2016, end=Thu May 26 14:56:25 BST 2016, operations=195.35569298620294, operationsPerMinute=97.67784649310147, mode=normal, start=Thu May 26 14:57:06 BST 2016, end=Thu May 26 15:01:06 BST 2016, operations=429.5828590191992, operationsPerMinute=107.3957147547998
benchmark-name=derby, mod=warmup, start=Thu May 26 15:02:15 BST 2016, end=Thu May 26 15:04:15 BST 2016, operations=251.49163497144946, operationsPerMinute=125.74581748572473, mode=normal, start=Thu May 26 15:04:18 BST 2016, end=Thu May 26 15:08:18 BST 2016, operations=507.18557317220905, operationsPerMinute=126.79639329305226
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:08:21 BST 2016, end=Thu May 26 15:10:21 BST 2016, operations=142.30850334921237, operationsPerMinute=71.15425167460619, mode=normal, start=Thu May 26 15:10:26 BST 2016, end=Thu May 26 15:14:26 BST 2016, operations=186.5420680144155, operationsPerMinute=46.63551700360387
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:14:39 BST 2016, end=Thu May 26 15:16:39 BST 2016, operations=66.85049600653544, operationsPerMinute=33.42524800326772, mode=normal, start=Thu May 26 15:16:50 BST 2016, end=Thu May 26 15:20:50 BST 2016, operations=133.76816823224868, operationsPerMinute=33.44204205806217
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:21:27 BST 2016, end=Thu May 26 15:23:27 BST 2016, operations=14.138230941869473, operationsPerMinute=7.069115470934737, mode=normal, start=Thu May 26 15:24:46 BST 2016, end=Thu May 26 15:28:46 BST 2016, operations=22.422019429837093, operationsPerMinute=5.605504857459273
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:30:03 BST 2016, end=Thu May 26 15:32:03 BST 2016, operations=45.69840152700844, operationsPerMinute=22.84920076350422, mode=normal, start=Thu May 26 15:32:19 BST 2016, end=Thu May 26 15:36:19 BST 2016, operations=100.651912465235, operationsPerMinute=25.16297811630875
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:37:19 BST 2016, end=Thu May 26 15:39:19 BST 2016, operations=44.130312959903996, operationsPerMinute=22.065156479951998, mode=normal, start=Thu May 26 15:39:45 BST 2016, end=Thu May 26 15:43:45 BST 2016, operations=87.22789223817185, operationsPerMinute=21.806973059542962
