spec.jvm2008.report.run.location=BEDSONTC127
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 03:16:05 BST 2016, end=Sun Jun 19 03:16:05 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 03:16:05 BST 2016, end=Sun Jun 19 03:16:06 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 03:16:06 BST 2016, end=Sun Jun 19 03:16:20 BST 2016, operations=1.0, operationsPerMinute=4.212595661026469
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 03:16:20 BST 2016, end=Sun Jun 19 03:16:23 BST 2016, operations=1.0, operationsPerMinute=17.482517482517483
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 03:16:23 BST 2016, end=Sun Jun 19 03:16:24 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 03:16:24 BST 2016, end=Sun Jun 19 03:16:33 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 03:16:33 BST 2016, end=Sun Jun 19 03:16:40 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 03:16:40 BST 2016, end=Sun Jun 19 03:16:47 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 03:16:47 BST 2016, end=Sun Jun 19 03:16:49 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 03:16:49 BST 2016, end=Sun Jun 19 03:16:50 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 03:16:50 BST 2016, end=Sun Jun 19 03:16:51 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 03:16:51 BST 2016, end=Sun Jun 19 03:16:56 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 03:16:56 BST 2016, end=Sun Jun 19 03:16:58 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 03:16:58 BST 2016, end=Sun Jun 19 03:16:59 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 03:16:59 BST 2016, end=Sun Jun 19 03:17:01 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 03:17:01 BST 2016, end=Sun Jun 19 03:17:07 BST 2016, operations=1.0, operationsPerMinute=9.267840593141798
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 03:17:07 BST 2016, end=Sun Jun 19 03:17:28 BST 2016, operations=1.0, operationsPerMinute=2.9677993767621307
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 03:17:28 BST 2016, end=Sun Jun 19 03:17:28 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 03:17:39 BST 2016, end=Sun Jun 19 03:19:39 BST 2016, operations=491.71908996336697, operationsPerMinute=245.85954498168348, mode=normal, start=Sun Jun 19 03:19:41 BST 2016, end=Sun Jun 19 03:23:41 BST 2016, operations=1010.9988703680392, operationsPerMinute=252.7497175920098
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 03:23:46 BST 2016, end=Sun Jun 19 03:25:46 BST 2016, operations=199.3067431575305, operationsPerMinute=99.65337157876525, mode=normal, start=Sun Jun 19 03:25:49 BST 2016, end=Sun Jun 19 03:29:49 BST 2016, operations=395.1859834121534, operationsPerMinute=98.79649585303835
benchmark-name=compress, mod=warmup, start=Sun Jun 19 03:29:53 BST 2016, end=Sun Jun 19 03:31:53 BST 2016, operations=400.51660436845526, operationsPerMinute=200.25830218422763, mode=normal, start=Sun Jun 19 03:31:55 BST 2016, end=Sun Jun 19 03:35:55 BST 2016, operations=799.577921532626, operationsPerMinute=199.8944803831565
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 03:35:56 BST 2016, end=Sun Jun 19 03:37:56 BST 2016, operations=139.06301252034814, operationsPerMinute=69.53150626017407, mode=normal, start=Sun Jun 19 03:38:01 BST 2016, end=Sun Jun 19 03:42:01 BST 2016, operations=293.37152040336144, operationsPerMinute=73.34288010084036
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 03:42:07 BST 2016, end=Sun Jun 19 03:44:07 BST 2016, operations=236.2609670700462, operationsPerMinute=118.1304835350231, mode=normal, start=Sun Jun 19 03:44:11 BST 2016, end=Sun Jun 19 03:48:11 BST 2016, operations=473.8604367469437, operationsPerMinute=118.46510918673593
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 03:48:14 BST 2016, end=Sun Jun 19 03:50:14 BST 2016, operations=407.1623550785073, operationsPerMinute=203.58117753925364, mode=normal, start=Sun Jun 19 03:50:15 BST 2016, end=Sun Jun 19 03:54:15 BST 2016, operations=815.1008798826822, operationsPerMinute=203.77521997067055
benchmark-name=derby, mod=warmup, start=Sun Jun 19 03:54:57 BST 2016, end=Sun Jun 19 03:56:57 BST 2016, operations=365.4311710766734, operationsPerMinute=182.7155855383367, mode=normal, start=Sun Jun 19 03:56:59 BST 2016, end=Sun Jun 19 04:00:59 BST 2016, operations=735.0589575204492, operationsPerMinute=183.7647393801123
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 04:01:01 BST 2016, end=Sun Jun 19 04:03:01 BST 2016, operations=208.00539958972226, operationsPerMinute=104.00269979486113, mode=normal, start=Sun Jun 19 04:03:06 BST 2016, end=Sun Jun 19 04:07:06 BST 2016, operations=415.46961817563573, operationsPerMinute=103.86740454390893
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 04:07:09 BST 2016, end=Sun Jun 19 04:09:09 BST 2016, operations=78.11438484053829, operationsPerMinute=39.057192420269146, mode=normal, start=Sun Jun 19 04:09:16 BST 2016, end=Sun Jun 19 04:13:16 BST 2016, operations=157.09979300518333, operationsPerMinute=39.27494825129583
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 04:13:24 BST 2016, end=Sun Jun 19 04:15:24 BST 2016, operations=13.882788643224734, operationsPerMinute=6.941394321612367, mode=normal, start=Sun Jun 19 04:16:08 BST 2016, end=Sun Jun 19 04:20:08 BST 2016, operations=27.697093072782792, operationsPerMinute=6.924273268195698
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 04:20:36 BST 2016, end=Sun Jun 19 04:22:36 BST 2016, operations=74.51647136768366, operationsPerMinute=37.25823568384183, mode=normal, start=Sun Jun 19 04:22:45 BST 2016, end=Sun Jun 19 04:26:45 BST 2016, operations=148.86777256507366, operationsPerMinute=37.216943141268416
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 04:26:56 BST 2016, end=Sun Jun 19 04:28:56 BST 2016, operations=43.21804124940752, operationsPerMinute=21.60902062470376, mode=normal, start=Sun Jun 19 04:29:07 BST 2016, end=Sun Jun 19 04:33:07 BST 2016, operations=86.44665797991821, operationsPerMinute=21.611664494979554
