spec.jvm2008.report.run.location=CASTLEAZES019
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 11:41:18 BST 2016, end=Thu Jun 23 11:41:18 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 11:41:18 BST 2016, end=Thu Jun 23 11:41:18 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 11:41:18 BST 2016, end=Thu Jun 23 11:41:31 BST 2016, operations=1.0, operationsPerMinute=4.719207173194904
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 11:41:31 BST 2016, end=Thu Jun 23 11:41:34 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 11:41:34 BST 2016, end=Thu Jun 23 11:41:35 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 11:41:35 BST 2016, end=Thu Jun 23 11:41:44 BST 2016, operations=1.0, operationsPerMinute=7.136060894386299
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 11:41:44 BST 2016, end=Thu Jun 23 11:41:51 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 11:41:51 BST 2016, end=Thu Jun 23 11:41:58 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 11:41:58 BST 2016, end=Thu Jun 23 11:42:00 BST 2016, operations=1.0, operationsPerMinute=25.9852750108272
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 11:42:00 BST 2016, end=Thu Jun 23 11:42:01 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 11:42:01 BST 2016, end=Thu Jun 23 11:42:02 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 11:42:02 BST 2016, end=Thu Jun 23 11:42:07 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 11:42:07 BST 2016, end=Thu Jun 23 11:42:09 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 11:42:09 BST 2016, end=Thu Jun 23 11:42:10 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 11:42:10 BST 2016, end=Thu Jun 23 11:42:12 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 11:42:12 BST 2016, end=Thu Jun 23 11:42:18 BST 2016, operations=1.0, operationsPerMinute=9.404388714733543
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 11:42:18 BST 2016, end=Thu Jun 23 11:42:38 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 11:42:38 BST 2016, end=Thu Jun 23 11:42:39 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 11:42:49 BST 2016, end=Thu Jun 23 11:44:49 BST 2016, operations=483.5667725239461, operationsPerMinute=241.78338626197305, mode=normal, start=Thu Jun 23 11:44:50 BST 2016, end=Thu Jun 23 11:48:50 BST 2016, operations=1008.6679649638608, operationsPerMinute=252.1669912409652
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 11:48:54 BST 2016, end=Thu Jun 23 11:50:54 BST 2016, operations=198.20473556574933, operationsPerMinute=99.10236778287467, mode=normal, start=Thu Jun 23 11:50:57 BST 2016, end=Thu Jun 23 11:54:57 BST 2016, operations=383.92739445679496, operationsPerMinute=95.98184861419874
benchmark-name=compress, mod=warmup, start=Thu Jun 23 11:55:00 BST 2016, end=Thu Jun 23 11:57:00 BST 2016, operations=401.90126873427835, operationsPerMinute=200.95063436713917, mode=normal, start=Thu Jun 23 11:57:02 BST 2016, end=Thu Jun 23 12:01:02 BST 2016, operations=801.2757906721693, operationsPerMinute=200.3189476680423
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 12:01:03 BST 2016, end=Thu Jun 23 12:03:03 BST 2016, operations=137.8857768981473, operationsPerMinute=68.94288844907365, mode=normal, start=Thu Jun 23 12:03:08 BST 2016, end=Thu Jun 23 12:07:08 BST 2016, operations=292.9075060827255, operationsPerMinute=73.22687652068137
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 12:07:14 BST 2016, end=Thu Jun 23 12:09:14 BST 2016, operations=231.39669966983496, operationsPerMinute=115.69834983491748, mode=normal, start=Thu Jun 23 12:09:17 BST 2016, end=Thu Jun 23 12:13:17 BST 2016, operations=463.288730039393, operationsPerMinute=115.82218250984825
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 12:13:21 BST 2016, end=Thu Jun 23 12:15:21 BST 2016, operations=405.8903710916369, operationsPerMinute=202.94518554581845, mode=normal, start=Thu Jun 23 12:15:23 BST 2016, end=Thu Jun 23 12:19:23 BST 2016, operations=813.9961683254718, operationsPerMinute=203.49904208136795
benchmark-name=derby, mod=warmup, start=Thu Jun 23 12:19:46 BST 2016, end=Thu Jun 23 12:21:46 BST 2016, operations=363.3440325344907, operationsPerMinute=181.67201626724534, mode=normal, start=Thu Jun 23 12:21:47 BST 2016, end=Thu Jun 23 12:25:47 BST 2016, operations=724.5541984732823, operationsPerMinute=181.13854961832058
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 12:25:49 BST 2016, end=Thu Jun 23 12:27:49 BST 2016, operations=206.44185166848183, operationsPerMinute=103.22092583424092, mode=normal, start=Thu Jun 23 12:27:53 BST 2016, end=Thu Jun 23 12:31:53 BST 2016, operations=414.39062235777556, operationsPerMinute=103.59765558944389
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 12:31:57 BST 2016, end=Thu Jun 23 12:33:57 BST 2016, operations=78.64316941058662, operationsPerMinute=39.32158470529331, mode=normal, start=Thu Jun 23 12:34:04 BST 2016, end=Thu Jun 23 12:38:04 BST 2016, operations=144.21257334880625, operationsPerMinute=36.05314333720156
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 12:38:13 BST 2016, end=Thu Jun 23 12:40:13 BST 2016, operations=13.906687673754906, operationsPerMinute=6.953343836877453, mode=normal, start=Thu Jun 23 12:40:57 BST 2016, end=Thu Jun 23 12:44:57 BST 2016, operations=27.75392392908288, operationsPerMinute=6.93848098227072
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 12:45:32 BST 2016, end=Thu Jun 23 12:47:32 BST 2016, operations=74.60695204202604, operationsPerMinute=37.30347602101302, mode=normal, start=Thu Jun 23 12:47:41 BST 2016, end=Thu Jun 23 12:51:41 BST 2016, operations=149.50256488155634, operationsPerMinute=37.375641220389085
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 12:51:51 BST 2016, end=Thu Jun 23 12:53:51 BST 2016, operations=42.87396921546221, operationsPerMinute=21.436984607731105, mode=normal, start=Thu Jun 23 12:54:02 BST 2016, end=Thu Jun 23 12:58:02 BST 2016, operations=86.45394627482202, operationsPerMinute=21.613486568705504
