spec.jvm2008.report.run.location=PSS-BEDS-78640
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:01:40 BST 2016, end=Fri Jun 03 15:01:40 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:01:40 BST 2016, end=Fri Jun 03 15:01:40 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:01:40 BST 2016, end=Fri Jun 03 15:01:54 BST 2016, operations=1.0, operationsPerMinute=4.287858214821696
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:01:54 BST 2016, end=Fri Jun 03 15:01:57 BST 2016, operations=1.0, operationsPerMinute=16.944365998305564
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:01:57 BST 2016, end=Fri Jun 03 15:01:59 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:01:59 BST 2016, end=Fri Jun 03 15:02:07 BST 2016, operations=1.0, operationsPerMinute=7.005253940455342
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:02:07 BST 2016, end=Fri Jun 03 15:02:15 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:02:15 BST 2016, end=Fri Jun 03 15:02:21 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:02:21 BST 2016, end=Fri Jun 03 15:02:24 BST 2016, operations=1.0, operationsPerMinute=25.9852750108272
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:02:24 BST 2016, end=Fri Jun 03 15:02:24 BST 2016, operations=1.0, operationsPerMinute=78.53403141361257
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:02:24 BST 2016, end=Fri Jun 03 15:02:25 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:02:25 BST 2016, end=Fri Jun 03 15:02:31 BST 2016, operations=1.0, operationsPerMinute=10.683760683760683
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:02:31 BST 2016, end=Fri Jun 03 15:02:32 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:02:32 BST 2016, end=Fri Jun 03 15:02:33 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:02:33 BST 2016, end=Fri Jun 03 15:02:36 BST 2016, operations=1.0, operationsPerMinute=27.285129604365622
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:02:36 BST 2016, end=Fri Jun 03 15:02:42 BST 2016, operations=1.0, operationsPerMinute=9.267840593141798
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:02:42 BST 2016, end=Fri Jun 03 15:03:03 BST 2016, operations=1.0, operationsPerMinute=2.825923134890731
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:03:03 BST 2016, end=Fri Jun 03 15:03:04 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:03:15 BST 2016, end=Fri Jun 03 15:05:15 BST 2016, operations=435.5918453043579, operationsPerMinute=217.79592265217894, mode=normal, start=Fri Jun 03 15:05:17 BST 2016, end=Fri Jun 03 15:09:17 BST 2016, operations=888.4574354424003, operationsPerMinute=222.11435886060008
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:09:21 BST 2016, end=Fri Jun 03 15:11:21 BST 2016, operations=181.4122388518032, operationsPerMinute=90.7061194259016, mode=normal, start=Fri Jun 03 15:11:25 BST 2016, end=Fri Jun 03 15:15:25 BST 2016, operations=353.59717943602556, operationsPerMinute=88.39929485900639
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:15:28 BST 2016, end=Fri Jun 03 15:17:28 BST 2016, operations=340.24189331882224, operationsPerMinute=170.12094665941112, mode=normal, start=Fri Jun 03 15:17:30 BST 2016, end=Fri Jun 03 15:21:30 BST 2016, operations=683.9989237928385, operationsPerMinute=170.99973094820962
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:21:32 BST 2016, end=Fri Jun 03 15:23:32 BST 2016, operations=128.214033572159, operationsPerMinute=64.1070167860795, mode=normal, start=Fri Jun 03 15:23:37 BST 2016, end=Fri Jun 03 15:27:37 BST 2016, operations=267.85502938437077, operationsPerMinute=66.96375734609269
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:27:43 BST 2016, end=Fri Jun 03 15:29:43 BST 2016, operations=213.47149981881196, operationsPerMinute=106.73574990940598, mode=normal, start=Fri Jun 03 15:29:46 BST 2016, end=Fri Jun 03 15:33:46 BST 2016, operations=431.1710941437959, operationsPerMinute=107.79277353594898
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:33:49 BST 2016, end=Fri Jun 03 15:35:49 BST 2016, operations=377.7160589271485, operationsPerMinute=188.85802946357424, mode=normal, start=Fri Jun 03 15:35:52 BST 2016, end=Fri Jun 03 15:39:52 BST 2016, operations=745.2236752170069, operationsPerMinute=186.30591880425172
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:40:15 BST 2016, end=Fri Jun 03 15:42:15 BST 2016, operations=313.3753965960226, operationsPerMinute=156.6876982980113, mode=normal, start=Fri Jun 03 15:42:17 BST 2016, end=Fri Jun 03 15:46:17 BST 2016, operations=658.0147836432604, operationsPerMinute=164.5036959108151
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:46:19 BST 2016, end=Fri Jun 03 15:48:19 BST 2016, operations=193.9110661238318, operationsPerMinute=96.9555330619159, mode=normal, start=Fri Jun 03 15:48:23 BST 2016, end=Fri Jun 03 15:52:23 BST 2016, operations=392.8654349222336, operationsPerMinute=98.2163587305584
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:52:28 BST 2016, end=Fri Jun 03 15:54:28 BST 2016, operations=66.42997887528861, operationsPerMinute=33.214989437644306, mode=normal, start=Fri Jun 03 15:54:38 BST 2016, end=Fri Jun 03 15:58:38 BST 2016, operations=133.16356701739767, operationsPerMinute=33.29089175434942
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 15:58:47 BST 2016, end=Fri Jun 03 16:00:47 BST 2016, operations=12.753673704974654, operationsPerMinute=6.376836852487327, mode=normal, start=Fri Jun 03 16:01:47 BST 2016, end=Fri Jun 03 16:05:47 BST 2016, operations=26.662758196047545, operationsPerMinute=6.665689549011886
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:06:25 BST 2016, end=Fri Jun 03 16:08:25 BST 2016, operations=73.5000383717707, operationsPerMinute=36.75001918588535, mode=normal, start=Fri Jun 03 16:08:36 BST 2016, end=Fri Jun 03 16:12:36 BST 2016, operations=149.09475013144493, operationsPerMinute=37.27368753286123
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:12:47 BST 2016, end=Fri Jun 03 16:14:47 BST 2016, operations=42.79551516183308, operationsPerMinute=21.39775758091654, mode=normal, start=Fri Jun 03 16:14:59 BST 2016, end=Fri Jun 03 16:18:59 BST 2016, operations=85.31298308158928, operationsPerMinute=21.32824577039732
