spec.jvm2008.report.run.location=SUNSPACE13
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 21:18:28 BST 2016, end=Wed Jun 29 21:18:28 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 21:18:28 BST 2016, end=Wed Jun 29 21:18:28 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 21:18:28 BST 2016, end=Wed Jun 29 21:18:55 BST 2016, operations=1.0, operationsPerMinute=2.1778584392014517
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 21:18:55 BST 2016, end=Wed Jun 29 21:19:02 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 21:19:02 BST 2016, end=Wed Jun 29 21:19:04 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 21:19:04 BST 2016, end=Wed Jun 29 21:19:16 BST 2016, operations=1.0, operationsPerMinute=5.054334091483447
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 21:19:16 BST 2016, end=Wed Jun 29 21:19:25 BST 2016, operations=1.0, operationsPerMinute=6.619593998234775
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 21:19:25 BST 2016, end=Wed Jun 29 21:19:32 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 21:19:32 BST 2016, end=Wed Jun 29 21:19:37 BST 2016, operations=1.0, operationsPerMinute=13.49527665317139
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 21:19:37 BST 2016, end=Wed Jun 29 21:19:38 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 21:19:38 BST 2016, end=Wed Jun 29 21:19:40 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 21:19:40 BST 2016, end=Wed Jun 29 21:19:50 BST 2016, operations=1.0, operationsPerMinute=6.485785320505891
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 21:19:50 BST 2016, end=Wed Jun 29 21:19:52 BST 2016, operations=1.0, operationsPerMinute=27.881040892193308
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 21:19:52 BST 2016, end=Wed Jun 29 21:19:54 BST 2016, operations=1.0, operationsPerMinute=24.489795918367346
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 21:19:54 BST 2016, end=Wed Jun 29 21:19:59 BST 2016, operations=1.0, operationsPerMinute=12.52871163082063
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 21:19:59 BST 2016, end=Wed Jun 29 21:20:07 BST 2016, operations=1.0, operationsPerMinute=7.896814951302974
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 21:20:07 BST 2016, end=Wed Jun 29 21:20:54 BST 2016, operations=1.0, operationsPerMinute=1.2723185885745791
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 21:20:54 BST 2016, end=Wed Jun 29 21:20:56 BST 2016, operations=1.0, operationsPerMinute=34.32494279176201
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 21:21:17 BST 2016, end=Wed Jun 29 21:23:17 BST 2016, operations=290.25204676822415, operationsPerMinute=145.12602338411207, mode=normal, start=Wed Jun 29 21:23:19 BST 2016, end=Wed Jun 29 21:27:19 BST 2016, operations=598.3552912238283, operationsPerMinute=149.58882280595708
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 21:27:27 BST 2016, end=Wed Jun 29 21:29:27 BST 2016, operations=117.05633583835473, operationsPerMinute=58.52816791917736, mode=normal, start=Wed Jun 29 21:29:34 BST 2016, end=Wed Jun 29 21:33:34 BST 2016, operations=234.68953757662658, operationsPerMinute=58.672384394156644
benchmark-name=compress, mod=warmup, start=Wed Jun 29 21:33:39 BST 2016, end=Wed Jun 29 21:35:39 BST 2016, operations=250.5831207374337, operationsPerMinute=125.29156036871684, mode=normal, start=Wed Jun 29 21:35:41 BST 2016, end=Wed Jun 29 21:39:41 BST 2016, operations=502.0228185084446, operationsPerMinute=125.50570462711114
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 21:39:44 BST 2016, end=Wed Jun 29 21:41:44 BST 2016, operations=71.19919296084231, operationsPerMinute=35.599596480421155, mode=normal, start=Wed Jun 29 21:41:52 BST 2016, end=Wed Jun 29 21:45:52 BST 2016, operations=150.5045403038012, operationsPerMinute=37.6261350759503
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 21:46:01 BST 2016, end=Wed Jun 29 21:48:01 BST 2016, operations=149.51068441922897, operationsPerMinute=74.75534220961448, mode=normal, start=Wed Jun 29 21:48:07 BST 2016, end=Wed Jun 29 21:52:07 BST 2016, operations=297.0734906485527, operationsPerMinute=74.26837266213818
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 21:52:12 BST 2016, end=Wed Jun 29 21:54:12 BST 2016, operations=239.14810355834035, operationsPerMinute=119.57405177917018, mode=normal, start=Wed Jun 29 21:54:16 BST 2016, end=Wed Jun 29 21:58:16 BST 2016, operations=480.7079572124484, operationsPerMinute=120.1769893031121
benchmark-name=derby, mod=warmup, start=Wed Jun 29 21:59:09 BST 2016, end=Wed Jun 29 22:01:09 BST 2016, operations=165.67889138609706, operationsPerMinute=82.83944569304853, mode=normal, start=Wed Jun 29 22:01:14 BST 2016, end=Wed Jun 29 22:05:14 BST 2016, operations=335.9014493453495, operationsPerMinute=83.97536233633737
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 22:05:17 BST 2016, end=Wed Jun 29 22:07:17 BST 2016, operations=114.20449954925995, operationsPerMinute=57.102249774629975, mode=normal, start=Wed Jun 29 22:07:24 BST 2016, end=Wed Jun 29 22:11:24 BST 2016, operations=228.10068828456795, operationsPerMinute=57.02517207114199
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 22:11:31 BST 2016, end=Wed Jun 29 22:13:31 BST 2016, operations=33.741349585404734, operationsPerMinute=16.870674792702367, mode=normal, start=Wed Jun 29 22:13:50 BST 2016, end=Wed Jun 29 22:17:50 BST 2016, operations=71.32981988440842, operationsPerMinute=17.832454971102106
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 22:18:07 BST 2016, end=Wed Jun 29 22:20:07 BST 2016, operations=8.845137585409027, operationsPerMinute=4.422568792704514, mode=normal, start=Wed Jun 29 22:21:31 BST 2016, end=Wed Jun 29 22:25:31 BST 2016, operations=17.66962632254634, operationsPerMinute=4.417406580636585
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 22:26:44 BST 2016, end=Wed Jun 29 22:28:44 BST 2016, operations=49.5294990718257, operationsPerMinute=24.76474953591285, mode=normal, start=Wed Jun 29 22:28:58 BST 2016, end=Wed Jun 29 22:32:58 BST 2016, operations=98.51009440580228, operationsPerMinute=24.62752360145057
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 22:33:12 BST 2016, end=Wed Jun 29 22:35:12 BST 2016, operations=28.350046709857175, operationsPerMinute=14.175023354928587, mode=normal, start=Wed Jun 29 22:35:40 BST 2016, end=Wed Jun 29 22:39:40 BST 2016, operations=56.65715490541825, operationsPerMinute=14.164288726354563
