spec.jvm2008.report.run.location=NIDD70
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 12:57:43 BST 2016, end=Sun Jun 26 12:57:43 BST 2016, operations=1.0, operationsPerMinute=495.8677685950413
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 12:57:43 BST 2016, end=Sun Jun 26 12:57:44 BST 2016, operations=1.0, operationsPerMinute=61.47540983606557
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 12:57:44 BST 2016, end=Sun Jun 26 12:58:24 BST 2016, operations=1.0, operationsPerMinute=1.503608660785886
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 12:58:24 BST 2016, end=Sun Jun 26 12:58:31 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 12:58:31 BST 2016, end=Sun Jun 26 12:58:33 BST 2016, operations=1.0, operationsPerMinute=31.96590303676079
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 12:58:33 BST 2016, end=Sun Jun 26 12:58:44 BST 2016, operations=1.0, operationsPerMinute=5.291005291005291
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 12:58:44 BST 2016, end=Sun Jun 26 12:58:53 BST 2016, operations=1.0, operationsPerMinute=6.703161657915317
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 12:58:53 BST 2016, end=Sun Jun 26 12:59:00 BST 2016, operations=1.0, operationsPerMinute=8.316008316008316
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 12:59:00 BST 2016, end=Sun Jun 26 12:59:04 BST 2016, operations=1.0, operationsPerMinute=17.059994313335228
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 12:59:04 BST 2016, end=Sun Jun 26 12:59:05 BST 2016, operations=1.0, operationsPerMinute=59.05511811023622
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 12:59:05 BST 2016, end=Sun Jun 26 12:59:06 BST 2016, operations=1.0, operationsPerMinute=44.510385756676556
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 12:59:06 BST 2016, end=Sun Jun 26 12:59:13 BST 2016, operations=1.0, operationsPerMinute=8.219178082191782
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 12:59:13 BST 2016, end=Sun Jun 26 12:59:15 BST 2016, operations=1.0, operationsPerMinute=32.362459546925564
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 12:59:15 BST 2016, end=Sun Jun 26 12:59:17 BST 2016, operations=1.0, operationsPerMinute=38.02281368821293
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 12:59:17 BST 2016, end=Sun Jun 26 12:59:20 BST 2016, operations=1.0, operationsPerMinute=17.201834862385322
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 12:59:20 BST 2016, end=Sun Jun 26 12:59:28 BST 2016, operations=1.0, operationsPerMinute=8.136696501220504
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 12:59:28 BST 2016, end=Sun Jun 26 13:00:00 BST 2016, operations=1.0, operationsPerMinute=1.8474043968224645
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 13:00:00 BST 2016, end=Sun Jun 26 13:00:02 BST 2016, operations=1.0, operationsPerMinute=27.051397655545536
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 13:00:23 BST 2016, end=Sun Jun 26 13:02:23 BST 2016, operations=300.2854271351114, operationsPerMinute=150.1427135675557, mode=normal, start=Sun Jun 26 13:02:24 BST 2016, end=Sun Jun 26 13:06:24 BST 2016, operations=612.1506756770737, operationsPerMinute=153.0376689192684
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 13:06:32 BST 2016, end=Sun Jun 26 13:08:32 BST 2016, operations=123.575364452108, operationsPerMinute=61.787682226054, mode=normal, start=Sun Jun 26 13:08:38 BST 2016, end=Sun Jun 26 13:12:38 BST 2016, operations=260.1678956384593, operationsPerMinute=65.04197390961482
benchmark-name=compress, mod=warmup, start=Sun Jun 26 13:12:44 BST 2016, end=Sun Jun 26 13:14:44 BST 2016, operations=238.46001583832205, operationsPerMinute=119.23000791916103, mode=normal, start=Sun Jun 26 13:14:47 BST 2016, end=Sun Jun 26 13:18:47 BST 2016, operations=517.6405209718455, operationsPerMinute=129.41013024296137
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 13:18:50 BST 2016, end=Sun Jun 26 13:20:50 BST 2016, operations=83.23583613822117, operationsPerMinute=41.61791806911059, mode=normal, start=Sun Jun 26 13:20:58 BST 2016, end=Sun Jun 26 13:24:58 BST 2016, operations=175.2337346113071, operationsPerMinute=43.80843365282678
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 13:25:12 BST 2016, end=Sun Jun 26 13:27:12 BST 2016, operations=140.55951718525944, operationsPerMinute=70.27975859262972, mode=normal, start=Sun Jun 26 13:27:17 BST 2016, end=Sun Jun 26 13:31:17 BST 2016, operations=284.37026337842485, operationsPerMinute=71.09256584460621
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 13:31:22 BST 2016, end=Sun Jun 26 13:33:22 BST 2016, operations=248.26640224648006, operationsPerMinute=124.13320112324003, mode=normal, start=Sun Jun 26 13:33:25 BST 2016, end=Sun Jun 26 13:37:25 BST 2016, operations=495.4138918935285, operationsPerMinute=123.85347297338213
benchmark-name=derby, mod=warmup, start=Sun Jun 26 13:39:04 BST 2016, end=Sun Jun 26 13:41:04 BST 2016, operations=200.4682021559369, operationsPerMinute=100.23410107796845, mode=normal, start=Sun Jun 26 13:41:08 BST 2016, end=Sun Jun 26 13:45:08 BST 2016, operations=403.1694792874963, operationsPerMinute=100.79236982187408
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 13:45:13 BST 2016, end=Sun Jun 26 13:47:13 BST 2016, operations=124.02630372416027, operationsPerMinute=62.013151862080136, mode=normal, start=Sun Jun 26 13:47:18 BST 2016, end=Sun Jun 26 13:51:18 BST 2016, operations=257.40853933837025, operationsPerMinute=64.35213483459256
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 13:51:24 BST 2016, end=Sun Jun 26 13:53:24 BST 2016, operations=49.751130710118176, operationsPerMinute=24.875565355059088, mode=normal, start=Sun Jun 26 13:53:35 BST 2016, end=Sun Jun 26 13:57:35 BST 2016, operations=111.0006157574143, operationsPerMinute=27.750153939353574
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 13:57:49 BST 2016, end=Sun Jun 26 13:59:49 BST 2016, operations=9.486273739771486, operationsPerMinute=4.743136869885743, mode=normal, start=Sun Jun 26 14:01:19 BST 2016, end=Sun Jun 26 14:05:19 BST 2016, operations=22.240936153897586, operationsPerMinute=5.5602340384743965
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 14:06:20 BST 2016, end=Sun Jun 26 14:08:20 BST 2016, operations=54.88157824302941, operationsPerMinute=27.440789121514705, mode=normal, start=Sun Jun 26 14:08:30 BST 2016, end=Sun Jun 26 14:12:30 BST 2016, operations=106.93802564618565, operationsPerMinute=26.734506411546413
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 14:12:46 BST 2016, end=Sun Jun 26 14:14:46 BST 2016, operations=37.064304804461145, operationsPerMinute=18.532152402230572, mode=normal, start=Sun Jun 26 14:15:05 BST 2016, end=Sun Jun 26 14:19:05 BST 2016, operations=74.63055593438634, operationsPerMinute=18.657638983596584
