spec.jvm2008.report.run.location=BEDSONTC016
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 12:11:22 BST 2016, end=Sat Jun 04 12:11:22 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 12:11:22 BST 2016, end=Sat Jun 04 12:11:22 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 12:11:22 BST 2016, end=Sat Jun 04 12:11:35 BST 2016, operations=1.0, operationsPerMinute=4.667807686323323
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 12:11:35 BST 2016, end=Sat Jun 04 12:11:38 BST 2016, operations=1.0, operationsPerMinute=18.055973517905507
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 12:11:38 BST 2016, end=Sat Jun 04 12:11:39 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 12:11:39 BST 2016, end=Sat Jun 04 12:11:48 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 12:11:48 BST 2016, end=Sat Jun 04 12:11:55 BST 2016, operations=1.0, operationsPerMinute=7.864726700747149
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 12:11:55 BST 2016, end=Sat Jun 04 12:12:02 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 12:12:02 BST 2016, end=Sat Jun 04 12:12:05 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 12:12:05 BST 2016, end=Sat Jun 04 12:12:05 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 12:12:05 BST 2016, end=Sat Jun 04 12:12:06 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 12:12:06 BST 2016, end=Sat Jun 04 12:12:12 BST 2016, operations=1.0, operationsPerMinute=10.989010989010989
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 12:12:12 BST 2016, end=Sat Jun 04 12:12:13 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 12:12:13 BST 2016, end=Sat Jun 04 12:12:14 BST 2016, operations=1.0, operationsPerMinute=59.171597633136095
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 12:12:14 BST 2016, end=Sat Jun 04 12:12:16 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 12:12:16 BST 2016, end=Sat Jun 04 12:12:22 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 12:12:22 BST 2016, end=Sat Jun 04 12:12:43 BST 2016, operations=1.0, operationsPerMinute=2.9862631893290863
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 12:12:43 BST 2016, end=Sat Jun 04 12:12:43 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 12:12:54 BST 2016, end=Sat Jun 04 12:14:54 BST 2016, operations=488.513593609071, operationsPerMinute=244.2567968045355, mode=normal, start=Sat Jun 04 12:14:55 BST 2016, end=Sat Jun 04 12:18:55 BST 2016, operations=1019.2032007319287, operationsPerMinute=254.8008001829822
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 12:18:59 BST 2016, end=Sat Jun 04 12:20:59 BST 2016, operations=200.0583576598111, operationsPerMinute=100.02917882990555, mode=normal, start=Sat Jun 04 12:21:02 BST 2016, end=Sat Jun 04 12:25:02 BST 2016, operations=385.8828045832871, operationsPerMinute=96.47070114582178
benchmark-name=compress, mod=warmup, start=Sat Jun 04 12:25:06 BST 2016, end=Sat Jun 04 12:27:06 BST 2016, operations=399.3707017880903, operationsPerMinute=199.68535089404514, mode=normal, start=Sat Jun 04 12:27:08 BST 2016, end=Sat Jun 04 12:31:08 BST 2016, operations=787.2464690883457, operationsPerMinute=196.81161727208644
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 12:31:10 BST 2016, end=Sat Jun 04 12:33:10 BST 2016, operations=139.08207466254308, operationsPerMinute=69.54103733127154, mode=normal, start=Sat Jun 04 12:33:15 BST 2016, end=Sat Jun 04 12:37:15 BST 2016, operations=293.7593998438043, operationsPerMinute=73.43984996095108
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 12:37:20 BST 2016, end=Sat Jun 04 12:39:20 BST 2016, operations=233.0719386426848, operationsPerMinute=116.5359693213424, mode=normal, start=Sat Jun 04 12:39:23 BST 2016, end=Sat Jun 04 12:43:23 BST 2016, operations=464.24553570709264, operationsPerMinute=116.06138392677316
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 12:43:26 BST 2016, end=Sat Jun 04 12:45:26 BST 2016, operations=406.4007573298713, operationsPerMinute=203.20037866493564, mode=normal, start=Sat Jun 04 12:45:28 BST 2016, end=Sat Jun 04 12:49:28 BST 2016, operations=811.2744004503104, operationsPerMinute=202.8186001125776
benchmark-name=derby, mod=warmup, start=Sat Jun 04 12:49:51 BST 2016, end=Sat Jun 04 12:51:51 BST 2016, operations=363.06409266409264, operationsPerMinute=181.53204633204632, mode=normal, start=Sat Jun 04 12:51:52 BST 2016, end=Sat Jun 04 12:55:52 BST 2016, operations=727.8708056799792, operationsPerMinute=181.9677014199948
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 12:55:54 BST 2016, end=Sat Jun 04 12:57:54 BST 2016, operations=207.76766151349528, operationsPerMinute=103.88383075674764, mode=normal, start=Sat Jun 04 12:57:58 BST 2016, end=Sat Jun 04 13:01:58 BST 2016, operations=415.6682299868068, operationsPerMinute=103.9170574967017
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 13:02:01 BST 2016, end=Sat Jun 04 13:04:01 BST 2016, operations=70.10655696723919, operationsPerMinute=35.05327848361959, mode=normal, start=Sat Jun 04 13:04:10 BST 2016, end=Sat Jun 04 13:08:10 BST 2016, operations=153.5772694552588, operationsPerMinute=38.3943173638147
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 13:08:19 BST 2016, end=Sat Jun 04 13:10:19 BST 2016, operations=13.9694105227593, operationsPerMinute=6.98470526137965, mode=normal, start=Sat Jun 04 13:11:01 BST 2016, end=Sat Jun 04 13:15:01 BST 2016, operations=27.921840209820644, operationsPerMinute=6.980460052455161
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 13:15:37 BST 2016, end=Sat Jun 04 13:17:37 BST 2016, operations=74.41272538644353, operationsPerMinute=37.20636269322176, mode=normal, start=Sat Jun 04 13:17:46 BST 2016, end=Sat Jun 04 13:21:46 BST 2016, operations=148.36436170089422, operationsPerMinute=37.091090425223555
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 13:21:58 BST 2016, end=Sat Jun 04 13:23:58 BST 2016, operations=42.968256265521475, operationsPerMinute=21.484128132760738, mode=normal, start=Sat Jun 04 13:24:09 BST 2016, end=Sat Jun 04 13:28:09 BST 2016, operations=86.17143960552492, operationsPerMinute=21.54285990138123
