spec.jvm2008.report.run.location=HULL53
spec.jvm2008.report.hw.cpu.name=
spec.jvm2008.report.hw.number.of.cores=
spec.jvm2008.report.hw.memory.size=,=
benchmark-name=check, mode=normal, start=Tue Jun 21 17:36:54 BST 2016, end=Tue Jun 21 17:36:54 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 17:36:54 BST 2016, end=Tue Jun 21 17:36:54 BST 2016, operations=1.0, operationsPerMinute=160.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 17:36:54 BST 2016, end=Tue Jun 21 17:37:30 BST 2016, operations=1.0, operationsPerMinute=1.7010660013608527
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 17:37:30 BST 2016, end=Tue Jun 21 17:37:35 BST 2016, operations=1.0, operationsPerMinute=11.117287381878821
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 17:37:35 BST 2016, end=Tue Jun 21 17:37:37 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 17:37:37 BST 2016, end=Tue Jun 21 17:37:47 BST 2016, operations=1.0, operationsPerMinute=5.78368999421631
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 17:37:47 BST 2016, end=Tue Jun 21 17:37:56 BST 2016, operations=1.0, operationsPerMinute=7.030700726505742
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 17:37:56 BST 2016, end=Tue Jun 21 17:38:03 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 17:38:03 BST 2016, end=Tue Jun 21 17:38:06 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 17:38:06 BST 2016, end=Tue Jun 21 17:38:07 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 17:38:07 BST 2016, end=Tue Jun 21 17:38:08 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 17:38:08 BST 2016, end=Tue Jun 21 17:38:14 BST 2016, operations=1.0, operationsPerMinute=9.027986758952753
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 17:38:14 BST 2016, end=Tue Jun 21 17:38:16 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 17:38:16 BST 2016, end=Tue Jun 21 17:38:18 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 17:38:18 BST 2016, end=Tue Jun 21 17:38:21 BST 2016, operations=1.0, operationsPerMinute=19.926934573231485
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 17:38:21 BST 2016, end=Tue Jun 21 17:38:28 BST 2016, operations=1.0, operationsPerMinute=8.32523935063133
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 17:38:28 BST 2016, end=Tue Jun 21 17:38:56 BST 2016, operations=1.0, operationsPerMinute=2.1367521367521367
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 17:38:56 BST 2016, end=Tue Jun 21 17:38:57 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 17:39:15 BST 2016, end=Tue Jun 21 17:41:15 BST 2016, operations=355.7578228498514, operationsPerMinute=177.8789114249257, mode=normal, start=Tue Jun 21 17:41:17 BST 2016, end=Tue Jun 21 17:45:17 BST 2016, operations=723.2629721810675, operationsPerMinute=180.81574304526688
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 17:45:24 BST 2016, end=Tue Jun 21 17:47:24 BST 2016, operations=140.87673877826046, operationsPerMinute=70.43836938913023, mode=normal, start=Tue Jun 21 17:47:29 BST 2016, end=Tue Jun 21 17:51:29 BST 2016, operations=278.9748438409699, operationsPerMinute=69.74371096024248
benchmark-name=compress, mod=warmup, start=Tue Jun 21 17:51:33 BST 2016, end=Tue Jun 21 17:53:33 BST 2016, operations=272.92399154069597, operationsPerMinute=136.46199577034798, mode=normal, start=Tue Jun 21 17:53:36 BST 2016, end=Tue Jun 21 17:57:36 BST 2016, operations=545.4728539503687, operationsPerMinute=136.3682134875922
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 17:57:38 BST 2016, end=Tue Jun 21 17:59:38 BST 2016, operations=85.46969170479505, operationsPerMinute=42.73484585239753, mode=normal, start=Tue Jun 21 17:59:47 BST 2016, end=Tue Jun 21 18:03:47 BST 2016, operations=181.5418577258222, operationsPerMinute=45.38546443145555
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 18:03:55 BST 2016, end=Tue Jun 21 18:05:55 BST 2016, operations=147.29853461020247, operationsPerMinute=73.64926730510123, mode=normal, start=Tue Jun 21 18:05:59 BST 2016, end=Tue Jun 21 18:09:59 BST 2016, operations=294.902439885337, operationsPerMinute=73.72560997133425
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 18:10:04 BST 2016, end=Tue Jun 21 18:12:04 BST 2016, operations=253.98615433719468, operationsPerMinute=126.99307716859734, mode=normal, start=Tue Jun 21 18:12:07 BST 2016, end=Tue Jun 21 18:16:07 BST 2016, operations=505.519558962793, operationsPerMinute=126.37988974069825
benchmark-name=derby, mod=warmup, start=Tue Jun 21 18:17:41 BST 2016, end=Tue Jun 21 18:19:41 BST 2016, operations=207.70323663347915, operationsPerMinute=103.85161831673958, mode=normal, start=Tue Jun 21 18:19:44 BST 2016, end=Tue Jun 21 18:23:44 BST 2016, operations=418.20286790411996, operationsPerMinute=104.55071697602999
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 18:23:47 BST 2016, end=Tue Jun 21 18:25:47 BST 2016, operations=134.81644322649436, operationsPerMinute=67.40822161324718, mode=normal, start=Tue Jun 21 18:25:51 BST 2016, end=Tue Jun 21 18:29:51 BST 2016, operations=270.28630201455303, operationsPerMinute=67.57157550363826
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 18:29:57 BST 2016, end=Tue Jun 21 18:31:57 BST 2016, operations=58.591985409038, operationsPerMinute=29.295992704519, mode=normal, start=Tue Jun 21 18:32:06 BST 2016, end=Tue Jun 21 18:36:06 BST 2016, operations=114.98436161533932, operationsPerMinute=28.74609040383483
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 18:36:14 BST 2016, end=Tue Jun 21 18:38:14 BST 2016, operations=11.647776850257657, operationsPerMinute=5.823888425128828, mode=normal, start=Tue Jun 21 18:38:48 BST 2016, end=Tue Jun 21 18:42:48 BST 2016, operations=23.301012310601568, operationsPerMinute=5.825253077650392
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 18:43:26 BST 2016, end=Tue Jun 21 18:45:26 BST 2016, operations=55.59404414786357, operationsPerMinute=27.797022073931785, mode=normal, start=Tue Jun 21 18:45:37 BST 2016, end=Tue Jun 21 18:49:37 BST 2016, operations=111.23946114860794, operationsPerMinute=27.809865287151986
