spec.jvm2008.report.run.location=PSS-BEDS-78640
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:26:51 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:26:51 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:26:51 BST 2016, end=Sat Jun 04 08:27:04 BST 2016, operations=1.0, operationsPerMinute=4.6008741660915575
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:27:04 BST 2016, end=Sat Jun 04 08:27:08 BST 2016, operations=1.0, operationsPerMinute=17.88908765652952
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:27:08 BST 2016, end=Sat Jun 04 08:27:09 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:27:09 BST 2016, end=Sat Jun 04 08:27:17 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:27:17 BST 2016, end=Sat Jun 04 08:27:25 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:27:25 BST 2016, end=Sat Jun 04 08:27:32 BST 2016, operations=1.0, operationsPerMinute=9.027986758952753
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:27:32 BST 2016, end=Sat Jun 04 08:27:34 BST 2016, operations=1.0, operationsPerMinute=26.905829596412556
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:27:34 BST 2016, end=Sat Jun 04 08:27:34 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:27:34 BST 2016, end=Sat Jun 04 08:27:35 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:27:35 BST 2016, end=Sat Jun 04 08:27:41 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:27:41 BST 2016, end=Sat Jun 04 08:27:42 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:27:42 BST 2016, end=Sat Jun 04 08:27:43 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:27:43 BST 2016, end=Sat Jun 04 08:27:45 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:27:45 BST 2016, end=Sat Jun 04 08:27:52 BST 2016, operations=1.0, operationsPerMinute=9.290802105915144
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:27:52 BST 2016, end=Sat Jun 04 08:28:12 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:28:12 BST 2016, end=Sat Jun 04 08:28:13 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:28:23 BST 2016, end=Sat Jun 04 08:30:23 BST 2016, operations=482.79261892094405, operationsPerMinute=241.39630946047203, mode=normal, start=Sat Jun 04 08:30:24 BST 2016, end=Sat Jun 04 08:34:24 BST 2016, operations=995.4869373090983, operationsPerMinute=248.87173432727457
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:34:29 BST 2016, end=Sat Jun 04 08:36:29 BST 2016, operations=198.57620223579477, operationsPerMinute=99.28810111789738, mode=normal, start=Sat Jun 04 08:36:31 BST 2016, end=Sat Jun 04 08:40:31 BST 2016, operations=396.9813448562015, operationsPerMinute=99.24533621405037
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:40:35 BST 2016, end=Sat Jun 04 08:42:35 BST 2016, operations=398.7718903457084, operationsPerMinute=199.3859451728542, mode=normal, start=Sat Jun 04 08:42:37 BST 2016, end=Sat Jun 04 08:46:37 BST 2016, operations=802.4719924696423, operationsPerMinute=200.61799811741056
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:46:39 BST 2016, end=Sat Jun 04 08:48:39 BST 2016, operations=139.53264833838574, operationsPerMinute=69.76632416919287, mode=normal, start=Sat Jun 04 08:48:43 BST 2016, end=Sat Jun 04 08:52:43 BST 2016, operations=295.42143186817316, operationsPerMinute=73.85535796704329
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:52:48 BST 2016, end=Sat Jun 04 08:54:48 BST 2016, operations=234.67758783538474, operationsPerMinute=117.33879391769237, mode=normal, start=Sat Jun 04 08:54:51 BST 2016, end=Sat Jun 04 08:58:51 BST 2016, operations=469.54482843764055, operationsPerMinute=117.38620710941014
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:58:54 BST 2016, end=Sat Jun 04 09:00:54 BST 2016, operations=407.086803849041, operationsPerMinute=203.5434019245205, mode=normal, start=Sat Jun 04 09:00:56 BST 2016, end=Sat Jun 04 09:04:56 BST 2016, operations=812.7316768911179, operationsPerMinute=203.18291922277947
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:05:18 BST 2016, end=Sat Jun 04 09:07:18 BST 2016, operations=365.97783780748955, operationsPerMinute=182.98891890374477, mode=normal, start=Sat Jun 04 09:07:20 BST 2016, end=Sat Jun 04 09:11:20 BST 2016, operations=732.5596806033321, operationsPerMinute=183.13992015083303
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:11:22 BST 2016, end=Sat Jun 04 09:13:22 BST 2016, operations=207.55484045658255, operationsPerMinute=103.77742022829128, mode=normal, start=Sat Jun 04 09:13:25 BST 2016, end=Sat Jun 04 09:17:25 BST 2016, operations=416.4146948016103, operationsPerMinute=104.10367370040258
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:17:29 BST 2016, end=Sat Jun 04 09:19:29 BST 2016, operations=78.04057789541537, operationsPerMinute=39.020288947707684, mode=normal, start=Sat Jun 04 09:19:37 BST 2016, end=Sat Jun 04 09:23:37 BST 2016, operations=158.79810885977696, operationsPerMinute=39.69952721494424
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:23:43 BST 2016, end=Sat Jun 04 09:25:43 BST 2016, operations=13.795223599794948, operationsPerMinute=6.897611799897474, mode=normal, start=Sat Jun 04 09:26:28 BST 2016, end=Sat Jun 04 09:30:28 BST 2016, operations=27.78194244635455, operationsPerMinute=6.945485611588637
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:30:57 BST 2016, end=Sat Jun 04 09:32:57 BST 2016, operations=74.02076721775224, operationsPerMinute=37.01038360887612, mode=normal, start=Sat Jun 04 09:33:07 BST 2016, end=Sat Jun 04 09:37:07 BST 2016, operations=147.7470651003544, operationsPerMinute=36.9367662750886
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:37:19 BST 2016, end=Sat Jun 04 09:39:19 BST 2016, operations=43.19512381667039, operationsPerMinute=21.597561908335194, mode=normal, start=Sat Jun 04 09:39:30 BST 2016, end=Sat Jun 04 09:43:30 BST 2016, operations=84.85062522755294, operationsPerMinute=21.212656306888235
