spec.jvm2008.report.run.location=BEDSONTC016
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:04:19 BST 2016, end=Sat Jun 04 16:04:19 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:04:19 BST 2016, end=Sat Jun 04 16:04:19 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:04:19 BST 2016, end=Sat Jun 04 16:04:31 BST 2016, operations=1.0, operationsPerMinute=4.819664230058639
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:04:31 BST 2016, end=Sat Jun 04 16:04:35 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:04:35 BST 2016, end=Sat Jun 04 16:04:36 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:04:36 BST 2016, end=Sat Jun 04 16:04:44 BST 2016, operations=1.0, operationsPerMinute=7.136060894386299
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:04:44 BST 2016, end=Sat Jun 04 16:04:52 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:04:52 BST 2016, end=Sat Jun 04 16:04:58 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:04:58 BST 2016, end=Sat Jun 04 16:05:01 BST 2016, operations=1.0, operationsPerMinute=26.155187445510027
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:05:01 BST 2016, end=Sat Jun 04 16:05:01 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:05:01 BST 2016, end=Sat Jun 04 16:05:02 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:05:02 BST 2016, end=Sat Jun 04 16:05:08 BST 2016, operations=1.0, operationsPerMinute=11.019283746556473
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:05:08 BST 2016, end=Sat Jun 04 16:05:09 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:05:09 BST 2016, end=Sat Jun 04 16:05:10 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:05:10 BST 2016, end=Sat Jun 04 16:05:12 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:05:12 BST 2016, end=Sat Jun 04 16:05:19 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:05:19 BST 2016, end=Sat Jun 04 16:05:39 BST 2016, operations=1.0, operationsPerMinute=3.0048076923076925
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:05:39 BST 2016, end=Sat Jun 04 16:05:39 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:05:49 BST 2016, end=Sat Jun 04 16:07:49 BST 2016, operations=491.8252326783868, operationsPerMinute=245.9126163391934, mode=normal, start=Sat Jun 04 16:07:50 BST 2016, end=Sat Jun 04 16:11:50 BST 2016, operations=1010.0251577752506, operationsPerMinute=252.50628944381265
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:11:54 BST 2016, end=Sat Jun 04 16:13:54 BST 2016, operations=193.02995510405464, operationsPerMinute=96.51497755202732, mode=normal, start=Sat Jun 04 16:13:58 BST 2016, end=Sat Jun 04 16:17:58 BST 2016, operations=388.0473220786499, operationsPerMinute=97.01183051966248
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:18:02 BST 2016, end=Sat Jun 04 16:20:02 BST 2016, operations=398.496461041752, operationsPerMinute=199.248230520876, mode=normal, start=Sat Jun 04 16:20:04 BST 2016, end=Sat Jun 04 16:24:04 BST 2016, operations=798.5756172724496, operationsPerMinute=199.6439043181124
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:24:07 BST 2016, end=Sat Jun 04 16:26:07 BST 2016, operations=139.14988676789483, operationsPerMinute=69.57494338394741, mode=normal, start=Sat Jun 04 16:26:11 BST 2016, end=Sat Jun 04 16:30:11 BST 2016, operations=292.44178496556384, operationsPerMinute=73.11044624139096
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:30:14 BST 2016, end=Sat Jun 04 16:32:14 BST 2016, operations=235.24578573739126, operationsPerMinute=117.62289286869563, mode=normal, start=Sat Jun 04 16:32:18 BST 2016, end=Sat Jun 04 16:36:18 BST 2016, operations=470.66934269327214, operationsPerMinute=117.66733567331804
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:36:21 BST 2016, end=Sat Jun 04 16:38:21 BST 2016, operations=406.33917551733845, operationsPerMinute=203.16958775866922, mode=normal, start=Sat Jun 04 16:38:23 BST 2016, end=Sat Jun 04 16:42:23 BST 2016, operations=813.3415695415695, operationsPerMinute=203.33539238539237
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:42:45 BST 2016, end=Sat Jun 04 16:44:45 BST 2016, operations=363.88390960627413, operationsPerMinute=181.94195480313707, mode=normal, start=Sat Jun 04 16:44:46 BST 2016, end=Sat Jun 04 16:48:46 BST 2016, operations=727.7220451080157, operationsPerMinute=181.93051127700392
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:48:49 BST 2016, end=Sat Jun 04 16:50:49 BST 2016, operations=207.17200271005134, operationsPerMinute=103.58600135502567, mode=normal, start=Sat Jun 04 16:50:52 BST 2016, end=Sat Jun 04 16:54:52 BST 2016, operations=416.32992882821776, operationsPerMinute=104.08248220705444
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 16:54:56 BST 2016, end=Sat Jun 04 16:56:56 BST 2016, operations=71.21375957560454, operationsPerMinute=35.60687978780227, mode=normal, start=Sat Jun 04 16:57:04 BST 2016, end=Sat Jun 04 17:01:04 BST 2016, operations=151.31275151642123, operationsPerMinute=37.82818787910531
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:01:12 BST 2016, end=Sat Jun 04 17:03:12 BST 2016, operations=13.938601599113044, operationsPerMinute=6.969300799556522, mode=normal, start=Sat Jun 04 17:03:55 BST 2016, end=Sat Jun 04 17:07:55 BST 2016, operations=27.786930883424915, operationsPerMinute=6.946732720856229
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:08:31 BST 2016, end=Sat Jun 04 17:10:31 BST 2016, operations=74.19552857680542, operationsPerMinute=37.09776428840271, mode=normal, start=Sat Jun 04 17:10:40 BST 2016, end=Sat Jun 04 17:14:40 BST 2016, operations=149.04579241012163, operationsPerMinute=37.26144810253041
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:14:50 BST 2016, end=Sat Jun 04 17:16:50 BST 2016, operations=42.57339968937094, operationsPerMinute=21.28669984468547, mode=normal, start=Sat Jun 04 17:17:03 BST 2016, end=Sat Jun 04 17:21:03 BST 2016, operations=85.40267689482087, operationsPerMinute=21.350669223705218
