spec.jvm2008.report.run.location=HULL117
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 15:20:33 BST 2016, end=Tue Jun 21 15:20:33 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 15:20:33 BST 2016, end=Tue Jun 21 15:20:34 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 15:20:34 BST 2016, end=Tue Jun 21 15:20:55 BST 2016, operations=1.0, operationsPerMinute=2.7590012415505587
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 15:20:55 BST 2016, end=Tue Jun 21 15:21:00 BST 2016, operations=1.0, operationsPerMinute=12.736149437486732
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 15:21:00 BST 2016, end=Tue Jun 21 15:21:02 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 15:21:02 BST 2016, end=Tue Jun 21 15:21:12 BST 2016, operations=1.0, operationsPerMinute=5.954153021732658
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 15:21:12 BST 2016, end=Tue Jun 21 15:21:20 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 15:21:20 BST 2016, end=Tue Jun 21 15:21:28 BST 2016, operations=1.0, operationsPerMinute=8.13118308713918
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 15:21:28 BST 2016, end=Tue Jun 21 15:21:31 BST 2016, operations=1.0, operationsPerMinute=19.518542615484712
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 15:21:31 BST 2016, end=Tue Jun 21 15:21:32 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 15:21:32 BST 2016, end=Tue Jun 21 15:21:33 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 15:21:33 BST 2016, end=Tue Jun 21 15:21:40 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 15:21:40 BST 2016, end=Tue Jun 21 15:21:41 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 15:21:41 BST 2016, end=Tue Jun 21 15:21:43 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 15:21:43 BST 2016, end=Tue Jun 21 15:21:46 BST 2016, operations=1.0, operationsPerMinute=19.828155981493722
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 15:21:46 BST 2016, end=Tue Jun 21 15:21:53 BST 2016, operations=1.0, operationsPerMinute=8.490165558228385
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 15:21:53 BST 2016, end=Tue Jun 21 15:22:21 BST 2016, operations=1.0, operationsPerMinute=2.145002145002145
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 15:22:21 BST 2016, end=Tue Jun 21 15:22:22 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 15:22:39 BST 2016, end=Tue Jun 21 15:24:39 BST 2016, operations=354.14278576304577, operationsPerMinute=177.07139288152288, mode=normal, start=Tue Jun 21 15:24:41 BST 2016, end=Tue Jun 21 15:28:41 BST 2016, operations=733.5220143555044, operationsPerMinute=183.3805035888761
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 15:28:47 BST 2016, end=Tue Jun 21 15:30:47 BST 2016, operations=143.8546220732553, operationsPerMinute=71.92731103662766, mode=normal, start=Tue Jun 21 15:30:52 BST 2016, end=Tue Jun 21 15:34:52 BST 2016, operations=288.06762193704776, operationsPerMinute=72.01690548426194
benchmark-name=compress, mod=warmup, start=Tue Jun 21 15:34:57 BST 2016, end=Tue Jun 21 15:36:57 BST 2016, operations=271.58491997062913, operationsPerMinute=135.79245998531457, mode=normal, start=Tue Jun 21 15:37:01 BST 2016, end=Tue Jun 21 15:41:01 BST 2016, operations=543.3746601597205, operationsPerMinute=135.84366503993013
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 15:41:03 BST 2016, end=Tue Jun 21 15:43:03 BST 2016, operations=86.41036072869635, operationsPerMinute=43.20518036434817, mode=normal, start=Tue Jun 21 15:43:11 BST 2016, end=Tue Jun 21 15:47:11 BST 2016, operations=182.92914250338765, operationsPerMinute=45.73228562584691
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 15:47:19 BST 2016, end=Tue Jun 21 15:49:19 BST 2016, operations=146.5022241246711, operationsPerMinute=73.25111206233555, mode=normal, start=Tue Jun 21 15:49:24 BST 2016, end=Tue Jun 21 15:53:24 BST 2016, operations=289.7481987459368, operationsPerMinute=72.4370496864842
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 15:53:28 BST 2016, end=Tue Jun 21 15:55:28 BST 2016, operations=251.21320139373438, operationsPerMinute=125.60660069686719, mode=normal, start=Tue Jun 21 15:55:31 BST 2016, end=Tue Jun 21 15:59:31 BST 2016, operations=504.9080834419817, operationsPerMinute=126.22702086049543
benchmark-name=derby, mod=warmup, start=Tue Jun 21 16:01:00 BST 2016, end=Tue Jun 21 16:03:00 BST 2016, operations=203.40237919374192, operationsPerMinute=101.70118959687096, mode=normal, start=Tue Jun 21 16:03:04 BST 2016, end=Tue Jun 21 16:07:04 BST 2016, operations=409.279168779012, operationsPerMinute=102.319792194753
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 16:07:07 BST 2016, end=Tue Jun 21 16:09:07 BST 2016, operations=134.27596063877462, operationsPerMinute=67.13798031938731, mode=normal, start=Tue Jun 21 16:09:12 BST 2016, end=Tue Jun 21 16:13:12 BST 2016, operations=269.4185757432067, operationsPerMinute=67.35464393580168
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 16:13:17 BST 2016, end=Tue Jun 21 16:15:17 BST 2016, operations=89.68866138801451, operationsPerMinute=44.844330694007255, mode=normal, start=Tue Jun 21 16:15:24 BST 2016, end=Tue Jun 21 16:19:24 BST 2016, operations=184.15067753081595, operationsPerMinute=46.03766938270399
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 16:19:32 BST 2016, end=Tue Jun 21 16:21:32 BST 2016, operations=22.415542924505594, operationsPerMinute=11.207771462252797, mode=normal, start=Tue Jun 21 16:21:56 BST 2016, end=Tue Jun 21 16:25:56 BST 2016, operations=44.785479369054116, operationsPerMinute=11.196369842263529
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 16:26:24 BST 2016, end=Tue Jun 21 16:28:24 BST 2016, operations=55.73191238446931, operationsPerMinute=27.865956192234655, mode=normal, start=Tue Jun 21 16:28:35 BST 2016, end=Tue Jun 21 16:32:35 BST 2016, operations=111.70564534709243, operationsPerMinute=27.926411336773107
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 16:32:49 BST 2016, end=Tue Jun 21 16:34:49 BST 2016, operations=67.00375336278027, operationsPerMinute=33.50187668139014, mode=normal, start=Tue Jun 21 16:34:58 BST 2016, end=Tue Jun 21 16:38:58 BST 2016, operations=135.07066680548087, operationsPerMinute=33.76766670137022
