spec.jvm2008.report.run.location=PERCY004
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:19:26 BST 2016, end=Thu May 26 14:19:26 BST 2016, operations=1.0, operationsPerMinute=1250.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:19:26 BST 2016, end=Thu May 26 14:19:26 BST 2016, operations=1.0, operationsPerMinute=303.030303030303
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:19:26 BST 2016, end=Thu May 26 14:19:40 BST 2016, operations=1.0, operationsPerMinute=4.473939303556782
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:19:40 BST 2016, end=Thu May 26 14:19:43 BST 2016, operations=1.0, operationsPerMinute=17.36613603473227
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:19:43 BST 2016, end=Thu May 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=46.22496147919877
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:19:45 BST 2016, end=Thu May 26 14:19:53 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:19:53 BST 2016, end=Thu May 26 14:20:00 BST 2016, operations=1.0, operationsPerMinute=8.09279741030483
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:00 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=9.411764705882353
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:09 BST 2016, operations=1.0, operationsPerMinute=25.36997885835095
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:09 BST 2016, end=Thu May 26 14:20:10 BST 2016, operations=1.0, operationsPerMinute=78.84362680683311
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:10 BST 2016, end=Thu May 26 14:20:11 BST 2016, operations=1.0, operationsPerMinute=63.224446786090624
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:20:11 BST 2016, end=Thu May 26 14:20:17 BST 2016, operations=1.0, operationsPerMinute=10.228435049437437
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:20:17 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=39.973351099267155
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:19 BST 2016, operations=1.0, operationsPerMinute=57.034220532319395
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:20:19 BST 2016, end=Thu May 26 14:20:22 BST 2016, operations=1.0, operationsPerMinute=26.954177897574123
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:20:22 BST 2016, end=Thu May 26 14:20:28 BST 2016, operations=1.0, operationsPerMinute=9.541984732824428
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:20:28 BST 2016, end=Thu May 26 14:20:48 BST 2016, operations=1.0, operationsPerMinute=2.916302128900554
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:20:48 BST 2016, end=Thu May 26 14:20:49 BST 2016, operations=1.0, operationsPerMinute=70.75471698113208
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:23:00 BST 2016, operations=478.8993541434887, operationsPerMinute=239.44967707174436, mode=normal, start=Thu May 26 14:23:01 BST 2016, end=Thu May 26 14:27:01 BST 2016, operations=965.0678283170347, operationsPerMinute=241.26695707925867
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:27:05 BST 2016, end=Thu May 26 14:29:05 BST 2016, operations=167.56996073882672, operationsPerMinute=83.78498036941336, mode=normal, start=Thu May 26 14:29:10 BST 2016, end=Thu May 26 14:33:10 BST 2016, operations=339.16898766074837, operationsPerMinute=84.79224691518709
benchmark-name=compress, mod=warmup, start=Thu May 26 14:33:13 BST 2016, end=Thu May 26 14:35:13 BST 2016, operations=356.35364809458935, operationsPerMinute=178.17682404729467, mode=normal, start=Thu May 26 14:35:15 BST 2016, end=Thu May 26 14:39:15 BST 2016, operations=677.7585576224337, operationsPerMinute=169.43963940560843
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:39:17 BST 2016, end=Thu May 26 14:41:17 BST 2016, operations=130.04148389245614, operationsPerMinute=65.02074194622807, mode=normal, start=Thu May 26 14:41:22 BST 2016, end=Thu May 26 14:45:22 BST 2016, operations=269.3639083712924, operationsPerMinute=67.3409770928231
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:45:26 BST 2016, end=Thu May 26 14:47:26 BST 2016, operations=220.49874991523092, operationsPerMinute=110.24937495761546, mode=normal, start=Thu May 26 14:47:29 BST 2016, end=Thu May 26 14:51:29 BST 2016, operations=441.9830092922911, operationsPerMinute=110.49575232307278
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:51:32 BST 2016, end=Thu May 26 14:53:32 BST 2016, operations=380.0458082340884, operationsPerMinute=190.0229041170442, mode=normal, start=Thu May 26 14:53:34 BST 2016, end=Thu May 26 14:57:34 BST 2016, operations=753.8046146327436, operationsPerMinute=188.4511536581859
benchmark-name=derby, mod=warmup, start=Thu May 26 14:58:00 BST 2016, end=Thu May 26 15:00:00 BST 2016, operations=305.7867802073716, operationsPerMinute=152.8933901036858, mode=normal, start=Thu May 26 15:00:02 BST 2016, end=Thu May 26 15:04:02 BST 2016, operations=625.3846992919439, operationsPerMinute=156.34617482298597
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:04:05 BST 2016, end=Thu May 26 15:06:05 BST 2016, operations=186.62918601562512, operationsPerMinute=93.31459300781256, mode=normal, start=Thu May 26 15:06:09 BST 2016, end=Thu May 26 15:10:09 BST 2016, operations=370.53147877418473, operationsPerMinute=92.63286969354618
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:10:13 BST 2016, end=Thu May 26 15:12:13 BST 2016, operations=63.3095551406846, operationsPerMinute=31.6547775703423, mode=normal, start=Thu May 26 15:12:22 BST 2016, end=Thu May 26 15:16:22 BST 2016, operations=135.74218787719698, operationsPerMinute=33.935546969299246
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:16:33 BST 2016, end=Thu May 26 15:18:33 BST 2016, operations=12.300967442824824, operationsPerMinute=6.150483721412412, mode=normal, start=Thu May 26 15:19:25 BST 2016, end=Thu May 26 15:23:25 BST 2016, operations=26.2828923974853, operationsPerMinute=6.570723099371325
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:24:10 BST 2016, end=Thu May 26 15:26:10 BST 2016, operations=65.18003604962496, operationsPerMinute=32.59001802481248, mode=normal, start=Thu May 26 15:26:21 BST 2016, end=Thu May 26 15:30:21 BST 2016, operations=137.92677477046777, operationsPerMinute=34.48169369261694
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:30:29 BST 2016, end=Thu May 26 15:32:29 BST 2016, operations=43.08731093669538, operationsPerMinute=21.54365546834769, mode=normal, start=Thu May 26 15:32:39 BST 2016, end=Thu May 26 15:36:39 BST 2016, operations=85.7946438949589, operationsPerMinute=21.448660973739724
